hire_id,employee_id,job_id,requisition_id,hire_date,offer_date,start_date,hire_source,recruiter_employee_id,starting_salary,bonus_eligible,probation_end_date,hire_status
HIR0983,EMP0983,JOB0983,JR0983,2024-12-31,2024-12-06,2024-12-31,linkedin,EMP0033,139411.91,true,2025-03-31,completed
HIR0984,EMP0984,JOB0984,JR0984,2024-10-28,2024-10-20,2024-10-28,agency,EMP0004,162743.08,true,2025-01-26,completed
HIR0985,EMP0985,JOB0985,JR0985,2014-09-09,2014-08-02,2014-09-09,careers_site,EMP0021,22450.37,true,2014-12-08,completed
HIR0986,EMP0986,JOB0986,JR0986,2016-09-24,2016-08-16,2016-09-24,internal,EMP0009,124160.86,false,2016-12-23,completed
HIR0987,EMP0987,JOB0987,JR0987,2023-09-21,2023-09-09,2023-09-21,linkedin,EMP0023,99495.65,false,2023-12-20,completed
HIR0988,EMP0988,JOB0988,JR0988,2017-09-30,2017-09-19,2017-09-30,careers_site,EMP0022,151294.63,true,2017-12-29,completed
HIR0989,EMP0989,JOB0989,JR0989,2019-07-04,2019-05-20,2019-07-04,linkedin,EMP0009,121172.27,true,2019-10-02,completed
HIR0990,EMP0990,JOB0990,JR0990,2017-05-30,2017-04-18,2017-05-30,linkedin,EMP0041,94841.35,false,2017-08-28,completed
HIR0991,EMP0991,JOB0991,JR0991,2022-12-05,2022-11-18,2022-12-05,agency,EMP0029,128892.92,false,2023-03-05,completed
HIR0992,EMP0992,JOB0992,JR0992,2015-05-20,2015-04-12,2015-05-20,careers_site,EMP0002,176469.71,true,2015-08-18,completed
HIR0993,EMP0993,JOB0993,JR0993,2024-02-08,2024-01-04,2024-02-08,careers_site,EMP0006,112836.99,false,2024-05-08,completed
HIR0994,EMP0994,JOB0994,JR0994,2023-10-16,2023-10-05,2023-10-16,campus,EMP0015,128513.80,true,2024-01-14,completed
HIR0995,EMP0995,JOB0995,JR0995,2015-05-11,2015-05-01,2015-05-11,campus,EMP0025,93645.73,true,2015-08-09,completed
HIR0996,EMP0996,JOB0996,JR0996,2020-05-29,2020-04-23,2020-05-29,internal,EMP0008,122032.79,true,2020-08-27,completed
HIR0997,EMP0997,JOB0997,JR0997,2026-05-06,2026-04-06,2026-05-06,campus,EMP0024,54884.41,false,2026-08-04,completed
HIR0998,EMP0998,JOB0998,JR0998,2018-08-11,2018-06-28,2018-08-11,internal,EMP0018,55325.86,false,2018-11-09,completed
HIR0999,EMP0999,JOB0999,JR0999,2026-02-01,2026-01-20,2026-02-01,linkedin,EMP0016,24978.93,true,2026-05-02,completed
HIR1000,EMP1000,JOB1000,JR1000,2018-03-19,2018-02-27,2018-03-19,internal,EMP0034,121378.42,false,2018-06-17,completed
