transfer_id,employee_id,transfer_type,from_job_id,to_job_id,from_department,to_department,from_location,to_location,from_manager_id,to_manager_id,effective_date,reason,status
XFR0893,EMP0640,manager,JOB0104,JOB0484,Marketing,IT,"Austin, US","London, UK",EMP0890,EMP0547,2021-09-06,business_need,pending
XFR0894,EMP0141,temporary,JOB0643,JOB0728,Finance,Supply Chain,"Chicago, US","Seattle, US",EMP0628,EMP0015,2024-09-30,career_growth,pending
XFR0895,EMP0010,temporary,JOB0707,JOB0106,Sales,Finance,"Dallas, US","Bengaluru, IN",EMP0106,EMP0073,2024-10-05,business_need,completed
XFR0896,EMP0192,entity,JOB0494,JOB0064,Product,Marketing,"Denver, US","Toronto, CA",EMP0838,EMP0085,2026-01-02,backfill,cancelled
XFR0897,EMP0434,entity,JOB0963,JOB0265,IT,Legal,"Seattle, US","Toronto, CA",EMP0373,EMP0984,2024-08-08,business_need,cancelled
XFR0898,EMP0804,entity,JOB0510,JOB0753,Customer Success,Product,"Atlanta, US","Austin, US",EMP0140,EMP0636,2024-11-13,org_redesign,approved
XFR0899,EMP0622,temporary,JOB0114,JOB0592,Sales,Marketing,"Austin, US","Chicago, US",EMP0017,EMP0714,2024-03-22,employee_request,approved
XFR0900,EMP0486,location,JOB0257,JOB0091,Operations,Finance,"San Francisco, US","Bengaluru, IN",EMP0270,EMP0016,2026-06-26,backfill,completed
XFR0901,EMP0410,location,JOB0752,JOB0571,Legal,IT,"Hyderabad, IN","Austin, US",EMP0191,EMP0950,2026-05-23,org_redesign,cancelled
XFR0902,EMP0507,manager,JOB0040,JOB0658,IT,Finance,"London, UK","London, UK",EMP0856,EMP0056,2025-10-23,business_need,approved
XFR0903,EMP0594,entity,JOB0842,JOB0457,Supply Chain,Customer Success,"Austin, US","Dallas, US",EMP0008,EMP0848,2020-01-09,career_growth,pending
XFR0904,EMP0745,location,JOB0082,JOB0096,Data,Legal,"Seattle, US","San Francisco, US",EMP0166,EMP0278,2018-05-26,business_need,approved
XFR0905,EMP0838,entity,JOB0971,JOB0193,Marketing,Data,"Seattle, US","Bengaluru, IN",EMP0294,EMP0388,2025-03-12,employee_request,approved
XFR0906,EMP0327,entity,JOB0933,JOB0611,Marketing,Marketing,"London, UK","Hyderabad, IN",EMP0804,EMP0441,2026-07-17,employee_request,completed
XFR0907,EMP0397,entity,JOB0631,JOB0638,HR,Product,"Denver, US","Seattle, US",EMP0932,EMP0622,2026-06-08,business_need,approved
XFR0908,EMP0630,temporary,JOB0384,JOB0596,Marketing,Facilities,"Chicago, US","New York, US",EMP0957,EMP0864,2026-03-01,backfill,pending
XFR0909,EMP0367,location,JOB0911,JOB0594,Customer Success,IT,"London, UK","Chicago, US",EMP0596,EMP0246,2021-04-14,employee_request,approved
XFR0910,EMP0693,location,JOB0023,JOB0206,Engineering,Marketing,"Chicago, US","Toronto, CA",EMP0817,EMP0223,2026-04-26,backfill,pending
XFR0911,EMP0690,entity,JOB0364,JOB0609,Marketing,Legal,"Toronto, CA","Seattle, US",EMP0549,EMP0523,2026-02-07,career_growth,pending
XFR0912,EMP0168,department,JOB0723,JOB0421,Finance,Sales,"Denver, US","Atlanta, US",EMP0938,EMP0222,2024-04-18,career_growth,cancelled
XFR0913,EMP0870,location,JOB0009,JOB0296,Security,Marketing,"Toronto, CA","London, UK",EMP0440,EMP0983,2019-10-19,career_growth,cancelled
XFR0914,EMP0781,temporary,JOB0495,JOB0457,Security,Customer Success,"Austin, US","Dallas, US",EMP0917,EMP0122,2024-01-05,employee_request,approved
XFR0915,EMP0784,entity,JOB0284,JOB0508,Product,Data,"Denver, US","San Francisco, US",EMP0152,EMP0363,2016-02-17,backfill,cancelled
XFR0916,EMP0604,department,JOB0411,JOB0819,Operations,HR,"Atlanta, US","Seattle, US",EMP0481,EMP0340,2023-09-30,org_redesign,approved
XFR0917,EMP0230,location,JOB0700,JOB0264,IT,Facilities,"Seattle, US","Hyderabad, IN",EMP0210,EMP0269,2025-05-22,employee_request,pending
XFR0918,EMP0321,temporary,JOB0267,JOB0958,Product,Customer Success,"Bengaluru, IN","San Francisco, US",EMP0143,EMP0767,2026-05-09,employee_request,completed
XFR0919,EMP0839,entity,JOB0229,JOB0095,Operations,Sales,"Chicago, US","London, UK",EMP0129,EMP0504,2025-03-29,backfill,pending
XFR0920,EMP0627,temporary,JOB0774,JOB0882,Customer Success,Supply Chain,"Seattle, US","Atlanta, US",EMP0175,EMP0580,2025-07-29,career_growth,pending
XFR0921,EMP0228,manager,JOB0597,JOB0588,HR,Customer Success,"Atlanta, US","San Francisco, US",EMP0238,EMP0758,2025-03-28,business_need,completed
XFR0922,EMP0352,location,JOB0696,JOB0038,IT,Marketing,"Chicago, US","Dallas, US",EMP0785,EMP0906,2019-09-17,employee_request,approved
XFR0923,EMP0160,department,JOB0699,JOB0748,Legal,Security,"Bengaluru, IN","London, UK",EMP0536,EMP0432,2025-03-21,career_growth,pending
XFR0924,EMP0851,department,JOB0084,JOB0886,HR,Customer Success,"Toronto, CA","Toronto, CA",EMP0176,EMP0172,2025-11-30,org_redesign,completed
XFR0925,EMP0344,location,JOB0287,JOB0270,Marketing,Product,"Bengaluru, IN","Chicago, US",EMP0130,EMP0226,2019-09-19,employee_request,pending
XFR0926,EMP0319,temporary,JOB0429,JOB0240,Operations,Engineering,"Chicago, US","Denver, US",EMP0027,EMP0810,2025-06-07,org_redesign,approved
XFR0927,EMP0617,entity,JOB0650,JOB0159,Supply Chain,Facilities,"Hyderabad, IN","Bengaluru, IN",EMP0858,EMP0683,2026-03-28,employee_request,completed
XFR0928,EMP0036,temporary,JOB0465,JOB0373,Product,Operations,"London, UK","Austin, US",EMP0333,EMP0732,2024-02-28,business_need,pending
XFR0929,EMP0710,manager,JOB0111,JOB0706,Security,Data,"London, UK","Bengaluru, IN",EMP0708,EMP0836,2025-12-30,employee_request,approved
XFR0930,EMP0918,department,JOB0612,JOB0466,Data,Customer Success,"Dallas, US","Seattle, US",EMP0529,EMP0847,2016-12-30,career_growth,approved
XFR0931,EMP0874,manager,JOB0980,JOB0742,Sales,IT,"Seattle, US","Seattle, US",EMP0720,EMP0986,2025-06-30,backfill,pending
XFR0932,EMP0940,temporary,JOB0540,JOB0928,Marketing,HR,"New York, US","San Francisco, US",EMP0639,EMP0096,2021-10-09,backfill,cancelled
XFR0933,EMP0024,temporary,JOB0089,JOB0963,Data,IT,"Chicago, US","Seattle, US",EMP0851,EMP0957,2019-05-09,career_growth,approved
XFR0934,EMP0900,entity,JOB0321,JOB0425,Facilities,IT,"Chicago, US","New York, US",EMP0098,EMP0793,2025-10-08,business_need,approved
XFR0935,EMP0024,temporary,JOB0369,JOB0741,Legal,Operations,"Chicago, US","San Francisco, US",EMP0790,EMP0576,2020-10-09,business_need,approved
XFR0936,EMP0107,temporary,JOB0655,JOB0151,Engineering,Product,"London, UK","New York, US",EMP0529,EMP0399,2019-10-24,org_redesign,cancelled
XFR0937,EMP0625,entity,JOB0784,JOB0643,Security,Finance,"Chicago, US","Chicago, US",EMP0226,EMP0205,2026-06-06,career_growth,completed
XFR0938,EMP0964,entity,JOB0286,JOB0483,IT,Legal,"Austin, US","Chicago, US",EMP0216,EMP0104,2022-05-19,org_redesign,approved
XFR0939,EMP0895,department,JOB0544,JOB0475,Product,Security,"Hyderabad, IN","Hyderabad, IN",EMP0486,EMP0645,2022-10-20,org_redesign,completed
XFR0940,EMP0271,department,JOB0621,JOB0597,Security,HR,"Denver, US","Atlanta, US",EMP0608,EMP0629,2025-05-24,org_redesign,pending
XFR0941,EMP0434,department,JOB0714,JOB0101,IT,Finance,"London, UK","San Francisco, US",EMP0363,EMP0123,2023-02-01,career_growth,approved
XFR0942,EMP0496,temporary,JOB0457,JOB0380,Customer Success,Marketing,"Dallas, US","Hyderabad, IN",EMP0022,EMP0524,2025-08-10,career_growth,completed
XFR0943,EMP0532,entity,JOB0107,JOB0816,Facilities,Sales,"Chicago, US","Denver, US",EMP0571,EMP0791,2025-04-01,org_redesign,completed
XFR0944,EMP0986,entity,JOB0293,JOB0358,Finance,IT,"Chicago, US","Hyderabad, IN",EMP0127,EMP0870,2022-02-24,business_need,approved
XFR0945,EMP0979,department,JOB0367,JOB0856,Finance,Finance,"Toronto, CA","Toronto, CA",EMP0733,EMP0178,2026-07-07,backfill,approved
XFR0946,EMP0771,department,JOB0620,JOB0770,Supply Chain,Finance,"Denver, US","Toronto, CA",EMP0953,EMP0610,2025-09-13,backfill,cancelled
XFR0947,EMP0419,entity,JOB0061,JOB0101,Sales,Finance,"Seattle, US","San Francisco, US",EMP0555,EMP0480,2021-08-06,career_growth,approved
XFR0948,EMP0538,location,JOB0152,JOB0237,HR,Marketing,"San Francisco, US","San Francisco, US",EMP0661,EMP0435,2024-06-29,backfill,approved
XFR0949,EMP0197,location,JOB0855,JOB0875,HR,Marketing,"New York, US","Denver, US",EMP0408,EMP0325,2023-06-18,employee_request,pending
XFR0950,EMP0519,location,JOB0756,JOB0940,Sales,Engineering,"Austin, US","Toronto, CA",EMP0662,EMP0395,2019-10-26,employee_request,pending
XFR0951,EMP0780,department,JOB0299,JOB0455,IT,IT,"London, UK","Seattle, US",EMP0401,EMP0548,2026-05-04,career_growth,pending
XFR0952,EMP0090,manager,JOB0665,JOB0468,Finance,Marketing,"Bengaluru, IN","Seattle, US",EMP0277,EMP0435,2024-11-19,career_growth,approved
XFR0953,EMP0940,manager,JOB0290,JOB0878,HR,Engineering,"Dallas, US","Atlanta, US",EMP0003,EMP0124,2024-09-04,org_redesign,approved
XFR0954,EMP0838,temporary,JOB0258,JOB0895,Operations,Sales,"San Francisco, US","Atlanta, US",EMP0790,EMP0209,2025-12-04,business_need,cancelled
XFR0955,EMP0954,manager,JOB0844,JOB0926,Supply Chain,Facilities,"Atlanta, US","New York, US",EMP0887,EMP0287,2026-02-16,org_redesign,completed
XFR0956,EMP0868,entity,JOB0943,JOB0350,Legal,Product,"Austin, US","Dallas, US",EMP0200,EMP0237,2024-05-06,backfill,completed
XFR0957,EMP0281,entity,JOB0736,JOB0947,Customer Success,Legal,"Dallas, US","Dallas, US",EMP0965,EMP0791,2026-02-17,employee_request,completed
XFR0958,EMP0702,location,JOB0774,JOB0759,Customer Success,Data,"Seattle, US","Bengaluru, IN",EMP0529,EMP0791,2026-07-22,backfill,approved
XFR0959,EMP0282,manager,JOB0884,JOB0872,HR,Supply Chain,"London, UK","Denver, US",EMP0968,EMP0881,2023-03-30,business_need,approved
XFR0960,EMP0494,department,JOB0370,JOB0987,Finance,Facilities,"Toronto, CA","Denver, US",EMP0072,EMP0968,2019-06-16,employee_request,cancelled
XFR0961,EMP0383,manager,JOB0392,JOB0449,Product,Engineering,"New York, US","Chicago, US",EMP0712,EMP0867,2023-11-21,business_need,approved
XFR0962,EMP0097,location,JOB0333,JOB0725,Supply Chain,HR,"New York, US","Dallas, US",EMP0310,EMP0830,2026-07-17,backfill,approved
XFR0963,EMP0923,entity,JOB0435,JOB0042,Finance,Marketing,"Austin, US","Atlanta, US",EMP0093,EMP0865,2024-06-15,employee_request,pending
XFR0964,EMP0677,entity,JOB0447,JOB0924,Marketing,Security,"London, UK","New York, US",EMP0560,EMP0261,2022-02-21,career_growth,cancelled
XFR0965,EMP0751,entity,JOB0477,JOB0914,Product,Security,"Chicago, US","Toronto, CA",EMP0003,EMP0072,2020-12-31,career_growth,completed
XFR0966,EMP0802,location,JOB0705,JOB0608,Sales,Facilities,"Dallas, US","New York, US",EMP0386,EMP0472,2018-02-10,employee_request,cancelled
XFR0967,EMP0921,temporary,JOB0145,JOB0992,Marketing,Security,"San Francisco, US","Dallas, US",EMP0657,EMP0373,2021-03-03,career_growth,approved
XFR0968,EMP0789,location,JOB0762,JOB0444,Security,Finance,"Toronto, CA","Austin, US",EMP0718,EMP0231,2026-02-09,career_growth,pending
XFR0969,EMP0753,department,JOB0486,JOB0237,Product,Marketing,"Denver, US","San Francisco, US",EMP0997,EMP0669,2024-12-13,backfill,approved
XFR0970,EMP0027,manager,JOB0965,JOB0443,Engineering,Security,"San Francisco, US","Seattle, US",EMP0110,EMP0237,2025-01-05,career_growth,cancelled
XFR0971,EMP0022,entity,JOB0351,JOB0407,Marketing,Security,"Atlanta, US","Dallas, US",EMP0975,EMP0399,2025-01-01,employee_request,cancelled
XFR0972,EMP0065,entity,JOB0912,JOB0300,Product,Security,"Denver, US","Seattle, US",EMP0521,EMP0642,2025-01-23,employee_request,completed
XFR0973,EMP0749,manager,JOB0624,JOB0107,Facilities,Facilities,"Atlanta, US","Chicago, US",EMP0908,EMP0013,2026-04-17,backfill,cancelled
XFR0974,EMP0862,temporary,JOB0921,JOB0116,Operations,IT,"Toronto, CA","Hyderabad, IN",EMP0890,EMP0261,2024-04-18,org_redesign,pending
XFR0975,EMP0894,temporary,JOB0367,JOB0876,Finance,Engineering,"Toronto, CA","New York, US",EMP0518,EMP0610,2026-01-28,org_redesign,cancelled
XFR0976,EMP0454,entity,JOB0402,JOB0940,Operations,Engineering,"Dallas, US","Toronto, CA",EMP0790,EMP0610,2026-06-24,business_need,approved
XFR0977,EMP0413,temporary,JOB0692,JOB0392,Security,Product,"Atlanta, US","New York, US",EMP0328,EMP0920,2026-04-10,employee_request,approved
XFR0978,EMP0783,entity,JOB0828,JOB0403,Sales,Data,"Hyderabad, IN","Chicago, US",EMP0267,EMP0618,2025-06-04,career_growth,cancelled
XFR0979,EMP0522,entity,JOB0889,JOB0770,Security,Finance,"Toronto, CA","Toronto, CA",EMP0050,EMP0125,2021-10-07,career_growth,pending
XFR0980,EMP0059,department,JOB0806,JOB0285,Finance,Security,"Seattle, US","Hyderabad, IN",EMP0903,EMP0746,2021-07-19,backfill,pending
XFR0981,EMP0900,manager,JOB0026,JOB0455,Operations,IT,"Dallas, US","Seattle, US",EMP0287,EMP0282,2025-07-14,employee_request,approved
XFR0982,EMP0071,department,JOB0217,JOB0990,Security,Engineering,"San Francisco, US","Dallas, US",EMP0116,EMP0068,2024-05-20,backfill,pending
XFR0983,EMP0052,manager,JOB0136,JOB0796,Sales,Customer Success,"New York, US","Chicago, US",EMP0711,EMP0657,2023-02-28,org_redesign,cancelled
XFR0984,EMP0270,location,JOB0328,JOB0850,Legal,Finance,"Austin, US","Hyderabad, IN",EMP0691,EMP0714,2023-10-08,org_redesign,pending
XFR0985,EMP0092,entity,JOB0768,JOB0920,Facilities,Data,"Toronto, CA","New York, US",EMP0484,EMP0398,2024-08-02,business_need,completed
XFR0986,EMP0897,manager,JOB0047,JOB0850,Sales,Finance,"London, UK","Hyderabad, IN",EMP0671,EMP0454,2022-08-14,org_redesign,approved
XFR0987,EMP0777,location,JOB0249,JOB0364,Data,Marketing,"Dallas, US","Toronto, CA",EMP0103,EMP0116,2020-06-14,employee_request,approved
XFR0988,EMP0667,temporary,JOB0366,JOB0939,Sales,Marketing,"Atlanta, US","Atlanta, US",EMP0281,EMP0898,2025-11-20,backfill,cancelled
XFR0989,EMP0690,manager,JOB0789,JOB0578,Finance,Legal,"Hyderabad, IN","Dallas, US",EMP0617,EMP0014,2026-03-08,org_redesign,pending
XFR0990,EMP0135,location,JOB0048,JOB0494,HR,Product,"Austin, US","Denver, US",EMP0408,EMP0741,2024-06-19,backfill,cancelled
XFR0991,EMP0935,manager,JOB0055,JOB0249,Operations,Data,"Seattle, US","Dallas, US",EMP0182,EMP0681,2024-01-30,org_redesign,approved
XFR0992,EMP0238,temporary,JOB0441,JOB0444,Facilities,Finance,"San Francisco, US","Austin, US",EMP0187,EMP0529,2025-07-20,career_growth,approved
XFR0993,EMP0084,temporary,JOB0306,JOB0787,IT,Operations,"London, UK","New York, US",EMP0689,EMP0682,2026-04-27,employee_request,cancelled
XFR0994,EMP0010,department,JOB0152,JOB0494,HR,Product,"San Francisco, US","Denver, US",EMP0278,EMP0643,2026-03-24,org_redesign,pending
XFR0995,EMP0030,temporary,JOB0433,JOB0271,Customer Success,Engineering,"Hyderabad, IN","Seattle, US",EMP0897,EMP0742,2019-04-24,career_growth,approved
XFR0996,EMP0973,location,JOB0757,JOB0895,Finance,Sales,"Atlanta, US","Atlanta, US",EMP0431,EMP0526,2026-05-13,org_redesign,approved
XFR0997,EMP0265,temporary,JOB0094,JOB0964,Product,Security,"Hyderabad, IN","Hyderabad, IN",EMP0328,EMP0624,2026-02-16,business_need,completed
XFR0998,EMP0207,entity,JOB0086,JOB0605,Product,Facilities,"Bengaluru, IN","Dallas, US",EMP0022,EMP0046,2024-10-20,career_growth,completed
XFR0999,EMP0341,department,JOB0178,JOB0094,Finance,Product,"Austin, US","Hyderabad, IN",EMP0552,EMP0431,2022-02-10,career_growth,cancelled
XFR1000,EMP0572,manager,JOB0145,JOB0073,Marketing,Engineering,"San Francisco, US","Dallas, US",EMP0156,EMP0042,2024-07-15,org_redesign,approved
