jr_id,jr_number,job_id,job_title,department,grade_code,hiring_manager_id,recruiter_id,headcount,jr_status,priority,opened_date,target_fill_date,filled_date,location_city,location_country
JR0908,REQ-2022908,JOB0264,Senior PM,Facilities,G04,EMP0639,EMP0069,1,cancelled,low,2022-08-06,2022-10-03,,Hyderabad,IN
JR0909,REQ-2022909,JOB0935,People Manager,Engineering,G04,EMP0798,EMP0025,1,draft,high,2022-05-06,2022-07-19,,London,UK
JR0910,REQ-2022910,JOB0551,Sales Manager,Engineering,G09,EMP0786,EMP0065,1,filled,medium,2026-01-15,2026-03-04,2026-02-16,London,UK
JR0911,REQ-2022911,JOB0174,Recruiter,Operations,G11,EMP0737,EMP0079,2,cancelled,medium,2026-05-21,2026-07-17,,Atlanta,US
JR0912,REQ-2022912,JOB0076,Systems Admin,Security,G11,EMP0419,EMP0006,3,on_hold,medium,2023-07-30,2023-10-07,,Chicago,US
JR0913,REQ-2022913,JOB0696,Enterprise AE,IT,G12,EMP0820,EMP0066,3,on_hold,high,2024-04-10,2024-05-25,,Chicago,US
JR0914,REQ-2022914,JOB0762,Enterprise AE,Security,G08,EMP0366,EMP0067,2,on_hold,medium,2025-06-29,2025-08-04,,Toronto,CA
JR0915,REQ-2022915,JOB0861,Product Manager,Marketing,G02,EMP0279,EMP0032,1,open,low,2023-07-07,2023-08-26,,Bengaluru,IN
JR0916,REQ-2022916,JOB0771,Data Scientist,Operations,G10,EMP0355,EMP0036,1,on_hold,medium,2023-04-05,2023-05-14,,Toronto,CA
JR0917,REQ-2022917,JOB0628,Associate PM,IT,G12,EMP0506,EMP0011,3,on_hold,medium,2022-03-10,2022-07-06,,Atlanta,US
JR0918,REQ-2022918,JOB0875,Associate PM,Marketing,G08,EMP0596,EMP0067,3,filled,critical,2025-01-02,2025-02-23,2025-04-07,Denver,US
JR0919,REQ-2022919,JOB0659,Staff Engineer,Product,G07,EMP0634,EMP0044,3,cancelled,high,2024-06-13,2024-10-07,,Dallas,US
JR0920,REQ-2022920,JOB0012,Data Analyst,Supply Chain,G03,EMP0454,EMP0078,1,on_hold,low,2022-10-10,2022-12-17,,New York,US
JR0921,REQ-2022921,JOB0316,Demand Gen Manager,HR,G11,EMP0168,EMP0057,3,open,low,2026-01-20,2026-05-18,,Seattle,US
JR0922,REQ-2022922,JOB0296,Compliance Analyst,Marketing,G05,EMP0451,EMP0018,2,draft,high,2025-08-11,2025-10-10,,London,UK
JR0923,REQ-2022923,JOB0856,Support Agent,Finance,G11,EMP0611,EMP0023,1,draft,medium,2023-03-14,2023-06-07,,Toronto,CA
JR0924,REQ-2022924,JOB0289,Engineering Manager,Legal,G02,EMP0764,EMP0062,3,draft,medium,2022-09-18,2022-10-27,,Austin,US
JR0925,REQ-2022925,JOB0664,Cloud Engineer,IT,G05,EMP0904,EMP0059,2,on_hold,critical,2026-01-22,2026-04-22,,Seattle,US
JR0926,REQ-2022926,JOB0582,Accountant,Marketing,G10,EMP0785,EMP0074,1,on_hold,high,2023-01-08,2023-03-29,,Hyderabad,IN
JR0927,REQ-2022927,JOB0105,Controller,Security,G03,EMP0295,EMP0003,2,cancelled,high,2022-06-05,2022-09-02,,Toronto,CA
JR0928,REQ-2022928,JOB0061,IT Manager,Sales,G03,EMP0027,EMP0017,1,draft,high,2022-09-04,2022-12-26,,Seattle,US
JR0929,REQ-2022929,JOB0745,IT Manager,Engineering,G01,EMP0767,EMP0068,2,on_hold,low,2025-04-04,2025-05-15,,Atlanta,US
JR0930,REQ-2022930,JOB0616,Accountant,Supply Chain,G05,EMP0030,EMP0035,1,on_hold,low,2026-08-02,2026-10-02,,New York,US
JR0931,REQ-2022931,JOB0530,Finance Manager,Marketing,G11,EMP0940,EMP0057,3,open,critical,2025-11-03,2026-01-02,,Atlanta,US
JR0932,REQ-2022932,JOB0779,Software Engineer,Facilities,G11,EMP0194,EMP0036,2,filled,medium,2025-06-16,2025-09-10,2026-04-20,Chicago,US
JR0933,REQ-2022933,JOB0303,Controller,Legal,G07,EMP0199,EMP0066,3,filled,low,2022-02-04,2022-05-29,2023-02-15,Hyderabad,IN
JR0934,REQ-2022934,JOB0014,IT Support,IT,G12,EMP0263,EMP0017,2,filled,high,2022-07-25,2022-10-31,2025-05-18,Austin,US
JR0935,REQ-2022935,JOB0144,Compliance Analyst,Supply Chain,G01,EMP0518,EMP0065,1,on_hold,critical,2025-01-02,2025-04-25,,San Francisco,US
JR0936,REQ-2022936,JOB0527,People Manager,Data,G10,EMP0510,EMP0069,1,filled,low,2023-06-30,2023-08-06,2025-09-05,Austin,US
JR0937,REQ-2022937,JOB0860,IT Support,Legal,G05,EMP0843,EMP0002,1,on_hold,medium,2023-12-30,2024-04-13,,Denver,US
JR0938,REQ-2022938,JOB0051,Demand Gen Manager,Security,G02,EMP0297,EMP0037,1,on_hold,critical,2024-06-24,2024-09-19,,Dallas,US
JR0939,REQ-2022939,JOB0430,Demand Gen Manager,IT,G02,EMP0220,EMP0073,3,open,low,2025-07-11,2025-08-10,,Denver,US
JR0940,REQ-2022940,JOB0828,Support Specialist,Sales,G10,EMP0035,EMP0065,2,filled,medium,2024-03-18,2024-04-22,2025-12-21,Hyderabad,IN
JR0941,REQ-2022941,JOB0178,Recruiter,Finance,G06,EMP0542,EMP0048,3,open,critical,2024-10-09,2025-02-01,,Austin,US
JR0942,REQ-2022942,JOB0761,Software Engineer,Operations,G07,EMP0609,EMP0004,3,cancelled,high,2024-07-15,2024-09-30,,Seattle,US
JR0943,REQ-2022943,JOB0191,Recruiter,Sales,G04,EMP0937,EMP0026,2,open,low,2024-12-24,2025-03-07,,Austin,US
JR0944,REQ-2022944,JOB0587,SDR,IT,G11,EMP0656,EMP0007,3,open,low,2024-11-22,2025-01-24,,Toronto,CA
JR0945,REQ-2022945,JOB0242,Group PM,Facilities,G03,EMP0373,EMP0006,3,open,low,2023-10-16,2024-01-02,,San Francisco,US
JR0946,REQ-2022946,JOB0288,Systems Admin,Marketing,G07,EMP0095,EMP0054,1,open,low,2024-05-21,2024-08-29,,New York,US
JR0947,REQ-2022947,JOB0199,Support Agent,Engineering,G04,EMP0451,EMP0041,3,on_hold,high,2024-02-08,2024-03-23,,Atlanta,US
JR0948,REQ-2022948,JOB0577,People Manager,Customer Success,G11,EMP0029,EMP0056,3,draft,medium,2024-11-05,2025-01-22,,Chicago,US
JR0949,REQ-2022949,JOB0955,IT Manager,HR,G03,EMP0847,EMP0053,2,on_hold,low,2025-09-04,2025-10-22,,Bengaluru,IN
JR0950,REQ-2022950,JOB0009,Paralegal,Security,G11,EMP0205,EMP0077,2,cancelled,critical,2025-12-31,2026-03-12,,Toronto,CA
JR0951,REQ-2022951,JOB0514,Enterprise AE,Product,G07,EMP0880,EMP0061,2,filled,high,2023-10-24,2023-12-11,2025-07-24,Denver,US
JR0952,REQ-2022952,JOB0549,Associate PM,Data,G01,EMP0119,EMP0040,1,cancelled,high,2023-01-15,2023-04-01,,Dallas,US
JR0953,REQ-2022953,JOB0062,Product Manager,Legal,G09,EMP0547,EMP0079,2,open,medium,2022-06-04,2022-08-25,,New York,US
JR0954,REQ-2022954,JOB0726,Analytics Manager,Security,G11,EMP0722,EMP0038,1,on_hold,critical,2026-05-27,2026-08-31,,Bengaluru,IN
JR0955,REQ-2022955,JOB0931,Marketing Specialist,Engineering,G09,EMP0506,EMP0054,2,filled,low,2022-10-16,2023-01-17,2025-11-20,Toronto,CA
JR0956,REQ-2022956,JOB0543,Analytics Manager,Security,G03,EMP0191,EMP0072,1,open,medium,2024-04-12,2024-07-23,,Chicago,US
JR0957,REQ-2022957,JOB0614,IT Support,Operations,G12,EMP0175,EMP0060,2,on_hold,low,2024-12-20,2025-04-06,,London,UK
JR0958,REQ-2022958,JOB0577,People Manager,Customer Success,G11,EMP0004,EMP0039,1,filled,critical,2026-01-24,2026-03-12,2026-04-20,Chicago,US
JR0959,REQ-2022959,JOB0225,People Manager,Supply Chain,G03,EMP0024,EMP0071,1,filled,medium,2022-02-22,2022-06-20,2023-02-28,Denver,US
JR0960,REQ-2022960,JOB0073,Account Executive,Engineering,G05,EMP0807,EMP0068,1,cancelled,high,2025-04-05,2025-05-07,,Dallas,US
JR0961,REQ-2022961,JOB0715,Financial Analyst,Facilities,G05,EMP0412,EMP0062,1,open,critical,2022-07-18,2022-11-12,,New York,US
JR0962,REQ-2022962,JOB0940,Sales Manager,Engineering,G12,EMP0092,EMP0027,1,open,high,2022-01-17,2022-04-22,,Toronto,CA
JR0963,REQ-2022963,JOB0310,HR Generalist,HR,G02,EMP0102,EMP0041,2,on_hold,low,2022-07-18,2022-09-14,,Chicago,US
JR0964,REQ-2022964,JOB0853,SDR,Sales,G09,EMP0799,EMP0016,2,on_hold,medium,2024-06-15,2024-08-05,,London,UK
JR0965,REQ-2022965,JOB0288,Systems Admin,Marketing,G07,EMP0284,EMP0038,2,filled,medium,2023-12-31,2024-04-12,2025-03-21,New York,US
JR0966,REQ-2022966,JOB0285,Enterprise AE,Security,G08,EMP0107,EMP0079,3,filled,critical,2025-04-26,2025-07-25,2026-01-19,Hyderabad,IN
JR0967,REQ-2022967,JOB0546,Accountant,Product,G02,EMP0655,EMP0053,2,on_hold,critical,2024-06-11,2024-08-24,,Denver,US
JR0968,REQ-2022968,JOB0706,CS Manager,Data,G01,EMP0564,EMP0050,3,filled,high,2025-03-28,2025-05-25,2025-06-16,Bengaluru,IN
JR0969,REQ-2022969,JOB0150,Software Engineer,Product,G01,EMP0737,EMP0080,3,filled,medium,2024-10-04,2024-11-25,2025-09-09,New York,US
JR0970,REQ-2022970,JOB0110,Senior PM,IT,G05,EMP0286,EMP0043,1,draft,high,2023-05-14,2023-08-20,,London,UK
JR0971,REQ-2022971,JOB0990,Senior PM,Engineering,G04,EMP0714,EMP0036,3,on_hold,medium,2023-03-29,2023-05-23,,Dallas,US
JR0972,REQ-2022972,JOB0164,Data Analyst,Marketing,G08,EMP0972,EMP0013,3,filled,medium,2024-02-14,2024-03-20,2024-06-11,Toronto,CA
JR0973,REQ-2022973,JOB0705,SDR,Sales,G09,EMP0027,EMP0073,2,filled,critical,2023-04-09,2023-06-19,2024-01-28,Dallas,US
JR0974,REQ-2022974,JOB0585,Paralegal,Finance,G02,EMP0997,EMP0067,3,filled,medium,2022-02-22,2022-04-18,2025-06-27,Dallas,US
JR0975,REQ-2022975,JOB0864,Data Analyst,Customer Success,G10,EMP0325,EMP0028,3,filled,medium,2023-07-25,2023-10-25,2026-05-21,Seattle,US
JR0976,REQ-2022976,JOB0530,Finance Manager,Marketing,G11,EMP0723,EMP0057,3,filled,low,2026-07-15,2026-09-28,2026-07-27,Atlanta,US
JR0977,REQ-2022977,JOB0767,Content Manager,Facilities,G08,EMP0517,EMP0035,1,filled,low,2026-04-15,2026-07-31,2026-06-09,Chicago,US
JR0978,REQ-2022978,JOB0290,Support Agent,HR,G02,EMP0708,EMP0060,1,filled,medium,2024-04-30,2024-06-24,2025-07-28,Dallas,US
JR0979,REQ-2022979,JOB0084,SDR,HR,G03,EMP0801,EMP0054,1,open,low,2023-10-14,2023-12-08,,Toronto,CA
JR0980,REQ-2022980,JOB0044,Analytics Manager,Operations,G09,EMP0986,EMP0053,2,draft,medium,2023-11-30,2024-01-26,,Toronto,CA
JR0981,REQ-2022981,JOB0171,Demand Gen Manager,Sales,G03,EMP0839,EMP0018,1,draft,medium,2023-09-15,2023-12-08,,New York,US
JR0982,REQ-2022982,JOB0160,Cloud Engineer,Data,G10,EMP0917,EMP0067,1,open,low,2026-01-31,2026-04-28,,San Francisco,US
JR0983,REQ-2022983,JOB0933,Analytics Manager,Marketing,G05,EMP0972,EMP0075,2,cancelled,critical,2025-03-18,2025-04-30,,London,UK
JR0984,REQ-2022984,JOB0872,Data Analyst,Supply Chain,G05,EMP0682,EMP0052,3,cancelled,medium,2023-03-29,2023-05-15,,Denver,US
JR0985,REQ-2022985,JOB0064,Paralegal,Marketing,G03,EMP0570,EMP0064,3,filled,critical,2024-01-17,2024-03-10,2025-01-12,Toronto,CA
JR0986,REQ-2022986,JOB0135,Support Specialist,Operations,G10,EMP0919,EMP0025,2,on_hold,critical,2024-07-28,2024-09-11,,Atlanta,US
JR0987,REQ-2022987,JOB0568,Systems Admin,Facilities,G04,EMP0841,EMP0049,2,filled,low,2025-01-28,2025-02-28,2025-06-23,Toronto,CA
JR0988,REQ-2022988,JOB0770,CS Manager,Finance,G01,EMP0252,EMP0022,2,cancelled,critical,2022-03-19,2022-05-11,,Toronto,CA
JR0989,REQ-2022989,JOB0191,Recruiter,Sales,G04,EMP0690,EMP0020,2,open,medium,2025-11-19,2026-03-09,,Austin,US
JR0990,REQ-2022990,JOB0475,Marketing Director,Security,G10,EMP0510,EMP0048,1,on_hold,high,2024-07-13,2024-09-12,,Hyderabad,IN
JR0991,REQ-2022991,JOB0021,Senior PM,Security,G08,EMP0432,EMP0002,1,open,medium,2022-02-27,2022-04-06,,Seattle,US
JR0992,REQ-2022992,JOB0489,Software Engineer,Engineering,G11,EMP0280,EMP0046,2,on_hold,low,2025-05-07,2025-07-19,,Seattle,US
JR0993,REQ-2022993,JOB0025,Systems Admin,Facilities,G02,EMP0959,EMP0046,1,draft,medium,2026-07-16,2026-10-07,,Austin,US
JR0994,REQ-2022994,JOB0471,Support Specialist,Security,G04,EMP0120,EMP0046,3,on_hold,low,2022-04-12,2022-05-17,,New York,US
JR0995,REQ-2022995,JOB0230,Senior Software Engineer,HR,G02,EMP0848,EMP0037,3,draft,low,2024-11-20,2025-03-01,,San Francisco,US
JR0996,REQ-2022996,JOB0955,IT Manager,HR,G03,EMP0967,EMP0074,3,draft,high,2025-10-16,2026-01-29,,Bengaluru,IN
JR0997,REQ-2022997,JOB0687,Product Manager,Product,G04,EMP0217,EMP0005,3,open,medium,2023-12-11,2024-01-21,,Chicago,US
JR0998,REQ-2022998,JOB0500,HR Generalist,Product,G02,EMP0382,EMP0039,2,draft,high,2025-08-09,2025-09-30,,Dallas,US
JR0999,REQ-2022999,JOB0166,People Manager,Security,G02,EMP0208,EMP0045,2,draft,high,2025-05-15,2025-08-29,,Austin,US
JR1000,REQ-2023000,JOB0694,Senior PM,IT,G09,EMP0741,EMP0066,3,filled,critical,2025-05-12,2025-08-17,2025-09-02,New York,US
