customer_id,product_recommended,propensity_score,score_date
CUST100041830,Family Plan Upgrade,0.8661,2026-07-12
CUST100019833,Family Plan Upgrade,0.0388,2026-07-04
CUST100027492,Device Insurance,0.6656,2026-07-07
CUST100040918,Family Plan Upgrade,0.7992,2026-07-21
CUST100075854,Streaming Bundle,0.0356,2026-07-19
CUST100098303,International Roaming Pack,0.8998,2026-07-14
CUST100000223,Home Security Add-on,0.6756,2026-07-02
CUST100098272,Streaming Bundle,0.0205,2026-07-14
CUST100043699,International Roaming Pack,0.865,2026-07-13
CUST100011984,Streaming Bundle,0.0988,2026-07-08
CUST100039906,Home Security Add-on,0.133,2026-07-04
CUST100000493,Streaming Bundle,0.4047,2026-07-08
CUST100082169,Device Insurance,0.8907,2026-07-23
CUST100010877,Streaming Bundle,0.643,2026-07-12
CUST100080459,Streaming Bundle,0.8681,2026-07-16
CUST100089061,5G Handset Upgrade,0.6062,2026-07-07
CUST100092857,Family Plan Upgrade,0.8417,2026-07-14
CUST100003828,Device Insurance,0.3524,2026-07-17
CUST100075841,Home Security Add-on,0.1643,2026-07-21
CUST100027462,Streaming Bundle,0.4222,2026-07-04
CUST100020038,Home Security Add-on,0.0501,2026-07-14
CUST100033629,Streaming Bundle,0.103,2026-07-23
CUST100086172,Device Insurance,0.0117,2026-07-23
CUST100087251,5G Handset Upgrade,0.6922,2026-07-22
CUST100030012,Home Security Add-on,0.2873,2026-07-09
CUST100053648,Home Security Add-on,0.7224,2026-07-12
CUST100016875,International Roaming Pack,0.239,2026-07-13
CUST100073287,International Roaming Pack,0.532,2026-07-05
CUST100023744,Family Plan Upgrade,0.1341,2026-07-04
CUST100017574,Family Plan Upgrade,0.9186,2026-07-16
CUST100087432,5G Handset Upgrade,0.0216,2026-07-15
CUST100069282,Family Plan Upgrade,0.9617,2026-07-21
CUST100097969,Home Security Add-on,0.8594,2026-07-09
CUST100081535,International Roaming Pack,0.8701,2026-07-06
CUST100052296,Family Plan Upgrade,0.3234,2026-07-21
CUST100011487,International Roaming Pack,0.013,2026-07-04
CUST100064796,Home Security Add-on,0.6051,2026-07-22
CUST100070146,Family Plan Upgrade,0.7334,2026-07-02
CUST100021341,Device Insurance,0.2279,2026-07-10
CUST100005894,Family Plan Upgrade,0.079,2026-07-01
CUST100018910,Home Security Add-on,0.6556,2026-07-08
CUST100041901,Family Plan Upgrade,0.8857,2026-07-16
CUST100095154,Family Plan Upgrade,0.9237,2026-07-12
CUST100043817,Home Security Add-on,0.9254,2026-07-11
CUST100033051,Device Insurance,0.4133,2026-07-04
CUST100078994,Family Plan Upgrade,0.5972,2026-07-15
CUST100055813,Home Security Add-on,0.8865,2026-07-13
CUST100090377,5G Handset Upgrade,0.9471,2026-07-13
CUST100058936,International Roaming Pack,0.3481,2026-07-02
CUST100055018,Family Plan Upgrade,0.8628,2026-07-15
CUST100033651,Device Insurance,0.5257,2026-07-05
CUST100034694,Device Insurance,0.6126,2026-07-04
CUST100076369,Home Security Add-on,0.7665,2026-07-01
CUST100045792,Streaming Bundle,0.6238,2026-07-01
CUST100079622,Streaming Bundle,0.4888,2026-07-19
CUST100073467,Family Plan Upgrade,0.9019,2026-07-07
CUST100064404,Device Insurance,0.416,2026-07-03
CUST100094106,5G Handset Upgrade,0.1361,2026-07-05
CUST100042368,5G Handset Upgrade,0.7372,2026-07-18
CUST100035647,5G Handset Upgrade,0.9896,2026-07-08
CUST100088583,Streaming Bundle,0.5587,2026-07-18
CUST100034026,International Roaming Pack,0.2119,2026-07-22
CUST100074478,5G Handset Upgrade,0.9468,2026-07-15
CUST100088384,Device Insurance,0.8798,2026-07-01
CUST100088930,Streaming Bundle,0.0965,2026-07-13
CUST100077549,5G Handset Upgrade,0.2539,2026-07-17
CUST100054372,Streaming Bundle,0.7012,2026-07-23
CUST100024426,Family Plan Upgrade,0.3422,2026-07-06
CUST100069247,Family Plan Upgrade,0.4354,2026-07-09
CUST100015607,Family Plan Upgrade,0.3018,2026-07-16
CUST100088374,Device Insurance,0.2897,2026-07-10
CUST100025617,5G Handset Upgrade,0.5445,2026-07-01
CUST100040388,5G Handset Upgrade,0.9931,2026-07-11
CUST100077165,Device Insurance,0.5692,2026-07-02
CUST100015592,5G Handset Upgrade,0.7551,2026-07-16
CUST100046065,Device Insurance,0.3991,2026-07-11
CUST100001763,Home Security Add-on,0.8118,2026-07-20
CUST100046892,International Roaming Pack,0.9461,2026-07-03
CUST100064822,Family Plan Upgrade,0.066,2026-07-11
CUST100005056,Family Plan Upgrade,0.5629,2026-07-03
CUST100085184,Streaming Bundle,0.1624,2026-07-22
CUST100080453,Streaming Bundle,0.5564,2026-07-01
CUST100098225,International Roaming Pack,0.9632,2026-07-20
CUST100048099,Streaming Bundle,0.2433,2026-07-16
CUST100078825,Streaming Bundle,0.8541,2026-07-22
CUST100059979,International Roaming Pack,0.2621,2026-07-08
CUST100039819,Family Plan Upgrade,0.9311,2026-07-04
CUST100050857,Home Security Add-on,0.4595,2026-07-06
CUST100028721,5G Handset Upgrade,0.9708,2026-07-05
CUST100037773,Home Security Add-on,0.8872,2026-07-22
CUST100071909,5G Handset Upgrade,0.1992,2026-07-03
CUST100020640,Home Security Add-on,0.0688,2026-07-21
CUST100041909,International Roaming Pack,0.552,2026-07-03
CUST100017473,Home Security Add-on,0.8558,2026-07-14
CUST100065629,Streaming Bundle,0.4488,2026-07-18
CUST100091201,Device Insurance,0.1902,2026-07-21
CUST100067988,5G Handset Upgrade,0.3429,2026-07-09
CUST100001996,5G Handset Upgrade,0.8399,2026-07-20
CUST100006951,Family Plan Upgrade,0.5245,2026-07-21
CUST100066662,Streaming Bundle,0.0278,2026-07-15
CUST100000068,Home Security Add-on,0.7322,2026-07-22
CUST100020459,Streaming Bundle,0.5456,2026-07-07
CUST100021605,Streaming Bundle,0.7412,2026-07-21
CUST100035113,International Roaming Pack,0.6424,2026-07-18
CUST100077484,Home Security Add-on,0.0754,2026-07-21
CUST100011451,Home Security Add-on,0.5444,2026-07-23
CUST100068723,Family Plan Upgrade,0.6954,2026-07-14
CUST100076178,5G Handset Upgrade,0.7496,2026-07-07
CUST100064441,International Roaming Pack,0.7321,2026-07-17
CUST100028936,Home Security Add-on,0.4849,2026-07-17
CUST100064716,Home Security Add-on,0.106,2026-07-01
CUST100095116,Family Plan Upgrade,0.8842,2026-07-10
CUST100058019,International Roaming Pack,0.9299,2026-07-01
CUST100006743,Device Insurance,0.1237,2026-07-04
CUST100046786,International Roaming Pack,0.4617,2026-07-09
CUST100033413,Home Security Add-on,0.7838,2026-07-10
CUST100016795,Device Insurance,0.6991,2026-07-02
CUST100060763,Device Insurance,0.1473,2026-07-08
CUST100007510,International Roaming Pack,0.9664,2026-07-06
CUST100086707,Device Insurance,0.5547,2026-07-03
CUST100028695,5G Handset Upgrade,0.47,2026-07-17
CUST100018374,Device Insurance,0.0728,2026-07-11
CUST100083297,International Roaming Pack,0.1559,2026-07-22
CUST100098428,Device Insurance,0.2683,2026-07-05
CUST100093648,Family Plan Upgrade,0.8083,2026-07-08
CUST100002022,Family Plan Upgrade,0.3916,2026-07-15
CUST100047143,5G Handset Upgrade,0.6314,2026-07-21
CUST100015259,Device Insurance,0.8744,2026-07-20
CUST100002122,Streaming Bundle,0.8386,2026-07-01
CUST100031722,Family Plan Upgrade,0.6096,2026-07-20
CUST100015119,Streaming Bundle,0.5249,2026-07-05
CUST100054632,International Roaming Pack,0.4516,2026-07-14
CUST100049887,5G Handset Upgrade,0.5766,2026-07-08
CUST100083342,Streaming Bundle,0.541,2026-07-15
CUST100069969,Streaming Bundle,0.9216,2026-07-23
CUST100095497,Family Plan Upgrade,0.7526,2026-07-02
CUST100048574,Device Insurance,0.3294,2026-07-14
CUST100098559,Device Insurance,0.829,2026-07-04
CUST100093990,Family Plan Upgrade,0.0919,2026-07-21
CUST100055573,Family Plan Upgrade,0.5296,2026-07-09
CUST100032365,Device Insurance,0.6836,2026-07-07
CUST100095111,International Roaming Pack,0.3826,2026-07-09
CUST100084017,Home Security Add-on,0.3047,2026-07-18
CUST100086071,Family Plan Upgrade,0.2396,2026-07-02
CUST100058248,5G Handset Upgrade,0.9711,2026-07-17
CUST100044996,5G Handset Upgrade,0.6853,2026-07-02
CUST100006841,Family Plan Upgrade,0.4926,2026-07-10
CUST100084271,Home Security Add-on,0.3736,2026-07-18
CUST100038667,Home Security Add-on,0.3417,2026-07-08
CUST100048795,5G Handset Upgrade,0.8686,2026-07-22
CUST100012524,Family Plan Upgrade,0.1956,2026-07-04
CUST100027437,Home Security Add-on,0.7163,2026-07-21
CUST100093578,Device Insurance,0.3482,2026-07-10
CUST100003781,5G Handset Upgrade,0.4023,2026-07-18
CUST100040708,Streaming Bundle,0.2307,2026-07-13
CUST100025878,International Roaming Pack,0.5232,2026-07-21
CUST100018322,Streaming Bundle,0.0202,2026-07-05
CUST100017653,Device Insurance,0.5936,2026-07-04
CUST100013413,5G Handset Upgrade,0.2903,2026-07-18
CUST100026053,Home Security Add-on,0.7502,2026-07-14
CUST100081779,5G Handset Upgrade,0.3466,2026-07-14
CUST100014367,Streaming Bundle,0.8893,2026-07-18
CUST100091786,Device Insurance,0.1332,2026-07-01
CUST100078220,Home Security Add-on,0.5395,2026-07-19
CUST100067292,Streaming Bundle,0.6033,2026-07-07
CUST100049476,Device Insurance,0.9031,2026-07-14
CUST100077843,Home Security Add-on,0.2124,2026-07-14
CUST100002611,Device Insurance,0.4656,2026-07-06
CUST100031508,Device Insurance,0.0951,2026-07-21
CUST100025341,Device Insurance,0.3218,2026-07-11
CUST100054877,Home Security Add-on,0.842,2026-07-19
CUST100074697,Streaming Bundle,0.2182,2026-07-10
CUST100084609,Streaming Bundle,0.2008,2026-07-14
CUST100055556,Home Security Add-on,0.9936,2026-07-07
CUST100063695,Family Plan Upgrade,0.449,2026-07-18
CUST100059184,Streaming Bundle,0.8405,2026-07-10
CUST100042534,Device Insurance,0.5386,2026-07-11
CUST100074020,International Roaming Pack,0.7243,2026-07-15
CUST100015327,Streaming Bundle,0.2029,2026-07-09
CUST100022880,Family Plan Upgrade,0.4381,2026-07-18
CUST100006784,Family Plan Upgrade,0.1721,2026-07-09
CUST100010596,Streaming Bundle,0.3457,2026-07-05
CUST100057748,International Roaming Pack,0.142,2026-07-12
CUST100013006,Device Insurance,0.4913,2026-07-04
CUST100073093,Family Plan Upgrade,0.5475,2026-07-07
CUST100074372,Streaming Bundle,0.7422,2026-07-16
CUST100032975,5G Handset Upgrade,0.9583,2026-07-15
CUST100066998,Family Plan Upgrade,0.1831,2026-07-10
CUST100024796,Family Plan Upgrade,0.496,2026-07-11
CUST100084761,5G Handset Upgrade,0.2972,2026-07-04
CUST100065238,International Roaming Pack,0.1777,2026-07-16
CUST100042103,5G Handset Upgrade,0.1787,2026-07-10
CUST100081206,Family Plan Upgrade,0.7578,2026-07-12
CUST100038210,Device Insurance,0.8394,2026-07-02
CUST100083724,5G Handset Upgrade,0.6314,2026-07-15
CUST100016272,International Roaming Pack,0.1892,2026-07-08
CUST100041542,Home Security Add-on,0.2418,2026-07-04
CUST100026610,Streaming Bundle,0.1076,2026-07-16
CUST100078624,Device Insurance,0.3147,2026-07-23
CUST100027280,International Roaming Pack,0.1315,2026-07-09
CUST100074231,5G Handset Upgrade,0.0129,2026-07-22
CUST100037165,Family Plan Upgrade,0.5111,2026-07-23
CUST100092779,International Roaming Pack,0.1417,2026-07-18
CUST100099447,Home Security Add-on,0.7156,2026-07-02
CUST100050564,Home Security Add-on,0.9088,2026-07-07
CUST100092027,Streaming Bundle,0.5137,2026-07-01
CUST100092695,Streaming Bundle,0.3937,2026-07-03
CUST100007797,Family Plan Upgrade,0.9653,2026-07-19
CUST100086796,Family Plan Upgrade,0.4174,2026-07-11
CUST100062993,Family Plan Upgrade,0.3167,2026-07-21
CUST100080355,Device Insurance,0.073,2026-07-14
CUST100013511,5G Handset Upgrade,0.148,2026-07-13
CUST100096031,Family Plan Upgrade,0.8382,2026-07-07
CUST100060817,5G Handset Upgrade,0.8301,2026-07-12
CUST100088246,5G Handset Upgrade,0.5697,2026-07-21
CUST100004083,Device Insurance,0.5598,2026-07-15
CUST100060449,International Roaming Pack,0.0745,2026-07-19
CUST100060151,International Roaming Pack,0.6993,2026-07-23
CUST100010713,International Roaming Pack,0.9589,2026-07-23
CUST100054712,5G Handset Upgrade,0.0182,2026-07-01
CUST100099164,International Roaming Pack,0.9124,2026-07-20
CUST100058959,International Roaming Pack,0.593,2026-07-15
CUST100028381,Device Insurance,0.3796,2026-07-10
CUST100099610,5G Handset Upgrade,0.0263,2026-07-07
CUST100066242,Device Insurance,0.3317,2026-07-12
CUST100055098,Home Security Add-on,0.5048,2026-07-01
CUST100076288,International Roaming Pack,0.511,2026-07-01
CUST100058815,International Roaming Pack,0.4957,2026-07-16
CUST100088769,5G Handset Upgrade,0.9305,2026-07-19
CUST100058334,Streaming Bundle,0.7516,2026-07-18
CUST100068256,Streaming Bundle,0.8522,2026-07-14
CUST100048432,Streaming Bundle,0.5428,2026-07-20
CUST100000000,Streaming Bundle,0.0113,2026-07-05
CUST100090284,Streaming Bundle,0.1993,2026-07-22
CUST100046977,Home Security Add-on,0.0734,2026-07-14
CUST100057878,5G Handset Upgrade,0.7594,2026-07-11
CUST100082938,International Roaming Pack,0.6215,2026-07-20
CUST100030700,Home Security Add-on,0.9781,2026-07-20
CUST100048140,Device Insurance,0.2865,2026-07-15
CUST100073264,Device Insurance,0.707,2026-07-03
CUST100059306,International Roaming Pack,0.6654,2026-07-06
CUST100084025,Family Plan Upgrade,0.0344,2026-07-07
CUST100037713,Family Plan Upgrade,0.3801,2026-07-01
CUST100056025,Home Security Add-on,0.5935,2026-07-20
CUST100066673,Family Plan Upgrade,0.75,2026-07-12
CUST100096669,Device Insurance,0.6433,2026-07-10
CUST100060944,5G Handset Upgrade,0.4022,2026-07-15
CUST100061841,Home Security Add-on,0.5181,2026-07-10
CUST100072230,Streaming Bundle,0.4676,2026-07-04
CUST100065639,Streaming Bundle,0.3728,2026-07-19
CUST100052120,Family Plan Upgrade,0.3396,2026-07-15
CUST100091883,Device Insurance,0.9818,2026-07-13
CUST100087891,Home Security Add-on,0.3898,2026-07-10
CUST100086042,5G Handset Upgrade,0.3524,2026-07-14
CUST100076098,Streaming Bundle,0.7629,2026-07-11
CUST100087373,International Roaming Pack,0.54,2026-07-14
CUST100089235,Device Insurance,0.4275,2026-07-09
CUST100082925,Streaming Bundle,0.9779,2026-07-11
CUST100098748,Streaming Bundle,0.429,2026-07-09
CUST100089367,5G Handset Upgrade,0.8985,2026-07-08
CUST100034225,Streaming Bundle,0.8828,2026-07-19
CUST100080830,Streaming Bundle,0.0803,2026-07-08
CUST100088078,Home Security Add-on,0.0257,2026-07-06
CUST100057938,International Roaming Pack,0.3523,2026-07-11
CUST100078084,Family Plan Upgrade,0.2935,2026-07-02
CUST100013343,International Roaming Pack,0.0417,2026-07-19
CUST100058640,Streaming Bundle,0.9959,2026-07-04
CUST100041503,Streaming Bundle,0.2281,2026-07-16
CUST100024995,Streaming Bundle,0.6299,2026-07-19
CUST100003086,Family Plan Upgrade,0.7675,2026-07-15
CUST100032079,Home Security Add-on,0.5474,2026-07-04
CUST100053172,Device Insurance,0.4242,2026-07-20
CUST100020255,Streaming Bundle,0.8276,2026-07-22
CUST100077494,International Roaming Pack,0.8427,2026-07-14
CUST100025290,Family Plan Upgrade,0.8465,2026-07-23
CUST100004147,5G Handset Upgrade,0.1938,2026-07-16
CUST100096712,Device Insurance,0.4044,2026-07-09
CUST100060828,International Roaming Pack,0.6686,2026-07-03
CUST100088820,International Roaming Pack,0.9849,2026-07-14
CUST100066187,Streaming Bundle,0.4506,2026-07-20
CUST100092598,Home Security Add-on,0.7701,2026-07-08
CUST100004103,Device Insurance,0.8074,2026-07-16
CUST100026641,Home Security Add-on,0.885,2026-07-22
CUST100006430,5G Handset Upgrade,0.6795,2026-07-19
CUST100093629,5G Handset Upgrade,0.3333,2026-07-15
CUST100097678,International Roaming Pack,0.1255,2026-07-20
CUST100062997,Family Plan Upgrade,0.1567,2026-07-02
CUST100021084,International Roaming Pack,0.3516,2026-07-06
CUST100039714,Family Plan Upgrade,0.6644,2026-07-14
CUST100084141,5G Handset Upgrade,0.9159,2026-07-16
CUST100086116,Streaming Bundle,0.6685,2026-07-13
CUST100044537,Device Insurance,0.9984,2026-07-23
CUST100087234,Home Security Add-on,0.3229,2026-07-03
CUST100001209,Device Insurance,0.7166,2026-07-09
CUST100098070,Streaming Bundle,0.8876,2026-07-05
CUST100079424,Home Security Add-on,0.0153,2026-07-16
CUST100068565,Home Security Add-on,0.2409,2026-07-21
CUST100080054,Device Insurance,0.9144,2026-07-01
CUST100061603,Family Plan Upgrade,0.9568,2026-07-09
CUST100006040,Home Security Add-on,0.6177,2026-07-20
CUST100084480,Device Insurance,0.3656,2026-07-06
CUST100090710,International Roaming Pack,0.1867,2026-07-11
CUST100005835,Device Insurance,0.6133,2026-07-23
CUST100004800,Family Plan Upgrade,0.4699,2026-07-19
CUST100069588,Family Plan Upgrade,0.3986,2026-07-01
CUST100052175,Home Security Add-on,0.6459,2026-07-09
CUST100034875,5G Handset Upgrade,0.1102,2026-07-17
CUST100019231,Family Plan Upgrade,0.1201,2026-07-08
CUST100026666,Device Insurance,0.9238,2026-07-05
CUST100031099,Device Insurance,0.7958,2026-07-21
CUST100005351,Device Insurance,0.05,2026-07-06
CUST100089594,Home Security Add-on,0.7329,2026-07-17
CUST100004917,Family Plan Upgrade,0.5789,2026-07-01
CUST100083734,Home Security Add-on,0.2262,2026-07-07
CUST100080564,Home Security Add-on,0.2454,2026-07-12
CUST100070356,Device Insurance,0.3058,2026-07-01
CUST100016451,5G Handset Upgrade,0.2883,2026-07-18
CUST100058728,5G Handset Upgrade,0.906,2026-07-07
CUST100062005,Device Insurance,0.5418,2026-07-23
CUST100079660,5G Handset Upgrade,0.8371,2026-07-05
CUST100012394,5G Handset Upgrade,0.2846,2026-07-05
CUST100012286,5G Handset Upgrade,0.093,2026-07-12
CUST100098996,Streaming Bundle,0.6105,2026-07-03
CUST100038692,Home Security Add-on,0.2481,2026-07-23
CUST100058110,Home Security Add-on,0.0199,2026-07-20
CUST100030953,Family Plan Upgrade,0.4029,2026-07-11
CUST100015723,Device Insurance,0.5739,2026-07-19
CUST100060399,Streaming Bundle,0.4525,2026-07-02
CUST100098982,Device Insurance,0.9052,2026-07-21
CUST100069054,Streaming Bundle,0.2183,2026-07-16
CUST100058903,International Roaming Pack,0.9463,2026-07-18
CUST100089651,Streaming Bundle,0.378,2026-07-11
CUST100053063,Home Security Add-on,0.8638,2026-07-10
CUST100090557,Family Plan Upgrade,0.1929,2026-07-16
CUST100052864,Device Insurance,0.1006,2026-07-12
CUST100044900,Family Plan Upgrade,0.8433,2026-07-17
CUST100042916,International Roaming Pack,0.8446,2026-07-02
CUST100002385,International Roaming Pack,0.5964,2026-07-19
CUST100092785,Device Insurance,0.8737,2026-07-14
CUST100003669,Family Plan Upgrade,0.2251,2026-07-14
CUST100022482,Family Plan Upgrade,0.393,2026-07-18
CUST100087909,Home Security Add-on,0.64,2026-07-09
CUST100068695,International Roaming Pack,0.388,2026-07-01
CUST100018316,Home Security Add-on,0.3492,2026-07-21
CUST100046471,Family Plan Upgrade,0.11,2026-07-14
CUST100094875,5G Handset Upgrade,0.8268,2026-07-06
CUST100022976,Device Insurance,0.4952,2026-07-03
CUST100011713,Device Insurance,0.231,2026-07-16
CUST100021221,Home Security Add-on,0.3024,2026-07-04
CUST100080714,Home Security Add-on,0.8665,2026-07-01
CUST100065575,Family Plan Upgrade,0.0817,2026-07-04
CUST100067518,International Roaming Pack,0.2429,2026-07-03
CUST100048534,Home Security Add-on,0.8299,2026-07-22
CUST100009152,Device Insurance,0.352,2026-07-08
CUST100026034,Home Security Add-on,0.9018,2026-07-22
CUST100026703,Device Insurance,0.8622,2026-07-09
CUST100042223,International Roaming Pack,0.9563,2026-07-09
CUST100076947,5G Handset Upgrade,0.5405,2026-07-10
CUST100092179,5G Handset Upgrade,0.056,2026-07-09
CUST100099307,Family Plan Upgrade,0.8639,2026-07-05
CUST100094261,Home Security Add-on,0.6167,2026-07-06
CUST100047645,Device Insurance,0.5976,2026-07-05
CUST100006918,Home Security Add-on,0.5759,2026-07-09
CUST100070814,International Roaming Pack,0.4525,2026-07-15
CUST100012162,International Roaming Pack,0.2837,2026-07-19
CUST100071576,5G Handset Upgrade,0.3989,2026-07-07
CUST100062807,Streaming Bundle,0.8483,2026-07-22
CUST100070610,Home Security Add-on,0.9547,2026-07-12
CUST100091719,Streaming Bundle,0.5254,2026-07-23
CUST100097584,5G Handset Upgrade,0.4188,2026-07-17
CUST100073531,5G Handset Upgrade,0.3158,2026-07-09
CUST100078129,International Roaming Pack,0.4677,2026-07-19
