account_id,customer_id,parent_account_id,account_type,hierarchy_level
ACC91E6A9B868,CUST100032402,,Individual,0
ACCC949E2604A,CUST100026555,,Family Plan,0
ACC619F55C180,CUST100098257,ACCCFEAC75113,Individual,2
ACC0DABA32DAF,CUST100009271,,Business Master,0
ACC53B5C8FE34,CUST100002466,,Individual,0
ACCAC6CC0A0ED,CUST100009261,ACC22C64EB13B,Business Sub-Account,0
ACCEFACC104A3,CUST100014191,,Individual,1
ACC6B4ECFD15B,CUST100027327,ACC03D66AC4C0,Individual,0
ACCD2DB5536AC,CUST100093161,,Family Plan,0
ACCCCBA56ECE8,CUST100062869,ACC53F798381B,Individual,0
ACC01039D14C2,CUST100078302,,Family Plan,1
ACCB9BDB487BB,CUST100034165,,Individual,0
ACCC48DECC51E,CUST100081737,,Individual,0
ACCAFE37CF6AA,CUST100053169,,Individual,1
ACC76F2CDC560,CUST100073758,,Individual,0
ACC999A626265,CUST100018888,,Individual,0
ACCAA878A8BEF,CUST100057355,ACC41123046CF,Individual,0
ACCA46D22C8A3,CUST100028007,,Individual,0
ACC0B7A63061F,CUST100098904,,Individual,1
ACC0CC6F71279,CUST100090947,ACC045A3732E5,Business Master,0
ACCC6BDF27FD3,CUST100059917,,Individual,0
ACC0B1B44FA0D,CUST100042353,,Business Master,0
ACCE40186B7F3,CUST100022166,,Business Sub-Account,0
ACCC6F3F0E7A7,CUST100006743,,Family Plan,1
ACCDD53C15B45,CUST100009621,ACCED4C8ECBAC,Family Plan,0
ACCDDDDE4768A,CUST100004270,ACC7DE182F280,Individual,1
ACC7B508FA44E,CUST100057784,,Individual,0
ACC0F5D21FC55,CUST100058310,,Family Plan,1
ACCA33F4520EC,CUST100048704,,Individual,2
ACC50ADC3004F,CUST100089601,,Individual,0
ACCE3FD1FD0F9,CUST100053476,,Individual,1
ACC02FA5F8D12,CUST100040883,,Individual,1
ACC938709E2AA,CUST100006128,,Individual,0
ACCE4237DA6AB,CUST100081019,ACC86BD1FA005,Business Master,0
ACCB4BFBD688A,CUST100029983,,Business Sub-Account,0
ACCD7EA9D2662,CUST100064631,,Family Plan,1
ACC328B517670,CUST100036624,,Individual,0
ACCA2BCD23CD5,CUST100046320,,Individual,0
ACCCA91100944,CUST100030588,,Business Master,0
ACCF87D923B20,CUST100077574,ACC0AF2BBCB74,Family Plan,0
ACC3C58AA8C64,CUST100080866,,Family Plan,0
ACCC8547C95FD,CUST100077855,,Individual,0
ACC2AED4E5675,CUST100074008,,Individual,0
ACC8EE6DDB2C8,CUST100043270,,Family Plan,1
ACCC535D362F0,CUST100056699,,Individual,0
ACC2AB2A0D42D,CUST100080467,,Individual,0
ACCC030D729D4,CUST100027337,ACC147828FC5B,Individual,1
ACCB823BA0166,CUST100039829,,Individual,0
ACCCDDF2BBC36,CUST100005481,,Individual,0
ACC3F318F64F6,CUST100032753,,Individual,0
ACCF2DD45FAFD,CUST100036767,,Business Master,0
ACC15E0D4A6CD,CUST100041822,,Family Plan,1
ACCFE1F5040F6,CUST100066936,,Family Plan,0
ACCCB82FFA0F4,CUST100026789,ACCE8726D6B7B,Family Plan,0
ACC72959D5464,CUST100036219,ACC34DA6D2077,Individual,1
ACCC860406ED0,CUST100005994,,Individual,0
ACC2D92E6E551,CUST100045626,ACC3D71A166D1,Individual,0
ACC01C7EBA2A3,CUST100026179,ACC122AE9CBAC,Individual,0
ACCDE6178B81C,CUST100010314,,Individual,0
ACC22C565F98D,CUST100001872,,Individual,0
ACCC3DC3B8F6B,CUST100063632,,Business Sub-Account,0
ACC41467CD4CE,CUST100019122,,Individual,0
ACC2BAA077446,CUST100078477,,Individual,0
ACC9A68030811,CUST100007178,,Business Master,0
ACC7EDFAB83B4,CUST100079032,,Individual,0
ACCF825E49D2D,CUST100008497,,Family Plan,0
ACCCBB6414DBD,CUST100088700,,Family Plan,0
ACC8189BF0CA8,CUST100009593,,Family Plan,0
ACCC507588116,CUST100065487,,Business Master,1
ACCFA34F4E1D1,CUST100029360,,Family Plan,0
ACCBD3E8C63B2,CUST100058519,ACCFE6B58D9FA,Business Master,1
ACC9EEEC4F220,CUST100096151,,Individual,0
ACC21D48E24E8,CUST100099891,ACC1488E0A018,Individual,0
ACC1A1A4161F7,CUST100093652,,Family Plan,0
ACCEF49DC8C4B,CUST100011572,,Individual,0
ACCBF6623CFDE,CUST100093292,,Individual,0
ACCD683357082,CUST100026342,ACCDE088D8D4D,Individual,0
ACCD5283FB3D5,CUST100053718,,Business Master,0
ACC4ED13A2E0A,CUST100045717,ACC24338C7960,Individual,1
ACCADF96336BB,CUST100019998,,Family Plan,0
ACC4BEE8F1295,CUST100018692,,Individual,0
ACCED4C8ECBAC,CUST100000918,ACCD765D24D41,Family Plan,2
ACC19CBA4A7F1,CUST100037729,,Business Master,0
ACC456D3822F1,CUST100091475,,Family Plan,0
ACCD0473F1564,CUST100011002,,Family Plan,1
ACC3A7B727EE8,CUST100081115,,Family Plan,0
ACC668805F8C7,CUST100043432,,Individual,1
ACC29ED48AD6A,CUST100073003,,Individual,1
ACC45565D3491,CUST100068885,,Individual,2
ACC9676198E66,CUST100099119,ACC94EEAC4C8D,Individual,0
ACC8C398B0CF5,CUST100071121,ACC67ACBF64CF,Individual,0
ACC4AA6FADCB8,CUST100001143,ACC46550C48AA,Individual,0
ACCEF43B0AB3A,CUST100008271,,Family Plan,0
ACCB890348182,CUST100048856,,Individual,1
ACC332409C049,CUST100019957,ACC67A75F19C6,Business Master,1
ACC5DC2F13831,CUST100057826,,Family Plan,0
ACC8870812814,CUST100018438,,Individual,0
ACCDFD734F9D4,CUST100016779,,Business Sub-Account,0
ACC825396B821,CUST100054999,,Family Plan,0
ACC184E336AEC,CUST100074308,,Business Sub-Account,1
ACCBBC28160E6,CUST100046495,,Family Plan,1
ACCAB6F202EDD,CUST100037577,,Individual,0
ACCEEBD307F9F,CUST100026755,,Family Plan,0
ACC737156943F,CUST100052740,,Individual,1
ACC5A2571053B,CUST100053215,,Individual,0
ACCDDF957919F,CUST100029281,,Business Sub-Account,0
ACCA04A7CDD53,CUST100099002,,Family Plan,0
ACC9B59DA696F,CUST100061284,,Business Master,0
ACCF1AF4771D2,CUST100045759,,Individual,1
ACCA139AECF4C,CUST100015953,,Individual,0
ACC2A4256089A,CUST100015485,,Individual,0
ACC2F4D24F407,CUST100098557,,Family Plan,0
ACCE1FCCB08EA,CUST100026616,,Individual,0
ACC4DCCB2DB7B,CUST100098238,,Family Plan,0
ACCA8D9B28CBF,CUST100051184,,Individual,1
ACCB47D447E19,CUST100039705,,Individual,1
ACCAF9F065759,CUST100071308,,Family Plan,0
ACC3285DB8DAB,CUST100085436,ACCBDA5617241,Individual,0
ACC60E103A183,CUST100038754,ACCB3FCA88EC3,Individual,2
ACC3C07BA3481,CUST100038898,,Business Sub-Account,2
ACCF439B1BDE0,CUST100006936,,Business Master,0
ACC8613208943,CUST100046331,,Family Plan,0
ACC96E56A65D3,CUST100046390,,Individual,0
ACC7DFDB1CCC2,CUST100001876,ACC75A98BD47C,Family Plan,1
ACC60EA020E6E,CUST100001022,,Business Master,0
ACCDFABD33679,CUST100091033,,Business Master,0
ACC7EAC087474,CUST100000428,ACC4DCC900A46,Individual,0
ACC9AEE70A18F,CUST100000879,,Individual,0
ACC4036916C8B,CUST100007270,,Individual,0
ACCF17AAFE506,CUST100031719,,Individual,1
ACCA73E0DF297,CUST100067990,,Family Plan,1
ACC10A63CE59C,CUST100049304,,Family Plan,0
ACC6F5A608B3C,CUST100069449,,Individual,1
ACC180CEA5F45,CUST100083009,ACCF5B8613F26,Individual,0
ACCC37D4C4B79,CUST100012761,ACC254D68CA4A,Individual,0
ACCD2F642D2F9,CUST100044481,ACC3B3F096248,Business Master,1
ACC26F32250E1,CUST100084313,,Individual,0
ACC830937C639,CUST100046271,ACCD7B3236FD9,Individual,0
ACCC41C9DFDA6,CUST100021705,ACC673F6AA128,Individual,0
ACCA1D9691FB8,CUST100050293,,Business Master,0
ACC0E5228CB6A,CUST100069400,,Individual,0
ACCC28EA8973F,CUST100069310,,Individual,1
ACC9C4900E021,CUST100053516,ACC0349D54FE0,Individual,1
ACC0D6F138386,CUST100043425,,Business Master,0
ACC1E4BAB3300,CUST100026647,,Business Master,0
ACC5E6D1D5C49,CUST100011007,,Individual,0
ACCE176A93C98,CUST100057629,ACC8FA6FF3AC5,Business Sub-Account,0
ACC4ABFF5E5BC,CUST100035181,ACC5A5C398DB9,Individual,0
ACC169F950EFD,CUST100045101,ACC489E1CC1CC,Family Plan,1
ACCC780D849FF,CUST100029528,ACCC070BB4C60,Individual,1
ACC71E9C5FB36,CUST100043487,,Individual,0
ACCF1E28D042E,CUST100058058,,Family Plan,1
ACC4BBA44DECF,CUST100046808,ACC6D9BC707D6,Business Master,0
ACCEC8C5C44CB,CUST100086794,,Individual,1
ACC861F0B06D8,CUST100073616,,Family Plan,0
ACC8B3E40493A,CUST100070109,,Family Plan,0
ACCFF63E6D160,CUST100031355,,Individual,1
ACC41998E6696,CUST100019775,,Family Plan,1
ACC461ADE54DE,CUST100096999,,Individual,2
ACC24BAFDB178,CUST100052122,,Individual,1
ACCD8CBEDE80D,CUST100068015,ACC379BC1286B,Individual,0
ACCFFE7DA6F0A,CUST100016229,ACCD1CE8F701C,Individual,0
ACCD35BF0470C,CUST100095573,,Individual,1
ACCD323FA1A98,CUST100026838,,Individual,0
ACC2909FBEDC4,CUST100071313,,Business Sub-Account,0
ACCFA5EA854B8,CUST100010600,ACCD630F0EB0A,Family Plan,0
ACC64B115C7D5,CUST100009378,,Individual,0
ACC3A4B1A3A0A,CUST100012724,,Individual,0
ACC2998A8D2D0,CUST100094853,ACCE0289BC338,Family Plan,0
ACC6CEAA9654D,CUST100019349,,Individual,0
ACCC67F46BCF9,CUST100080321,,Individual,0
ACC5231A65484,CUST100087792,ACCBE663DD350,Family Plan,0
ACCB9DC47EC22,CUST100076122,,Individual,0
ACC8877C908BF,CUST100031704,,Business Master,0
ACC718FF9C359,CUST100045246,,Business Sub-Account,2
ACC6E6362BC97,CUST100089007,,Individual,0
ACCCB2610D55C,CUST100091689,,Family Plan,1
ACCDAB32FD79A,CUST100078932,,Individual,1
ACC23D8E15D52,CUST100057135,,Individual,1
ACC2BD77A4A25,CUST100095376,,Individual,0
ACC7795C05E80,CUST100049485,,Individual,0
ACCDCB65C22B9,CUST100069159,ACCF71BE742F8,Family Plan,0
ACC29CA89E199,CUST100018834,,Family Plan,0
ACC743DA8C407,CUST100060126,,Family Plan,1
ACC47264AC834,CUST100055183,,Individual,0
ACCAD98DE2070,CUST100060939,,Individual,2
ACC55FD74B0D8,CUST100039654,,Individual,0
ACCFFD0A307DE,CUST100056873,,Family Plan,0
ACC17CE1008BD,CUST100067420,,Individual,0
ACC4F72767E0F,CUST100019082,,Individual,0
ACCAB90DF167F,CUST100011627,ACCFD4988D95C,Individual,1
ACC61DE618611,CUST100015175,,Individual,0
ACC8C60C32755,CUST100081240,,Individual,0
ACCFA69547116,CUST100037869,,Individual,0
ACCBBE03F8CD6,CUST100031044,,Family Plan,0
ACC66582D18CA,CUST100092120,ACCE90B328ED2,Family Plan,1
ACC489FC46F17,CUST100092761,,Individual,0
ACCEC1711616D,CUST100081740,ACC07168BA8D0,Individual,0
ACC461AC2B2B8,CUST100036142,,Family Plan,1
ACC074373BA0B,CUST100078187,,Family Plan,0
ACC8D82214A0D,CUST100027884,,Business Sub-Account,0
ACC9824D65B36,CUST100085302,,Individual,1
ACC460416D40C,CUST100085967,,Family Plan,0
ACCCCD31D4812,CUST100021484,,Individual,2
ACC31149F5DA3,CUST100021721,,Individual,1
ACC7648508BE2,CUST100095799,ACCEF97CD808D,Individual,0
ACC63F5EACF1E,CUST100037477,ACC00698B3BEB,Individual,0
ACC3E3DEA3295,CUST100005667,ACCBFABD7F8D9,Individual,0
ACC1A2A0ADFF5,CUST100015582,ACC25C4C9A031,Individual,1
ACCE6018F64D0,CUST100067480,,Individual,1
ACC923E62CD66,CUST100046258,ACCCDA7526EBD,Individual,0
ACC09E859440E,CUST100007999,,Business Master,0
ACC933A41F67E,CUST100000799,,Family Plan,1
ACC19A52879E9,CUST100071636,,Individual,0
ACC58821B2EE6,CUST100081582,,Individual,0
ACC71703BD6F4,CUST100019752,,Individual,1
ACC1AA40F6D47,CUST100035678,,Individual,0
ACC97A4FBF3DC,CUST100064813,ACC996F87F368,Individual,2
ACCA590754A37,CUST100091034,ACCC6BE788A0C,Individual,0
ACC9269387412,CUST100082080,,Individual,1
ACCE232497886,CUST100092929,,Individual,0
ACC78A69C7A47,CUST100075729,,Family Plan,0
ACC17D1744AB8,CUST100085620,,Individual,1
ACC5ED05C372A,CUST100025657,,Individual,1
ACC3F9FD19DA9,CUST100054219,ACCC59547236F,Individual,2
ACCA4416C6901,CUST100062551,ACC1C9E57756B,Business Master,2
ACC0BAFD51ED5,CUST100050031,ACC8FAD56610C,Family Plan,0
ACC0A9814D301,CUST100062216,,Individual,1
ACC510FD936B0,CUST100068816,,Individual,0
ACCD85E3339BA,CUST100085540,,Business Master,0
ACCCAD5F0F72B,CUST100021717,,Individual,0
ACC79B61353D1,CUST100067989,,Individual,0
ACC4D61F8EB27,CUST100028023,,Business Sub-Account,0
ACC5CADFC769A,CUST100057419,ACC2253FDE6DB,Individual,0
ACCA1857B56F7,CUST100006555,,Business Sub-Account,0
ACC35229387B0,CUST100060735,ACC9C4900E021,Individual,0
ACCA213AD5D3F,CUST100031507,,Individual,2
ACCCE1AE57AEF,CUST100091281,ACC58821B2EE6,Individual,0
ACC46CB07A9D8,CUST100027357,ACCA82CB7F6E2,Individual,0
ACC6E4793D3CA,CUST100004743,ACCC110186771,Individual,0
ACCCF73B9C73D,CUST100017388,,Individual,0
ACC1D9FC3EB85,CUST100015114,,Individual,0
ACCE8BCE528BD,CUST100099466,ACC86F91D97C5,Individual,0
ACC89C52B2E0E,CUST100034075,,Individual,1
ACC12DCC53DE2,CUST100092032,,Family Plan,0
ACCC35C4126F7,CUST100090073,,Individual,0
ACCC8E10136C9,CUST100028346,,Individual,0
ACC4A61846D6F,CUST100005597,,Individual,0
ACC1F9EBE86C8,CUST100007630,,Individual,0
ACC4D4E842141,CUST100045415,,Family Plan,0
ACC4F6A10CD24,CUST100020098,,Individual,1
ACC0D549D6351,CUST100002915,,Individual,0
ACC5B52EBD63A,CUST100055119,,Family Plan,0
ACC81A085CB78,CUST100011999,ACCDE76D31382,Individual,1
ACC7EB7255823,CUST100048351,,Individual,0
ACC47F01FAEB0,CUST100059330,,Business Sub-Account,1
ACC2BDADEA322,CUST100096731,,Individual,0
ACCFD0A0C5DF1,CUST100003356,,Individual,2
ACCF6502F4CA2,CUST100012011,ACC42E69C80A1,Business Sub-Account,0
ACC0972E61233,CUST100017625,ACCC073FA09DC,Individual,0
ACC4861267E33,CUST100004902,,Family Plan,0
ACC17438B6CBC,CUST100027151,,Individual,2
ACCF44C78F729,CUST100056143,,Individual,0
ACCE1C259CCB3,CUST100077969,,Individual,0
ACC4376177135,CUST100069032,ACC83DD07C165,Family Plan,1
ACC0C43B581AB,CUST100005230,,Individual,0
ACC63F7EE4D15,CUST100023178,,Individual,0
ACCCBA6DE0573,CUST100047747,,Business Sub-Account,0
ACCA877D98A2E,CUST100021109,,Individual,0
ACCFA110BCF89,CUST100069040,ACCC3E04815F8,Business Sub-Account,0
ACCAB44BB23D2,CUST100086654,ACC39533EDAC2,Business Master,0
ACC2E6CD07688,CUST100079404,,Family Plan,0
ACCA9E785E8A9,CUST100078702,ACC61B8D4D505,Family Plan,0
ACCC59547236F,CUST100093382,,Family Plan,0
ACC9A36872A6E,CUST100043659,,Business Sub-Account,0
ACC5164C21F9C,CUST100025578,,Individual,0
ACCC451730F79,CUST100055208,,Family Plan,1
ACCA7B759FE7E,CUST100080178,ACCA32BEC8E18,Individual,0
ACC0A21AE0BAB,CUST100053151,,Individual,0
ACCD13A8A6A1A,CUST100014654,,Family Plan,0
ACCADECD31692,CUST100057731,,Individual,0
ACCCF6D48D04E,CUST100006573,,Family Plan,0
ACC9B4B6ED818,CUST100041351,,Individual,0
ACCDCF3CECBCE,CUST100092386,ACCBF9F5FBFF2,Individual,0
ACCF9ED9F7B24,CUST100035517,,Family Plan,0
ACC739476731E,CUST100071484,ACC8C537D7867,Family Plan,0
ACC445B83F6C3,CUST100093055,,Business Sub-Account,0
ACC008B9D2DF8,CUST100063744,,Individual,1
ACC1BFFAC05AE,CUST100042335,,Family Plan,2
ACC740EAC1856,CUST100093105,ACC0663A3CC95,Family Plan,0
ACC529A43A9D3,CUST100011787,ACC19B8007466,Individual,2
ACCF34C091D80,CUST100086834,,Family Plan,1
ACCCBD0594519,CUST100072834,,Family Plan,0
ACC62DFE2BFDF,CUST100017032,,Family Plan,0
ACCF7BC2D50EB,CUST100076523,,Business Sub-Account,0
ACC0EC60F64CA,CUST100020327,ACCC010A927E0,Business Master,0
ACCAA000BB843,CUST100025599,,Individual,2
ACC759D8D2517,CUST100031284,,Individual,0
ACC1DD71D89B8,CUST100035950,,Individual,0
ACC3E9A4E6E44,CUST100052284,,Business Master,1
ACC3A5EA32DD5,CUST100056243,,Individual,0
ACCCF0B1ADB4C,CUST100016104,,Individual,0
ACC5B85FF804E,CUST100085627,,Business Master,0
ACCAEEABC10F4,CUST100088410,,Family Plan,0
ACCA7C784CE30,CUST100037693,,Individual,1
ACC45CE64A2F6,CUST100019833,,Business Master,0
ACC79F6CC0F07,CUST100030167,ACC9EF9130675,Individual,2
ACC77732E13EB,CUST100077687,,Individual,2
ACC5EF410C8C3,CUST100044328,,Individual,0
ACC7833C410F3,CUST100029474,,Individual,0
ACC659BDE38CE,CUST100097269,,Family Plan,0
ACC75A265FDD0,CUST100038202,,Individual,0
ACCA7462A1078,CUST100006668,,Individual,0
ACC87D816CD04,CUST100081189,,Individual,0
ACCB05425653A,CUST100001727,,Individual,0
ACC71EA2AC002,CUST100010598,,Individual,2
ACC63620E3FDC,CUST100039200,,Family Plan,0
ACC8E35A3D99A,CUST100018092,,Individual,1
ACCD961062D45,CUST100071968,,Individual,0
ACC0B414E4E19,CUST100059830,,Individual,0
ACCD5793620BB,CUST100026611,,Family Plan,0
ACCE0E977469B,CUST100072060,,Individual,1
ACC5DDB73AF2F,CUST100028077,,Individual,0
ACC374D45034F,CUST100050422,,Family Plan,0
ACC9013CA638D,CUST100060865,,Family Plan,2
ACCD59144320D,CUST100030424,,Individual,0
ACCDC97817925,CUST100076564,,Individual,1
ACC25B624DE24,CUST100055549,,Family Plan,0
ACC752A121B44,CUST100069166,,Individual,0
ACC3C26309FC9,CUST100086840,,Individual,1
ACC64A90DB4D7,CUST100047276,ACC7A6CD6E4EB,Individual,0
ACC8F0A2C7A20,CUST100001810,ACCAFE91A726C,Individual,2
ACC88C1C99855,CUST100099313,,Family Plan,1
ACC078C37634D,CUST100021056,,Individual,0
ACC00D9E9A26A,CUST100014495,,Individual,2
ACCEEC29B2258,CUST100021971,,Individual,0
ACC67388640FB,CUST100005343,,Individual,0
ACCDB4C2046BE,CUST100049248,,Individual,1
ACC2FE5CE2A63,CUST100063507,,Business Master,0
ACC323217D168,CUST100016414,,Individual,1
ACC175F64684D,CUST100026690,ACC8288951263,Individual,1
ACC3D780DCAF5,CUST100015126,,Family Plan,1
ACC3C6728F280,CUST100095398,,Family Plan,0
ACC4E41F9A2E6,CUST100019739,,Individual,0
ACC89195D51C0,CUST100098012,,Individual,0
ACC25C020F5C7,CUST100030563,,Family Plan,0
ACCF26C16035F,CUST100072302,,Individual,0
ACC2A806E48D6,CUST100053675,,Business Master,0
ACCE576912477,CUST100011733,,Individual,0
ACC4868AEC30E,CUST100060984,,Individual,0
ACC8E0ADE5BE8,CUST100031518,ACC4F72767E0F,Family Plan,0
ACCC964CD2B19,CUST100083560,ACC1E2E6C097F,Business Master,0
ACC849082EA45,CUST100066625,,Individual,1
ACC15A4D8C16E,CUST100057760,,Individual,0
ACC77E74CAC59,CUST100097383,,Individual,0
ACCB3F3D9B0A4,CUST100016237,,Individual,0
ACC9ECC932F44,CUST100098146,,Business Master,0
ACC4A5294FD68,CUST100001746,,Individual,0
ACC44A48793A3,CUST100045941,,Family Plan,1
ACC39AD6D98CA,CUST100019225,ACC8494F19BD1,Individual,1
ACCEF5E16FF38,CUST100009012,,Individual,0
ACC6D27EB9103,CUST100003567,,Family Plan,0
ACC5248B2E349,CUST100006754,,Individual,0
ACCE09E636B2A,CUST100043459,ACC8BBD2D1E74,Individual,0
ACC753FB739D7,CUST100007440,,Individual,0
ACC2DAA8E3B4F,CUST100090001,,Family Plan,2
ACCFF78879607,CUST100007367,,Individual,0
ACC21388480C6,CUST100068720,,Individual,0
ACC404F78FA47,CUST100009859,,Family Plan,0
ACC448B3811C4,CUST100001748,,Family Plan,0
ACCDB55B2737B,CUST100094553,ACC1180C743F2,Business Sub-Account,0
ACC140835700B,CUST100054007,ACCDAF9963C64,Individual,0
ACC2171F8F130,CUST100079744,,Family Plan,0
ACC61ABE07BE8,CUST100013733,,Family Plan,2
ACCDAE012C04B,CUST100017326,,Individual,0
ACC0540068AA5,CUST100029325,,Individual,0
ACCEDFBE94026,CUST100064438,ACCA46AE81BAC,Business Master,0
ACC78BDF5A013,CUST100019058,ACCDF90101B4B,Individual,0
ACC684B5D18E4,CUST100032915,,Individual,0
ACC86BD1FA005,CUST100089161,,Business Master,0
ACCA59BAE9036,CUST100028175,ACC6E2A1C1C16,Family Plan,0
ACC88424794A4,CUST100003088,,Individual,0
ACC4F6ACAE637,CUST100099109,ACC119352CCC6,Individual,0
ACCEF5F9DBAC4,CUST100086610,,Business Master,0
ACCB0F7931907,CUST100027591,,Family Plan,0
ACC50A97CB2CE,CUST100008937,,Individual,1
ACCC45F2C09C7,CUST100098206,,Individual,0
ACC05FD1B65F5,CUST100019323,,Individual,2
ACCCB3495E01A,CUST100034207,,Individual,0
ACCF94D7BD275,CUST100051400,,Business Sub-Account,0
ACC1DBCCCBAAC,CUST100082765,,Individual,0
ACC110C15567B,CUST100044347,,Individual,1
ACC2DF0E36CB5,CUST100074560,,Family Plan,0
ACCD1E6925FFA,CUST100053754,,Individual,0
ACCDD0A467DD4,CUST100013686,,Family Plan,0
ACCED4C906F97,CUST100095678,,Individual,0
ACC11D314B65A,CUST100054616,,Individual,0
ACC8E114B643D,CUST100001094,,Individual,0
ACC57A5A53E15,CUST100070630,,Individual,1
ACC93B392D464,CUST100039281,,Individual,0
ACCED17A19020,CUST100053363,,Individual,1
ACCEB3EF1BE57,CUST100077952,,Individual,0
ACC296E72CA00,CUST100027885,,Family Plan,0
ACCE3C7B55101,CUST100093763,,Family Plan,0
ACC027271004E,CUST100071645,ACC6D3207760D,Individual,0
ACCE948208A42,CUST100001203,,Individual,0
ACC10AEF980F8,CUST100046564,,Individual,1
ACC98A17020C7,CUST100074049,,Family Plan,1
ACC56CA9B0D62,CUST100064286,,Family Plan,0
ACCF323FDC550,CUST100048405,ACC9A49CBE2D0,Individual,2
ACC02BA7EF9D0,CUST100070455,,Family Plan,0
ACC9E26D85094,CUST100094020,,Individual,2
ACC64013B0DAC,CUST100013631,,Individual,1
ACC7C3D355176,CUST100039358,,Family Plan,1
ACC0B294F99C8,CUST100058762,,Individual,0
ACC6997057541,CUST100078116,,Individual,2
ACC6DDD9926FC,CUST100081133,,Family Plan,0
ACCB8E42D9184,CUST100055296,,Family Plan,0
ACCFA69A3F48A,CUST100074738,,Individual,0
ACC1CF16640D7,CUST100087529,,Individual,0
ACCCF41309E1D,CUST100004838,,Individual,2
ACC63D494FB64,CUST100013314,,Individual,1
ACCCF4014ED58,CUST100027584,ACC181ED6F625,Family Plan,0
ACC6A179D9271,CUST100099667,ACCBD86CF3B52,Individual,0
ACC4FEC7095B2,CUST100083669,,Individual,1
ACC50A1BE7D7E,CUST100047394,,Individual,0
ACC08B6C471C8,CUST100081619,ACCD2C2D95D3C,Individual,0
ACCCC921B64B1,CUST100019408,,Individual,1
ACCAA91549623,CUST100083061,,Individual,1
ACC040C5417CD,CUST100030126,,Business Master,0
ACCF02FFEFD92,CUST100034353,ACCF1BD6BA828,Family Plan,0
ACC5BA77A81AB,CUST100012662,,Family Plan,0
ACCAD1AA2CF71,CUST100056950,,Family Plan,0
ACCAC3249B6F0,CUST100032770,,Individual,0
ACCB5AB2F0CBA,CUST100010161,,Individual,0
ACCE4915A84F1,CUST100090777,,Individual,1
ACC86D0B0DA1D,CUST100073202,,Individual,0
ACCDBA1696A89,CUST100076394,,Business Master,0
ACC5A3123BDEF,CUST100084333,ACC409DFB645C,Individual,0
ACCB472E51B8D,CUST100080343,,Individual,0
ACC5A7B2B7A07,CUST100048744,,Individual,1
ACCA44F0F90DF,CUST100021102,,Family Plan,0
ACC08E4E7DC05,CUST100066017,ACCFBB6CC54DB,Individual,1
ACCF09FBDE440,CUST100060414,,Individual,0
ACC4A9E033FED,CUST100005371,,Family Plan,1
ACCBEED40F10C,CUST100015774,,Family Plan,0
ACC9D2F1E3B95,CUST100047392,,Individual,2
ACC7807311B3F,CUST100080497,,Individual,1
ACC32732463DF,CUST100053344,,Individual,0
ACC479F5E3B49,CUST100014649,,Business Master,0
ACC3A713DBA8F,CUST100014556,,Individual,0
ACC56C51B73D3,CUST100008837,,Family Plan,1
ACC868BE7F689,CUST100048870,,Individual,0
ACC11F3210ACB,CUST100017949,ACC9C9F336D8A,Individual,0
ACC230960D741,CUST100002421,,Individual,1
ACCDD7BE6DF38,CUST100060335,,Individual,1
ACC30B84533A6,CUST100007284,,Business Sub-Account,0
ACCB339C3E2DF,CUST100073588,,Individual,0
ACC9761B4F0AB,CUST100077547,,Individual,0
ACC48E97244FB,CUST100034219,ACCA0C475BDD7,Individual,0
ACC8049550E52,CUST100063301,,Business Master,0
ACC11FC61F00D,CUST100049921,,Individual,1
ACC70C66B2CE5,CUST100079310,,Individual,0
ACC82EDE6592F,CUST100046624,,Individual,1
ACC3C2945EDA6,CUST100042745,,Individual,0
ACCA68DD44897,CUST100067316,,Business Sub-Account,1
ACCC6554A8782,CUST100014233,,Individual,1
ACC438BA01257,CUST100059472,,Individual,0
ACC4601226978,CUST100044705,,Individual,0
ACC16150BBD61,CUST100088381,,Individual,0
ACC239A5D2322,CUST100084619,,Individual,0
ACC3F3769490A,CUST100036817,,Family Plan,0
ACCF430E7D182,CUST100078929,,Individual,1
ACCC712FA904B,CUST100071188,ACC0CE3FE45BB,Family Plan,1
ACC51A26D1C61,CUST100039098,,Individual,0
ACC71C3C3275A,CUST100043292,,Family Plan,0
ACCBBF6AD7D6D,CUST100074064,,Individual,0
ACC4CEDE3AAD1,CUST100058182,ACC1F536B7184,Individual,0
ACC2A949236C2,CUST100072066,,Individual,0
ACC778BC502C1,CUST100055964,,Family Plan,0
ACCCE1F36D6A4,CUST100065901,,Individual,1
