ar_id,customer_id,invoice_id,outstanding_balance,days_past_due,aging_bucket
AR15F0C6BBB3,CUST100034640,INV381D45339D,227.96,30,1-30 Days
AR312D7662A3,CUST100037315,INV01A62BE19D,17.4,0,Current
AR94D1ABBAB5,CUST100070991,INV7216D89651,129.96,15,1-30 Days
AR9463EE48D3,CUST100094420,INV6CAF6A5F08,43.63,0,Current
AR84889F3E52,CUST100003169,INV70D6DE28B2,19.64,30,1-30 Days
ARB9ACD34B46,CUST100080150,INV3EF8E1CD74,45.57,0,Current
ARAA953B82AC,CUST100097081,INVB8F83395D0,368.77,0,Current
AR904D315F1B,CUST100047934,INVBA8E4302A2,39.52,60,31-60 Days
ARF5FCBEE5EA,CUST100044812,INVE521846388,41.31,0,Current
AR4918186F9E,CUST100098794,INV9C6C890D30,230.0,0,Current
AR8A9227A79C,CUST100034965,INVCF23F25106,158.01,15,1-30 Days
AR8B10745A94,CUST100037562,INVDE3DEEC9E5,17.42,0,Current
AR7398A2A7E4,CUST100074873,INVE7121BEF55,113.02,15,1-30 Days
AR268D3B5FB1,CUST100080369,INV732CA15CC5,48.31,30,1-30 Days
AR4765AC741F,CUST100010537,INVCCCED7DCCF,2.47,0,Current
ARC7965FE269,CUST100096169,INV9C9BAF7431,4.85,30,1-30 Days
AR25F06632D7,CUST100073268,INV1EC9E82DC8,220.48,0,Current
ARF55C2CAA25,CUST100078962,INV7903DF5F2C,250.83,60,31-60 Days
AR1F9D6376FA,CUST100067282,INVB100AC66E0,2.97,30,1-30 Days
ARDCE79A4967,CUST100012817,INVA9754C6464,105.3,120,90+ Days
ARE1AFE2358F,CUST100009508,INV3BF07EBAD7,55.97,0,Current
AR4BC94AE463,CUST100041107,INVA111F99E99,28.75,30,1-30 Days
AR57024F62FB,CUST100005788,INV5AD9CD76F8,92.4,60,31-60 Days
ARB309E64F0F,CUST100054084,INV13C98B563D,32.28,0,Current
ARADF3F5F3F8,CUST100013402,INV06397BF62E,6.59,15,1-30 Days
AR01950785AD,CUST100006602,INVCC528684AF,138.73,15,1-30 Days
ARE29416F715,CUST100044475,INV64AC010DF0,14.85,60,31-60 Days
AR987B8866BA,CUST100088581,INVCFE64F30BB,85.62,15,1-30 Days
AR143C6B1FAC,CUST100017415,INV5358910FFE,200.91,0,Current
ARC46200AFB7,CUST100024691,INV6A6C1F9136,37.21,0,Current
ARBA0BAFD8A2,CUST100060927,INV634CF8AA46,90.87,30,1-30 Days
ARAEA7C8D802,CUST100079289,INVD0BE9FF655,189.89,30,1-30 Days
AR7FD35E22E8,CUST100045299,INV2A399EE397,4.51,0,Current
AR77B2962BE6,CUST100011447,INVFD5C8721C5,15.48,0,Current
AR02F9479233,CUST100038483,INV784DD963F2,17.64,15,1-30 Days
ARB8DF8A3385,CUST100044566,INV5A0E1654DB,15.6,0,Current
AR8CA4569161,CUST100031986,INVAE363D3464,23.79,0,Current
AR2290F10FF0,CUST100082266,INV6D5AC8D591,136.53,0,Current
AR34D6301872,CUST100090152,INVBCB5B4B1A4,101.17,30,1-30 Days
AR906ED93AAC,CUST100051957,INV3F05F59525,350.23,0,Current
AR83348601D6,CUST100089117,INV2000B89046,11.64,0,Current
AR582C0AA6A8,CUST100087062,INV926AA3C581,63.74,0,Current
AR981AA5C56C,CUST100027733,INV0BF0C01268,71.87,30,1-30 Days
AR4C123F682F,CUST100002586,INV5CAC24C684,31.25,0,Current
AR4057818F85,CUST100044603,INV9988A16F0B,147.2,15,1-30 Days
AR0BACCB4FDE,CUST100068375,INV3023BF6620,24.18,0,Current
AR7C45A20CE7,CUST100051730,INVB0281982B8,180.96,15,1-30 Days
AR8E84098371,CUST100044726,INVB75079C8B8,221.13,15,1-30 Days
ARBF12BB501B,CUST100029914,INVAF8CF2411D,11.27,15,1-30 Days
ARCDA72E95D3,CUST100074309,INV2D24FD4333,79.43,0,Current
ARD0F469C537,CUST100066990,INVAD337D88DC,38.27,0,Current
ARF69F6F03D8,CUST100054360,INV29DDC4A562,100.19,0,Current
AR62DE862906,CUST100090699,INV1DC90DAD06,136.05,30,1-30 Days
ARBCF2424D58,CUST100038521,INV7449E1A7FB,183.02,0,Current
AR7D724D7E5F,CUST100004726,INVB98316B6CE,193.98,0,Current
AR8E19D8868F,CUST100009418,INVDB73A86CB1,6.41,30,1-30 Days
ARCE934FDC06,CUST100074671,INV364D4BBDE6,99.52,0,Current
AR40244ACF67,CUST100005897,INVFF6374C108,54.36,0,Current
ARDBB40C6D34,CUST100089242,INV543625DAAF,136.59,0,Current
ARC4CF656B35,CUST100095437,INV8CB9B42507,39.97,0,Current
ARC2B38E7039,CUST100061509,INV6FE2816537,29.62,0,Current
ARD34F4E3294,CUST100065248,INV61B0E6069B,6.56,0,Current
ARF39DB0A722,CUST100049769,INVDB340D11F0,212.72,30,1-30 Days
ARF3C0705581,CUST100080159,INV70C576AF04,41.46,90,61-90 Days
AR845F388FD6,CUST100041351,INV26539B6288,72.29,60,31-60 Days
AR7E54CE2218,CUST100036407,INV24B59347CD,40.2,15,1-30 Days
AR3428E21577,CUST100047656,INVF58DC614D5,8.94,15,1-30 Days
AR495F4260E3,CUST100018764,INV34780CD678,68.95,15,1-30 Days
AREB1D6301FC,CUST100054216,INV5076021775,111.68,30,1-30 Days
AR0611151D6C,CUST100017251,INV07352BE74E,119.19,0,Current
ARD2E1309AC5,CUST100014910,INVB5DD107697,3.54,15,1-30 Days
AR47C40E7EEC,CUST100042795,INV0E78051A57,30.99,15,1-30 Days
AR236C20BADA,CUST100061667,INV6A660B5B90,91.1,15,1-30 Days
AR78D7BA18A7,CUST100066531,INVC721044B7B,84.19,30,1-30 Days
AR925526EDC8,CUST100037527,INV63FE0348E2,178.03,0,Current
AR968100B950,CUST100062450,INV5DBF000BCB,200.6,60,31-60 Days
AR9741DCDD51,CUST100021258,INV952DAE707D,41.28,0,Current
AR7D2FDF2264,CUST100034826,INV673B45AB6D,181.29,15,1-30 Days
AR546DF0EA6C,CUST100070748,INVFB692D47B9,93.9,0,Current
AR918F88F2C8,CUST100028703,INV9FF26AD6E2,12.92,0,Current
AR22B109A2A4,CUST100034678,INV18B875969B,15.71,90,61-90 Days
ARCC5A5C6C01,CUST100065738,INV6C2068B9B2,382.15,15,1-30 Days
ARF379D7EC19,CUST100087598,INVE05A694690,27.22,15,1-30 Days
ARDD8E17A82C,CUST100037841,INV49BE6F2B24,128.65,0,Current
ARA3E8720FDF,CUST100088661,INV429B98AC95,8.98,60,31-60 Days
AR012AE95B4B,CUST100010205,INVEC419713E5,20.65,0,Current
AR3C5FA164B0,CUST100055637,INV2DD09BCB8B,51.8,60,31-60 Days
ARC6D8B7CF75,CUST100025167,INVE480AA2AC2,58.76,60,31-60 Days
AR9E07A49AEE,CUST100099320,INVC2A3631B4E,270.0,0,Current
AR72DA3B0546,CUST100028749,INV522AECB5C2,105.81,90,61-90 Days
AR9A5DBE1374,CUST100092145,INV1DA2AF4D83,276.53,0,Current
ARDDBE013D68,CUST100048010,INVFFBD420728,172.04,0,Current
ARA6954D9DD2,CUST100086321,INV915F79E4B9,102.77,30,1-30 Days
AR280366C00C,CUST100084535,INV80BD4092DB,87.41,15,1-30 Days
AR5285BFA3BB,CUST100045673,INV95FCDD4502,40.75,0,Current
ARC581497722,CUST100083990,INV576CB85DE3,144.04,0,Current
AR82393D2EF7,CUST100067044,INV82573A1FAA,108.72,30,1-30 Days
AR1EF63020F0,CUST100007564,INVE46719FD6E,22.87,0,Current
AR1425A98A9C,CUST100006059,INV5A607A8933,18.76,0,Current
AR179999A463,CUST100039789,INV9E02016251,149.7,0,Current
ARB24DE8DFAC,CUST100019046,INV0FA72FD372,14.95,60,31-60 Days
ARCEAD69ACAD,CUST100022239,INV6E28692483,55.48,15,1-30 Days
AR961A430869,CUST100009584,INV616DE42B73,24.16,15,1-30 Days
AR6D25F7B667,CUST100021428,INVB3CAA7E98F,171.01,0,Current
AR501D0B94B0,CUST100007388,INVEF4E025F86,50.75,0,Current
AR6FB9F5CB9C,CUST100020042,INVEBB23819CE,11.1,0,Current
AR0A1299296B,CUST100027558,INVEBCD5C4467,153.78,0,Current
AR48830B6E58,CUST100033196,INV55354D9A32,68.27,15,1-30 Days
ARC76EC8F5B4,CUST100080390,INV2F0B923778,45.71,0,Current
ARC747CF5A59,CUST100039550,INV4DAA445E4B,131.38,30,1-30 Days
ARE92A992285,CUST100046962,INVF566FFFC5F,386.27,0,Current
AR04728BA31A,CUST100093950,INVADF60CF2F4,28.07,30,1-30 Days
AR41DD173E44,CUST100023615,INVC81659AE1F,55.4,0,Current
AR43D34A7E82,CUST100075883,INVE097CC9F6C,84.51,0,Current
AR07390B1DE8,CUST100024166,INV7CD38CC4FC,139.5,0,Current
AR6A2A4CA9EC,CUST100003597,INV4A9F7720CB,93.66,0,Current
ARCFFC78A278,CUST100060807,INVBC7E940823,15.9,0,Current
AR9327FEFE8A,CUST100065008,INV85EE4BD8EC,83.59,30,1-30 Days
AR64DF0DC80A,CUST100090209,INV6DE56AAC28,34.47,15,1-30 Days
AR7D5C556AD1,CUST100053419,INV472F335A7A,115.63,0,Current
ARFF14649BE6,CUST100000340,INVAB54E7E620,10.36,15,1-30 Days
AR93C608FDD9,CUST100016880,INV9B8FA6C707,184.95,0,Current
ARAC99E88C7F,CUST100084179,INV1D30D2D6E6,85.4,30,1-30 Days
ARE111D98E04,CUST100025212,INV40D31A48FC,19.91,60,31-60 Days
ARFF221DC41A,CUST100077229,INVBBE79862AB,111.58,0,Current
AR75DAE8B346,CUST100065850,INVEAB7C860D7,61.34,0,Current
ARB5C5E0C6CA,CUST100081622,INVF9BDEDC62E,245.2,15,1-30 Days
AR2167C995AD,CUST100020444,INVF7645C7ABF,0.39,30,1-30 Days
ARE1BA4BC775,CUST100073629,INV8303D7B78A,49.12,0,Current
ARAD1A0808F5,CUST100008194,INV69A4818165,57.3,0,Current
ARC7E63C1246,CUST100067761,INV695C06F7DB,204.33,60,31-60 Days
AR326F063FDD,CUST100096918,INVECAA5E5FAB,37.28,0,Current
AR33645B929E,CUST100007758,INVD08B84F268,242.75,15,1-30 Days
AR72EBD5658B,CUST100077872,INVD01FE07A8C,113.03,0,Current
ARD5A8E7C4B6,CUST100011300,INV3B2F4E3187,122.76,60,31-60 Days
ARFFEBC75DDC,CUST100061374,INV7125A72526,11.43,0,Current
AR02BE6D648D,CUST100089217,INV07D48E3A27,8.07,15,1-30 Days
AR0BAE34E32D,CUST100070032,INV2614B0A729,122.09,15,1-30 Days
AR6042B27D49,CUST100022282,INVE97788708F,96.33,30,1-30 Days
ARECFD3ABCEE,CUST100053869,INV8A8AF46A1E,80.69,60,31-60 Days
AR52DD8BC46B,CUST100040078,INV0D9E9D527B,79.03,0,Current
AR0ACEE0F596,CUST100096262,INVCCC48FF21E,174.57,0,Current
AR8F91C8EB42,CUST100093054,INV18FA4A5D6B,94.09,30,1-30 Days
ARE12D5393A7,CUST100068481,INV16F928A391,2.74,0,Current
AR8F170E4D10,CUST100023676,INV088BD29E4C,35.69,90,61-90 Days
ARD50C3425F6,CUST100083646,INV8406469E9C,59.77,30,1-30 Days
ARC5EEE3205F,CUST100016948,INVE5ABAAD181,24.66,0,Current
AR5E4BA343BA,CUST100059925,INVBD7E5DBDB3,23.77,0,Current
AR22B5A1CC4A,CUST100091068,INVC484DE4EB9,6.03,0,Current
ARB718889E9B,CUST100005520,INV6F8EE6AB48,71.43,0,Current
AR5899DABE8A,CUST100040910,INV8F5805895F,32.64,15,1-30 Days
AR903554C23A,CUST100033669,INVE9666610C5,50.38,15,1-30 Days
AR25E0EA6F1B,CUST100039256,INV04DA80E45B,35.48,0,Current
AR4A4729D276,CUST100032677,INV7CD4DB693E,41.65,0,Current
AR68F7839751,CUST100028214,INV02B739A785,84.97,0,Current
AR958841E1F6,CUST100015477,INV2BCCD3AC37,37.5,0,Current
AR7FF98F01C5,CUST100027710,INV197B7CC33F,58.42,15,1-30 Days
ARD9DC60DF81,CUST100078813,INV5D2D56B5F5,136.2,15,1-30 Days
ARCF554DC3B3,CUST100038919,INV3ACEE385CD,48.43,15,1-30 Days
AR406602C2D7,CUST100086327,INV1229484E7A,38.06,0,Current
ARB6374D8899,CUST100020173,INV54AFA55013,88.63,15,1-30 Days
AR131935DDC3,CUST100001130,INV34E3A71420,12.13,0,Current
AR377A58C742,CUST100001509,INV8D35815590,279.44,90,61-90 Days
AR38382630AE,CUST100087151,INVB5E4C2BB3F,68.78,0,Current
AR9B8C64DC7C,CUST100072166,INVEEC5359DE6,63.87,0,Current
AR4D56CE8C9C,CUST100032939,INVDB801747A8,198.37,0,Current
AR7BA563A9A8,CUST100070218,INVC2F1077BC5,121.87,60,31-60 Days
AR848DF1DE50,CUST100009583,INVACC4A4E72E,104.02,15,1-30 Days
AR9B4670FC1E,CUST100085420,INV110EE2741C,97.94,0,Current
AR0111F83099,CUST100042019,INV3C5CE806B3,27.78,15,1-30 Days
AR0CD71A65B4,CUST100096248,INV02966BA7C1,177.88,30,1-30 Days
AR3322868378,CUST100031316,INV25DC8293E8,5.84,0,Current
AR62C5464BC7,CUST100001993,INV6BC5D02005,285.53,60,31-60 Days
ARE6A255E6A6,CUST100044374,INV786CC2440D,176.12,120,90+ Days
AR74901DFF62,CUST100045797,INV9B3D3BFA1C,273.91,15,1-30 Days
ARE764179AD1,CUST100024560,INV552981B0ED,72.81,0,Current
AR80D2814B22,CUST100011285,INV847425935F,68.88,0,Current
ARCA0EA350DB,CUST100078722,INV969D0F964D,24.1,15,1-30 Days
AR7DCE35C2E1,CUST100000669,INV1B930C9DB9,131.95,0,Current
AR90363C2E22,CUST100067470,INV0C22366357,288.21,90,61-90 Days
ARBADB29D437,CUST100027168,INV80CD6ED1DD,262.04,0,Current
ARDB6CECF99C,CUST100066606,INV201B56F51D,33.04,0,Current
AR03D62465EF,CUST100005413,INV565FB9E139,73.07,90,61-90 Days
AR75E3A368D3,CUST100019397,INV6B9EC214AF,102.66,30,1-30 Days
AR8D0F15CDAD,CUST100017520,INVF0D87AB162,205.17,60,31-60 Days
AR9112787AE3,CUST100016677,INV07B60CAB31,95.14,0,Current
AR34CD1F98A4,CUST100028040,INV4583A5552A,216.59,0,Current
AR04AD9C6661,CUST100003840,INV7714404744,36.71,0,Current
ARBFF56E2447,CUST100095017,INV4F28D9A7E2,230.47,60,31-60 Days
AR76DC3961ED,CUST100093569,INVB4E3AA9CA3,286.66,0,Current
ARA031469BFD,CUST100052837,INV63A5D66D36,2.74,15,1-30 Days
AR310FE8D321,CUST100049341,INV4AF7FC9FEB,209.45,0,Current
AR7F4542E59A,CUST100000202,INVEDD957933F,141.33,0,Current
ARD71FB40A61,CUST100017376,INVFDCD9B2315,188.31,15,1-30 Days
AR381753A561,CUST100036709,INV4ABD0F524F,158.86,0,Current
ARE8CA221525,CUST100024328,INVD88DDCE96B,23.5,90,61-90 Days
ARAD7D2E1FF7,CUST100065620,INV0EA38D97B0,350.88,15,1-30 Days
AR04A67219F1,CUST100045367,INV6B28E7398B,12.61,0,Current
ARC5D25DBB1D,CUST100066832,INV1EFC256B28,21.94,15,1-30 Days
AR53F30C4651,CUST100024106,INV632CBC7055,1.28,30,1-30 Days
ARBF0E9B3D4C,CUST100043472,INVE2E5A203F1,14.68,60,31-60 Days
AR71ED2AE5F2,CUST100072139,INVD1BD72FDC9,77.08,15,1-30 Days
ARE6AA74574C,CUST100033118,INV889F46246B,125.38,30,1-30 Days
ARB2182105EC,CUST100056794,INVDC4B9323C0,21.35,0,Current
AR814ECF8CA9,CUST100001431,INVEADF60AD41,17.3,0,Current
ARA83F23B553,CUST100063105,INV1003DB269E,22.74,0,Current
AR271A25FEE8,CUST100087411,INVDF7EDC13A8,142.42,60,31-60 Days
AR436ABEDF91,CUST100078193,INV0F1139CDA1,76.7,0,Current
AR0A79765FD2,CUST100099364,INVE6259505D9,86.13,0,Current
ARFD9A82830E,CUST100049342,INVD419CEF6D8,76.84,0,Current
ARCAEB4311B5,CUST100052530,INV97CDE009EE,14.57,60,31-60 Days
AR475EB11225,CUST100097778,INV11CC18B764,73.64,30,1-30 Days
AR519EDAA389,CUST100040251,INV9E292799D9,4.64,0,Current
AR3215FFC88C,CUST100005015,INV9107388117,285.56,0,Current
AR1DC64ADD45,CUST100038898,INV4FBA679158,25.94,90,61-90 Days
AR2497890C29,CUST100027826,INVE4071AB693,64.83,0,Current
AR90D669461F,CUST100035095,INV361ACFE9A0,36.48,0,Current
AR6BEA6D8983,CUST100079155,INV1AAB8FDC1A,252.58,90,61-90 Days
AR87B15BB9DB,CUST100063573,INVECDFB72C10,57.42,30,1-30 Days
AR0001E70DA1,CUST100063483,INVACC468584E,199.37,30,1-30 Days
ARCAA9265038,CUST100035789,INV75211F20C7,111.85,30,1-30 Days
ARD15D1BC348,CUST100034409,INVF27E684691,55.82,15,1-30 Days
AR70FBF68C45,CUST100007169,INV5AA2F07988,248.75,0,Current
ARFD20C13F2C,CUST100038760,INVB4BF35562A,12.12,60,31-60 Days
ARF99BB2C723,CUST100099561,INV42CDE158E0,45.89,0,Current
ARAF2F5E11D7,CUST100067646,INV57496EBDA8,0.21,60,31-60 Days
AR7978FC50C4,CUST100022054,INV8688AAB546,48.69,90,61-90 Days
AR68F1612AEB,CUST100003676,INVE7D7157B47,83.9,0,Current
AR8629755E6B,CUST100075940,INV2D263CEABE,205.72,30,1-30 Days
AR9BA35D35D1,CUST100024194,INVF0529061FC,104.44,0,Current
AR606F3F8EE3,CUST100035200,INV30ECACCE62,46.22,0,Current
AR87C123A368,CUST100070378,INV62A4E98810,138.67,0,Current
AR8B19705F3C,CUST100017412,INVD1DED0CC52,48.99,15,1-30 Days
ARCBEF8355D2,CUST100044536,INV346A2B7D65,252.27,0,Current
ARC3DFB92EA2,CUST100083966,INVCD85245111,59.57,0,Current
AR55A41FC283,CUST100096068,INVF0B04E880E,62.78,90,61-90 Days
ARACE9F87DD4,CUST100017892,INV49AA53F7B9,189.47,0,Current
AR9F7B8CFD57,CUST100002390,INVBE365767AB,186.82,30,1-30 Days
AR851AEE12BF,CUST100063277,INVB3049047D1,117.0,30,1-30 Days
ARE36872E6DC,CUST100069724,INVCB6B030A26,62.38,15,1-30 Days
ARCF77FEE0D5,CUST100040398,INV5137387C24,12.22,30,1-30 Days
AR020D7B74B8,CUST100036573,INV7FEA10C900,164.25,0,Current
AR4C1EB41657,CUST100043809,INV6753001098,170.67,0,Current
ARC4759F4067,CUST100052478,INV780E3FD4FB,40.31,60,31-60 Days
AR4F7D631A9D,CUST100080495,INVCAB32ABF93,14.23,0,Current
ARFE2AEC4BC7,CUST100075963,INV958515E8C4,291.33,15,1-30 Days
ARB61C157D36,CUST100084371,INV00AEEE3898,305.34,90,61-90 Days
ARB6D147B767,CUST100017987,INV1E2E88DABD,289.14,0,Current
AR404F80F0B6,CUST100007550,INV4704A5F745,7.35,30,1-30 Days
AR9D72CCB0AD,CUST100073189,INVB096E6B3C7,38.68,60,31-60 Days
ARCBC54D6657,CUST100066444,INVB2FCE531A7,11.44,0,Current
AR5DB7E04AED,CUST100099407,INV78CA33D51C,9.75,30,1-30 Days
AR5A50835416,CUST100022284,INV7EA63ED99F,107.75,90,61-90 Days
ARED1775EEA5,CUST100085736,INV247F8466B5,51.15,15,1-30 Days
ARB849CF99DB,CUST100061611,INVA2D4B5F89D,208.5,0,Current
ARAA99107C2A,CUST100099486,INV0C833C3C44,25.31,0,Current
ARABAE2A21C9,CUST100005317,INV86EF036072,95.37,0,Current
ARDA88FCBEBC,CUST100089814,INV93BDAC8089,278.62,0,Current
ARA371421D1B,CUST100097981,INV0207F5EABD,318.62,90,61-90 Days
AR6788EC34DB,CUST100023966,INVBCEAE4F94E,39.94,0,Current
ARE11D3272D9,CUST100051938,INV0EBF77E9E4,99.0,15,1-30 Days
AR159DC89120,CUST100087725,INVD6473804D7,44.68,15,1-30 Days
ARE7AE316369,CUST100023922,INV64F189FE4E,167.42,15,1-30 Days
AR098137A52E,CUST100086944,INV63304148FA,190.31,0,Current
AR27F24C314D,CUST100010280,INV8AACB62CB8,2.52,15,1-30 Days
ARB959ED7982,CUST100098960,INV4069B813BA,146.96,0,Current
ARA16FFB84E7,CUST100075293,INVE8450BA357,142.64,0,Current
ARB9754809A1,CUST100030314,INVDB79C80F8B,41.61,0,Current
AR700BC8DF8A,CUST100054157,INV1C91EA0E6D,233.93,0,Current
ARF82D8B3FF0,CUST100075240,INV04AB2F3325,149.4,15,1-30 Days
AR93F8428565,CUST100065303,INVA948B09F91,24.99,0,Current
AREFC40499FC,CUST100063379,INVB1C4EE67E6,200.38,0,Current
AR7E1CF25DEB,CUST100044495,INV74D25E4FFE,183.1,0,Current
AR8E5CC11D11,CUST100017019,INVD963450104,224.94,0,Current
AR2CCE5874AD,CUST100034997,INV2890F5C724,16.0,0,Current
AR1AC7600271,CUST100042656,INV8EE71F8A7E,149.08,0,Current
AR9ED7090137,CUST100066366,INVA48D5DA315,10.58,0,Current
ARA8390B7FE1,CUST100006293,INVF09C84C010,154.84,0,Current
AR942FC316A5,CUST100030086,INVCA9E270652,13.61,30,1-30 Days
AR7CA3E5A575,CUST100069449,INVF7BB7C0D32,127.85,0,Current
AR5905797B7C,CUST100010385,INVFA9AA314B1,29.67,30,1-30 Days
AR4787AE63F3,CUST100083877,INVD29A9F7328,95.52,15,1-30 Days
ARA2507CA573,CUST100064916,INVAE7FB4ABFB,9.52,0,Current
AR8B5A397C97,CUST100081747,INV9AA7B5AA8B,27.87,90,61-90 Days
AR9222945980,CUST100064950,INV87193E00C3,157.62,30,1-30 Days
AR38A519705C,CUST100030246,INV14EFBA1328,121.17,60,31-60 Days
ARC8C4D94327,CUST100036116,INV150E33158C,269.97,0,Current
AR7571D91BE3,CUST100025433,INV77A71B87E8,192.63,30,1-30 Days
ARCC2F185E35,CUST100086899,INV97FDBA8C5E,26.91,0,Current
ARD98268A386,CUST100065842,INV553CD4A89B,107.23,0,Current
ARB45738EAA0,CUST100072323,INVB62DD38ADB,63.33,0,Current
AR67B411AE5A,CUST100039158,INV18A81C2FFB,225.88,0,Current
ARE30820DD8E,CUST100062995,INV19F300EAC8,23.02,0,Current
ARDC135AA9CB,CUST100072152,INV97471E4E3B,20.02,0,Current
AR741D8E5FD7,CUST100008450,INV5131533B7A,87.07,0,Current
AR78D43DC754,CUST100040432,INVD1355DE651,116.8,60,31-60 Days
AR35DBA958BF,CUST100057869,INVA70213F5C0,149.75,15,1-30 Days
ARD2DC3F6B95,CUST100090993,INVBC0D80B25C,175.36,0,Current
ARE6DC9CF1E6,CUST100075207,INVEF1B78FC39,75.18,30,1-30 Days
ARDB51EA1ABD,CUST100035279,INV749B2884FE,2.92,0,Current
AR28E5FEB9C0,CUST100031643,INVBFF86DC505,31.17,15,1-30 Days
AR43B07936AA,CUST100072355,INV44A322272D,2.1,30,1-30 Days
ARBB4518EBBE,CUST100063365,INVA5A89F0720,162.1,0,Current
AR7480E5AB9B,CUST100040576,INV4EF678ABF5,243.62,0,Current
AR76741CC0B2,CUST100056151,INV27EB12EC9E,6.14,0,Current
AREE35C7E1F4,CUST100078002,INV9A663041D9,236.32,30,1-30 Days
AR6260A6C275,CUST100002899,INV5EAFA3D460,4.51,90,61-90 Days
AR1DB3E8FE20,CUST100067561,INV2E602398AD,84.15,30,1-30 Days
AR5DF5742409,CUST100032527,INV9F982E5415,27.96,0,Current
ARF939620195,CUST100046817,INVE12343246E,134.06,0,Current
AR85DC687D8A,CUST100014539,INVBFF6004F97,101.75,0,Current
AR3F7259869B,CUST100026619,INV572C3EDBB2,130.61,60,31-60 Days
AR90090A2069,CUST100060555,INVBE4B7D4699,38.39,0,Current
AR92B3241566,CUST100056000,INV5F1866E12A,53.24,0,Current
ARD60930A4AC,CUST100013717,INV26328D0673,146.88,30,1-30 Days
AR68484C6EF3,CUST100080819,INVF6A07527C5,6.87,0,Current
AR4EAABAAAD7,CUST100028854,INV73B71D0498,51.49,0,Current
ARAB59B52628,CUST100006684,INVE215E72EC5,207.03,0,Current
AR5B06B2CDD6,CUST100001605,INV41C6722687,182.38,0,Current
AR396BD99CD1,CUST100088319,INV402B39DB3F,3.13,0,Current
ARF23984459D,CUST100026267,INVFA03B4F2A7,107.36,60,31-60 Days
AR520D6FC63B,CUST100051939,INVAE2F310255,113.84,0,Current
AR7F38058DC2,CUST100073304,INV630CA595CB,57.19,15,1-30 Days
ARBC1E1628AD,CUST100042672,INVF32D00CEF7,68.9,60,31-60 Days
AR94AD270B4E,CUST100069024,INV1DBF81FC30,308.91,0,Current
AR14803E98F9,CUST100040197,INV79CC9836C9,150.95,0,Current
AR91AE2D3368,CUST100062836,INVC79FD99B7A,31.01,15,1-30 Days
ARCB0D44EBC1,CUST100087009,INV0E3D05E801,106.71,0,Current
ARB305B7D2FD,CUST100003567,INV6FB03740C7,129.21,0,Current
AR506B8F7968,CUST100078100,INVEEBE6C73F9,63.16,0,Current
AR52571E6811,CUST100016450,INV495EEFCF03,240.66,0,Current
ARFEA81C92EA,CUST100018397,INV53F664B609,112.39,30,1-30 Days
ARB3FE2D9AA8,CUST100076570,INV23615B4DD6,98.36,0,Current
ARF4B033D7F9,CUST100019594,INV42DD190812,20.0,0,Current
ARB8510C4EEA,CUST100048983,INVAB5EECCDA5,9.22,0,Current
AR7798B567D1,CUST100068109,INV2624CB80BC,323.07,30,1-30 Days
AR87A43A7CEC,CUST100088223,INV11EB815BBF,9.8,60,31-60 Days
ARCD3714E0D8,CUST100026086,INV993CF6F651,0.46,15,1-30 Days
AR8458B2317A,CUST100087648,INVC70E784090,210.5,0,Current
ARF156CF5EF3,CUST100059319,INV62619242D0,99.91,0,Current
ARE3CA22AB25,CUST100060330,INVA574A1736D,23.57,30,1-30 Days
AR61BADF6C70,CUST100043086,INV020606C7C9,259.59,15,1-30 Days
AR4432C5FD4E,CUST100019139,INVB8822B770F,124.25,15,1-30 Days
ARA5485726AD,CUST100004044,INV70564BD822,36.2,0,Current
ARB675945BA6,CUST100011785,INV8915A4328E,60.71,0,Current
AR5E543BC710,CUST100082374,INVE3095F9A7A,76.6,0,Current
AR1F26132C20,CUST100072905,INVA98A5BF68A,5.14,90,61-90 Days
AR4D4013B530,CUST100034496,INV66CB995797,15.65,90,61-90 Days
AR266E3AA186,CUST100030012,INVE22AB76D64,76.22,15,1-30 Days
AR6A94DB4CD5,CUST100064370,INV196E7534BD,37.21,15,1-30 Days
ARD2677128C0,CUST100096214,INV18677E3709,254.07,0,Current
AR2BBCD780E8,CUST100088207,INV740B3E1292,213.57,0,Current
ARE1F0B6A81B,CUST100015002,INVC2B9C818BC,168.05,15,1-30 Days
AR976E321B51,CUST100045561,INV552B63148C,168.56,0,Current
AR2E2818F6B6,CUST100092951,INVA421BF7915,140.34,0,Current
ARA07B247192,CUST100016161,INV793DDD8309,23.51,0,Current
AR7331EC89C5,CUST100067244,INVA5CA827726,165.4,90,61-90 Days
ARC5C2632935,CUST100056393,INVAC684DA908,380.74,15,1-30 Days
AR8536CC14BA,CUST100040511,INV762035F45A,16.59,0,Current
AR35ED4CD959,CUST100038495,INV4A22D23E22,20.77,60,31-60 Days
AR5643D6BB28,CUST100092136,INV6099106624,78.94,15,1-30 Days
ARDCE7D215CD,CUST100042423,INV7BF45AC701,1.31,0,Current
AR6133C6FF0A,CUST100074614,INVFD5D0D2F7F,98.66,0,Current
ARA8C7DCF86E,CUST100003734,INV7A13FDA4A8,222.46,0,Current
AR8D5358F1D1,CUST100063987,INV3640C000C5,350.5,15,1-30 Days
ARC2E83C1F49,CUST100080988,INV293B5294F7,223.68,0,Current
AR1634ED853A,CUST100058672,INV9AE90A055D,16.14,90,61-90 Days
AR340545A0A7,CUST100040127,INV003E9D5EF4,122.36,0,Current
