asset_id,customer_id,asset_type,manufacturer,serial_number,install_date,status
AST0B0C0FC2E5,CUST100050529,Set-Top Box,Google,EBA9FBD0553F4050,2016-11-18,Active
AST754B334003,CUST100034696,Modem,Cisco,86CFA71F9C3B4EC8,2016-02-29,Active
AST74780143B1,CUST100017512,Handset,Arris,6ABB6F4B8BDD4D0E,2022-08-27,Active
ASTA27CE5CBEC,CUST100018618,Set-Top Box,Huawei,6708663E178D4B0A,2017-08-23,Active
AST3C78826C58,CUST100088588,Router,Arris,2B8BA24BD7E541C5,2021-05-03,Active
ASTEDE267BAE9,CUST100009288,Modem,Google,8D8BF21758374074,2016-04-20,Active
ASTE1B9455C32,CUST100036241,Set-Top Box,Arris,87C04C733D374283,2023-06-23,Active
AST4DD34D8B9C,CUST100055466,Router,Google,985C9B661F6E4B0F,2018-03-13,Active
AST60059FCB86,CUST100047507,Smartwatch,Cisco,FABEF90EF47A4E62,2022-12-09,Active
AST801AF71BF8,CUST100079874,Handset,Arris,AB77084FD2A74B86,2017-12-31,Active
AST31B2C6CCAF,CUST100047663,Handset,Google,64E7A38DFA16426A,2018-10-07,Active
ASTF334B3FD28,CUST100097309,Modem,Google,E577BF5AC9514F6F,2021-12-07,Active
AST996666EEA5,CUST100025136,Set-Top Box,Samsung,C7C35788F8604D11,2016-12-29,Active
AST21E414F0E3,CUST100012673,Set-Top Box,Huawei,04B730DEBDC84233,2024-11-09,Active
AST309F1DE4D1,CUST100007722,Modem,Samsung,2190018FE7DA40FE,2016-04-24,Active
ASTA92098A1BA,CUST100093949,Handset,Google,188A7E8C9C3E44B3,2019-04-22,Active
AST7824481F41,CUST100011017,Home Security Hub,Apple,0F344130A6DA4A5C,2022-01-12,Active
AST95595864F5,CUST100020306,Router,Huawei,6AD46E6F29274077,2021-04-02,Active
AST9CE0EBE5E3,CUST100035861,Set-Top Box,Huawei,8D6C037BC3684A1F,2022-10-16,Active
AST76F3A1B47F,CUST100035505,Router,Cisco,56F3F142E67646CB,2016-05-29,Active
ASTEBD56AF339,CUST100064976,Handset,Cisco,961F52951FA94387,2024-12-30,Returned
AST485CF64CD9,CUST100042724,Handset,Apple,2381566D35D14D39,2023-01-30,Active
ASTBE84CD9558,CUST100043191,Router,Huawei,1920C223862D48AF,2024-04-24,Active
ASTB9AC64D1A0,CUST100019200,Handset,Nokia,232302FABFA54356,2024-09-25,Returned
AST354936EF3D,CUST100035408,Set-Top Box,Arris,51E2637C99434A9E,2019-09-18,Active
AST2F24064DAA,CUST100041734,Set-Top Box,Cisco,D8473E266D294238,2017-04-09,Active
AST2CE135FFD3,CUST100038309,Set-Top Box,Samsung,52E7552C66C74CBF,2018-10-29,Faulty
AST0DE66C6391,CUST100000622,Handset,Cisco,FFD0A42C0A0D4B21,2021-03-10,Active
AST800C4D097D,CUST100026579,Router,Cisco,2E0CC98D14314F88,2025-01-27,Active
ASTE00A899533,CUST100017496,Router,Samsung,8C70D3A4D7194862,2019-04-23,Active
AST23D83DE081,CUST100047878,Set-Top Box,Huawei,3B9F7DC172A44A81,2023-04-12,Active
AST6DE25C4D3B,CUST100065042,Modem,Cisco,F103F68697074372,2019-08-31,Active
AST2DFC252FA0,CUST100012708,Home Security Hub,Arris,BA4516BE0BAF4A82,2022-10-09,Active
ASTD7E4BD2BFD,CUST100061001,Router,Arris,37104A5902614678,2021-03-06,Active
AST692BEF4820,CUST100027704,Handset,Cisco,B2B8131510974753,2016-04-05,Active
ASTA3DA139C65,CUST100013272,Handset,Nokia,8085ED54B32A4C13,2023-10-04,Active
AST8FDF319F2A,CUST100073260,Handset,Apple,CB43EBB78C5A451B,2025-08-09,Active
ASTFE70F864EE,CUST100017734,Handset,Google,B692AFBA08204813,2020-04-23,Returned
ASTE223F3410C,CUST100059588,Handset,Huawei,0E4CA262B8084208,2018-08-04,Returned
AST2BC3B6F4E5,CUST100074842,Router,Nokia,6976D81F470A4C0B,2019-12-03,Active
ASTDB77DD4B9D,CUST100069696,Set-Top Box,Google,A234FFCDFFD64517,2018-01-25,Active
AST56487F523E,CUST100089918,Set-Top Box,Nokia,F55A1F4DE0B74436,2017-01-12,Active
ASTC9142CCCA8,CUST100098801,Handset,Arris,69377075E1A24C8F,2019-10-15,Active
ASTD8BAF17C36,CUST100011549,Handset,Huawei,4287E58ACFD54915,2022-08-01,Active
AST08B75B0E47,CUST100027757,Handset,Apple,E9CCEA7410224C01,2023-09-28,Active
ASTA280A75B4D,CUST100036520,Handset,Huawei,72B4108F67AA442A,2024-04-30,Active
AST3FC7012FD2,CUST100079496,Router,Arris,D2BEC98399754D39,2016-02-28,Active
AST247AA8C523,CUST100033519,Handset,Samsung,F39F1EF336F14BB6,2019-02-22,Faulty
AST6FBA255FCE,CUST100082038,Handset,Nokia,A20868C7B9AB4785,2020-10-27,Faulty
AST164299406A,CUST100077321,Handset,Nokia,EBB7AC750D624D2D,2017-12-03,Active
AST7B913470C7,CUST100049828,Router,Nokia,5AFCE253F0AB4609,2022-02-04,Active
AST8480E600AA,CUST100014147,Smartwatch,Arris,52F335A1E4A34AC4,2021-03-31,Active
AST963ABC1E90,CUST100034371,Router,Apple,BC20FE5384E04989,2024-09-11,Faulty
ASTCFC1EC9DD6,CUST100060960,Modem,Cisco,296B42879C3C48D0,2024-03-25,Active
AST2CC3C75E82,CUST100020903,Handset,Apple,B3EED283ABF440D8,2020-11-01,Active
AST88475E914D,CUST100030909,Modem,Huawei,55576B68F4104CD8,2020-08-05,Returned
ASTED6A02E3CC,CUST100030567,Modem,Google,0848FFACC3C54482,2025-05-18,Active
ASTDC6FBBB31C,CUST100093664,Handset,Apple,0E12586541EA4D24,2021-05-16,Active
AST54B5F1C6C8,CUST100012189,Modem,Apple,75F899D4DFC34B94,2016-04-02,Active
ASTC8842C1F75,CUST100027086,Handset,Samsung,4AF30CBBC7E947CD,2024-10-06,Active
ASTE47D9D503A,CUST100003794,Handset,Apple,113DDC08550F46E3,2020-11-10,Active
AST7FED4D1271,CUST100029890,Handset,Cisco,B4B918502C944F39,2022-06-02,Faulty
ASTD3F30BC2DD,CUST100009071,Set-Top Box,Samsung,86EF9A3449254C07,2016-02-13,Active
AST9E1174EEE0,CUST100031658,Handset,Google,2F3D75DB07EF4B90,2018-06-04,Active
AST36F320A94C,CUST100059006,Handset,Google,91670B51BCF24BAC,2026-05-12,Active
AST790B271997,CUST100082230,Router,Cisco,BE606ED3AEBB4E8F,2024-06-29,Active
ASTA3A2EFA390,CUST100034979,Router,Nokia,9EF55C05E7F94071,2016-03-28,Active
ASTD55970B726,CUST100095961,Handset,Huawei,A4B85E36AE51442D,2020-01-12,Active
ASTA93EF5EDFB,CUST100044969,Handset,Apple,9759A91DE3A44438,2026-05-10,Active
ASTA440059911,CUST100012187,Handset,Arris,193A5CB4D74A448D,2026-03-27,Active
AST0C0C2CE9D5,CUST100010846,Router,Samsung,E0230ED12AE34787,2025-05-19,Returned
AST7E1EC0BF27,CUST100073217,Handset,Samsung,5E00DEE2D4124505,2025-07-11,Active
AST155B110DE2,CUST100068626,Set-Top Box,Apple,E04F291AB92A4872,2019-10-15,Active
ASTC1E4B687C1,CUST100071864,Modem,Samsung,5FAE811744B64A9F,2016-02-09,Active
AST5E6AC61A3B,CUST100049380,Modem,Arris,09050F73AD4E4F22,2023-05-01,Active
ASTF8CFDF88F6,CUST100049197,Modem,Samsung,CCA94162514B4642,2023-04-03,Active
AST1BB36E01CD,CUST100047487,Router,Google,EBD0707518774C9A,2024-05-06,Active
ASTB1E17BE881,CUST100086300,Modem,Nokia,4FB951075C6F4D1A,2024-10-11,Active
AST0B554A7393,CUST100053974,Handset,Huawei,62EC619BD32E4328,2021-06-24,Active
AST40C28F8687,CUST100093591,Modem,Huawei,E8521E5286014AF6,2025-10-31,Active
ASTD9AF2D1604,CUST100024778,Handset,Samsung,E56E1779663F4D9A,2019-12-02,Active
AST1DBB67F6EF,CUST100013677,Handset,Google,C5183C0A935545F8,2025-09-25,Active
AST5A526E89AA,CUST100047045,Router,Samsung,11FDB8F26B284B5A,2019-07-18,Faulty
AST95A0FC2EA9,CUST100008266,Set-Top Box,Samsung,E068963585FE453C,2025-05-15,Active
ASTE5E1DA77F6,CUST100034409,Smartwatch,Cisco,4EE5CCDA30C74B14,2023-01-26,Active
ASTDC44EC469B,CUST100065657,Set-Top Box,Cisco,FE05FD8A72664E09,2021-06-17,Active
AST8FCE9EFA73,CUST100042953,Handset,Samsung,D526F6BC58C84867,2023-09-17,Active
AST39B078AD21,CUST100064868,Handset,Huawei,EC7F2706B21649C5,2024-05-21,Active
ASTCD1E7CB4F8,CUST100073804,Modem,Samsung,1A85AD82F6BB42AD,2022-09-20,Active
AST7B6DA8F0AB,CUST100010384,Set-Top Box,Nokia,1BDF56C97EC64E0C,2022-04-04,Active
ASTAD3C23772A,CUST100028126,Router,Google,312E9996781B4A9C,2021-06-09,Active
AST65583FAFEE,CUST100032288,Router,Cisco,BF1D3F1D00B94F5F,2023-04-15,Faulty
ASTC052996208,CUST100002390,Handset,Arris,8A822964A7AA48E9,2024-08-29,Active
AST5323A77904,CUST100013951,Router,Cisco,9BF1ADB29CD8467B,2021-12-11,Active
AST7C6DD6C104,CUST100036504,Set-Top Box,Samsung,DE4A8C67E44F4595,2018-05-22,Active
AST4057071F78,CUST100013172,Router,Cisco,1E61A11AE48444C0,2021-08-27,Returned
ASTB64F8199F2,CUST100046606,Modem,Huawei,028B45DEA1C34A2A,2018-04-28,Active
AST8C884BBBB2,CUST100044697,Handset,Google,DA7CE9044BDB423F,2024-12-18,Active
AST989EE52E05,CUST100034800,Router,Apple,EB869F0DC0CC4531,2023-06-02,Returned
ASTE759B0E59B,CUST100048287,Handset,Arris,B72CD83993D647F8,2016-06-12,Active
ASTE18743E409,CUST100009379,Modem,Google,0605BF43AE6F413C,2016-06-20,Active
AST61B2FE317F,CUST100014104,Modem,Nokia,094A03FD0B134330,2022-12-15,Active
ASTBBAA7088F6,CUST100016605,Modem,Apple,01EBE1B0E27E4D72,2019-04-25,Active
AST438414ACED,CUST100075195,Modem,Nokia,9A38F55DD1E746BC,2018-08-07,Active
ASTA409F969BD,CUST100094984,Handset,Nokia,0FE0DD610F8B4748,2019-06-06,Active
AST6E74841842,CUST100098416,Handset,Arris,2699B9CDB1714D28,2019-03-07,Active
AST1F41B9A0C9,CUST100042496,Handset,Nokia,8DF183EAE4D5422E,2026-06-30,Active
AST3C5D40C7A8,CUST100031698,Modem,Cisco,3C4B655AC1824409,2018-03-18,Active
ASTB7905E5C24,CUST100042090,Home Security Hub,Nokia,3A28C3FFC2694577,2023-05-09,Faulty
AST3FC297BA7F,CUST100090456,Router,Cisco,9F144B3C2D384A9D,2026-05-12,Active
ASTEC06648425,CUST100025945,Handset,Nokia,1A3AE6E80A204174,2016-12-29,Active
ASTDFF77461BF,CUST100061054,Handset,Apple,192A4BA2BF1B4E94,2017-04-04,Faulty
AST95610EE537,CUST100075486,Set-Top Box,Samsung,C68191CDA09C4F60,2016-09-24,Active
ASTA031F294FB,CUST100035100,Handset,Apple,2A92798F41924EAF,2020-02-22,Active
AST77B3877726,CUST100043493,Set-Top Box,Huawei,239D5A665E0E4149,2020-11-25,Returned
ASTF819AD4CD2,CUST100071266,Handset,Nokia,80C8D979BC9046DC,2017-12-04,Active
ASTB88F93691A,CUST100062566,Modem,Google,E0841DA09302440E,2025-04-02,Active
AST65A36FFBF9,CUST100011311,Modem,Apple,D488672B1D954048,2026-04-17,Active
AST3A3958AC91,CUST100052626,Set-Top Box,Arris,171CB1F6E3C54E30,2020-09-07,Decommissioned
ASTE3E00361AC,CUST100000250,Handset,Arris,5BB29CF91F634B07,2019-11-20,Active
AST3ADC7352B1,CUST100054093,Handset,Huawei,9D7202BD6388439F,2019-03-25,Active
ASTA90491E186,CUST100059996,Modem,Samsung,0650280E88CE4639,2016-07-06,Returned
AST4A229BC4DD,CUST100071894,Router,Arris,6D341CA048734BF4,2017-12-18,Active
AST64663E2009,CUST100008420,Handset,Google,BDDA32BF909C44E6,2017-07-09,Active
AST4273EFB013,CUST100005712,Router,Nokia,A8DC902B7F644623,2020-08-10,Active
AST354D94304A,CUST100055027,Handset,Apple,AEA1CB1019A54598,2021-06-07,Active
AST77758A940E,CUST100000609,Set-Top Box,Apple,4F4FB9D624FE4B29,2024-05-29,Active
ASTECCC6027EA,CUST100081433,Modem,Samsung,0185C9A7C3704A1F,2020-06-20,Active
AST4B21732267,CUST100052555,Handset,Samsung,AC7193904B034A4E,2019-09-01,Active
AST1DF70B0A38,CUST100070841,Home Security Hub,Cisco,6BA7C73F46CB4C11,2019-03-26,Active
AST39F93B58F3,CUST100008740,Set-Top Box,Apple,E2DDD70275B04B5D,2024-08-06,Active
AST7012A2E739,CUST100084811,Router,Nokia,82274C34DDF14E48,2025-07-08,Active
ASTC4DDD22A40,CUST100059104,Set-Top Box,Arris,1D0C42F9B7384336,2016-07-23,Active
AST9E0CFA7412,CUST100071209,Handset,Huawei,690B5437F57B45EC,2022-01-18,Active
AST055FA56781,CUST100002329,Modem,Arris,5D2599ADF63E4BC1,2018-07-24,Active
ASTA2AB0AA4BE,CUST100016744,Set-Top Box,Nokia,B5F2779BF9BB4F0C,2025-07-03,Decommissioned
AST48135D6527,CUST100098335,Handset,Nokia,38469F96B8704974,2019-08-27,Active
AST6B115D3A31,CUST100061516,Handset,Google,2A176F9F903E4785,2018-09-18,Active
AST59F9DEE892,CUST100043719,Handset,Huawei,8E79DAE6FDFF4CED,2019-12-25,Active
AST6A292D86D0,CUST100037588,Set-Top Box,Google,A73F1E25A453457F,2023-07-11,Active
AST1291A732D0,CUST100045203,Handset,Apple,C53F80D59D4E44F8,2025-09-11,Active
AST00B3E7EBDE,CUST100079640,Handset,Google,062745ED1F754EAC,2024-02-01,Active
ASTF86EDE6948,CUST100050469,Handset,Google,9BEF0478A69F4981,2018-07-27,Decommissioned
ASTC015AC9D4A,CUST100092278,Handset,Google,034A0B394B154032,2026-01-27,Active
ASTC4C0808714,CUST100072199,Handset,Google,BD47549CB7DE481B,2019-06-20,Active
AST5B1FC470F8,CUST100083662,Router,Huawei,78601E7862AF4735,2019-12-29,Active
ASTC204C62E02,CUST100023711,Handset,Huawei,DA2B468382BE46E3,2018-09-16,Active
ASTEAD743AD2F,CUST100034320,Handset,Samsung,E2431474D3B54D87,2024-04-23,Active
AST2D058A527B,CUST100053323,Smartwatch,Samsung,9DC01BB6257044EF,2018-12-12,Active
AST905CE1E703,CUST100077079,Handset,Samsung,E12E2CE563334CA4,2025-02-12,Active
ASTAC5E49F92D,CUST100016540,Handset,Apple,D907741797BA4A2D,2023-12-05,Active
AST910C83DB51,CUST100055596,Handset,Cisco,EB120893D8C14B7A,2019-09-29,Returned
AST80DB5DEED5,CUST100077775,Home Security Hub,Huawei,03151F210390416F,2016-08-11,Active
AST9533FD905D,CUST100064152,Handset,Nokia,5313C7D02FA041F3,2024-01-01,Active
AST88AAE03F3C,CUST100077338,Router,Huawei,0944E534B5764952,2019-03-24,Active
ASTC3C2272E7A,CUST100034134,Handset,Google,B0812B57C79942C6,2017-05-02,Active
ASTD4BCEB3B10,CUST100053160,Set-Top Box,Samsung,5F6499BCFB69413C,2022-12-18,Active
ASTED6F1A4426,CUST100078224,Handset,Nokia,767CBFFB7B404B20,2025-03-13,Returned
AST874E0A1C48,CUST100028387,Handset,Huawei,0881C6B226A048E7,2025-06-09,Active
AST4D31261E5B,CUST100060829,Router,Cisco,E5D68878189A449A,2026-05-19,Active
ASTBFFEA879E3,CUST100035190,Set-Top Box,Samsung,5C74E1A86315494D,2020-12-07,Active
ASTDD2990AE88,CUST100039166,Modem,Samsung,9C7F4AF107254AFF,2024-11-09,Active
ASTDE24532521,CUST100013578,Handset,Google,BB56E57E79DE4A6B,2026-05-06,Returned
AST891B867921,CUST100069889,Set-Top Box,Apple,F43C39B5FF7D4FBA,2021-07-26,Faulty
ASTFDCF9730C0,CUST100065717,Handset,Nokia,E929CB096CFB4292,2026-02-24,Active
ASTA775AC0FCD,CUST100019015,Router,Nokia,E57438B3201841B4,2020-06-20,Active
AST1BD652CA2E,CUST100050694,Handset,Arris,79CA059002EE48D1,2017-02-06,Active
AST1939CC3A07,CUST100084041,Router,Apple,1ACD330634524453,2022-02-09,Returned
ASTA46433B7C3,CUST100060987,Modem,Nokia,1F86E0612D4C4333,2026-03-26,Returned
ASTD5C42C7A56,CUST100043470,Handset,Cisco,7303BB1DDAD24AB9,2026-04-25,Returned
AST3704E8CC9A,CUST100024064,Router,Samsung,F9D826922FF84F03,2022-11-15,Active
AST6266328623,CUST100088557,Handset,Samsung,514977874DB74FAB,2024-04-17,Active
AST7822E1072A,CUST100056835,Handset,Google,595C6582B39E4F85,2024-05-25,Active
AST972FE55617,CUST100058951,Handset,Arris,FDCF969B93C74EE3,2025-11-08,Active
AST3D80235A86,CUST100067640,Handset,Huawei,FDD8BCA15978444A,2016-05-25,Active
AST0EFA11C572,CUST100043286,Handset,Arris,7B3348AE51604830,2017-04-25,Active
AST2B8AD08DA1,CUST100072397,Handset,Samsung,26749E1D951148BB,2019-02-27,Active
AST93331E0495,CUST100025893,Set-Top Box,Apple,7928C6ED6E5C48CE,2018-01-04,Active
AST23C7DF19D4,CUST100031381,Modem,Arris,D17590E596EE4377,2022-01-28,Active
AST127AD2318D,CUST100092147,Set-Top Box,Apple,E82CA0C791FB414C,2024-10-07,Active
ASTCEA5BCCAD0,CUST100093934,Handset,Cisco,3F64BFD6A6864EA5,2018-01-22,Active
ASTDDB2BBAEB6,CUST100069125,Handset,Huawei,66A25FFB2CD9461B,2024-09-26,Active
AST567AE75BEF,CUST100025553,Router,Nokia,FC60FF97936F4ECD,2019-06-02,Active
AST4D1AE850BC,CUST100035361,Modem,Apple,AF3B93789E0D469A,2020-02-21,Active
ASTDEAF55645C,CUST100048498,Modem,Huawei,1EC252E340384FF8,2025-01-10,Active
ASTB4844A957F,CUST100001778,Set-Top Box,Arris,C957B75E89DE4874,2019-09-02,Returned
AST81AC825C21,CUST100081121,Handset,Google,3FA5E1CE89C44B8B,2018-11-10,Active
ASTB94CA38E0E,CUST100074192,Router,Apple,470DF5EA5E2E401E,2016-03-03,Active
ASTE9975F6E80,CUST100069771,Set-Top Box,Huawei,8301113C21714FA5,2021-04-16,Faulty
ASTA109A9FB0A,CUST100007426,Smartwatch,Samsung,40A7A1FA22604A01,2025-04-13,Decommissioned
AST42998C6C34,CUST100027155,Router,Huawei,279EE17E28524755,2024-07-13,Returned
AST60BD1991A3,CUST100007028,Router,Nokia,78F75D21D4EF4C15,2020-09-29,Active
AST59B10D30A6,CUST100013614,Home Security Hub,Huawei,D7D210FBC84E41BE,2023-01-01,Active
ASTA52C732145,CUST100007256,Handset,Samsung,DEE999C5E7574BBC,2025-03-29,Active
AST1571CA6852,CUST100006469,Router,Nokia,3C7B3378D17342C5,2026-03-23,Faulty
ASTEA50A9A19F,CUST100071885,Set-Top Box,Cisco,D7F05F713E644794,2016-05-07,Active
ASTDFCBA9AA07,CUST100008566,Set-Top Box,Apple,3DC12CEED4C8483E,2023-05-08,Active
AST2B1C9C1D5F,CUST100006423,Handset,Apple,621BB1D570174EC8,2018-02-12,Returned
AST01B4F80C08,CUST100059259,Router,Cisco,275611C30C39438D,2023-09-24,Active
AST0FE085AB17,CUST100009941,Modem,Arris,DE832B92E0864BF2,2025-04-25,Active
AST805F4D4DBE,CUST100034060,Set-Top Box,Huawei,E724D39DCF9A4924,2020-04-16,Returned
AST9D344548E9,CUST100072889,Modem,Arris,68A486FBF4844418,2021-02-15,Active
AST1C89A5485D,CUST100094705,Smartwatch,Google,ADE75BC2DF074E56,2018-09-19,Active
ASTACB5452830,CUST100046859,Home Security Hub,Google,89FD7182B8D94D49,2025-02-14,Active
ASTF97013A14F,CUST100076376,Set-Top Box,Cisco,D932FAF2C51448BF,2020-04-14,Active
ASTCEE46FC48D,CUST100006153,Router,Cisco,631D08E09BAD4A91,2016-02-02,Faulty
ASTFABF37C4A9,CUST100006431,Modem,Cisco,0C5CD63C22B34F43,2016-06-23,Active
ASTB7464DC80B,CUST100040202,Handset,Apple,5E1DBCB51331472B,2023-01-01,Returned
AST73F13C4A51,CUST100042809,Handset,Samsung,E7D5A733EBF241EB,2025-02-04,Active
AST1132FD6F7D,CUST100054398,Router,Google,EF65A4E14CE34EA4,2022-06-30,Returned
AST9C6DC19E95,CUST100084008,Modem,Huawei,E0F9D3DA99CB478F,2016-10-03,Active
AST59F9638160,CUST100051508,Set-Top Box,Samsung,73EC76912F624182,2022-05-05,Active
AST4042697A4A,CUST100097683,Home Security Hub,Samsung,5E231B3529AB42CD,2024-05-10,Active
AST43BDCD6A8D,CUST100086864,Smartwatch,Nokia,5B4AB3E4F6C84920,2025-07-21,Active
AST167CAE59E5,CUST100090702,Handset,Samsung,5E4700B35AF6430F,2020-05-13,Active
ASTB046CDF284,CUST100002443,Router,Nokia,40826BC10C8B41D3,2024-10-03,Decommissioned
AST19C93CD2E4,CUST100012959,Handset,Huawei,30893DE3CE05430E,2026-01-28,Active
ASTC426CC7C8C,CUST100085078,Modem,Samsung,8DF49171A22744F8,2021-03-18,Returned
AST53445EFF9E,CUST100037313,Router,Huawei,231E847734DD4FDE,2023-11-05,Active
ASTE7B6EB3892,CUST100087569,Smartwatch,Apple,048CBF87536543B3,2019-06-21,Active
ASTCDB4374D3A,CUST100062292,Handset,Huawei,FB2198C88230400F,2020-02-14,Active
ASTA0ACF8B123,CUST100004899,Handset,Cisco,66F4528032974FBD,2023-02-08,Faulty
AST6866D026E3,CUST100088180,Handset,Samsung,169F35E666CC4953,2019-09-11,Active
AST0E8C14C938,CUST100094239,Modem,Samsung,30A7E74C83254CAD,2026-04-08,Active
AST40350129F6,CUST100001411,Set-Top Box,Samsung,5305DAEABD9D43BD,2018-06-26,Active
AST9CEE2F4168,CUST100029607,Handset,Huawei,85EB4FF3D8AD4262,2026-05-12,Faulty
ASTDE717FDDA4,CUST100068364,Handset,Arris,6B7BA85BF06B47FE,2022-03-13,Returned
ASTA5692B755C,CUST100025079,Handset,Apple,A2217E709DE84748,2016-02-16,Active
AST714A48E7CC,CUST100009366,Handset,Huawei,075A54F4663D4FB4,2024-08-23,Active
ASTD82D4F7299,CUST100086763,Set-Top Box,Huawei,6CB3A45E44DF4BF8,2024-11-14,Active
ASTFB9DFF1A99,CUST100064740,Router,Huawei,FABA9479A531477F,2020-12-05,Returned
ASTA5CB39389B,CUST100071261,Router,Apple,8BAA6AD751174413,2023-08-21,Active
ASTBE4FD814DB,CUST100047865,Smartwatch,Samsung,E1ABFA0A01E64A70,2025-01-22,Active
AST801F1C3574,CUST100051876,Router,Cisco,6F2BF85E85C84602,2019-02-11,Active
ASTC5F0AA06E6,CUST100048456,Set-Top Box,Nokia,CE8A649DE1BF4AAD,2022-02-03,Active
AST9604062680,CUST100084985,Router,Huawei,02EEA363EF5C4AEB,2018-05-16,Active
AST9083CFB7F0,CUST100045717,Set-Top Box,Google,61B7628D762D4F51,2025-08-17,Active
AST4CD581EE9C,CUST100015464,Set-Top Box,Apple,A85571FDDA1248FF,2017-03-21,Active
AST9583B62F47,CUST100015324,Handset,Samsung,D7B5954066974D91,2026-01-23,Returned
ASTFDF0949426,CUST100069144,Handset,Huawei,D936341869F04685,2022-08-10,Active
ASTF2B43F8390,CUST100012558,Handset,Apple,E822A489DA71477F,2024-02-19,Returned
AST7453E9EB2A,CUST100031161,Set-Top Box,Huawei,1CD25181E7834E44,2022-04-06,Active
AST581C6D0167,CUST100013919,Router,Cisco,3D51FD35269F4073,2020-06-27,Active
ASTE4DEC3181F,CUST100061567,Home Security Hub,Cisco,9E2BE2127D914946,2021-01-02,Faulty
AST7FFE56D728,CUST100044602,Router,Samsung,AF71B3F1AB9E40C1,2020-02-19,Active
AST5BABADE21A,CUST100088318,Router,Cisco,332763EBB2354B1F,2019-04-30,Active
AST57081C1A24,CUST100021900,Modem,Arris,FCE3620128AB412A,2026-05-03,Active
AST84592CC414,CUST100030008,Handset,Apple,DDB26886AF7A4106,2022-09-02,Returned
AST1229C9C9FD,CUST100006807,Home Security Hub,Huawei,0A6490C817BB4F1F,2021-08-24,Active
AST5841053209,CUST100065702,Set-Top Box,Arris,66FA7835A2DE45BF,2025-01-13,Returned
AST7469BD0A7C,CUST100056565,Home Security Hub,Cisco,E2D7DB1C61294C34,2019-06-22,Active
ASTB0E0175FFF,CUST100096491,Router,Arris,D04C92320D194501,2016-12-04,Active
AST0A5C8E2FDD,CUST100091948,Router,Arris,CA2D06C39BC24D27,2023-09-14,Active
AST3EC2D4B3B2,CUST100099314,Router,Nokia,C29CBE69541F4EF3,2020-09-27,Active
ASTC7AF5138FA,CUST100051749,Modem,Google,558FF9840BD84E33,2020-06-23,Active
ASTAA24B3482E,CUST100073156,Router,Samsung,0B801880A2444E1B,2021-03-07,Active
ASTA2E8C3EEF8,CUST100077150,Router,Samsung,43F9A67DC10D4CA3,2022-03-21,Faulty
ASTB693F1AA9D,CUST100096092,Handset,Samsung,2AAAD77E42AF4281,2024-01-20,Active
ASTA1F9071D12,CUST100080460,Modem,Apple,EDA0285A79274B07,2018-08-06,Active
AST3A9CC40CE7,CUST100046006,Router,Samsung,9E600DC10C6B4A77,2018-04-27,Active
AST6B7AB9312A,CUST100007727,Router,Apple,39BA3C76913F4374,2026-01-13,Faulty
ASTAC5AFD94C5,CUST100097841,Router,Nokia,A382398F73034D64,2017-01-30,Active
ASTA8AB383327,CUST100077127,Set-Top Box,Apple,95341661695743FF,2023-09-28,Active
ASTDF3C0550EE,CUST100009651,Router,Arris,069961590BC941A5,2016-09-18,Active
ASTCA68738268,CUST100071395,Smartwatch,Huawei,D1C1912644834193,2022-02-21,Active
AST733A01B97D,CUST100010689,Handset,Samsung,1E36CAF57C594173,2017-09-09,Active
AST9C75FA37B1,CUST100025713,Handset,Apple,5F9AE58901E94B46,2022-03-07,Active
ASTA9EFC7A6EB,CUST100020115,Handset,Arris,7CB685AEB6EC484C,2022-04-07,Active
AST9964CE93A9,CUST100027623,Set-Top Box,Huawei,3989C1B0761841B7,2016-02-26,Active
ASTD1B82F02D1,CUST100023895,Handset,Nokia,95F160AB377D4CF8,2025-07-26,Active
AST350705E01B,CUST100047158,Smartwatch,Huawei,173509E1E4FB4D44,2017-12-09,Active
AST7FFEF15A25,CUST100016016,Handset,Apple,4D500A239C874ADE,2020-08-03,Active
ASTF321790BDA,CUST100072704,Set-Top Box,Apple,645265E2CF32457E,2021-01-14,Active
AST97E2F32EA7,CUST100041894,Set-Top Box,Arris,C0A80D2B06374D27,2016-01-25,Returned
AST8957A5E7CF,CUST100057868,Home Security Hub,Cisco,58DF634ED91145B3,2023-08-19,Active
ASTD04F10DD01,CUST100030976,Router,Nokia,E5E259530A59456A,2023-08-25,Active
AST0058243AAC,CUST100044223,Modem,Apple,AAEB838ACB11460B,2018-08-20,Faulty
ASTB6CC613AD6,CUST100054221,Handset,Huawei,4741FF42A09A402D,2019-01-15,Faulty
AST9F41C7FA78,CUST100079386,Set-Top Box,Huawei,3F82CDD194C2493A,2022-03-01,Active
AST1050A5A739,CUST100086175,Handset,Huawei,0CBD79C882F349FF,2020-02-23,Returned
ASTFC4327ECFE,CUST100009161,Modem,Nokia,9C0BC230277B4FB5,2022-11-22,Active
ASTD70E4D7913,CUST100053963,Set-Top Box,Google,D812D81A4F344306,2016-03-20,Decommissioned
AST885AF37F9A,CUST100050853,Modem,Arris,37FF3EA8E08E4486,2021-04-14,Active
AST31967499A8,CUST100098533,Handset,Apple,B6686E0413524CD0,2024-07-26,Active
AST084BEADF59,CUST100026782,Modem,Apple,33736E7B5E5E4345,2023-03-11,Returned
