session_id,customer_id,ip_address,session_start,session_duration_min,bytes_uploaded_mb,bytes_downloaded_mb,apn
SES4FA9DC7E89F6,CUST100050245,201.122.211.199,2026-06-08 02:09:33,381,164.11,178.19,internet.telco.com
SES78949F3E63C9,CUST100052079,152.254.177.187,2026-06-13 23:03:41,94,71.91,578.86,internet.telco.com
SESF44F10C8E9F5,CUST100030531,52.201.8.58,2026-07-12 07:21:52,85,175.56,167.09,internet.telco.com
SES6D778A5EC050,CUST100062322,172.154.130.78,2026-06-16 03:59:36,140,65.02,53.3,broadband.telco.com
SESF4593EC32432,CUST100028948,190.76.159.156,2026-07-12 18:01:53,463,188.2,253.58,iot.telco.com
SESDA420F0ED5F6,CUST100057816,91.235.209.7,2026-06-26 05:41:09,360,24.07,290.25,iot.telco.com
SES459BB1F83913,CUST100037532,21.189.90.171,2026-06-24 14:32:24,221,23.85,39.49,broadband.telco.com
SESAC37CDCA2363,CUST100035361,113.34.93.32,2026-07-17 02:39:40,262,82.83,114.38,broadband.telco.com
SES597CF8FE0EFF,CUST100010604,217.163.30.0,2026-06-13 22:15:14,398,313.32,616.08,broadband.telco.com
SESA657E4462631,CUST100038109,199.216.225.123,2026-07-16 19:45:20,431,88.95,87.78,internet.telco.com
SES48F8ACD482D4,CUST100017637,207.219.106.25,2026-06-27 03:49:07,237,32.94,147.86,internet.telco.com
SES314ACF4B8E6C,CUST100005537,192.100.191.27,2026-06-28 17:39:18,206,20.44,60.49,broadband.telco.com
SESAC554604F054,CUST100064255,124.244.255.181,2026-06-17 23:12:10,356,101.08,249.71,broadband.telco.com
SES6A2034F501B7,CUST100097306,139.124.229.144,2026-06-03 21:01:05,160,51.13,1206.81,internet.telco.com
SES6746F8C4E27E,CUST100009765,97.36.15.52,2026-06-01 14:07:27,123,73.17,30.32,broadband.telco.com
SES51B482B4DDA2,CUST100005064,77.162.202.59,2026-06-01 15:11:25,9,29.87,557.73,internet.telco.com
SES43DB605354CD,CUST100005295,99.4.154.23,2026-06-29 16:44:17,406,16.32,375.25,internet.telco.com
SES1808E31ED903,CUST100071862,214.50.35.210,2026-06-23 00:41:57,158,11.86,928.74,broadband.telco.com
SES006F0AA1DFDD,CUST100089368,219.225.12.228,2026-06-13 15:17:45,208,46.92,274.2,broadband.telco.com
SES381700A09408,CUST100077569,16.193.107.115,2026-07-03 08:02:23,142,71.71,80.92,iot.telco.com
SES4676178DACF2,CUST100093352,54.114.33.159,2026-06-28 03:47:31,435,25.2,14.46,iot.telco.com
SES3E8B1280BF2F,CUST100000544,120.2.62.49,2026-06-02 04:33:41,40,27.35,579.81,broadband.telco.com
SES7D21418D9088,CUST100017565,175.76.24.32,2026-06-08 04:59:07,447,5.41,408.61,iot.telco.com
SESB022B79CE8F7,CUST100048517,199.135.227.238,2026-06-03 10:00:00,69,6.74,124.57,iot.telco.com
SESE67361B67448,CUST100017050,16.4.142.79,2026-07-23 23:10:15,34,10.51,296.23,internet.telco.com
SESEC945939F9DC,CUST100078812,175.123.63.223,2026-07-20 00:05:29,46,0.74,362.83,broadband.telco.com
SESF7A3FB69A7C6,CUST100006910,215.192.189.79,2026-06-23 14:06:46,389,75.49,920.68,iot.telco.com
SESE938EBB44510,CUST100062507,150.106.94.37,2026-07-06 23:09:17,136,142.72,299.6,iot.telco.com
SESE439064BC4F5,CUST100052994,78.131.215.205,2026-06-29 23:40:58,476,54.52,953.95,iot.telco.com
SESD10752300F8D,CUST100052658,216.180.28.251,2026-07-12 01:00:01,59,91.19,161.32,broadband.telco.com
SESDF0B5154210A,CUST100078710,68.146.222.81,2026-06-06 06:04:48,381,20.56,17.47,internet.telco.com
SESF73B93B7D72F,CUST100031062,171.176.169.80,2026-06-27 05:08:27,127,109.3,322.27,internet.telco.com
SES645357A2F5E3,CUST100066557,59.171.251.129,2026-06-22 10:35:35,228,35.61,105.33,broadband.telco.com
SES6F13CF5F783D,CUST100048016,104.71.25.49,2026-07-06 12:55:48,121,22.69,353.18,internet.telco.com
SES3B0A1275DA0A,CUST100011150,1.155.105.121,2026-06-17 05:44:49,252,4.05,230.03,internet.telco.com
SES281A8CC8AC75,CUST100013110,12.10.199.181,2026-06-17 11:17:50,46,71.94,90.15,internet.telco.com
SES7E4C919BB28F,CUST100076814,222.179.153.93,2026-07-05 03:35:43,172,5.47,536.67,internet.telco.com
SES9DB603AE54F5,CUST100061152,157.187.108.228,2026-06-03 14:18:59,456,27.08,404.92,iot.telco.com
SES770EE8E62B99,CUST100015090,173.32.53.98,2026-06-14 05:33:48,106,39.92,293.17,iot.telco.com
SESDCD0F686B8A8,CUST100062129,57.122.4.85,2026-06-08 17:21:26,34,19.62,415.02,broadband.telco.com
SES31D073A9CDD1,CUST100033455,20.55.31.172,2026-07-05 03:38:10,269,18.14,1181.36,iot.telco.com
SESC38965538E7A,CUST100012584,120.252.215.115,2026-06-18 04:06:19,6,26.43,478.53,internet.telco.com
SES77940D1B6C93,CUST100086682,141.111.194.27,2026-06-20 04:35:07,468,58.04,345.08,internet.telco.com
SES01A4DF1A5B56,CUST100000305,193.79.38.66,2026-06-19 14:58:06,261,20.97,416.98,broadband.telco.com
SESF62F8F073FB0,CUST100046977,221.73.129.33,2026-07-04 04:37:27,121,46.44,372.27,internet.telco.com
SES2790D2F62A31,CUST100092604,209.199.152.243,2026-07-12 16:56:51,301,61.25,140.64,iot.telco.com
SES0967C519AF5D,CUST100028007,217.253.241.212,2026-06-28 10:41:44,419,46.26,448.82,internet.telco.com
SES6710634EAF2C,CUST100041794,16.176.210.189,2026-07-22 08:22:48,38,17.01,448.55,broadband.telco.com
SES28AAB2CFC92E,CUST100089294,214.186.107.50,2026-06-09 12:34:37,258,46.52,17.93,internet.telco.com
SESD46B06A9D416,CUST100050414,21.224.160.178,2026-07-20 14:09:52,230,19.83,36.66,iot.telco.com
SESD26FD7339C8C,CUST100004101,113.62.10.57,2026-06-10 17:18:48,84,76.09,359.02,iot.telco.com
SES56A9F5E6A500,CUST100044772,81.224.127.23,2026-06-10 23:43:49,198,34.7,286.54,iot.telco.com
SES8584743B5CB3,CUST100025391,66.162.41.143,2026-07-09 12:48:19,437,13.48,19.27,iot.telco.com
SES227988CE7E8B,CUST100000857,61.235.16.203,2026-07-09 18:02:24,229,131.09,64.48,iot.telco.com
SESAF6F13A91DE8,CUST100091552,205.105.246.41,2026-06-15 13:43:17,443,152.82,861.87,iot.telco.com
SES13EE42FD7B9B,CUST100040401,142.243.181.184,2026-07-07 04:13:37,444,5.93,85.23,broadband.telco.com
SESFBAA492302C1,CUST100079193,222.55.202.107,2026-07-20 13:40:53,265,30.54,377.07,iot.telco.com
SES8E9837F9C545,CUST100039547,179.82.95.83,2026-07-01 18:57:05,274,1.68,134.44,iot.telco.com
SESDB25B4F277E7,CUST100006598,187.185.79.77,2026-07-04 08:09:24,70,15.93,96.76,iot.telco.com
SESEB7863BDA688,CUST100045175,158.83.135.27,2026-06-14 00:22:33,190,51.87,10.53,iot.telco.com
SES8A915FF51433,CUST100056679,72.79.183.76,2026-07-21 16:21:51,409,12.25,116.28,iot.telco.com
SES4DC80EABF82D,CUST100084000,211.206.86.232,2026-07-20 08:51:30,402,24.24,217.02,internet.telco.com
SES1B15C10686AD,CUST100051158,154.139.124.124,2026-06-06 03:33:32,194,32.35,74.46,internet.telco.com
SES259DB23D631F,CUST100047899,201.135.16.223,2026-06-27 01:57:49,32,131.83,174.51,internet.telco.com
SES3348AC6E0361,CUST100061734,204.30.100.80,2026-06-24 07:39:30,156,9.84,41.5,iot.telco.com
SESFB121A186508,CUST100070635,170.16.23.171,2026-06-26 05:29:08,92,25.09,73.6,broadband.telco.com
SES158BBD416A31,CUST100079541,67.70.62.36,2026-07-20 05:31:53,431,17.4,597.65,internet.telco.com
SES9FD67C8ABBD4,CUST100076719,38.54.193.4,2026-07-05 20:29:38,404,241.42,245.13,internet.telco.com
SES69D8F0249950,CUST100083704,47.133.104.230,2026-07-20 07:18:02,297,22.79,52.0,broadband.telco.com
SES6D91479AC3C2,CUST100036474,181.225.158.155,2026-07-20 21:03:07,214,16.48,1481.06,iot.telco.com
SES0F827BCAD769,CUST100001940,197.223.6.100,2026-07-02 14:49:53,411,0.02,282.14,broadband.telco.com
SES3C17F5539EA3,CUST100024081,137.150.72.83,2026-07-04 09:49:51,328,39.18,185.78,internet.telco.com
SESCAD6E3145E68,CUST100082774,19.52.108.0,2026-06-27 04:00:23,265,21.82,832.43,broadband.telco.com
SES9B2355E6A2D3,CUST100046606,205.239.178.1,2026-07-06 05:48:30,224,65.37,278.99,broadband.telco.com
SESA25F9E4818D7,CUST100007167,64.195.200.115,2026-06-30 04:39:38,221,39.91,161.94,internet.telco.com
SES4EFC9D24ED5F,CUST100081927,222.0.181.109,2026-07-06 06:51:29,284,62.49,203.9,iot.telco.com
SES2B66B09D29F6,CUST100061694,143.235.172.46,2026-07-22 06:08:43,182,32.13,1043.85,iot.telco.com
SESE5B30192AA5A,CUST100064836,116.56.171.101,2026-07-14 07:50:14,447,9.41,725.7,broadband.telco.com
SES6E02E0EE1CDB,CUST100037182,156.223.192.210,2026-06-04 05:57:04,314,21.72,948.71,broadband.telco.com
SES192264CF93B6,CUST100059753,169.65.148.113,2026-06-16 18:05:16,178,38.76,461.52,broadband.telco.com
SESBEAF847B2C18,CUST100088919,83.212.100.141,2026-07-13 18:34:31,174,119.39,229.18,iot.telco.com
SESB41B89A785A4,CUST100023950,204.247.129.122,2026-06-20 08:48:21,97,44.33,315.9,internet.telco.com
SES5DEE88BF661A,CUST100092007,216.154.141.177,2026-06-08 08:28:05,411,94.25,249.96,iot.telco.com
SESEA5784FF43CD,CUST100081006,197.186.70.36,2026-06-14 23:20:35,98,12.06,120.28,iot.telco.com
SES407D5FED2826,CUST100053109,200.235.169.202,2026-06-07 15:14:04,405,225.91,129.64,iot.telco.com
SES1CC5117F08F2,CUST100033236,203.74.59.0,2026-07-07 15:04:58,102,8.64,548.08,internet.telco.com
SES7AEACF39EC08,CUST100025102,151.171.137.196,2026-06-02 14:24:51,272,3.15,155.97,broadband.telco.com
SES4757A6E2182F,CUST100071173,159.110.71.98,2026-06-03 12:19:53,114,52.28,188.04,internet.telco.com
SES466F8D8B3B92,CUST100048261,209.111.30.48,2026-07-12 12:19:48,134,0.68,602.52,broadband.telco.com
SESE042C8AEF216,CUST100089573,125.245.174.246,2026-06-09 08:30:15,65,13.34,435.61,broadband.telco.com
SES889206D85483,CUST100064875,161.4.65.179,2026-06-16 17:02:37,399,30.6,1200.39,iot.telco.com
SES9F0A60C1C454,CUST100016838,198.9.113.78,2026-07-23 03:25:08,182,78.53,152.08,internet.telco.com
SES8A649C2B36DC,CUST100058625,59.41.116.126,2026-06-10 04:55:06,52,18.33,147.7,iot.telco.com
SES46DF28814395,CUST100071739,178.21.234.54,2026-06-09 06:55:53,219,13.68,121.96,internet.telco.com
SESF0E976619FCC,CUST100002538,15.21.28.12,2026-07-11 14:34:50,174,13.65,823.79,broadband.telco.com
SESA9F054F0EB51,CUST100030103,218.37.138.238,2026-07-17 19:08:59,308,25.54,39.02,internet.telco.com
SES3A1646E86D49,CUST100001009,220.15.180.37,2026-06-10 08:21:46,98,4.66,250.84,iot.telco.com
SESE6C3D4ADF3CA,CUST100047226,153.158.83.141,2026-06-11 01:46:04,128,65.53,396.08,broadband.telco.com
SES18678E0845B7,CUST100068219,135.92.92.55,2026-07-18 14:36:18,348,34.92,0.17,internet.telco.com
SES3B034270D0C8,CUST100067578,100.218.217.3,2026-06-08 15:57:53,35,160.98,71.05,internet.telco.com
SESB6266AA149CD,CUST100069316,195.187.1.234,2026-06-01 23:36:56,144,3.91,43.86,iot.telco.com
SES25B42BC7CB80,CUST100049319,16.21.199.253,2026-07-10 04:34:35,247,147.53,719.38,internet.telco.com
SESF86EE78784ED,CUST100005857,57.183.194.175,2026-06-16 13:21:55,120,61.69,42.12,broadband.telco.com
SES9A2AFB09E3A1,CUST100026651,148.203.218.238,2026-06-23 16:40:42,84,7.0,296.88,iot.telco.com
SES35841183ABF2,CUST100081145,90.209.71.60,2026-06-21 21:29:28,29,10.78,155.96,iot.telco.com
SES29700871E383,CUST100057397,39.123.61.104,2026-06-15 10:55:42,15,44.8,467.42,iot.telco.com
SES6C6A586CF229,CUST100047981,221.233.24.68,2026-07-03 21:26:31,235,30.46,54.79,iot.telco.com
SES711D42A80D04,CUST100096203,190.168.163.174,2026-07-10 23:18:58,179,31.85,511.94,broadband.telco.com
SESCB4974D8BBE5,CUST100001164,118.113.128.226,2026-06-10 16:29:30,99,19.54,685.05,broadband.telco.com
SES2D3EB766263E,CUST100036220,137.134.25.208,2026-07-13 15:28:36,74,104.51,357.0,broadband.telco.com
SESD0AE499878FB,CUST100048855,221.251.38.148,2026-06-06 16:32:30,400,169.7,438.65,internet.telco.com
SES42A56AF94E82,CUST100091070,49.51.10.133,2026-07-05 02:31:28,292,57.31,77.05,broadband.telco.com
SES4BF65C155AFE,CUST100052334,190.48.242.77,2026-06-12 05:00:26,369,42.3,118.75,internet.telco.com
SESCA6352254CA8,CUST100095186,195.247.170.24,2026-06-20 05:32:58,300,54.55,198.26,broadband.telco.com
SES99D1E3F188E9,CUST100022438,107.149.220.239,2026-07-12 23:48:41,366,48.93,46.06,internet.telco.com
SES96708F39D906,CUST100025472,201.30.189.251,2026-06-08 07:25:20,412,79.4,287.73,broadband.telco.com
SESB70D2D8A9EA8,CUST100007192,208.167.8.67,2026-07-20 21:34:15,205,12.22,457.4,iot.telco.com
SESABC2454B49B4,CUST100066529,214.97.97.186,2026-06-02 11:05:23,155,8.46,712.28,internet.telco.com
SES205FBA0948AB,CUST100094870,197.156.20.199,2026-06-17 18:48:39,56,22.52,395.86,broadband.telco.com
SES59C50B0A60BD,CUST100034954,107.247.60.195,2026-06-25 09:30:09,181,124.39,112.0,internet.telco.com
SESE3DC7647E65F,CUST100076680,42.68.145.106,2026-06-03 12:34:05,29,0.92,599.5,internet.telco.com
SES57ECA8C3CEA3,CUST100099280,163.150.95.4,2026-06-15 10:07:26,160,2.15,133.9,iot.telco.com
SES7BD7C30460C5,CUST100034797,213.106.90.40,2026-06-23 03:23:11,239,34.33,595.4,internet.telco.com
SES76C580289128,CUST100027791,188.101.243.161,2026-06-17 17:55:36,382,33.62,283.59,iot.telco.com
SESDED5C737ED7B,CUST100020954,174.207.247.237,2026-06-16 06:16:31,454,81.65,53.45,iot.telco.com
SES5F4843A9A929,CUST100058018,69.164.126.241,2026-06-23 13:20:12,177,26.3,1005.79,iot.telco.com
SES84F527C1191A,CUST100071575,177.47.57.87,2026-07-23 07:51:14,87,93.22,18.11,broadband.telco.com
SES893BA3B7190A,CUST100068238,193.21.54.240,2026-06-14 02:58:16,328,58.8,472.58,broadband.telco.com
SES5C4486E4F879,CUST100014516,193.34.181.52,2026-07-07 11:40:25,469,23.4,374.96,iot.telco.com
SES38587BFE9F84,CUST100023715,196.23.16.90,2026-06-11 16:35:41,65,32.42,436.92,internet.telco.com
SESAB0855334BC6,CUST100055054,196.184.55.23,2026-06-23 23:38:19,32,6.34,120.78,iot.telco.com
SESD98A2C5C4D79,CUST100009640,132.181.228.191,2026-07-19 10:06:01,356,33.32,309.67,internet.telco.com
SESD119CBC18AE6,CUST100047467,196.218.9.141,2026-07-19 09:31:41,67,88.49,435.64,iot.telco.com
SESB451153EC63D,CUST100004765,41.121.93.49,2026-07-16 05:20:29,112,40.31,30.14,iot.telco.com
SESEE462CFAE2E4,CUST100050928,209.129.170.119,2026-07-23 10:56:56,290,29.02,682.62,iot.telco.com
SES5D888F5F50F5,CUST100045745,156.25.43.205,2026-06-11 16:47:09,56,33.76,278.23,iot.telco.com
SESBB59A075EC9A,CUST100056830,100.233.223.91,2026-07-05 05:33:10,306,24.19,621.68,internet.telco.com
SES9466ADBAC28E,CUST100090902,197.231.141.184,2026-06-05 13:09:51,92,33.79,57.23,broadband.telco.com
SESBAA486CDCB0E,CUST100065814,206.183.24.61,2026-06-10 16:20:54,238,20.8,775.67,iot.telco.com
SESF3DED70B42E5,CUST100074073,198.214.198.206,2026-06-10 15:02:09,110,5.7,699.78,iot.telco.com
SES625F4BAAAEC3,CUST100087248,38.163.82.13,2026-07-22 04:36:20,318,57.91,254.29,broadband.telco.com
SES0E9FE4C8AFE6,CUST100092556,197.120.174.132,2026-06-16 16:19:31,113,69.24,122.25,broadband.telco.com
SESCF90E02687B7,CUST100060275,223.194.186.12,2026-06-25 00:37:49,98,2.78,469.51,broadband.telco.com
SES3C719ECEF315,CUST100067569,215.136.151.61,2026-07-19 21:29:41,297,55.75,30.38,broadband.telco.com
SESC13B173C14BF,CUST100048013,157.167.161.116,2026-07-16 06:45:50,56,107.47,427.13,iot.telco.com
SES9FF57C5E132C,CUST100045004,216.127.39.195,2026-07-14 04:08:03,469,26.23,17.76,internet.telco.com
SES5B755DFF3D1D,CUST100086913,216.130.3.226,2026-06-13 09:24:08,444,88.9,25.02,broadband.telco.com
SESE13F78EB44DB,CUST100099447,113.206.131.90,2026-06-21 22:04:03,238,13.31,711.93,broadband.telco.com
SESC84F9D65FD92,CUST100020457,28.40.81.35,2026-06-25 18:06:21,231,55.07,170.47,internet.telco.com
SES4F31C81ED34F,CUST100082244,86.250.22.105,2026-07-07 23:04:42,129,15.43,1292.16,broadband.telco.com
SES4C6CDF9C0E3C,CUST100058882,206.177.229.94,2026-07-22 06:41:08,120,18.77,328.21,broadband.telco.com
SESC21D201764C6,CUST100046118,214.89.204.202,2026-06-24 07:04:48,422,64.34,205.29,broadband.telco.com
SESF90DCF97A856,CUST100067963,212.169.188.6,2026-06-17 19:17:02,383,39.09,128.72,internet.telco.com
SESB590D59E40AA,CUST100081109,167.145.59.33,2026-06-22 02:30:39,178,14.38,67.95,iot.telco.com
SES414727CEA12B,CUST100080312,206.97.242.77,2026-06-25 12:47:29,386,13.46,92.69,iot.telco.com
SES254B02FE23F8,CUST100077109,167.246.117.175,2026-07-08 11:04:28,319,20.84,35.5,internet.telco.com
SESC56639598979,CUST100075423,53.230.220.85,2026-06-09 01:25:44,436,43.92,522.52,iot.telco.com
SES8005E5FE695A,CUST100094754,221.98.241.223,2026-06-25 10:48:08,244,12.99,1869.3,internet.telco.com
SES75DC57DC7821,CUST100024308,220.147.223.241,2026-07-01 18:25:28,402,59.73,129.47,internet.telco.com
SES1F52E9CEB0AC,CUST100013694,171.209.33.111,2026-06-29 13:43:53,9,0.24,569.18,internet.telco.com
SESF223D1DA7854,CUST100079841,197.24.141.175,2026-07-22 08:28:16,349,60.87,85.36,broadband.telco.com
SES1C2E92C9C43E,CUST100063394,218.194.115.59,2026-07-21 13:08:50,19,30.33,9.22,broadband.telco.com
SES913E097ED03A,CUST100033523,55.9.94.16,2026-06-11 12:01:08,1,84.62,705.65,internet.telco.com
SES1ABF6B148C9C,CUST100062999,182.127.126.81,2026-06-08 10:27:18,459,14.78,520.71,internet.telco.com
SESCE065FB4F6D0,CUST100020122,207.109.120.124,2026-07-14 19:25:06,317,169.05,697.21,broadband.telco.com
SESFFFFB248566F,CUST100052791,200.62.251.121,2026-06-14 08:40:51,114,18.23,615.64,iot.telco.com
SESC923FFBE83E0,CUST100085261,105.53.93.11,2026-06-22 19:59:36,174,89.64,99.91,iot.telco.com
SES9189BC7C83E1,CUST100069161,97.139.36.164,2026-07-12 21:59:44,150,3.81,41.12,internet.telco.com
SES3DDE53E1108B,CUST100072834,219.181.136.97,2026-06-12 12:32:21,74,33.43,158.5,iot.telco.com
SESAD8693344BAA,CUST100042651,137.165.186.131,2026-07-16 13:00:31,358,36.89,127.87,internet.telco.com
SES651BE0F1A7AB,CUST100076183,34.43.187.1,2026-06-20 02:06:24,467,39.92,275.67,iot.telco.com
SESC806EC746C89,CUST100008694,131.89.66.166,2026-07-11 04:36:34,4,5.94,256.82,iot.telco.com
SES8ACCB4D5EA9E,CUST100015877,94.192.182.12,2026-06-26 05:08:51,235,3.86,2.32,internet.telco.com
SES071AE8D42A2E,CUST100053994,34.45.191.165,2026-06-13 08:49:03,119,35.73,88.01,internet.telco.com
SES0B98DBCE0B91,CUST100085431,198.68.149.68,2026-06-27 07:58:26,379,24.82,159.14,internet.telco.com
SES43C236FB46EC,CUST100031117,208.60.48.108,2026-06-27 10:31:38,234,26.28,258.02,internet.telco.com
SES6273E763540A,CUST100010635,1.55.197.158,2026-07-16 19:20:46,362,16.94,287.18,iot.telco.com
SES73DAEDDF9972,CUST100047876,220.46.109.255,2026-06-24 18:26:45,272,27.7,510.28,broadband.telco.com
SESC82114942CE1,CUST100072728,220.43.192.211,2026-07-10 20:58:53,380,213.63,26.75,internet.telco.com
SES74031CC50440,CUST100011189,219.159.188.214,2026-07-10 01:27:21,418,0.99,197.5,internet.telco.com
SES1C68BDD95DAC,CUST100037508,217.28.184.216,2026-06-11 20:07:48,394,89.04,240.07,iot.telco.com
SES9AF699666B50,CUST100081909,26.156.251.204,2026-07-03 17:03:00,364,67.7,217.54,iot.telco.com
SES0E5A6523406B,CUST100048966,25.141.98.238,2026-06-29 09:05:04,179,71.12,15.63,internet.telco.com
SES91FB9A639719,CUST100025773,75.50.150.131,2026-06-11 09:45:05,428,61.36,55.38,internet.telco.com
SESFB3CCBFEEA29,CUST100074348,165.196.90.213,2026-06-15 21:20:14,283,39.9,84.58,iot.telco.com
SES4CA17D070485,CUST100038062,202.218.176.195,2026-07-22 23:34:58,394,42.87,198.03,iot.telco.com
SES851521AEBE45,CUST100014765,110.52.255.151,2026-07-10 21:38:12,141,102.25,105.81,internet.telco.com
SESC97D7E6682DD,CUST100088005,161.253.143.251,2026-06-26 02:44:17,144,3.55,95.53,internet.telco.com
SES8FB4E6E53C8B,CUST100017923,143.233.39.23,2026-06-22 23:45:53,385,8.38,187.09,iot.telco.com
SES1E5FBE0C4491,CUST100079458,71.221.254.237,2026-06-21 11:59:51,43,35.64,351.45,internet.telco.com
SESEE79692591E2,CUST100088908,221.239.135.51,2026-07-05 07:55:48,135,34.29,29.2,iot.telco.com
SESB1058FAC4851,CUST100004392,144.76.210.211,2026-07-14 19:57:29,1,13.99,520.36,internet.telco.com
SES0019BD838FDC,CUST100005055,44.189.243.153,2026-07-21 19:52:29,201,47.76,9.41,internet.telco.com
SESEB695307A600,CUST100086698,69.206.27.139,2026-06-25 13:32:42,411,15.83,645.65,broadband.telco.com
SES81EF4A736A1B,CUST100051566,175.86.251.9,2026-06-05 16:49:46,404,2.87,109.42,broadband.telco.com
SES91B3DF52BDDC,CUST100083542,221.16.29.95,2026-06-01 19:58:50,227,4.83,201.14,internet.telco.com
SES33A08B146725,CUST100003997,204.84.253.136,2026-07-19 13:06:25,179,130.63,635.41,broadband.telco.com
SES6A2C14898DDC,CUST100078574,155.109.140.159,2026-06-07 22:52:25,72,51.11,188.34,internet.telco.com
SES34946F51998B,CUST100039672,207.95.199.157,2026-06-30 22:45:48,193,2.4,160.84,broadband.telco.com
SES045AB1A3FA86,CUST100074345,213.233.196.97,2026-07-16 12:11:26,219,3.14,228.49,broadband.telco.com
SES659B7B4B387B,CUST100023297,68.96.82.205,2026-06-30 22:43:08,379,49.83,36.24,iot.telco.com
SESDC26EFAD8CA2,CUST100002900,199.214.227.184,2026-06-27 14:03:05,179,34.94,128.69,iot.telco.com
SESBEB3F596B1DC,CUST100004695,212.93.194.12,2026-06-04 22:32:19,222,74.34,36.77,iot.telco.com
SES285B8012C956,CUST100002663,202.219.9.8,2026-06-17 17:37:24,404,0.8,276.84,internet.telco.com
SESBDD252151375,CUST100059002,92.76.151.187,2026-07-18 09:38:04,161,41.98,152.12,iot.telco.com
SESE00DE8FC89FB,CUST100056608,157.31.238.52,2026-07-19 21:16:42,201,11.8,143.15,broadband.telco.com
SES4AA005A65770,CUST100065443,157.217.132.200,2026-07-01 16:26:17,348,41.15,132.85,iot.telco.com
SES6FA8011086D2,CUST100070040,204.245.137.24,2026-06-30 06:16:02,218,85.27,806.51,broadband.telco.com
SES1FB93FE74137,CUST100054364,110.185.29.12,2026-07-02 17:29:16,429,39.22,1.38,internet.telco.com
SES1C24CA8509DD,CUST100007418,171.231.58.169,2026-06-23 14:49:52,466,97.01,67.23,internet.telco.com
SES90DB338A7F44,CUST100073966,46.19.159.212,2026-06-25 19:07:25,100,17.5,407.31,iot.telco.com
SES3B52173B6AA4,CUST100009300,155.125.231.150,2026-06-24 06:50:47,165,6.44,830.98,broadband.telco.com
SES64D650FE5247,CUST100093272,118.132.183.89,2026-07-06 01:18:35,359,25.25,687.41,internet.telco.com
SES748379C7C62E,CUST100073302,195.23.225.193,2026-06-14 23:00:39,426,71.89,176.11,broadband.telco.com
SES877CD20B00B2,CUST100001774,145.109.150.145,2026-07-14 22:55:07,460,38.9,452.47,broadband.telco.com
SESE7AF6633866B,CUST100013923,66.197.22.183,2026-07-10 13:02:00,393,14.51,129.53,internet.telco.com
SES7ABBD2E1F642,CUST100043332,221.64.161.111,2026-06-29 11:57:36,205,6.91,686.03,broadband.telco.com
SESE4521115EAF0,CUST100052543,207.56.217.31,2026-06-27 22:42:58,132,11.09,314.95,broadband.telco.com
