party_id,customer_id,party_type,role,relationship_to_account
PTY3CCEC3CD9F,CUST100000721,Individual,Primary Account Holder,Child
PTYB302256D19,CUST100080261,Individual,Primary Account Holder,Self
PTY2948110FEA,CUST100016661,Organization,Primary Account Holder,Spouse
PTY0C73FC327F,CUST100075117,Individual,Authorized User,Child
PTY253530F38C,CUST100074363,Organization,Primary Account Holder,Child
PTYDC5F172F8C,CUST100097770,Individual,Authorized User,Dependent
PTYB62C67B42E,CUST100076001,Individual,Authorized User,Business Partner
PTYDE6EA48E62,CUST100074103,Individual,Authorized User,Spouse
PTY1A59DF6E3F,CUST100002039,Individual,Beneficiary,Child
PTY559E9495E8,CUST100007698,Individual,Authorized User,Self
PTY473F9298B0,CUST100061934,Individual,Guarantor,Business Partner
PTYB5D00466E9,CUST100094912,Organization,Authorized User,Self
PTY572125D5A5,CUST100092899,Organization,Authorized User,Business Partner
PTY12B89A1809,CUST100031648,Individual,Primary Account Holder,Self
PTY650BDD5BFA,CUST100066613,Individual,Primary Account Holder,Self
PTYCD70AF2173,CUST100034081,Individual,Beneficiary,Child
PTY73BE1FBDD8,CUST100073933,Individual,Primary Account Holder,Dependent
PTY41C2178206,CUST100072923,Individual,Primary Account Holder,Spouse
PTY0817523E23,CUST100057772,Individual,Beneficiary,Dependent
PTY10C3090598,CUST100063442,Individual,Beneficiary,Spouse
PTYFB4DDD3DBD,CUST100022022,Organization,Primary Account Holder,Child
PTY8D9DE1462E,CUST100058790,Individual,Beneficiary,Spouse
PTY6C91B2582F,CUST100049952,Organization,Authorized User,Self
PTY9222FDED45,CUST100056911,Individual,Authorized User,Child
PTYB3F71F57CB,CUST100020316,Individual,Primary Account Holder,Spouse
PTYF5F8A036CC,CUST100022073,Individual,Authorized User,Child
PTYE0425456A1,CUST100034042,Organization,Primary Account Holder,Dependent
PTY9F3265C492,CUST100030020,Individual,Primary Account Holder,Spouse
PTYCEEEF09B0D,CUST100009533,Individual,Primary Account Holder,Self
PTY61D706CFD9,CUST100036938,Individual,Authorized User,Child
PTY14912540DA,CUST100082595,Individual,Guarantor,Child
PTY57A137E626,CUST100081283,Individual,Primary Account Holder,Child
PTY448D396CB1,CUST100050648,Individual,Primary Account Holder,Dependent
PTY50EDF2C7D8,CUST100040102,Individual,Beneficiary,Self
PTY7B692F192B,CUST100066118,Individual,Beneficiary,Self
PTY865FC89519,CUST100084270,Individual,Authorized User,Child
PTY058A69129F,CUST100011331,Individual,Guarantor,Child
PTYCD5525DB5D,CUST100000124,Individual,Authorized User,Child
PTY9794A1FA2E,CUST100040458,Individual,Primary Account Holder,Spouse
PTYFD87AE6DF5,CUST100022836,Individual,Primary Account Holder,Spouse
PTY865AE94E50,CUST100014268,Individual,Primary Account Holder,Dependent
PTYDA482D5CC1,CUST100026669,Individual,Primary Account Holder,Spouse
PTY992E8F9119,CUST100063452,Individual,Primary Account Holder,Spouse
PTY58580AC2DB,CUST100037675,Individual,Authorized User,Business Partner
PTY0E2A248C31,CUST100060925,Organization,Primary Account Holder,Spouse
PTY89C2D55D50,CUST100047798,Individual,Authorized User,Dependent
PTYB422E394E6,CUST100030919,Individual,Primary Account Holder,Business Partner
PTY0151768ABB,CUST100082030,Individual,Beneficiary,Spouse
PTYAF71039C1B,CUST100062558,Individual,Primary Account Holder,Business Partner
PTY2AB693B7B9,CUST100022497,Individual,Beneficiary,Spouse
PTY5E8ABC8CD1,CUST100036141,Individual,Primary Account Holder,Dependent
PTYA6059B1CB7,CUST100042197,Individual,Primary Account Holder,Spouse
PTYCB2C5E44DF,CUST100028320,Individual,Primary Account Holder,Child
PTYEC18FCE41D,CUST100047356,Individual,Primary Account Holder,Spouse
PTY9B98A522FB,CUST100011641,Individual,Authorized User,Spouse
PTY1BC554FF63,CUST100024739,Individual,Primary Account Holder,Dependent
PTYA769F485EE,CUST100096568,Organization,Beneficiary,Self
PTY0032FCD1F2,CUST100044689,Individual,Primary Account Holder,Spouse
PTYBA94CB451B,CUST100046905,Individual,Primary Account Holder,Business Partner
PTY924D41AF59,CUST100007227,Individual,Authorized User,Child
PTYBDC62D7F61,CUST100032303,Individual,Primary Account Holder,Business Partner
PTYE1E0640BA4,CUST100048960,Individual,Primary Account Holder,Self
PTY1BAC35CC2D,CUST100048770,Individual,Primary Account Holder,Child
PTY12D97117B4,CUST100058459,Organization,Authorized User,Dependent
PTY4E8B7813B6,CUST100047520,Individual,Primary Account Holder,Dependent
PTY9FAE86DB98,CUST100098691,Individual,Authorized User,Child
PTY6DEA36550F,CUST100093728,Individual,Primary Account Holder,Self
PTY8A2B58F85E,CUST100074728,Individual,Authorized User,Business Partner
PTY5C1B3C87D4,CUST100069461,Individual,Beneficiary,Dependent
PTY43E7016E96,CUST100034087,Individual,Authorized User,Child
PTY4188E15DAD,CUST100072093,Individual,Guarantor,Child
PTY3269E889F1,CUST100070076,Individual,Authorized User,Spouse
PTY04752394D8,CUST100061213,Individual,Authorized User,Dependent
PTY28B38D303E,CUST100085099,Individual,Primary Account Holder,Self
PTY6F43CBC8F6,CUST100078791,Individual,Authorized User,Child
PTY23E2FC8BED,CUST100031901,Individual,Primary Account Holder,Spouse
PTY8EE2528A96,CUST100052498,Individual,Primary Account Holder,Child
PTY161F15D28F,CUST100078023,Individual,Authorized User,Child
PTY4E38B5EB86,CUST100053414,Individual,Authorized User,Child
PTY1537E6DAE8,CUST100045761,Organization,Primary Account Holder,Dependent
PTY4734DDF85A,CUST100091059,Individual,Beneficiary,Child
PTY9A70750192,CUST100093936,Individual,Primary Account Holder,Self
PTYE7D620B98D,CUST100051063,Individual,Primary Account Holder,Child
PTY727759D185,CUST100046116,Individual,Primary Account Holder,Self
PTYB3F0DAB8EB,CUST100071185,Individual,Primary Account Holder,Business Partner
PTY8D830AA6A5,CUST100079669,Individual,Authorized User,Self
PTY600C50D2C0,CUST100021564,Individual,Primary Account Holder,Child
PTY4DE4223334,CUST100045604,Individual,Primary Account Holder,Spouse
PTYCC8C6B8F10,CUST100090745,Individual,Guarantor,Dependent
PTY89F0BDD3EE,CUST100099871,Organization,Primary Account Holder,Business Partner
PTYE73FCAD57A,CUST100061119,Individual,Primary Account Holder,Spouse
PTY6993EF2728,CUST100066850,Individual,Authorized User,Child
PTY339B77F05E,CUST100061810,Individual,Primary Account Holder,Self
PTYD32A4862B3,CUST100050910,Individual,Authorized User,Business Partner
PTYD50CCD9C40,CUST100050354,Individual,Authorized User,Business Partner
PTYD986B69AE6,CUST100014128,Individual,Beneficiary,Business Partner
PTY7E5BB7BC8C,CUST100041962,Individual,Primary Account Holder,Business Partner
PTYA1F4D7F32B,CUST100034993,Individual,Guarantor,Spouse
PTY6ACEE0098F,CUST100078930,Individual,Authorized User,Spouse
PTYD19142FF02,CUST100032777,Individual,Primary Account Holder,Child
PTY95927E1336,CUST100040887,Individual,Authorized User,Dependent
PTY7A4C7CBC54,CUST100061425,Organization,Primary Account Holder,Business Partner
PTY8A4553051F,CUST100091719,Individual,Primary Account Holder,Business Partner
PTY8310BF3169,CUST100082017,Individual,Primary Account Holder,Self
PTY08557AE5DC,CUST100050732,Individual,Primary Account Holder,Dependent
PTY46B560A994,CUST100060189,Organization,Primary Account Holder,Business Partner
PTY8DDD0C1211,CUST100047527,Individual,Primary Account Holder,Spouse
PTYCAB3873761,CUST100095146,Individual,Primary Account Holder,Self
PTY7A12D3CA84,CUST100033279,Individual,Authorized User,Self
PTY53B35C131C,CUST100051597,Individual,Authorized User,Dependent
PTY2ACD684092,CUST100086842,Individual,Authorized User,Self
PTYEA9ADA5916,CUST100043201,Individual,Primary Account Holder,Business Partner
PTY745C711CB1,CUST100069908,Individual,Primary Account Holder,Child
PTYB73892F3DB,CUST100095205,Individual,Primary Account Holder,Child
PTY3734FAD6DF,CUST100029426,Individual,Primary Account Holder,Business Partner
PTY4C6A63DA14,CUST100076731,Individual,Primary Account Holder,Dependent
PTY5000BBDF23,CUST100049620,Organization,Primary Account Holder,Business Partner
PTY177E17EFBA,CUST100002060,Individual,Primary Account Holder,Business Partner
PTYCF8A7C2A40,CUST100059133,Individual,Primary Account Holder,Self
PTYD277F61465,CUST100097486,Individual,Primary Account Holder,Child
PTY91737C38C0,CUST100098430,Individual,Authorized User,Spouse
PTYB4B6E0021A,CUST100061053,Organization,Primary Account Holder,Business Partner
PTY0BF944B262,CUST100070869,Individual,Primary Account Holder,Business Partner
PTYABFBB08DF1,CUST100045841,Individual,Authorized User,Self
PTYC94B7C04D0,CUST100098765,Individual,Guarantor,Self
PTYFBDD4246C5,CUST100067302,Individual,Primary Account Holder,Self
PTY1DB1218999,CUST100049508,Individual,Primary Account Holder,Child
PTY4B414C80A8,CUST100014845,Individual,Authorized User,Dependent
PTYD9C210785D,CUST100015509,Individual,Primary Account Holder,Dependent
PTYE7DC70680B,CUST100014826,Individual,Primary Account Holder,Dependent
PTY11E5588089,CUST100092875,Individual,Primary Account Holder,Business Partner
PTYA309D8667C,CUST100030393,Individual,Beneficiary,Business Partner
PTY5CB6750EC5,CUST100016385,Individual,Primary Account Holder,Self
PTY20EDC4709F,CUST100003665,Individual,Authorized User,Dependent
PTYB28817D08B,CUST100072871,Individual,Primary Account Holder,Child
PTYA8717A2F57,CUST100077522,Individual,Primary Account Holder,Spouse
PTY367BC2EA41,CUST100009713,Individual,Beneficiary,Child
PTY0E23A66518,CUST100047950,Individual,Primary Account Holder,Child
PTY5C84A3EECC,CUST100026118,Organization,Primary Account Holder,Business Partner
PTY74F24E8CE4,CUST100012437,Individual,Primary Account Holder,Business Partner
PTY7A0F7C682E,CUST100006909,Individual,Primary Account Holder,Dependent
PTY4AF8965E2D,CUST100093651,Individual,Beneficiary,Self
PTY06C00B07C3,CUST100012741,Individual,Primary Account Holder,Spouse
PTY90B6365340,CUST100010855,Individual,Primary Account Holder,Business Partner
PTY86840C22E2,CUST100057147,Individual,Beneficiary,Spouse
PTYAF5EF7C292,CUST100026208,Individual,Primary Account Holder,Spouse
PTYB68AC258C6,CUST100070593,Individual,Guarantor,Dependent
PTY66C6F87981,CUST100032389,Individual,Primary Account Holder,Spouse
PTYD7385F5DF7,CUST100023479,Individual,Primary Account Holder,Business Partner
PTY05E75801C9,CUST100089555,Individual,Authorized User,Self
PTY38501CD5B5,CUST100096675,Organization,Authorized User,Business Partner
PTY2190065A69,CUST100043885,Individual,Primary Account Holder,Child
PTYCC855F78BF,CUST100001688,Individual,Primary Account Holder,Self
PTY58FE34112A,CUST100082033,Individual,Beneficiary,Child
PTYAA88BA1C86,CUST100078781,Individual,Authorized User,Spouse
PTY8534DCCAD3,CUST100059325,Individual,Primary Account Holder,Child
PTYF1D9BC9E7A,CUST100042681,Individual,Primary Account Holder,Child
PTYA2243EE941,CUST100056853,Individual,Primary Account Holder,Dependent
PTYC7D6E87B5D,CUST100094179,Individual,Primary Account Holder,Spouse
PTYAB76FD0269,CUST100033710,Individual,Authorized User,Spouse
PTYA2CDA320F9,CUST100000516,Individual,Beneficiary,Child
PTYFFFBB8FBE7,CUST100008909,Individual,Primary Account Holder,Business Partner
PTY87C0999332,CUST100070000,Individual,Primary Account Holder,Child
PTYCAC0C0C857,CUST100062181,Individual,Primary Account Holder,Dependent
PTYA283BD28E7,CUST100077996,Individual,Primary Account Holder,Child
PTY2441415888,CUST100097817,Individual,Authorized User,Dependent
PTY202C99AE89,CUST100099718,Individual,Primary Account Holder,Self
PTYA439C19431,CUST100033337,Individual,Primary Account Holder,Dependent
PTY15DD048C1B,CUST100036162,Individual,Authorized User,Dependent
PTYDB740607CA,CUST100025188,Individual,Authorized User,Spouse
PTYA7C2C14F1F,CUST100051801,Organization,Primary Account Holder,Spouse
PTY92EB689818,CUST100063361,Individual,Primary Account Holder,Self
PTY31C9366280,CUST100024787,Individual,Primary Account Holder,Child
PTY92F719DE4F,CUST100024490,Organization,Beneficiary,Business Partner
PTY8D9EAD9AF8,CUST100041289,Organization,Primary Account Holder,Spouse
PTY6F16CA6AE3,CUST100023529,Individual,Primary Account Holder,Child
PTYF7C47BF7DA,CUST100081287,Individual,Authorized User,Dependent
PTY9480886623,CUST100014684,Individual,Primary Account Holder,Child
PTY4FF2F443C0,CUST100072344,Individual,Authorized User,Spouse
PTYE323715632,CUST100064951,Individual,Primary Account Holder,Self
PTYD19082052A,CUST100043517,Individual,Primary Account Holder,Dependent
PTY241ABCBFDB,CUST100074539,Individual,Primary Account Holder,Child
PTY257C1BAEA0,CUST100013098,Individual,Beneficiary,Spouse
PTYFF50CCEEC1,CUST100079414,Individual,Beneficiary,Child
PTYDC2F821482,CUST100052158,Individual,Authorized User,Business Partner
PTY224270E93B,CUST100052580,Individual,Authorized User,Child
PTY3CCD831BC6,CUST100052816,Individual,Primary Account Holder,Business Partner
PTY706283B03E,CUST100068081,Individual,Authorized User,Business Partner
PTY5C21DD63CB,CUST100002222,Individual,Authorized User,Spouse
PTY5095FEDE07,CUST100038135,Individual,Authorized User,Dependent
PTYEF85A7A459,CUST100023454,Individual,Guarantor,Dependent
PTYB2CA2037C6,CUST100075674,Individual,Primary Account Holder,Dependent
PTY7D4456F255,CUST100002756,Organization,Authorized User,Child
PTY2F25A98B20,CUST100043594,Individual,Authorized User,Child
PTYC8D49593BD,CUST100092675,Individual,Primary Account Holder,Spouse
PTY5B59AE8ABF,CUST100071847,Individual,Primary Account Holder,Business Partner
PTY07CA088784,CUST100025619,Individual,Authorized User,Child
PTY2A3405708C,CUST100050878,Individual,Primary Account Holder,Self
PTY3C2B0859D8,CUST100059658,Individual,Primary Account Holder,Dependent
PTY1E9661A10D,CUST100014969,Individual,Primary Account Holder,Dependent
PTYEA81A7823A,CUST100071557,Individual,Primary Account Holder,Spouse
PTY418D039AEF,CUST100038269,Individual,Primary Account Holder,Self
PTY567994C7D9,CUST100047368,Individual,Beneficiary,Business Partner
PTY11E32095D9,CUST100008521,Individual,Guarantor,Spouse
PTY2EFA3D69F7,CUST100058992,Individual,Beneficiary,Child
PTYC5EBE6D02E,CUST100005551,Individual,Authorized User,Dependent
PTYF2F836F5A0,CUST100001199,Individual,Primary Account Holder,Child
PTY4EE02F5682,CUST100073836,Individual,Primary Account Holder,Business Partner
PTY176A0FCA6E,CUST100023157,Organization,Primary Account Holder,Child
PTY62928D3B7B,CUST100074743,Individual,Authorized User,Dependent
PTY333CCD4E4A,CUST100059392,Individual,Primary Account Holder,Spouse
PTYCFC6C31C98,CUST100059646,Individual,Authorized User,Self
PTY44BD318E41,CUST100095362,Individual,Guarantor,Business Partner
PTY435B613425,CUST100088642,Individual,Primary Account Holder,Business Partner
PTYEAC53313ED,CUST100085100,Individual,Beneficiary,Business Partner
PTY19BB8B1E8D,CUST100070090,Individual,Primary Account Holder,Dependent
PTYC0FFCFBA37,CUST100009936,Individual,Primary Account Holder,Self
PTY63C0FE4415,CUST100062138,Individual,Primary Account Holder,Business Partner
PTY5C7BD1F313,CUST100096147,Individual,Authorized User,Business Partner
PTY5FE74A1EC3,CUST100042831,Individual,Primary Account Holder,Spouse
PTY6C59CCB698,CUST100058545,Individual,Primary Account Holder,Dependent
PTY49B2FC1456,CUST100080939,Individual,Primary Account Holder,Child
PTYBB4753FA08,CUST100096617,Organization,Primary Account Holder,Spouse
PTY1203199823,CUST100057557,Individual,Primary Account Holder,Child
PTY40050742A0,CUST100054080,Individual,Primary Account Holder,Business Partner
PTY504E666915,CUST100051229,Organization,Primary Account Holder,Business Partner
PTYCE9E58A180,CUST100004395,Individual,Primary Account Holder,Dependent
PTY6CBC0E26DC,CUST100032564,Individual,Primary Account Holder,Dependent
PTY2518C49DE6,CUST100061164,Individual,Beneficiary,Self
PTYB08011DCC0,CUST100025532,Individual,Beneficiary,Self
PTYE10EBF5A8A,CUST100076895,Individual,Primary Account Holder,Child
PTY18611167E7,CUST100025833,Individual,Authorized User,Business Partner
PTY38B15EC7A7,CUST100016643,Individual,Guarantor,Dependent
PTY5CC79C31AE,CUST100004413,Individual,Authorized User,Self
PTYCFCE5BA044,CUST100070879,Individual,Primary Account Holder,Business Partner
PTY89AB2495A7,CUST100097094,Individual,Primary Account Holder,Business Partner
PTY324B539424,CUST100010563,Individual,Authorized User,Child
PTYD04C59DCC5,CUST100018311,Individual,Primary Account Holder,Dependent
PTYE445C364D8,CUST100036098,Individual,Authorized User,Self
PTYAE134FE87A,CUST100042191,Organization,Primary Account Holder,Spouse
PTY19F54F8A63,CUST100022491,Individual,Primary Account Holder,Dependent
PTYDAF272B07A,CUST100023831,Individual,Beneficiary,Child
PTY14B64C516B,CUST100095212,Individual,Primary Account Holder,Self
PTY115E0C397C,CUST100090790,Individual,Authorized User,Spouse
PTYF505484E72,CUST100019752,Individual,Primary Account Holder,Self
PTYD41D6B9774,CUST100096404,Individual,Primary Account Holder,Self
PTYEDD1A7D3A8,CUST100048875,Organization,Beneficiary,Business Partner
PTY764EF09CC0,CUST100098181,Individual,Primary Account Holder,Spouse
PTY2E9B83861F,CUST100006008,Individual,Primary Account Holder,Self
PTYB20D2E8939,CUST100061821,Individual,Primary Account Holder,Spouse
PTY2DF5692EB3,CUST100018542,Individual,Authorized User,Spouse
PTY4E3BF5E7D4,CUST100026172,Individual,Beneficiary,Dependent
PTYAAEC9E5BB0,CUST100054609,Individual,Primary Account Holder,Spouse
PTYC2BF8156E2,CUST100085320,Individual,Primary Account Holder,Self
PTY0FEA45BEEA,CUST100072431,Individual,Primary Account Holder,Dependent
PTY324C9B106B,CUST100040491,Individual,Authorized User,Child
PTYF9A0F13A25,CUST100025718,Individual,Primary Account Holder,Business Partner
PTYD1D3BE61F5,CUST100017313,Organization,Authorized User,Business Partner
PTYA510C0742B,CUST100008352,Individual,Beneficiary,Self
PTY7F26A4B188,CUST100037599,Individual,Primary Account Holder,Business Partner
