tower_id,tower_name,latitude,longitude,region,tower_type,capacity_status
TWR102779,Site-SouthEdwardtown-2779,32.850794,-105.192621,Northeast,Macro Cell,Normal
TWR102780,Site-EastRebeccaport-2780,41.994818,-93.069605,Southeast,DAS,Normal
TWR102781,Site-NewChristopherfort-2781,32.962159,-110.314861,Northeast,Macro Cell,Near Capacity
TWR102782,Site-PortShawn-2782,37.380798,-99.670994,Southeast,Small Cell,Normal
TWR102783,Site-Cookfurt-2783,44.820392,-109.128873,Midwest,Small Cell,Normal
TWR102784,Site-Stewartshire-2784,34.767673,-102.2148,Southwest,Small Cell,Near Capacity
TWR102785,Site-PortNathan-2785,38.137189,-107.340484,Southwest,Macro Cell,Normal
TWR102786,Site-PortSteven-2786,25.798353,-109.920498,Pacific Northwest,Macro Cell,Normal
TWR102787,Site-Karenland-2787,47.103096,-91.282065,Southeast,Macro Cell,Normal
TWR102788,Site-SouthScott-2788,31.327937,-92.437321,West,Macro Cell,Normal
TWR102789,Site-LakeDonnaton-2789,33.730599,-115.144051,Midwest,Macro Cell,Normal
TWR102790,Site-WestMallory-2790,25.119165,-75.495717,Southeast,Small Cell,Normal
TWR102791,Site-Jessicaside-2791,46.529806,-100.063095,Northeast,Macro Cell,Near Capacity
TWR102792,Site-LakeLorishire-2792,37.855517,-122.569863,Midwest,Macro Cell,Near Capacity
TWR102793,Site-SouthSarahhaven-2793,29.558193,-120.47803,Southwest,Macro Cell,Normal
TWR102794,Site-Atkinsonton-2794,38.421661,-85.528039,Northeast,Macro Cell,Normal
TWR102795,Site-Melanieside-2795,24.503053,-104.223754,Southeast,Macro Cell,Congested
TWR102796,Site-WestCharles-2796,43.624994,-85.231146,Southeast,Macro Cell,Near Capacity
TWR102797,Site-NewGeoffreyport-2797,39.701635,-68.364908,Midwest,Macro Cell,Normal
TWR102798,Site-WestCarly-2798,42.783703,-109.321862,Southeast,Macro Cell,Normal
TWR102799,Site-Nicholasberg-2799,30.347288,-123.190549,Southeast,Macro Cell,Normal
TWR102800,Site-Prestonmouth-2800,34.871022,-109.620834,Southwest,Macro Cell,Normal
TWR102801,Site-LakeBrianfort-2801,33.729593,-120.889219,West,Macro Cell,Normal
TWR102802,Site-Fergusonport-2802,24.557416,-100.227787,Midwest,Macro Cell,Normal
TWR102803,Site-PortJennifer-2803,38.953953,-67.006228,Midwest,Macro Cell,Normal
TWR102804,Site-Williamsbury-2804,47.245829,-109.148943,Northeast,Small Cell,Normal
TWR102805,Site-Ashleyhaven-2805,24.726128,-116.936568,Midwest,Macro Cell,Normal
TWR102806,Site-Aliciaville-2806,42.388808,-109.68982,Southeast,Macro Cell,Normal
TWR102807,Site-PortBryanhaven-2807,34.772755,-122.548455,Midwest,DAS,Normal
TWR102808,Site-Mitchellport-2808,33.398186,-89.142606,West,DAS,Normal
TWR102809,Site-Robertside-2809,30.888162,-106.211831,Pacific Northwest,Macro Cell,Near Capacity
TWR102810,Site-Katherineville-2810,44.020449,-113.798397,West,DAS,Normal
TWR102811,Site-NewCharlottemouth-2811,33.781784,-110.761325,Southwest,Macro Cell,Normal
TWR102812,Site-NewCandacefort-2812,34.789384,-82.804715,Southwest,Macro Cell,Normal
TWR102813,Site-Hernandezview-2813,28.175644,-73.694974,Southwest,Macro Cell,Near Capacity
TWR102814,Site-SouthJoshuachester-2814,44.799063,-116.737983,Midwest,Rooftop,Normal
TWR102815,Site-Sarahbury-2815,35.391904,-81.294675,Northeast,Macro Cell,Normal
TWR102816,Site-EastCynthiaside-2816,47.426783,-82.191656,Pacific Northwest,Macro Cell,Normal
TWR102817,Site-NorthLeahburgh-2817,43.664126,-118.570899,West,Macro Cell,Normal
TWR102818,Site-PortBrandonshire-2818,49.059153,-122.216346,West,Small Cell,Normal
TWR102819,Site-Christopherbury-2819,27.706858,-92.097103,Southwest,Macro Cell,Normal
TWR102820,Site-Gilbertview-2820,27.079751,-78.857921,Midwest,Macro Cell,Normal
TWR102821,Site-PortStephaniestad-2821,26.563875,-101.309057,West,Macro Cell,Normal
TWR102822,Site-Benjaminmouth-2822,36.472272,-107.917834,Northeast,Small Cell,Normal
TWR102823,Site-Garciaport-2823,38.01436,-86.835284,Midwest,Macro Cell,Normal
TWR102824,Site-Wernerburgh-2824,45.242663,-96.041229,West,Macro Cell,Congested
TWR102825,Site-Davilaton-2825,42.516555,-98.857835,Pacific Northwest,Macro Cell,Normal
TWR102826,Site-Brettland-2826,41.033901,-76.286221,Southeast,Macro Cell,Normal
TWR102827,Site-PortPaulside-2827,33.095752,-124.247111,Northeast,Macro Cell,Normal
TWR102828,Site-Smithton-2828,27.66448,-81.039668,Pacific Northwest,Small Cell,Normal
TWR102829,Site-PortTeresatown-2829,40.237336,-104.458567,Southeast,Rooftop,Normal
TWR102830,Site-EastDarrenmouth-2830,26.093789,-94.777969,Pacific Northwest,Macro Cell,Normal
TWR102831,Site-SouthMarkberg-2831,43.560015,-83.451449,Northeast,Macro Cell,Near Capacity
TWR102832,Site-Laurenmouth-2832,31.840702,-76.100945,Southeast,Macro Cell,Normal
TWR102833,Site-SouthRebeccastad-2833,49.069684,-86.564218,Northeast,Macro Cell,Normal
TWR102834,Site-NewMatthew-2834,27.387155,-81.822143,Southwest,Macro Cell,Normal
TWR102835,Site-NewCynthia-2835,48.225244,-124.103089,Midwest,DAS,Normal
TWR102836,Site-WestAlyssaville-2836,24.63282,-76.947781,Pacific Northwest,Small Cell,Normal
TWR102837,Site-Maxwellburgh-2837,25.227207,-90.664139,Northeast,Macro Cell,Normal
TWR102838,Site-Robertmouth-2838,47.772399,-84.745224,West,Macro Cell,Congested
TWR102839,Site-Owensville-2839,43.270453,-82.426475,Southeast,Macro Cell,Normal
TWR102840,Site-NewDonaldton-2840,33.218083,-104.500934,Southwest,Macro Cell,Normal
TWR102841,Site-Morenoton-2841,26.164161,-76.571434,Midwest,Macro Cell,Normal
TWR102842,Site-SouthDarlenefurt-2842,26.703281,-106.940353,Southwest,Macro Cell,Congested
TWR102843,Site-PortJonathantown-2843,44.821526,-102.49373,Southeast,Small Cell,Normal
TWR102844,Site-WestJoshua-2844,31.829522,-92.696298,West,Rooftop,Normal
TWR102845,Site-PortRaymond-2845,34.983634,-72.896689,West,Macro Cell,Normal
TWR102846,Site-Perkinsborough-2846,45.689179,-94.319602,Northeast,Macro Cell,Normal
TWR102847,Site-NewJeremyview-2847,47.576274,-116.78318,Southwest,Macro Cell,Normal
TWR102848,Site-NorthCharleshaven-2848,40.662324,-97.805028,Southwest,Small Cell,Normal
TWR102849,Site-Changstad-2849,35.362765,-108.102678,Southwest,Macro Cell,Normal
TWR102850,Site-Fryborough-2850,28.370681,-116.502555,Southeast,DAS,Normal
TWR102851,Site-Harpershire-2851,45.255676,-96.711958,Southwest,Macro Cell,Normal
TWR102852,Site-SouthJason-2852,47.094483,-84.120839,West,Rooftop,Normal
TWR102853,Site-LakeJennifer-2853,27.421468,-85.530003,Midwest,Macro Cell,Normal
TWR102854,Site-WestDaniel-2854,29.788978,-83.441526,Southwest,Macro Cell,Normal
TWR102855,Site-Williamberg-2855,49.121297,-115.174252,Pacific Northwest,Macro Cell,Normal
TWR102856,Site-Tracyview-2856,29.439562,-111.827761,Southeast,Small Cell,Normal
TWR102857,Site-Randalltown-2857,33.873074,-102.685019,Southeast,DAS,Normal
TWR102858,Site-Huntburgh-2858,30.722914,-67.548373,Pacific Northwest,Macro Cell,Normal
TWR102859,Site-LakeRandyshire-2859,47.972601,-110.692359,Pacific Northwest,Macro Cell,Near Capacity
TWR102860,Site-NewMiranda-2860,43.566681,-98.416514,Southwest,Macro Cell,Normal
TWR102861,Site-PortSusanburgh-2861,25.659181,-114.137207,West,Macro Cell,Normal
TWR102862,Site-EastSamuel-2862,38.58499,-120.409127,West,Macro Cell,Normal
TWR102863,Site-Roblesberg-2863,44.956839,-96.338068,Northeast,Rooftop,Near Capacity
TWR102864,Site-Michaelmouth-2864,28.215674,-111.219082,Pacific Northwest,Macro Cell,Normal
TWR102865,Site-Richardchester-2865,37.61151,-102.453401,Northeast,Small Cell,Near Capacity
TWR102866,Site-Robertochester-2866,47.328413,-121.870103,Northeast,Macro Cell,Normal
TWR102867,Site-Geoffreyhaven-2867,31.259162,-68.2564,Pacific Northwest,Small Cell,Normal
TWR102868,Site-WestAmandaberg-2868,31.175083,-70.282447,Southwest,Macro Cell,Normal
TWR102869,Site-Lewisfurt-2869,42.507861,-93.354129,West,Macro Cell,Normal
TWR102870,Site-SouthJoshuaburgh-2870,34.919365,-77.44765,Southwest,Macro Cell,Normal
TWR102871,Site-PortJodyside-2871,40.198726,-72.890768,Southwest,Macro Cell,Normal
TWR102872,Site-Jessetown-2872,40.263581,-94.529038,Pacific Northwest,Macro Cell,Normal
TWR102873,Site-EastAmy-2873,27.514563,-119.213963,Southwest,Macro Cell,Normal
TWR102874,Site-NorthKathryn-2874,25.596978,-87.472877,Southeast,Macro Cell,Normal
TWR102875,Site-LakeJohn-2875,33.288152,-102.246809,Pacific Northwest,Small Cell,Normal
TWR102876,Site-EastKaren-2876,31.264024,-104.582501,Pacific Northwest,Macro Cell,Normal
TWR102877,Site-LakeJohnmouth-2877,38.147784,-98.340135,Southeast,Small Cell,Normal
TWR102878,Site-Greenbury-2878,29.629965,-74.601645,Southwest,Small Cell,Normal
TWR102879,Site-PortVanessa-2879,24.622218,-96.386586,West,Small Cell,Normal
TWR102880,Site-Hortonfurt-2880,46.499655,-80.849051,Midwest,Small Cell,Normal
TWR102881,Site-WestMatthew-2881,32.327393,-84.921041,Midwest,Small Cell,Normal
TWR102882,Site-Arroyoville-2882,30.63976,-119.203157,Midwest,DAS,Near Capacity
TWR102883,Site-SouthClinton-2883,38.574002,-88.964929,Southeast,Macro Cell,Near Capacity
TWR102884,Site-Jamesfurt-2884,28.574982,-76.381748,Northeast,Small Cell,Normal
TWR102885,Site-Larsonland-2885,41.319835,-109.627338,Pacific Northwest,Macro Cell,Normal
TWR102886,Site-EastJoseph-2886,34.35646,-117.646808,Pacific Northwest,Macro Cell,Normal
TWR102887,Site-Angelaland-2887,42.877735,-108.415021,West,Small Cell,Normal
TWR102888,Site-NewSherrytown-2888,31.972618,-114.193587,Northeast,Macro Cell,Normal
TWR102889,Site-Tamarashire-2889,39.933531,-73.027193,Pacific Northwest,Macro Cell,Normal
TWR102890,Site-Brianborough-2890,39.278872,-94.097405,Midwest,Small Cell,Normal
TWR102891,Site-Steveton-2891,37.161417,-109.854378,West,DAS,Normal
TWR102892,Site-SouthToni-2892,34.000776,-72.117011,Southwest,Small Cell,Near Capacity
TWR102893,Site-SouthPeterburgh-2893,36.888521,-113.032369,Northeast,Macro Cell,Normal
TWR102894,Site-WestLaurenfort-2894,37.935344,-100.910447,Pacific Northwest,Small Cell,Normal
TWR102895,Site-WestDouglas-2895,42.811123,-74.658835,Southwest,Small Cell,Normal
TWR102896,Site-Alexandermouth-2896,25.160857,-123.866132,Pacific Northwest,Small Cell,Congested
TWR102897,Site-Kleinbury-2897,34.622434,-118.001686,Southeast,Rooftop,Near Capacity
TWR102898,Site-Margaretfort-2898,32.475446,-96.648059,Midwest,Small Cell,Normal
TWR102899,Site-EastJohnton-2899,41.896044,-100.635315,Southwest,Macro Cell,Near Capacity
TWR102900,Site-WestJonathanberg-2900,38.160798,-117.163633,Pacific Northwest,Macro Cell,Normal
TWR102901,Site-NewIsaacfort-2901,38.811747,-104.185066,Midwest,DAS,Normal
TWR102902,Site-WestJessica-2902,33.508107,-82.93193,Pacific Northwest,Macro Cell,Normal
TWR102903,Site-Jessicafurt-2903,42.171906,-105.516999,Southwest,Macro Cell,Normal
TWR102904,Site-WestTammyfurt-2904,47.922543,-116.552887,Southeast,Macro Cell,Normal
TWR102905,Site-Emmaland-2905,33.007416,-72.306634,Northeast,Macro Cell,Normal
TWR102906,Site-Paultown-2906,41.424439,-77.917638,Pacific Northwest,Small Cell,Near Capacity
TWR102907,Site-NewJohnville-2907,48.45893,-72.706358,Northeast,DAS,Normal
TWR102908,Site-NewLaurenmouth-2908,31.168758,-76.345992,Pacific Northwest,Macro Cell,Normal
TWR102909,Site-Jonathantown-2909,27.689943,-82.513618,West,Small Cell,Normal
TWR102910,Site-Martinezfort-2910,42.220251,-67.059992,Northeast,Macro Cell,Normal
TWR102911,Site-Mitchellburgh-2911,34.09559,-110.733377,Pacific Northwest,Macro Cell,Normal
TWR102912,Site-WestMelissamouth-2912,25.084402,-98.526481,West,Small Cell,Near Capacity
TWR102913,Site-Timothyview-2913,32.783188,-121.326156,Southeast,DAS,Normal
TWR102914,Site-EastJohnbury-2914,33.940206,-118.924605,Southwest,Small Cell,Normal
TWR102915,Site-NewMikeside-2915,25.541868,-122.625756,Pacific Northwest,Macro Cell,Normal
TWR102916,Site-Jamesburgh-2916,27.895083,-80.915236,Northeast,Macro Cell,Normal
TWR102917,Site-Mezaport-2917,28.573574,-76.690627,Pacific Northwest,Small Cell,Normal
TWR102918,Site-EastRobert-2918,26.827309,-122.203185,Northeast,Macro Cell,Normal
TWR102919,Site-Alexandermouth-2919,38.860013,-67.730765,West,Macro Cell,Normal
TWR102920,Site-Patriciaville-2920,34.802402,-106.585841,Southeast,DAS,Near Capacity
TWR102921,Site-Rachelberg-2921,40.134563,-86.693824,Northeast,Macro Cell,Normal
TWR102922,Site-PortKristenland-2922,29.214068,-107.41642,Midwest,Macro Cell,Normal
TWR102923,Site-Lisaborough-2923,48.295795,-117.821597,Southeast,Macro Cell,Normal
TWR102924,Site-PortGary-2924,32.984971,-73.3188,Southeast,Small Cell,Normal
TWR102925,Site-Hansonport-2925,27.542296,-102.791338,West,Macro Cell,Congested
TWR102926,Site-NewSarah-2926,42.543849,-86.627251,Southwest,DAS,Normal
TWR102927,Site-WestJamesview-2927,26.52373,-75.465477,Southeast,Small Cell,Normal
TWR102928,Site-WestRobert-2928,27.605861,-73.939635,Southwest,Macro Cell,Normal
TWR102929,Site-SouthWalterview-2929,27.90086,-94.239791,West,Macro Cell,Congested
TWR102930,Site-LakeMark-2930,45.977924,-116.470641,West,Macro Cell,Normal
TWR102931,Site-Tannerport-2931,26.715196,-114.492056,Southeast,Macro Cell,Normal
TWR102932,Site-SouthTimothy-2932,47.622779,-88.050249,Midwest,Macro Cell,Normal
TWR102933,Site-Josephbury-2933,28.983835,-86.938793,West,Macro Cell,Normal
TWR102934,Site-EastJohn-2934,40.067342,-109.857217,Southeast,Macro Cell,Congested
TWR102935,Site-Perrystad-2935,27.16335,-80.009543,Southwest,Macro Cell,Normal
TWR102936,Site-Colleenfort-2936,32.506691,-88.253051,Northeast,Macro Cell,Near Capacity
TWR102937,Site-PortJanice-2937,39.123457,-123.892361,Northeast,Macro Cell,Normal
TWR102938,Site-LakeDavidhaven-2938,29.678739,-108.313013,West,Small Cell,Normal
TWR102939,Site-Birdstad-2939,28.051211,-94.336073,Pacific Northwest,Small Cell,Normal
TWR102940,Site-Ortegafort-2940,27.458121,-121.819713,Southeast,Small Cell,Normal
TWR102941,Site-Petersonside-2941,27.703982,-119.186653,Pacific Northwest,Small Cell,Normal
TWR102942,Site-Webermouth-2942,25.290737,-118.63784,Southwest,Macro Cell,Near Capacity
TWR102943,Site-Shermanmouth-2943,31.804614,-120.806179,Southeast,Small Cell,Normal
TWR102944,Site-Jamesburgh-2944,29.409194,-79.358991,Northeast,DAS,Normal
TWR102945,Site-WestDonnaton-2945,28.875063,-79.123877,West,Macro Cell,Normal
TWR102946,Site-LakeSharon-2946,48.928676,-122.274176,West,Small Cell,Near Capacity
TWR102947,Site-NorthCarmen-2947,40.107376,-71.633101,Midwest,Macro Cell,Normal
TWR102948,Site-Hernandezmouth-2948,43.377389,-122.635745,Pacific Northwest,Macro Cell,Normal
TWR102949,Site-SouthAnnview-2949,45.057196,-115.483768,Southeast,Macro Cell,Normal
TWR102950,Site-Sanchezberg-2950,47.220059,-96.348685,Midwest,Macro Cell,Normal
TWR102951,Site-WestErin-2951,36.519059,-67.345493,Northeast,Macro Cell,Congested
TWR102952,Site-EastMonica-2952,48.485937,-107.505684,Southwest,Macro Cell,Normal
TWR102953,Site-SouthSteven-2953,33.81212,-104.045935,Southwest,Macro Cell,Normal
TWR102954,Site-Davisshire-2954,42.682907,-76.164793,Midwest,Small Cell,Normal
TWR102955,Site-Hensleyport-2955,33.933849,-102.865099,Pacific Northwest,Macro Cell,Near Capacity
TWR102956,Site-NewMichael-2956,47.386713,-88.773025,Southwest,Macro Cell,Normal
TWR102957,Site-Christophermouth-2957,38.96493,-67.266669,Pacific Northwest,Macro Cell,Normal
TWR102958,Site-Sierraland-2958,41.419299,-102.354946,Southeast,Macro Cell,Near Capacity
TWR102959,Site-Cookview-2959,47.958129,-79.130006,Pacific Northwest,Small Cell,Normal
TWR102960,Site-SouthMichelleville-2960,30.627977,-112.917821,Northeast,Macro Cell,Normal
TWR102961,Site-Smithview-2961,36.671072,-69.027195,Midwest,Macro Cell,Normal
TWR102962,Site-Baileyton-2962,40.701354,-100.754495,Southeast,Macro Cell,Normal
TWR102963,Site-EastTylerhaven-2963,37.291394,-73.776458,Midwest,Macro Cell,Normal
TWR102964,Site-WestStacey-2964,46.178678,-114.529751,Pacific Northwest,DAS,Near Capacity
TWR102965,Site-Teresahaven-2965,44.012944,-92.011598,West,Macro Cell,Normal
TWR102966,Site-NorthSamanthabury-2966,27.505415,-80.482626,Midwest,Small Cell,Normal
TWR102967,Site-LakeAlexander-2967,27.361527,-107.556348,Midwest,Small Cell,Normal
TWR102968,Site-Johntown-2968,44.825386,-85.290933,Midwest,Macro Cell,Normal
TWR102969,Site-Michaelview-2969,36.192553,-111.854467,Southeast,Small Cell,Normal
TWR102970,Site-Gillstad-2970,48.808701,-124.168667,Southeast,Macro Cell,Normal
TWR102971,Site-LakeDanielle-2971,27.927496,-103.802507,Southeast,Macro Cell,Normal
TWR102972,Site-WestStephanieborough-2972,41.076848,-103.705208,Southwest,Small Cell,Near Capacity
TWR102973,Site-NorthJamie-2973,38.155284,-78.999811,Southwest,Macro Cell,Normal
TWR102974,Site-NewRhondaton-2974,46.572882,-103.040997,West,Small Cell,Normal
TWR102975,Site-Kaylaville-2975,34.4438,-86.907655,Northeast,Macro Cell,Normal
TWR102976,Site-Jensenberg-2976,32.146859,-69.190175,Southeast,Macro Cell,Near Capacity
TWR102977,Site-Cabrerashire-2977,27.426642,-90.495319,West,Small Cell,Normal
TWR102978,Site-Kaiserberg-2978,41.673826,-94.921637,West,Small Cell,Normal
TWR102979,Site-Craigshire-2979,36.40137,-92.340396,Southeast,Macro Cell,Normal
TWR102980,Site-Collinsburgh-2980,30.858517,-81.457926,Southwest,Macro Cell,Normal
TWR102981,Site-Bryanfort-2981,30.317377,-69.135972,Southeast,DAS,Normal
TWR102982,Site-Amandamouth-2982,33.36608,-75.016814,West,Small Cell,Normal
TWR102983,Site-NorthJaime-2983,28.491608,-105.294127,West,DAS,Normal
TWR102984,Site-Sarahfort-2984,27.101501,-67.085219,Pacific Northwest,Rooftop,Normal
TWR102985,Site-WestTaylorshire-2985,44.167091,-69.982021,Midwest,Small Cell,Near Capacity
TWR102986,Site-WestLinda-2986,47.583896,-78.782058,Pacific Northwest,Macro Cell,Congested
TWR102987,Site-Brownbury-2987,41.550254,-70.228889,Southeast,Macro Cell,Normal
TWR102988,Site-SouthDonna-2988,29.739742,-92.903746,West,DAS,Normal
TWR102989,Site-NorthDebramouth-2989,49.499881,-114.914021,Southwest,Macro Cell,Normal
TWR102990,Site-Dennisside-2990,32.050343,-114.65203,Northeast,Macro Cell,Normal
TWR102991,Site-LakeHannahchester-2991,29.293193,-104.67387,Pacific Northwest,Small Cell,Normal
TWR102992,Site-PortKenneth-2992,40.334192,-93.087744,Southwest,Macro Cell,Normal
TWR102993,Site-SouthSherri-2993,42.0627,-105.536524,Southeast,Rooftop,Normal
TWR102994,Site-WestLorifort-2994,33.777478,-71.430072,Southeast,Macro Cell,Normal
TWR102995,Site-Aliceshire-2995,44.596165,-119.93909,Pacific Northwest,Macro Cell,Normal
TWR102996,Site-Christopherside-2996,41.58849,-103.736388,West,DAS,Near Capacity
TWR102997,Site-Paulchester-2997,40.848319,-104.915669,Northeast,Macro Cell,Normal
TWR102998,Site-WestThomas-2998,43.716155,-84.596807,Pacific Northwest,Macro Cell,Near Capacity
TWR102999,Site-Martinville-2999,49.297238,-108.711162,Pacific Northwest,Macro Cell,Normal
TWR103000,Site-Contrerasburgh-3000,45.86081,-90.262249,Southwest,Macro Cell,Normal
TWR103001,Site-Michaelaview-3001,41.316445,-101.87647,Southeast,Small Cell,Normal
TWR103002,Site-Raymondport-3002,46.704551,-73.77449,Southwest,Macro Cell,Near Capacity
TWR103003,Site-PortAnneshire-3003,32.634377,-101.20987,West,Rooftop,Normal
TWR103004,Site-Wattsfort-3004,43.043292,-98.20895,West,Macro Cell,Near Capacity
TWR103005,Site-LakeKristen-3005,36.607585,-97.675994,West,Macro Cell,Normal
TWR103006,Site-NorthRandallchester-3006,31.225574,-107.717448,Midwest,DAS,Congested
TWR103007,Site-Williamfort-3007,43.503234,-110.651563,West,Macro Cell,Normal
TWR103008,Site-Ericksonbury-3008,30.336806,-109.765004,Midwest,Macro Cell,Normal
TWR103009,Site-Hernandezton-3009,27.949237,-110.050195,Southwest,Rooftop,Normal
TWR103010,Site-PortGeoffreyfurt-3010,37.277822,-103.950662,Northeast,Macro Cell,Near Capacity
TWR103011,Site-EastJoseton-3011,43.084522,-88.318664,Southeast,Small Cell,Normal
TWR103012,Site-PortLesliemouth-3012,25.09225,-77.161069,Southwest,Macro Cell,Normal
TWR103013,Site-EastStevetown-3013,36.922677,-67.397697,Pacific Northwest,Small Cell,Normal
TWR103014,Site-PortTara-3014,43.422824,-118.098883,West,DAS,Normal
TWR103015,Site-PortWilliamfort-3015,30.146928,-111.403517,Pacific Northwest,Macro Cell,Near Capacity
TWR103016,Site-NewReneeview-3016,41.926546,-122.293273,Midwest,Macro Cell,Normal
TWR103017,Site-Lewismouth-3017,29.435296,-110.799696,Southeast,Rooftop,Normal
TWR103018,Site-PortMaria-3018,33.938291,-78.877193,West,Macro Cell,Near Capacity
TWR103019,Site-EastTracy-3019,29.280463,-74.200522,West,Macro Cell,Normal
TWR103020,Site-Escobarton-3020,30.1329,-104.871026,Midwest,Macro Cell,Normal
TWR103021,Site-PortSpencer-3021,35.229273,-114.111651,Midwest,Small Cell,Normal
TWR103022,Site-Willieville-3022,31.333966,-73.030114,Pacific Northwest,Macro Cell,Normal
