customer_id,recommended_action,action_type,priority_rank,generated_date
CUST100015980,Recommend Plan Upgrade,Upsell,3,2026-07-18
CUST100062427,Recommend Plan Upgrade,Retention,5,2026-07-19
CUST100061323,Invite to Loyalty Program,Retention,2,2026-07-22
CUST100073235,Recommend Plan Upgrade,Upsell,3,2026-07-03
CUST100075177,Schedule Win-back Call,Loyalty,4,2026-07-11
CUST100079609,Schedule Win-back Call,Retention,5,2026-07-14
CUST100042773,Recommend Plan Upgrade,Loyalty,1,2026-07-19
CUST100086447,Recommend Plan Upgrade,Service,5,2026-07-03
CUST100080621,Invite to Loyalty Program,Retention,2,2026-07-17
CUST100028847,Send Proactive Outage Alert,Retention,2,2026-07-20
CUST100082869,Schedule Win-back Call,Retention,2,2026-07-04
CUST100050754,Send Proactive Outage Alert,Retention,5,2026-07-20
CUST100007147,Send Proactive Outage Alert,Upsell,3,2026-07-15
CUST100003852,Offer Device Trade-In,Service,1,2026-07-03
CUST100089627,Recommend Plan Upgrade,Loyalty,3,2026-07-18
CUST100013169,Offer Retention Discount,Loyalty,4,2026-07-15
CUST100049999,Send Proactive Outage Alert,Loyalty,4,2026-07-11
CUST100011148,Offer Device Trade-In,Loyalty,4,2026-07-14
CUST100000934,Offer Device Trade-In,Service,3,2026-07-13
CUST100017520,Offer Retention Discount,Upsell,1,2026-07-07
CUST100068618,Recommend Plan Upgrade,Loyalty,3,2026-07-12
CUST100054883,Offer Retention Discount,Upsell,2,2026-07-02
CUST100010504,Send Proactive Outage Alert,Upsell,3,2026-07-20
CUST100024781,Offer Retention Discount,Loyalty,5,2026-07-18
CUST100058661,Offer Retention Discount,Retention,5,2026-07-13
CUST100052267,Recommend Plan Upgrade,Service,5,2026-07-07
CUST100063784,Offer Device Trade-In,Loyalty,4,2026-07-03
CUST100081701,Schedule Win-back Call,Loyalty,4,2026-07-11
CUST100065222,Offer Retention Discount,Retention,3,2026-07-08
CUST100008965,Invite to Loyalty Program,Upsell,4,2026-07-03
CUST100002167,Recommend Plan Upgrade,Upsell,3,2026-07-01
CUST100016468,Offer Device Trade-In,Service,1,2026-07-10
CUST100028324,Recommend Plan Upgrade,Service,1,2026-07-02
CUST100045295,Invite to Loyalty Program,Upsell,5,2026-07-23
CUST100000988,Invite to Loyalty Program,Loyalty,4,2026-07-21
CUST100002087,Invite to Loyalty Program,Retention,4,2026-07-18
CUST100063820,Schedule Win-back Call,Service,4,2026-07-12
CUST100043714,Offer Device Trade-In,Upsell,1,2026-07-07
CUST100026527,Invite to Loyalty Program,Upsell,4,2026-07-13
CUST100027931,Schedule Win-back Call,Service,4,2026-07-15
CUST100060370,Offer Device Trade-In,Loyalty,5,2026-07-18
CUST100084405,Invite to Loyalty Program,Service,5,2026-07-10
CUST100044162,Schedule Win-back Call,Loyalty,4,2026-07-13
CUST100093502,Send Proactive Outage Alert,Service,3,2026-07-05
CUST100042694,Schedule Win-back Call,Upsell,2,2026-07-20
CUST100072134,Offer Retention Discount,Retention,2,2026-07-23
CUST100038167,Offer Device Trade-In,Service,4,2026-07-09
CUST100051770,Invite to Loyalty Program,Upsell,3,2026-07-10
CUST100069116,Offer Retention Discount,Service,2,2026-07-12
CUST100032736,Invite to Loyalty Program,Retention,4,2026-07-06
CUST100007569,Schedule Win-back Call,Retention,5,2026-07-15
CUST100040787,Schedule Win-back Call,Upsell,5,2026-07-05
CUST100078938,Schedule Win-back Call,Upsell,1,2026-07-01
CUST100029926,Send Proactive Outage Alert,Retention,5,2026-07-16
CUST100013663,Offer Retention Discount,Service,4,2026-07-17
CUST100063570,Schedule Win-back Call,Retention,3,2026-07-02
CUST100002597,Offer Device Trade-In,Loyalty,3,2026-07-02
CUST100003872,Invite to Loyalty Program,Service,5,2026-07-22
CUST100058144,Offer Retention Discount,Service,3,2026-07-13
CUST100071716,Recommend Plan Upgrade,Service,2,2026-07-13
CUST100093457,Invite to Loyalty Program,Retention,3,2026-07-23
CUST100079129,Recommend Plan Upgrade,Upsell,1,2026-07-10
CUST100003667,Schedule Win-back Call,Upsell,4,2026-07-11
CUST100030023,Recommend Plan Upgrade,Loyalty,2,2026-07-11
CUST100009367,Offer Device Trade-In,Service,3,2026-07-05
CUST100064359,Offer Device Trade-In,Upsell,5,2026-07-22
CUST100077078,Schedule Win-back Call,Loyalty,1,2026-07-14
CUST100066809,Invite to Loyalty Program,Upsell,1,2026-07-19
CUST100092087,Offer Device Trade-In,Service,3,2026-07-06
CUST100095368,Recommend Plan Upgrade,Upsell,5,2026-07-16
CUST100078294,Send Proactive Outage Alert,Upsell,1,2026-07-22
CUST100034595,Recommend Plan Upgrade,Service,2,2026-07-19
CUST100040484,Schedule Win-back Call,Service,4,2026-07-20
CUST100019630,Recommend Plan Upgrade,Retention,3,2026-07-19
CUST100029774,Recommend Plan Upgrade,Service,1,2026-07-17
CUST100062553,Offer Retention Discount,Retention,3,2026-07-10
CUST100001272,Send Proactive Outage Alert,Service,2,2026-07-22
CUST100045475,Offer Device Trade-In,Retention,1,2026-07-18
CUST100023398,Send Proactive Outage Alert,Loyalty,3,2026-07-09
CUST100018396,Invite to Loyalty Program,Loyalty,3,2026-07-16
CUST100056474,Offer Device Trade-In,Loyalty,1,2026-07-02
CUST100021097,Invite to Loyalty Program,Retention,2,2026-07-10
CUST100042259,Send Proactive Outage Alert,Upsell,4,2026-07-18
CUST100031867,Invite to Loyalty Program,Retention,1,2026-07-19
CUST100027601,Send Proactive Outage Alert,Upsell,5,2026-07-11
CUST100024054,Schedule Win-back Call,Loyalty,5,2026-07-01
CUST100016196,Offer Retention Discount,Upsell,5,2026-07-16
CUST100099447,Offer Device Trade-In,Upsell,4,2026-07-14
CUST100033110,Recommend Plan Upgrade,Service,4,2026-07-23
CUST100059824,Schedule Win-back Call,Service,3,2026-07-06
CUST100000873,Send Proactive Outage Alert,Service,4,2026-07-18
CUST100044156,Send Proactive Outage Alert,Service,4,2026-07-08
CUST100080153,Offer Device Trade-In,Retention,2,2026-07-21
CUST100071769,Offer Device Trade-In,Upsell,1,2026-07-06
CUST100075623,Recommend Plan Upgrade,Loyalty,1,2026-07-17
CUST100009525,Recommend Plan Upgrade,Loyalty,4,2026-07-09
CUST100084862,Offer Retention Discount,Service,2,2026-07-03
CUST100056801,Schedule Win-back Call,Service,4,2026-07-09
CUST100091898,Recommend Plan Upgrade,Retention,5,2026-07-07
CUST100047205,Recommend Plan Upgrade,Service,1,2026-07-17
CUST100068671,Send Proactive Outage Alert,Loyalty,1,2026-07-17
CUST100088158,Schedule Win-back Call,Retention,4,2026-07-03
CUST100055412,Recommend Plan Upgrade,Retention,2,2026-07-23
CUST100068723,Offer Device Trade-In,Retention,5,2026-07-08
CUST100049882,Recommend Plan Upgrade,Service,5,2026-07-12
CUST100070290,Schedule Win-back Call,Service,1,2026-07-13
CUST100099601,Recommend Plan Upgrade,Retention,5,2026-07-21
CUST100043713,Recommend Plan Upgrade,Service,4,2026-07-22
CUST100099474,Recommend Plan Upgrade,Upsell,3,2026-07-14
CUST100008541,Invite to Loyalty Program,Service,4,2026-07-12
CUST100074829,Offer Retention Discount,Retention,2,2026-07-10
CUST100019558,Send Proactive Outage Alert,Service,2,2026-07-01
CUST100085330,Schedule Win-back Call,Retention,4,2026-07-11
CUST100089153,Invite to Loyalty Program,Retention,4,2026-07-01
CUST100085118,Invite to Loyalty Program,Retention,5,2026-07-07
CUST100048760,Recommend Plan Upgrade,Retention,5,2026-07-16
CUST100074190,Invite to Loyalty Program,Loyalty,2,2026-07-10
CUST100054506,Schedule Win-back Call,Service,2,2026-07-09
CUST100000143,Send Proactive Outage Alert,Loyalty,5,2026-07-09
CUST100079128,Offer Device Trade-In,Retention,3,2026-07-09
CUST100082374,Offer Device Trade-In,Loyalty,5,2026-07-10
CUST100000004,Invite to Loyalty Program,Loyalty,5,2026-07-20
CUST100010694,Schedule Win-back Call,Loyalty,4,2026-07-06
CUST100056366,Schedule Win-back Call,Loyalty,5,2026-07-17
CUST100069081,Offer Device Trade-In,Service,5,2026-07-17
CUST100078635,Invite to Loyalty Program,Upsell,2,2026-07-04
CUST100090797,Offer Device Trade-In,Service,1,2026-07-11
CUST100011368,Offer Device Trade-In,Retention,4,2026-07-05
CUST100022427,Send Proactive Outage Alert,Loyalty,1,2026-07-17
CUST100064300,Offer Retention Discount,Service,2,2026-07-10
CUST100061532,Schedule Win-back Call,Upsell,3,2026-07-05
CUST100015314,Send Proactive Outage Alert,Upsell,5,2026-07-03
CUST100017360,Schedule Win-back Call,Service,4,2026-07-14
CUST100044887,Offer Retention Discount,Loyalty,4,2026-07-16
CUST100035141,Invite to Loyalty Program,Loyalty,4,2026-07-13
CUST100096134,Offer Device Trade-In,Retention,4,2026-07-04
CUST100024297,Schedule Win-back Call,Upsell,3,2026-07-06
CUST100044295,Offer Retention Discount,Upsell,5,2026-07-14
CUST100008715,Recommend Plan Upgrade,Service,3,2026-07-02
CUST100097880,Invite to Loyalty Program,Retention,1,2026-07-09
CUST100033823,Send Proactive Outage Alert,Loyalty,5,2026-07-01
CUST100002278,Send Proactive Outage Alert,Service,3,2026-07-18
CUST100004262,Offer Device Trade-In,Retention,1,2026-07-08
CUST100084306,Schedule Win-back Call,Retention,1,2026-07-05
CUST100052705,Recommend Plan Upgrade,Retention,1,2026-07-10
CUST100021931,Send Proactive Outage Alert,Loyalty,5,2026-07-06
CUST100094571,Send Proactive Outage Alert,Service,5,2026-07-06
CUST100093126,Recommend Plan Upgrade,Upsell,5,2026-07-15
CUST100059766,Send Proactive Outage Alert,Retention,5,2026-07-14
CUST100087168,Offer Retention Discount,Loyalty,5,2026-07-13
CUST100055392,Offer Device Trade-In,Retention,4,2026-07-06
CUST100028797,Offer Device Trade-In,Upsell,5,2026-07-14
CUST100085079,Schedule Win-back Call,Service,2,2026-07-07
CUST100040813,Recommend Plan Upgrade,Upsell,5,2026-07-19
CUST100091538,Send Proactive Outage Alert,Upsell,4,2026-07-16
CUST100036058,Offer Device Trade-In,Service,3,2026-07-13
CUST100012587,Send Proactive Outage Alert,Upsell,1,2026-07-10
CUST100075137,Offer Device Trade-In,Service,5,2026-07-12
CUST100025871,Schedule Win-back Call,Service,5,2026-07-17
CUST100030790,Schedule Win-back Call,Loyalty,3,2026-07-11
CUST100070059,Recommend Plan Upgrade,Retention,2,2026-07-06
CUST100068793,Offer Retention Discount,Retention,3,2026-07-16
CUST100054005,Schedule Win-back Call,Service,3,2026-07-21
CUST100071274,Recommend Plan Upgrade,Upsell,3,2026-07-20
CUST100002179,Invite to Loyalty Program,Upsell,5,2026-07-04
CUST100015186,Offer Device Trade-In,Retention,3,2026-07-13
CUST100028946,Offer Device Trade-In,Loyalty,5,2026-07-04
CUST100084629,Offer Device Trade-In,Loyalty,5,2026-07-20
CUST100090924,Recommend Plan Upgrade,Service,3,2026-07-13
CUST100067389,Recommend Plan Upgrade,Retention,5,2026-07-22
CUST100000091,Invite to Loyalty Program,Loyalty,3,2026-07-22
CUST100006033,Recommend Plan Upgrade,Retention,2,2026-07-11
CUST100019266,Schedule Win-back Call,Retention,4,2026-07-07
CUST100094803,Offer Retention Discount,Service,1,2026-07-13
CUST100067932,Recommend Plan Upgrade,Retention,1,2026-07-03
CUST100005820,Offer Retention Discount,Service,4,2026-07-03
CUST100010387,Offer Retention Discount,Upsell,1,2026-07-06
CUST100089247,Recommend Plan Upgrade,Upsell,2,2026-07-23
CUST100054033,Offer Device Trade-In,Retention,1,2026-07-01
CUST100016489,Offer Device Trade-In,Upsell,1,2026-07-13
CUST100060040,Offer Device Trade-In,Retention,3,2026-07-17
CUST100026653,Schedule Win-back Call,Service,2,2026-07-19
CUST100047648,Schedule Win-back Call,Retention,4,2026-07-01
CUST100009693,Invite to Loyalty Program,Service,4,2026-07-12
CUST100043900,Send Proactive Outage Alert,Loyalty,5,2026-07-06
CUST100079899,Offer Device Trade-In,Service,2,2026-07-13
CUST100009411,Offer Device Trade-In,Service,4,2026-07-17
CUST100033423,Recommend Plan Upgrade,Retention,2,2026-07-04
CUST100088382,Schedule Win-back Call,Upsell,3,2026-07-18
CUST100005541,Recommend Plan Upgrade,Loyalty,5,2026-07-02
CUST100081732,Offer Device Trade-In,Loyalty,2,2026-07-06
CUST100086190,Offer Retention Discount,Upsell,2,2026-07-21
CUST100078928,Schedule Win-back Call,Retention,3,2026-07-08
CUST100000977,Offer Retention Discount,Loyalty,1,2026-07-15
CUST100031306,Offer Retention Discount,Loyalty,1,2026-07-07
CUST100000316,Offer Device Trade-In,Upsell,2,2026-07-17
CUST100055365,Schedule Win-back Call,Service,4,2026-07-01
CUST100039770,Send Proactive Outage Alert,Loyalty,4,2026-07-18
CUST100095917,Recommend Plan Upgrade,Upsell,1,2026-07-07
CUST100064445,Recommend Plan Upgrade,Service,4,2026-07-14
CUST100067273,Send Proactive Outage Alert,Service,3,2026-07-17
CUST100079324,Recommend Plan Upgrade,Loyalty,5,2026-07-11
CUST100085227,Offer Device Trade-In,Upsell,3,2026-07-19
CUST100082719,Send Proactive Outage Alert,Upsell,1,2026-07-11
CUST100085933,Send Proactive Outage Alert,Retention,2,2026-07-12
CUST100097863,Offer Retention Discount,Retention,5,2026-07-03
CUST100080808,Send Proactive Outage Alert,Service,1,2026-07-19
CUST100044663,Invite to Loyalty Program,Upsell,4,2026-07-09
CUST100028686,Invite to Loyalty Program,Loyalty,5,2026-07-15
CUST100090206,Schedule Win-back Call,Loyalty,2,2026-07-23
CUST100039832,Recommend Plan Upgrade,Retention,5,2026-07-13
CUST100094864,Invite to Loyalty Program,Loyalty,5,2026-07-09
CUST100005084,Send Proactive Outage Alert,Loyalty,2,2026-07-20
CUST100030407,Offer Device Trade-In,Loyalty,5,2026-07-23
CUST100034603,Offer Device Trade-In,Service,4,2026-07-19
CUST100090648,Send Proactive Outage Alert,Retention,4,2026-07-14
CUST100083975,Offer Retention Discount,Retention,4,2026-07-08
CUST100046410,Offer Device Trade-In,Retention,4,2026-07-14
CUST100057696,Invite to Loyalty Program,Retention,4,2026-07-22
CUST100008536,Invite to Loyalty Program,Retention,4,2026-07-20
CUST100090180,Recommend Plan Upgrade,Upsell,4,2026-07-04
CUST100084097,Schedule Win-back Call,Service,3,2026-07-13
CUST100002711,Recommend Plan Upgrade,Service,4,2026-07-16
CUST100028595,Offer Retention Discount,Service,2,2026-07-15
CUST100030560,Offer Retention Discount,Upsell,5,2026-07-07
CUST100085934,Schedule Win-back Call,Service,4,2026-07-13
CUST100020053,Send Proactive Outage Alert,Retention,5,2026-07-04
CUST100091357,Offer Retention Discount,Loyalty,3,2026-07-18
CUST100034427,Recommend Plan Upgrade,Service,5,2026-07-10
CUST100073941,Send Proactive Outage Alert,Loyalty,3,2026-07-08
CUST100032071,Invite to Loyalty Program,Upsell,4,2026-07-16
CUST100085265,Offer Device Trade-In,Upsell,2,2026-07-06
CUST100018453,Offer Device Trade-In,Retention,4,2026-07-15
CUST100065806,Send Proactive Outage Alert,Retention,5,2026-07-02
CUST100080879,Offer Retention Discount,Service,5,2026-07-05
CUST100024816,Offer Retention Discount,Retention,3,2026-07-19
CUST100080338,Offer Retention Discount,Service,2,2026-07-20
CUST100023395,Offer Device Trade-In,Retention,5,2026-07-22
CUST100065756,Offer Retention Discount,Loyalty,1,2026-07-09
CUST100017018,Schedule Win-back Call,Upsell,4,2026-07-10
CUST100099252,Schedule Win-back Call,Service,5,2026-07-07
CUST100088865,Invite to Loyalty Program,Loyalty,3,2026-07-08
CUST100066280,Invite to Loyalty Program,Upsell,3,2026-07-15
CUST100029866,Invite to Loyalty Program,Retention,5,2026-07-04
CUST100093224,Offer Retention Discount,Loyalty,1,2026-07-17
CUST100079309,Offer Device Trade-In,Service,2,2026-07-19
CUST100090775,Recommend Plan Upgrade,Loyalty,2,2026-07-23
CUST100032441,Schedule Win-back Call,Retention,3,2026-07-11
CUST100067330,Schedule Win-back Call,Loyalty,4,2026-07-05
CUST100067492,Recommend Plan Upgrade,Service,4,2026-07-09
CUST100006392,Offer Retention Discount,Upsell,3,2026-07-16
CUST100056990,Send Proactive Outage Alert,Service,2,2026-07-08
CUST100071293,Schedule Win-back Call,Retention,3,2026-07-01
CUST100080075,Send Proactive Outage Alert,Upsell,1,2026-07-05
CUST100088901,Offer Retention Discount,Service,4,2026-07-12
CUST100037118,Recommend Plan Upgrade,Retention,2,2026-07-11
CUST100085013,Recommend Plan Upgrade,Loyalty,3,2026-07-03
CUST100080147,Send Proactive Outage Alert,Loyalty,4,2026-07-16
CUST100001575,Offer Retention Discount,Loyalty,5,2026-07-01
CUST100031863,Send Proactive Outage Alert,Retention,5,2026-07-19
CUST100074790,Offer Retention Discount,Upsell,5,2026-07-23
CUST100053802,Send Proactive Outage Alert,Loyalty,2,2026-07-07
CUST100015761,Offer Retention Discount,Service,1,2026-07-01
CUST100028669,Recommend Plan Upgrade,Loyalty,2,2026-07-17
CUST100018359,Send Proactive Outage Alert,Service,3,2026-07-11
CUST100010092,Send Proactive Outage Alert,Upsell,2,2026-07-11
CUST100068175,Send Proactive Outage Alert,Service,3,2026-07-20
CUST100059290,Send Proactive Outage Alert,Retention,2,2026-07-19
CUST100070861,Invite to Loyalty Program,Loyalty,2,2026-07-03
CUST100048065,Invite to Loyalty Program,Upsell,4,2026-07-22
CUST100007178,Invite to Loyalty Program,Upsell,3,2026-07-23
CUST100040213,Invite to Loyalty Program,Loyalty,5,2026-07-08
CUST100019177,Offer Retention Discount,Loyalty,1,2026-07-18
CUST100041458,Recommend Plan Upgrade,Service,3,2026-07-12
CUST100017797,Schedule Win-back Call,Retention,3,2026-07-02
CUST100036664,Offer Device Trade-In,Loyalty,4,2026-07-16
CUST100079648,Send Proactive Outage Alert,Loyalty,3,2026-07-17
CUST100006971,Recommend Plan Upgrade,Upsell,3,2026-07-04
CUST100063062,Offer Device Trade-In,Retention,5,2026-07-23
CUST100010605,Offer Device Trade-In,Loyalty,1,2026-07-22
CUST100027015,Schedule Win-back Call,Retention,2,2026-07-19
CUST100006211,Invite to Loyalty Program,Loyalty,5,2026-07-11
CUST100057126,Invite to Loyalty Program,Loyalty,4,2026-07-01
CUST100011071,Offer Device Trade-In,Retention,2,2026-07-09
CUST100000685,Offer Retention Discount,Retention,1,2026-07-07
CUST100061112,Schedule Win-back Call,Retention,3,2026-07-03
CUST100096611,Offer Device Trade-In,Service,1,2026-07-11
CUST100052423,Invite to Loyalty Program,Loyalty,1,2026-07-05
CUST100097205,Invite to Loyalty Program,Loyalty,1,2026-07-07
CUST100042144,Offer Device Trade-In,Service,4,2026-07-20
CUST100095616,Schedule Win-back Call,Retention,5,2026-07-10
CUST100081293,Invite to Loyalty Program,Loyalty,5,2026-07-14
CUST100056792,Offer Retention Discount,Loyalty,3,2026-07-18
CUST100023936,Invite to Loyalty Program,Upsell,3,2026-07-17
CUST100047721,Send Proactive Outage Alert,Retention,4,2026-07-23
CUST100035350,Schedule Win-back Call,Loyalty,5,2026-07-18
CUST100059978,Offer Device Trade-In,Service,2,2026-07-22
CUST100086476,Recommend Plan Upgrade,Service,2,2026-07-01
CUST100099934,Offer Device Trade-In,Retention,1,2026-07-08
CUST100041804,Schedule Win-back Call,Loyalty,3,2026-07-06
CUST100000321,Send Proactive Outage Alert,Loyalty,4,2026-07-16
CUST100031845,Invite to Loyalty Program,Service,2,2026-07-02
CUST100058644,Invite to Loyalty Program,Retention,5,2026-07-10
CUST100058050,Send Proactive Outage Alert,Service,1,2026-07-18
CUST100009018,Offer Retention Discount,Upsell,1,2026-07-13
CUST100055713,Offer Retention Discount,Loyalty,1,2026-07-12
CUST100070974,Send Proactive Outage Alert,Upsell,4,2026-07-01
CUST100029918,Recommend Plan Upgrade,Loyalty,3,2026-07-17
CUST100092975,Send Proactive Outage Alert,Retention,2,2026-07-04
CUST100050800,Recommend Plan Upgrade,Loyalty,1,2026-07-20
CUST100093855,Recommend Plan Upgrade,Service,2,2026-07-01
CUST100020320,Send Proactive Outage Alert,Service,5,2026-07-06
CUST100083131,Invite to Loyalty Program,Loyalty,2,2026-07-01
CUST100017920,Recommend Plan Upgrade,Upsell,2,2026-07-18
CUST100025506,Offer Retention Discount,Retention,1,2026-07-14
CUST100051447,Send Proactive Outage Alert,Loyalty,4,2026-07-22
CUST100002923,Offer Device Trade-In,Retention,1,2026-07-20
CUST100029688,Recommend Plan Upgrade,Upsell,2,2026-07-06
CUST100023075,Offer Device Trade-In,Upsell,3,2026-07-12
