package_id,customer_id,package_name,bundled_services,discount_pct,start_date,end_date
PKG6C6AD9471C,CUST100087793,International Calling Pack,Mobile Only Add-on,4.8,2025-01-17,2026-11-25 01:14:55
PKG19DFA55D1B,CUST100001439,Mobile + Streaming,Mobile+TV+Internet,15.9,2024-09-23,2025-04-20 04:59:05
PKGA8C394425E,CUST100073643,Home Security Add-on,Mobile Only Add-on,8.5,2020-10-24,2021-08-28 00:59:35
PKGA27D905D26,CUST100000195,Triple Play Bundle,Mobile Only Add-on,0.0,2021-06-27,2022-12-29 00:00:53
PKGE6B4688DC5,CUST100063880,Triple Play Bundle,Internet+Security,16.4,2022-11-21,2024-08-16 07:22:38
PKG39D6A33381,CUST100002245,Mobile + Streaming,Mobile Only Add-on,14.6,2022-06-10,2024-02-04 19:41:38
PKG69CD626C2B,CUST100099920,Mobile + Streaming,Mobile Only Add-on,2.0,2024-04-22,2025-11-30 02:06:38
PKGB816984C1A,CUST100005454,Mobile + Streaming,Mobile+Streaming,21.0,2024-12-02,2025-08-02 02:50:47
PKGD88208ED59,CUST100086810,Mobile + Streaming,Mobile+Streaming,17.4,2019-10-21,2021-08-03 16:44:00
PKG329892363F,CUST100023023,Mobile + Streaming,Mobile+TV+Internet,9.1,2018-12-18,2020-06-24 04:53:49
PKGF6AB4C83F6,CUST100062398,Triple Play Bundle,Mobile Only Add-on,17.2,2023-10-20,2024-09-15 08:56:01
PKG6A80ADFEC8,CUST100089630,International Calling Pack,Mobile+TV+Internet,16.9,2020-12-22,2022-10-04 17:53:26
PKG745F0EAC0E,CUST100029462,Mobile + Streaming,Internet+Security,2.5,2021-06-26,2022-06-27 21:19:11
PKG086AA7F4AF,CUST100041520,Device Protection Plan,Internet+Security,21.8,2018-02-07,2018-10-23 20:45:24
PKGE11327D9FF,CUST100080123,Triple Play Bundle,Mobile+TV+Internet,21.1,2019-04-04,2020-07-21 17:57:00
PKG27F6393786,CUST100020029,Home Security Add-on,Mobile+TV+Internet,6.2,2021-12-29,2022-08-13 08:20:23
PKG7B8414C765,CUST100085369,Mobile + Streaming,Internet+Security,5.2,2024-12-22,2026-10-16 17:16:17
PKGC09F6F37E0,CUST100053480,International Calling Pack,Mobile Only Add-on,11.5,2024-04-21,2024-10-27 02:46:12
PKG64049C403C,CUST100095586,Home Security Add-on,Mobile+Streaming,6.5,2022-06-09,2023-01-14 11:23:48
PKGA8D55FFD31,CUST100088477,Mobile + Streaming,Mobile+TV+Internet,22.1,2020-07-08,2022-06-16 23:48:50
PKG7F6FB16E0C,CUST100000887,Triple Play Bundle,Mobile+Streaming,1.1,2024-04-06,2024-10-28 21:03:26
PKG99051BD64A,CUST100030704,Device Protection Plan,Mobile Only Add-on,11.8,2025-10-24,2026-07-29 14:23:02
PKG1A0A818FC6,CUST100080544,Triple Play Bundle,Internet+Security,14.0,2018-06-21,2020-01-11 22:12:22
PKGCF9B36B694,CUST100030993,Triple Play Bundle,Mobile+TV+Internet,11.9,2022-12-01,2023-08-23 08:51:25
PKG434E423BA5,CUST100008841,Mobile + Streaming,Mobile Only Add-on,1.3,2023-12-23,2025-11-18 20:05:32
PKGCB318A757A,CUST100087535,Triple Play Bundle,Mobile Only Add-on,10.7,2024-05-25,2026-03-31 19:54:01
PKG30539F954A,CUST100034137,International Calling Pack,Internet+Security,5.8,2020-01-20,2020-07-19 12:58:24
PKGBFBE9D0F46,CUST100008775,Device Protection Plan,Mobile+Streaming,29.2,2022-07-21,2023-01-22 06:37:28
PKG465EF09F9F,CUST100048962,Triple Play Bundle,Mobile+Streaming,3.8,2021-12-12,2023-12-05 09:59:00
PKG23A5360502,CUST100013869,Mobile + Streaming,Mobile+TV+Internet,3.2,2020-01-14,2021-07-17 20:28:44
PKGC27E4E30BA,CUST100056126,Mobile + Streaming,Mobile+Streaming,18.7,2024-06-03,2025-09-18 03:29:22
PKG818472F967,CUST100082336,Mobile + Streaming,Mobile+Streaming,12.0,2021-02-18,2022-09-17 03:13:45
PKG6E2838CDB8,CUST100083732,Device Protection Plan,Mobile+TV+Internet,26.8,2019-10-25,2021-08-10 22:21:00
PKGD97BFCEE80,CUST100066550,Mobile + Streaming,Mobile+Streaming,8.7,2020-08-30,2022-05-30 11:23:36
PKGD98899F01F,CUST100051915,International Calling Pack,Mobile Only Add-on,2.9,2018-05-18,2019-05-12 20:39:56
PKG22B83811E6,CUST100084377,Home Security Add-on,Internet+Security,3.5,2021-10-30,2022-06-10 00:20:48
PKG43A266EEFD,CUST100068242,Triple Play Bundle,Mobile Only Add-on,5.2,2019-02-09,2021-01-24 03:20:28
PKGB8733A0FB2,CUST100048677,Home Security Add-on,Mobile+Streaming,22.5,2021-05-20,2023-05-10 14:02:27
PKG5F31ABDDD7,CUST100022241,Device Protection Plan,Mobile Only Add-on,11.2,2020-02-15,2020-09-18 17:01:37
PKGBADF463B19,CUST100093765,Triple Play Bundle,Mobile+Streaming,24.3,2023-05-14,2023-12-25 18:27:21
PKG58F1667FF1,CUST100024967,Home Security Add-on,Internet+Security,23.4,2025-05-07,2027-02-15 06:47:57
PKG3B654B48D7,CUST100046323,Triple Play Bundle,Internet+Security,0.9,2023-02-23,2024-05-17 13:57:41
PKG1EC63711F2,CUST100035308,Device Protection Plan,Mobile+TV+Internet,1.7,2025-01-15,2026-05-12 13:07:41
PKG446ACDF2E8,CUST100013867,Device Protection Plan,Internet+Security,14.2,2024-03-09,2025-05-23 16:48:48
PKGBC42BA40C6,CUST100027491,Home Security Add-on,Internet+Security,19.7,2018-11-17,2019-06-09 16:49:57
PKG431CE8665A,CUST100032092,Home Security Add-on,Mobile+Streaming,22.1,2022-05-12,2023-09-26 01:38:12
PKG7A0D72A9EE,CUST100071266,Home Security Add-on,Mobile Only Add-on,19.0,2025-10-19,2027-03-15 00:44:34
PKG320610D3E5,CUST100081420,Home Security Add-on,Internet+Security,19.8,2021-08-21,2022-10-27 17:17:46
PKG42BF609BB4,CUST100096810,Triple Play Bundle,Internet+Security,20.9,2025-08-30,2027-07-10 19:23:45
PKGE165F91B20,CUST100005361,Home Security Add-on,Mobile Only Add-on,12.9,2019-06-11,2021-02-12 10:30:17
PKGEDBF752510,CUST100005836,International Calling Pack,Internet+Security,12.0,2020-07-24,2021-02-11 07:20:27
PKGF61BABBF9C,CUST100009213,Device Protection Plan,Mobile+Streaming,8.0,2025-07-15,2026-03-24 16:56:02
PKG1D6C55C74E,CUST100039766,Mobile + Streaming,Mobile Only Add-on,12.3,2022-09-07,2024-01-12 22:15:32
PKGD580B56850,CUST100091556,Mobile + Streaming,Mobile+Streaming,10.8,2022-04-06,2022-10-05 02:23:14
PKGCF1AB9ED66,CUST100020583,Device Protection Plan,Mobile+TV+Internet,23.3,2024-11-22,2026-09-03 19:03:25
PKG16FC2364E2,CUST100011844,International Calling Pack,Mobile Only Add-on,2.8,2018-03-10,2019-07-08 22:44:48
PKGF95971C40A,CUST100045277,Home Security Add-on,Internet+Security,11.5,2018-09-06,2019-10-10 15:25:05
PKGE966652010,CUST100094429,International Calling Pack,Mobile Only Add-on,8.2,2024-07-08,2025-08-24 07:16:26
PKG385B9D9E8C,CUST100076288,Device Protection Plan,Mobile+TV+Internet,1.2,2025-12-11,2027-09-03 04:23:58
PKGF979B649D6,CUST100054368,Device Protection Plan,Mobile Only Add-on,5.7,2023-06-08,2024-06-28 17:10:23
PKG072D51A996,CUST100027801,Mobile + Streaming,Mobile Only Add-on,7.6,2023-05-20,2025-03-29 21:10:26
PKG67E9F94747,CUST100067344,Home Security Add-on,Mobile+Streaming,13.9,2023-04-08,2023-12-21 03:05:01
PKG661793171D,CUST100000256,Home Security Add-on,Mobile+TV+Internet,21.2,2019-11-11,2020-05-21 14:25:46
PKG6A716B5479,CUST100050694,Triple Play Bundle,Mobile Only Add-on,19.3,2025-04-01,2025-10-29 13:38:42
PKGF4B080DB2E,CUST100065173,International Calling Pack,Mobile+Streaming,15.8,2018-07-27,2019-10-02 23:41:41
PKG14486533EB,CUST100067912,Mobile + Streaming,Internet+Security,24.1,2020-08-04,2022-04-07 02:53:29
PKG842FA039B2,CUST100005619,Device Protection Plan,Mobile Only Add-on,25.4,2023-01-01,2024-04-02 23:10:14
PKG2CFFBA6514,CUST100037820,Triple Play Bundle,Mobile+Streaming,9.2,2023-06-07,2024-09-02 10:45:23
PKG5875291676,CUST100073361,Home Security Add-on,Mobile+TV+Internet,12.3,2025-04-10,2025-12-09 01:51:14
PKG225C7A519D,CUST100053072,Triple Play Bundle,Mobile+TV+Internet,19.2,2021-06-18,2022-06-03 14:11:00
PKG114A8C8570,CUST100096620,Triple Play Bundle,Mobile+Streaming,12.4,2021-05-26,2022-12-29 01:52:58
PKGAFDC140D94,CUST100029063,Mobile + Streaming,Mobile Only Add-on,21.7,2018-09-24,2020-07-02 09:06:20
PKG91B6BF5B77,CUST100039567,Home Security Add-on,Internet+Security,8.3,2023-07-14,2025-03-21 15:03:36
PKG4069C739C7,CUST100038690,International Calling Pack,Mobile Only Add-on,12.9,2018-03-03,2018-09-12 02:43:26
PKG1E1BB886BA,CUST100027517,Triple Play Bundle,Mobile+Streaming,26.1,2018-05-22,2019-12-17 09:59:18
PKGB68C7BE07D,CUST100065602,Mobile + Streaming,Mobile Only Add-on,8.0,2018-05-29,2019-02-08 09:53:01
PKG2E040D72FF,CUST100043207,Device Protection Plan,Mobile+Streaming,2.6,2022-07-28,2024-05-17 22:42:48
PKGB0F41D5884,CUST100084742,Device Protection Plan,Mobile+Streaming,11.4,2022-04-14,2022-12-25 01:57:26
PKG17F6EDDE80,CUST100025782,Mobile + Streaming,Mobile+Streaming,8.5,2022-05-16,2023-01-08 18:03:18
PKGCFC17DC8CF,CUST100086896,International Calling Pack,Internet+Security,3.5,2024-05-05,2025-02-22 05:43:05
PKG903EC42EE9,CUST100009323,Triple Play Bundle,Mobile+TV+Internet,15.5,2024-02-21,2025-02-01 00:47:47
PKGA0B643E3FF,CUST100040339,Mobile + Streaming,Mobile+Streaming,24.0,2021-04-25,2022-11-06 23:07:04
PKGEEAA443A1B,CUST100027422,International Calling Pack,Mobile+Streaming,23.5,2025-06-23,2027-04-04 07:51:08
PKGCDF3B4D728,CUST100086520,Home Security Add-on,Mobile+Streaming,25.3,2024-02-08,2024-12-16 16:24:41
PKGEE74831B30,CUST100067822,Triple Play Bundle,Internet+Security,13.3,2018-03-10,2019-04-06 23:44:05
PKGA000862F08,CUST100074944,Mobile + Streaming,Mobile+Streaming,26.6,2023-07-27,2025-05-17 14:01:19
PKG0CA7858C52,CUST100084973,Device Protection Plan,Internet+Security,5.9,2024-04-28,2026-04-09 20:50:12
PKG7BBBD4C571,CUST100074961,Triple Play Bundle,Mobile Only Add-on,14.0,2020-09-11,2022-05-24 00:28:55
PKGDBE987874E,CUST100009513,Triple Play Bundle,Mobile+Streaming,8.7,2024-07-27,2025-10-22 10:40:50
PKG3056178E17,CUST100042724,Mobile + Streaming,Internet+Security,23.6,2018-12-15,2020-06-18 03:06:05
PKGCFC7395D12,CUST100063121,Triple Play Bundle,Mobile Only Add-on,10.2,2021-12-10,2023-03-08 05:34:11
PKGBEE3D0C329,CUST100066080,Home Security Add-on,Mobile+TV+Internet,18.7,2022-03-21,2023-03-07 19:02:19
PKGD96EC78B9F,CUST100095113,Home Security Add-on,Mobile Only Add-on,15.1,2021-10-29,2022-12-09 07:05:14
PKG53F94C6456,CUST100038345,Home Security Add-on,Mobile+TV+Internet,0.3,2018-08-19,2019-08-20 21:45:55
PKGD9AEC073C7,CUST100002698,International Calling Pack,Internet+Security,3.1,2022-08-16,2024-05-09 21:00:30
PKG345E05108A,CUST100071016,Triple Play Bundle,Internet+Security,16.7,2023-07-28,2024-08-21 21:38:11
PKG1D42D3734F,CUST100065159,Triple Play Bundle,Internet+Security,11.8,2021-06-08,2022-02-04 13:10:52
PKG38F1D5D230,CUST100008878,International Calling Pack,Mobile+TV+Internet,19.8,2022-12-08,2024-01-07 09:14:39
PKGB4D2E2A18D,CUST100097614,Triple Play Bundle,Mobile Only Add-on,11.0,2020-01-20,2020-12-15 23:05:44
PKG1680334E2A,CUST100095672,Mobile + Streaming,Mobile+Streaming,4.1,2019-10-12,2021-01-24 22:25:52
PKG60CA7E2C11,CUST100061105,International Calling Pack,Mobile+Streaming,6.8,2018-01-09,2019-04-25 12:42:38
PKGAF41075F4E,CUST100082827,Mobile + Streaming,Mobile+TV+Internet,10.5,2023-12-31,2025-08-15 14:35:27
PKG953D8665C8,CUST100072915,Home Security Add-on,Internet+Security,21.5,2019-12-14,2021-06-04 11:28:28
PKG81A12A5476,CUST100071138,International Calling Pack,Mobile Only Add-on,6.5,2020-05-15,2021-06-09 19:43:20
PKG0F33338235,CUST100031304,Triple Play Bundle,Mobile+TV+Internet,7.5,2020-09-09,2022-02-08 14:28:17
PKG3448FDAFB7,CUST100099486,Home Security Add-on,Internet+Security,8.1,2023-01-08,2023-10-22 01:45:58
PKG73337FC47B,CUST100090416,Mobile + Streaming,Internet+Security,26.7,2023-03-24,2024-09-17 16:50:37
PKGD2EE9376E3,CUST100044363,International Calling Pack,Mobile+TV+Internet,10.0,2023-04-02,2024-07-20 21:38:30
PKGD784E10BF4,CUST100056822,Home Security Add-on,Mobile+TV+Internet,11.1,2020-11-19,2022-08-15 22:40:48
PKG189ED40898,CUST100040334,Triple Play Bundle,Mobile+Streaming,25.4,2024-12-27,2026-09-12 20:16:42
PKG95D6B98A66,CUST100066097,Triple Play Bundle,Mobile+Streaming,1.8,2023-07-24,2025-02-09 02:42:51
PKGF09293766F,CUST100051729,International Calling Pack,Mobile+Streaming,29.5,2020-10-05,2021-10-23 08:01:12
PKG93C2E1AC9B,CUST100027067,Mobile + Streaming,Mobile+TV+Internet,3.3,2025-10-23,2027-08-25 10:28:55
PKGC60C6A0F12,CUST100098922,Device Protection Plan,Mobile+TV+Internet,7.5,2025-12-21,2026-12-01 17:02:42
PKG3B0B6F8FC9,CUST100005042,Triple Play Bundle,Mobile+TV+Internet,2.8,2024-07-06,2026-06-26 12:01:09
PKG6DD8ECCDD8,CUST100091528,Triple Play Bundle,Mobile+Streaming,19.9,2021-05-08,2022-11-15 09:40:25
PKG3B7EC31410,CUST100025623,International Calling Pack,Mobile+TV+Internet,6.8,2025-01-15,2026-06-18 12:29:40
PKG7E6BD97CCC,CUST100069617,Triple Play Bundle,Mobile+Streaming,7.1,2025-07-29,2027-04-29 03:26:05
PKGB0F542C305,CUST100021640,Home Security Add-on,Mobile Only Add-on,14.9,2022-02-16,2023-11-23 02:01:43
PKGF28968571E,CUST100066522,Mobile + Streaming,Mobile+TV+Internet,17.7,2018-12-13,2019-10-02 07:09:03
PKG1586B4BBB8,CUST100038185,Home Security Add-on,Mobile+Streaming,15.8,2022-10-09,2023-11-25 05:21:26
PKG09E0D6B077,CUST100034883,Mobile + Streaming,Mobile Only Add-on,5.9,2023-02-15,2024-05-15 15:43:59
PKGBD132DBFB0,CUST100069554,Mobile + Streaming,Mobile+TV+Internet,2.7,2024-08-11,2025-03-03 08:45:35
PKG09661C66EF,CUST100043059,Home Security Add-on,Internet+Security,0.0,2018-06-19,2019-12-29 05:06:55
PKG86175B2F10,CUST100003143,Device Protection Plan,Mobile Only Add-on,23.6,2021-09-09,2022-04-26 08:36:07
PKG5DE5958843,CUST100096795,Device Protection Plan,Mobile+TV+Internet,15.7,2022-12-27,2023-11-18 20:03:22
PKG23580DE3D3,CUST100091427,Device Protection Plan,Mobile Only Add-on,29.7,2021-10-16,2022-12-16 07:08:55
PKGB09E9E536C,CUST100049642,Mobile + Streaming,Mobile+TV+Internet,1.9,2022-08-14,2024-05-18 11:36:32
PKGBFAA745DD4,CUST100070997,International Calling Pack,Mobile Only Add-on,17.0,2025-02-15,2026-09-05 18:52:38
PKGB36FEF889C,CUST100090566,Triple Play Bundle,Mobile+TV+Internet,2.9,2020-11-29,2021-12-09 03:54:25
PKGCD60416811,CUST100025334,International Calling Pack,Mobile+TV+Internet,24.7,2021-12-29,2023-03-29 17:19:28
PKG1D6EBE91A7,CUST100036842,International Calling Pack,Mobile+Streaming,18.6,2022-06-28,2023-07-14 03:20:33
PKG564F64FFC7,CUST100066884,Home Security Add-on,Mobile+Streaming,21.5,2018-06-05,2019-10-06 02:51:52
PKG96CAC7CA90,CUST100004510,Home Security Add-on,Mobile+Streaming,15.0,2018-11-06,2020-07-27 14:57:53
PKG1FE63F0088,CUST100099576,International Calling Pack,Mobile+Streaming,26.5,2020-08-27,2021-08-16 20:10:27
PKGEA2AB8DAAC,CUST100033526,Home Security Add-on,Internet+Security,10.1,2021-08-23,2023-06-03 23:04:15
PKG2C0B5302E5,CUST100001241,International Calling Pack,Mobile+Streaming,17.6,2024-07-07,2025-02-22 03:58:22
PKG778DC5CA57,CUST100086414,Mobile + Streaming,Mobile Only Add-on,23.6,2021-01-24,2022-12-30 18:36:13
PKG90805F6FE8,CUST100095674,Home Security Add-on,Mobile+Streaming,26.3,2024-05-08,2025-09-28 23:16:18
PKG775096DC1A,CUST100007609,Mobile + Streaming,Mobile+Streaming,14.6,2019-09-27,2020-08-17 16:50:59
PKG3FDB98FD39,CUST100088453,International Calling Pack,Mobile+Streaming,2.2,2021-09-20,2023-01-06 17:40:37
PKG861DEC3B17,CUST100073671,Mobile + Streaming,Mobile+TV+Internet,5.7,2019-04-05,2020-09-13 00:35:48
PKG60F954756F,CUST100079555,Device Protection Plan,Mobile+TV+Internet,25.6,2020-12-16,2022-01-21 10:47:08
PKG6FB9DBDB36,CUST100071992,Triple Play Bundle,Mobile Only Add-on,14.8,2021-11-08,2023-10-14 03:36:32
PKGA510CD984E,CUST100043336,International Calling Pack,Internet+Security,17.5,2018-12-27,2019-07-25 06:41:30
PKGF0EB1BD70A,CUST100022492,Home Security Add-on,Mobile+TV+Internet,22.1,2024-07-01,2026-03-16 12:07:01
PKG2642AB3889,CUST100097121,Triple Play Bundle,Internet+Security,13.5,2020-11-17,2021-10-10 20:50:56
PKGDD4477C3E4,CUST100080809,Device Protection Plan,Mobile+TV+Internet,14.6,2021-05-10,2023-02-03 20:14:47
PKG2DF07E2588,CUST100019805,Home Security Add-on,Mobile+TV+Internet,16.8,2021-10-15,2023-05-18 09:04:14
PKGBD12E1D7F7,CUST100027454,Home Security Add-on,Mobile Only Add-on,8.5,2024-03-11,2025-05-27 07:47:57
PKG482770A4AB,CUST100074793,Device Protection Plan,Mobile Only Add-on,27.8,2018-05-28,2019-08-12 12:13:30
PKGAB7C0384A0,CUST100072354,Device Protection Plan,Mobile+TV+Internet,1.7,2018-08-22,2020-01-09 15:04:34
PKGF6645A3E9E,CUST100054150,Home Security Add-on,Mobile Only Add-on,5.4,2020-04-15,2022-02-05 11:28:38
PKG681742397F,CUST100070015,International Calling Pack,Internet+Security,29.2,2020-02-17,2020-09-13 03:34:12
PKGB999BC7F81,CUST100032936,Home Security Add-on,Internet+Security,28.0,2020-11-04,2022-05-21 15:56:21
PKG22C6F3A396,CUST100035569,Device Protection Plan,Mobile+TV+Internet,16.2,2022-04-26,2023-02-07 17:36:42
PKG3A340DD883,CUST100038700,Triple Play Bundle,Internet+Security,19.0,2024-09-13,2026-07-01 18:19:13
PKGEBA22EEE32,CUST100004093,International Calling Pack,Mobile+TV+Internet,14.7,2020-10-09,2022-08-20 11:23:48
PKGC0F04F519F,CUST100086836,Home Security Add-on,Mobile+Streaming,24.7,2019-03-22,2020-08-27 10:35:57
PKG73D6A00F27,CUST100076178,Home Security Add-on,Mobile Only Add-on,3.2,2020-11-08,2021-09-28 19:26:04
PKG770870E843,CUST100075485,Triple Play Bundle,Mobile+TV+Internet,20.5,2022-05-16,2023-09-26 18:51:44
PKGE1C4E25829,CUST100021449,Device Protection Plan,Mobile Only Add-on,9.0,2021-08-27,2022-05-25 11:55:04
PKG6F549AC965,CUST100012507,International Calling Pack,Mobile+TV+Internet,22.3,2019-03-28,2020-11-16 21:22:02
PKG95B737B5C2,CUST100046497,Triple Play Bundle,Internet+Security,5.4,2019-06-21,2020-10-01 06:55:51
PKG2F441C8E7E,CUST100018372,Mobile + Streaming,Mobile+TV+Internet,17.6,2024-02-18,2026-01-07 21:29:45
PKG2F331476EB,CUST100095658,Device Protection Plan,Internet+Security,21.1,2022-08-28,2024-06-16 08:44:44
PKG2DA0034E9C,CUST100049159,Device Protection Plan,Mobile Only Add-on,8.2,2020-06-16,2022-01-08 01:08:00
PKGFDDAA8EBBA,CUST100041938,Triple Play Bundle,Mobile+Streaming,8.5,2021-01-30,2022-01-28 11:05:18
PKG51C6320E5E,CUST100079097,Triple Play Bundle,Mobile+TV+Internet,22.0,2022-02-01,2022-10-07 05:51:22
PKG9CB0C178BC,CUST100002939,International Calling Pack,Mobile+Streaming,7.8,2020-03-19,2021-08-15 09:17:38
PKG08EF8088D5,CUST100078296,International Calling Pack,Mobile+TV+Internet,0.8,2020-08-06,2021-11-11 20:47:51
PKG642E17BDD4,CUST100086131,Device Protection Plan,Mobile+TV+Internet,7.4,2019-12-11,2020-07-04 06:57:27
PKG1D0B3C794C,CUST100020798,Device Protection Plan,Mobile+Streaming,14.0,2025-02-01,2026-08-27 04:43:55
PKG7302D74966,CUST100059612,Mobile + Streaming,Mobile+TV+Internet,29.2,2020-01-15,2021-12-31 01:58:04
PKG0434EC4E27,CUST100043380,Home Security Add-on,Internet+Security,19.0,2022-10-31,2024-09-13 06:01:11
PKG0D3EBAC6A4,CUST100054075,Home Security Add-on,Mobile Only Add-on,12.7,2024-10-22,2025-11-12 01:01:37
PKG385CCC91A2,CUST100003123,Triple Play Bundle,Internet+Security,0.3,2023-03-17,2024-08-16 07:12:16
PKGB726ABD9AE,CUST100083101,Device Protection Plan,Mobile+TV+Internet,14.6,2018-11-07,2019-11-14 13:57:24
PKG38676E45B8,CUST100028004,Device Protection Plan,Mobile Only Add-on,18.7,2023-10-01,2025-05-18 02:52:06
PKG59F9C458F2,CUST100010341,International Calling Pack,Mobile Only Add-on,11.2,2021-09-15,2023-08-21 12:46:31
PKG63ABB38FF3,CUST100029312,Home Security Add-on,Internet+Security,7.9,2021-10-27,2022-06-25 08:09:51
PKG60B5DA0598,CUST100012604,Home Security Add-on,Mobile+TV+Internet,0.8,2023-03-20,2023-11-27 09:52:52
PKG37FCA60F99,CUST100047203,Triple Play Bundle,Mobile Only Add-on,20.1,2019-01-05,2020-05-12 05:49:51
PKG1BD72BF95D,CUST100089234,Home Security Add-on,Mobile+TV+Internet,11.1,2019-12-21,2021-01-28 01:03:57
PKGA4004B0517,CUST100088373,International Calling Pack,Mobile+TV+Internet,21.6,2024-04-23,2026-02-22 23:09:02
PKG6D73931FC7,CUST100056835,Triple Play Bundle,Mobile+Streaming,26.9,2020-12-13,2021-06-28 20:18:52
PKG3A0EF38C00,CUST100072183,Home Security Add-on,Mobile+TV+Internet,14.2,2022-12-23,2024-02-15 09:26:23
PKG4F5F020DF5,CUST100088026,Device Protection Plan,Mobile Only Add-on,12.3,2025-02-28,2026-03-03 02:46:54
PKGEA9306705C,CUST100048636,Device Protection Plan,Mobile+Streaming,5.1,2019-05-11,2021-05-04 19:09:30
PKG485621CDC3,CUST100009229,Device Protection Plan,Mobile+TV+Internet,27.9,2018-12-29,2019-11-27 04:56:20
PKGE679D856FE,CUST100059530,Device Protection Plan,Mobile+Streaming,17.3,2018-02-02,2018-08-16 01:00:32
PKG0A8CA178AB,CUST100047972,Home Security Add-on,Mobile+TV+Internet,29.3,2023-01-17,2023-12-14 22:50:03
PKGD979E15E15,CUST100027967,International Calling Pack,Mobile+Streaming,10.7,2024-04-20,2026-03-19 07:09:21
PKG778718678A,CUST100051166,Triple Play Bundle,Mobile+Streaming,1.0,2025-01-18,2025-07-21 20:50:20
PKG8BFB8BE646,CUST100080839,International Calling Pack,Mobile+TV+Internet,25.6,2024-07-26,2025-05-29 21:10:07
PKG045F59BCD4,CUST100048288,Device Protection Plan,Mobile Only Add-on,24.5,2020-06-19,2021-07-22 03:39:42
PKGD31F0D8C01,CUST100047843,Device Protection Plan,Mobile+TV+Internet,27.6,2018-09-27,2019-04-27 20:50:48
PKG6FB01618E0,CUST100053805,International Calling Pack,Mobile+TV+Internet,28.4,2022-05-10,2023-06-17 19:51:25
PKG2FACEF3438,CUST100075683,International Calling Pack,Mobile Only Add-on,23.4,2020-02-28,2021-09-25 19:49:21
PKGFFBCB404EB,CUST100031320,Device Protection Plan,Internet+Security,15.7,2023-05-16,2024-08-27 23:30:04
PKG3C7F538345,CUST100028043,Device Protection Plan,Mobile Only Add-on,9.3,2024-12-18,2026-12-06 19:01:24
PKGA3EF6428FC,CUST100036727,Device Protection Plan,Mobile+TV+Internet,8.0,2024-10-05,2026-02-19 20:19:30
PKGD16988027B,CUST100022823,Home Security Add-on,Internet+Security,11.1,2023-07-16,2024-07-23 05:52:10
PKGC1995FB205,CUST100026336,International Calling Pack,Mobile+Streaming,1.9,2019-09-28,2021-04-21 21:18:55
PKG7B973559FB,CUST100082572,Triple Play Bundle,Mobile+TV+Internet,1.3,2024-01-05,2025-07-01 10:34:45
PKGAF2493CD6F,CUST100031031,Device Protection Plan,Mobile Only Add-on,5.8,2018-01-14,2019-08-29 23:13:03
PKG97A7B97779,CUST100048450,Mobile + Streaming,Mobile+Streaming,9.9,2023-06-14,2024-12-04 11:37:46
