dunning_id,customer_id,invoice_id,dunning_stage,notice_date,action_taken,resolved_flag
DUN324A8C7E74,CUST100094660,INVA179D99FD6,Service Suspension,2026-04-01,Call Placed,True
DUN16FCBB07F7,CUST100099959,INVA8C8E72CD6,Final Notice,2026-01-24,SMS Sent,False
DUNC6E0BFF116,CUST100064112,INV1133CBC376,Final Notice,2026-03-17,Call Placed,True
DUN628EB75B81,CUST100063322,INV1E628A06C2,First Notice,2026-06-28,SMS Sent,False
DUN62334CFE8E,CUST100011037,INV8BB8D40D16,First Notice,2026-02-03,Service Restricted,False
DUN850BEEADE2,CUST100012775,INV2E5CA6532D,Reminder,2026-03-18,Call Placed,True
DUNBF296BE803,CUST100043017,INV343EF5B3F5,Reminder,2026-05-18,SMS Sent,True
DUN4EF4ABCFB0,CUST100071096,INVA5D4E52719,Reminder,2026-02-17,Service Restricted,True
DUN62E5B1D534,CUST100007150,INV4AC703B331,First Notice,2026-05-13,Call Placed,True
DUN81BE073105,CUST100018394,INV3F86A05D9E,Reminder,2026-03-01,Email Sent,False
DUN72620EF4B4,CUST100055711,INV9AB25943A2,Collections Referral,2026-07-16,None,True
DUN0790773FF3,CUST100063945,INVBFF26E9215,Final Notice,2026-05-12,Service Restricted,True
DUN7DAEC36584,CUST100090673,INV9A094E3F88,Service Suspension,2026-05-13,SMS Sent,True
DUN6E8A1418EA,CUST100093097,INVDD6C4368EE,Final Notice,2026-04-23,Email Sent,True
DUN36ADC417A0,CUST100084050,INV7DF139E021,First Notice,2026-05-22,SMS Sent,False
DUNA3EAAB3542,CUST100040848,INV411C87E07D,Reminder,2026-02-15,None,False
DUNC206278B95,CUST100076283,INVDD72A90ECF,Reminder,2026-06-03,Call Placed,False
DUNE822A703BE,CUST100013043,INV5D1178884F,Reminder,2026-04-16,Service Restricted,True
DUNE787B6C460,CUST100013441,INV7826558F88,Service Suspension,2026-07-19,Email Sent,True
DUNE98BBB3BF5,CUST100072335,INV0A7AA2B28A,First Notice,2026-03-20,Service Restricted,False
DUNFA93E3933E,CUST100097299,INVC47E27BF93,First Notice,2026-04-13,SMS Sent,False
DUNEB5E128AD5,CUST100004289,INV374D0FC8EA,Reminder,2026-03-12,Service Restricted,False
DUN04B9F252EA,CUST100071452,INV5CD35F3DB7,Reminder,2026-04-22,Email Sent,False
DUNDD648BD96B,CUST100085947,INVEE360E4F36,First Notice,2026-07-14,Email Sent,True
DUNCBCC94AC47,CUST100000362,INVDCD4ECDE96,Final Notice,2026-01-10,Call Placed,False
DUN9371816FA5,CUST100084139,INV880B53FB5B,Reminder,2026-05-19,Call Placed,False
DUNCF1C58CF75,CUST100015009,INV2CBEEF381B,Final Notice,2026-01-07,None,True
DUN997FFD0353,CUST100036420,INV1D4AEC0E92,First Notice,2026-01-26,Call Placed,True
DUN24A66F0805,CUST100040655,INV6A36A8DBD2,Final Notice,2026-03-06,None,True
DUNFA67D6F51B,CUST100036915,INV7A1ADD5F4A,First Notice,2026-01-14,Service Restricted,False
DUN34BA67C35E,CUST100042318,INV2BF9679202,Reminder,2026-02-13,Service Restricted,False
DUN7A6DC9F4EC,CUST100013176,INV0A2AF29DC4,First Notice,2026-02-26,None,True
DUNF81111D831,CUST100047876,INV62917DEFE8,Service Suspension,2026-01-22,SMS Sent,True
DUN4CD9A450BD,CUST100030889,INV0A14D94EE5,Final Notice,2026-03-09,Email Sent,True
DUN1EDB13E98D,CUST100013063,INVC289595E18,Reminder,2026-01-21,Call Placed,False
DUN430E9F00AE,CUST100067714,INVD9473EBAC3,Reminder,2026-06-28,Call Placed,True
DUN1448303FB2,CUST100082153,INV9F1213A2C9,Reminder,2026-07-22,Call Placed,True
DUNF15AFE5C73,CUST100071939,INV0A7D744EDA,Final Notice,2026-03-06,None,True
DUN4FA2B32DF7,CUST100014980,INV236EA66A10,Reminder,2026-05-09,SMS Sent,False
DUN2F2345522D,CUST100073979,INV4996BFE3B6,Final Notice,2026-01-14,Service Restricted,True
DUN62F74CAC48,CUST100057969,INV238E0353DE,Reminder,2026-05-07,Call Placed,True
DUNB20BEC0E31,CUST100078290,INVAB0D8C3DFF,Final Notice,2026-04-19,Service Restricted,True
DUN77899225E7,CUST100039338,INVDBA9554001,Reminder,2026-07-02,None,False
DUNE6FB49CED1,CUST100003636,INV0A2DDE59A3,Reminder,2026-04-06,Service Restricted,True
DUNAC9DAC49FB,CUST100017073,INV1C6D8FD6E8,First Notice,2026-04-08,SMS Sent,True
DUN234EAECC18,CUST100064019,INVEB9515EE70,Reminder,2026-05-23,SMS Sent,True
DUN6F451C8306,CUST100089452,INVBEB535FEAD,Final Notice,2026-03-17,SMS Sent,False
DUND7DADB6A72,CUST100034072,INVBC3085DC1F,Service Suspension,2026-07-22,Service Restricted,True
DUN0A2680AC25,CUST100087180,INVA6FCB37C26,Reminder,2026-01-05,Call Placed,False
DUN9C3A2D6902,CUST100095908,INVBA3F6A2706,Reminder,2026-03-14,Email Sent,True
DUN9AF581C56D,CUST100095547,INV5A17C89FAB,Collections Referral,2026-04-06,Email Sent,False
DUN486AFF020C,CUST100022945,INV7F49E4314C,First Notice,2026-02-11,Service Restricted,False
DUN9F352544DD,CUST100010090,INV3C0D864A18,Collections Referral,2026-07-20,SMS Sent,True
DUN426E09CAF4,CUST100039148,INVEE636F3B63,Reminder,2026-02-17,Service Restricted,True
DUNB59AF05D77,CUST100018289,INVC437044BDF,Collections Referral,2026-04-04,None,False
DUN09D6D284A1,CUST100046784,INV713F452085,Reminder,2026-07-23,None,False
DUNE9971BE86F,CUST100066325,INVAE78D860CF,Reminder,2026-03-13,Email Sent,False
DUNC048E9A3F5,CUST100003788,INV202FB825D7,First Notice,2026-07-22,Email Sent,True
DUN9924431082,CUST100072971,INVA9F0696790,Reminder,2026-06-09,Service Restricted,False
DUNB75AD23408,CUST100073097,INV191767A740,Reminder,2026-04-03,Email Sent,False
DUN5F2661E2DA,CUST100073675,INV43300E98F9,Reminder,2026-03-23,Service Restricted,False
DUN25444F8385,CUST100086027,INV0AFD7F53AB,First Notice,2026-03-20,SMS Sent,True
DUNCE95669633,CUST100084341,INV0FB71529C6,Final Notice,2026-01-28,SMS Sent,False
DUNDC55D358DF,CUST100062256,INVD61BD742BF,Service Suspension,2026-03-17,None,True
DUN7494A5524B,CUST100079831,INVD737F56878,Final Notice,2026-04-28,None,True
DUN55ECE79EBC,CUST100004807,INVE656696652,Reminder,2026-04-02,SMS Sent,True
DUN3D977C8916,CUST100059601,INV8BF87B0C1E,First Notice,2026-04-05,Email Sent,True
DUN0EA8FDB4E5,CUST100033371,INVD0A1C22D30,Reminder,2026-05-27,SMS Sent,False
DUN983ACB5EDF,CUST100088834,INVC86F76048E,Final Notice,2026-01-30,None,False
DUNDA16830E23,CUST100039223,INV4379924CEF,Reminder,2026-04-03,SMS Sent,False
DUN7B710D1478,CUST100073559,INVC90ACD7598,Service Suspension,2026-05-29,Call Placed,False
DUNC5723B924A,CUST100059879,INVBB6CB03A3F,Service Suspension,2026-04-15,Service Restricted,False
DUN8A93D35F92,CUST100022262,INV0CA48BAD7A,Final Notice,2026-06-12,SMS Sent,True
DUNA6B07E85CE,CUST100068048,INVE607EEF33F,Final Notice,2026-01-30,SMS Sent,True
DUNB3BB12BA90,CUST100041787,INV8717F1C09C,First Notice,2026-06-13,Call Placed,True
DUND40F7AFC25,CUST100003398,INVA4AB61302C,First Notice,2026-05-03,Email Sent,True
DUN56AB64095A,CUST100094599,INV01C6104F5E,Final Notice,2026-01-30,Email Sent,False
DUN5F3F9B00FA,CUST100096369,INV85565A6E00,First Notice,2026-01-05,SMS Sent,True
DUNB2FFE7A9E5,CUST100041157,INV5FC6387198,Final Notice,2026-05-15,Call Placed,True
DUN19F228D4D3,CUST100030979,INV5180561503,Final Notice,2026-07-19,SMS Sent,False
DUN26FE57F2FE,CUST100083820,INV3ACDD505F0,First Notice,2026-02-27,Call Placed,True
DUN1F67B9594A,CUST100029184,INVD7508CCA77,Reminder,2026-02-09,Email Sent,False
DUNC1400EE4D6,CUST100079924,INV263EC133C4,First Notice,2026-03-31,Call Placed,True
DUN3C3F67D6EF,CUST100071370,INV0CE66CEE8D,Final Notice,2026-03-15,Call Placed,False
DUNC21635FB73,CUST100011388,INV7AFA7B5A93,Collections Referral,2026-05-28,SMS Sent,False
DUN04EC18F6BA,CUST100034032,INV6580B693E0,Reminder,2026-04-22,None,True
DUNB5726CE113,CUST100062816,INV0E39441FE9,First Notice,2026-04-29,Service Restricted,False
DUN221935E9A8,CUST100061589,INVA76082A446,Reminder,2026-06-11,Email Sent,True
DUN89DB9F2268,CUST100064113,INVB8BAA2070B,Collections Referral,2026-07-01,SMS Sent,True
DUN4E7D5E00D7,CUST100025794,INV6CA0C24964,Reminder,2026-01-30,Service Restricted,True
DUN20F5A043E5,CUST100081353,INV2D8577F2F2,First Notice,2026-02-21,Call Placed,True
DUNCB0A04066A,CUST100038906,INV5A3643707D,Final Notice,2026-03-10,Call Placed,True
DUN008DA1EE41,CUST100015237,INVDA0AFB1E01,Final Notice,2026-03-23,Email Sent,True
DUN4ED62BF83F,CUST100060743,INV0CE7184B8F,Reminder,2026-05-13,Email Sent,False
DUNF15AD35001,CUST100077951,INV20E8704B07,First Notice,2026-06-09,Call Placed,False
DUN0A51005E48,CUST100013541,INV33931ECC67,Service Suspension,2026-01-11,Call Placed,True
DUN271B14DC30,CUST100001234,INVA1BA8FD733,First Notice,2026-01-31,None,True
DUN0EFAE10345,CUST100018701,INV8C17C09B0E,Reminder,2026-07-05,SMS Sent,True
DUN535EF82F65,CUST100044408,INVD431EB63F7,Final Notice,2026-06-17,SMS Sent,True
DUN13A0B909CD,CUST100083875,INVFC9EF3F1D4,Service Suspension,2026-04-11,None,False
DUNEA8036DA9F,CUST100084459,INV02C602C86D,Reminder,2026-03-02,None,True
DUN6E23D00127,CUST100045183,INVF5E6E37E1A,Reminder,2026-01-19,Email Sent,False
DUN4357EF69B3,CUST100009493,INV4987F2B843,Reminder,2026-03-23,None,True
DUNE8F9BC5251,CUST100030366,INVEFB37510BA,Reminder,2026-07-09,Call Placed,True
DUN9E861F27E7,CUST100041435,INVA0B7448012,Service Suspension,2026-05-27,Service Restricted,True
DUN34DB326349,CUST100084573,INVF4B812DED0,First Notice,2026-01-12,SMS Sent,True
DUN68C158881A,CUST100040230,INVEA1DE674CE,Collections Referral,2026-04-14,Service Restricted,False
DUN7401D3FE68,CUST100041671,INV61F73C6FC6,Final Notice,2026-06-11,SMS Sent,True
DUN88861EB601,CUST100064143,INV0210E8857D,Reminder,2026-05-14,None,False
DUN13F9399A11,CUST100011214,INV5EFB224BF0,Final Notice,2026-05-23,Email Sent,False
DUN4A7AF3F4DF,CUST100007834,INV6A6D6F03E2,Final Notice,2026-04-14,Service Restricted,False
DUN412BCCD60C,CUST100042770,INV1CA4F03FA0,Reminder,2026-05-24,Call Placed,True
DUN42C1B15117,CUST100092347,INV02ED4B5A3D,Final Notice,2026-03-29,Call Placed,True
DUN7BE7CAABE4,CUST100005271,INV3887751D68,Reminder,2026-04-12,Email Sent,True
DUNE68ABCAC8E,CUST100051778,INV00C2DACB3B,First Notice,2026-06-25,Email Sent,False
DUNF8016683D0,CUST100079091,INV952A471687,Final Notice,2026-06-03,Email Sent,True
DUN1636675539,CUST100061587,INV9E3097167D,Reminder,2026-01-15,SMS Sent,True
DUN147255054E,CUST100073530,INV3E108DED46,Final Notice,2026-03-12,None,False
DUN3F9F870F19,CUST100004607,INV8AC44D498A,Reminder,2026-07-03,Call Placed,True
DUN0C93479778,CUST100020752,INV9F63359FC6,Reminder,2026-01-16,Email Sent,False
DUN88F0BD3248,CUST100077403,INVEAD7DCD8BB,Final Notice,2026-05-24,Call Placed,False
DUN11FC8ABF32,CUST100040464,INVB50BDBCFC4,Final Notice,2026-01-07,None,True
DUNDDB97204E6,CUST100076433,INV3676FBC67D,Final Notice,2026-01-27,Email Sent,False
DUN79CCB9620A,CUST100080960,INVB730422146,Final Notice,2026-03-29,Service Restricted,True
DUN89F403E208,CUST100016055,INVE16F035838,Reminder,2026-03-13,Service Restricted,True
DUNAAABF75217,CUST100044922,INVC8801C9FC3,Final Notice,2026-06-16,Call Placed,True
DUN129D2C0C66,CUST100062249,INVA6ECC61BCA,Reminder,2026-05-18,SMS Sent,False
DUND1247B31B1,CUST100046368,INVE13E2E25DB,Collections Referral,2026-04-11,Email Sent,False
DUNFE7D57D676,CUST100024524,INV13EA3AEC36,Reminder,2026-01-14,None,True
DUN6CA0FC795A,CUST100033529,INV8BB1A08807,Final Notice,2026-01-06,None,False
DUN29723FA66E,CUST100081835,INV61F8489237,Reminder,2026-01-18,Service Restricted,False
DUNBE878583F6,CUST100008570,INV5E0BF1BD27,First Notice,2026-06-21,Email Sent,False
DUN2D065EED74,CUST100088742,INV4A1E10C4B9,Final Notice,2026-01-23,Service Restricted,True
DUNB8CCEB630E,CUST100081555,INV595E82EE7E,Final Notice,2026-03-30,Email Sent,False
DUN106A46996A,CUST100059549,INV6BB19FFD37,Reminder,2026-05-01,SMS Sent,True
DUNADEF4A581C,CUST100001404,INV1087053B3B,First Notice,2026-05-25,Service Restricted,False
DUN4A55463A69,CUST100082682,INVD987EC7FCF,Final Notice,2026-06-13,Service Restricted,False
DUN539DD54E33,CUST100006439,INVAC5223A58C,Reminder,2026-07-03,Email Sent,True
DUND42CFB3330,CUST100020035,INVA4A24502DB,Reminder,2026-05-19,Service Restricted,True
DUN93528C303D,CUST100088582,INVB51B744C4C,Collections Referral,2026-04-04,Email Sent,True
DUN396B6AD94D,CUST100057341,INV2E221007CB,First Notice,2026-04-22,SMS Sent,True
DUN08BC5E0C5B,CUST100078578,INV4BF49423B6,Reminder,2026-01-07,SMS Sent,True
DUN678B100DBE,CUST100095241,INVF602B051CD,First Notice,2026-06-17,Email Sent,True
DUN3E66FA1373,CUST100056707,INVA856BB0C06,Final Notice,2026-04-14,Call Placed,True
DUNC49BBAF7A2,CUST100037372,INVB8188F0327,Reminder,2026-07-04,Call Placed,True
DUN7C5AC91AE0,CUST100065026,INVEC47A92D24,Reminder,2026-03-19,Call Placed,True
DUNEBA1182C4F,CUST100099671,INV328B07A68C,Reminder,2026-04-27,Email Sent,True
DUN6BDE4CED34,CUST100039192,INVBDEA42CFD1,Final Notice,2026-06-12,Service Restricted,True
DUN9554085AA0,CUST100041438,INV97EC62B3C6,Reminder,2026-01-27,Call Placed,True
DUN6BD7239C65,CUST100010284,INVFC6C383540,First Notice,2026-03-30,Call Placed,True
DUN7943E87ECA,CUST100071420,INV33BE59F5C4,Reminder,2026-01-22,Call Placed,True
DUN15067639B3,CUST100050418,INVF99057E9AF,First Notice,2026-01-08,Call Placed,False
DUN7A529BD8CC,CUST100039619,INV797E029354,Reminder,2026-06-04,Service Restricted,True
DUNB26F9F1377,CUST100026076,INVA3492EC3F8,Reminder,2026-05-07,Call Placed,False
DUN87BFCDDA50,CUST100033150,INV312A836F7A,Reminder,2026-07-09,None,True
DUN2CAD7A476F,CUST100045761,INV1B3BE0AF86,Reminder,2026-01-12,Email Sent,False
DUNE8F20F332B,CUST100002112,INV1E296FFC40,First Notice,2026-01-20,Call Placed,False
DUN961A934164,CUST100093246,INV0EBB136597,Final Notice,2026-03-10,Call Placed,False
DUNBF9C328FC9,CUST100011362,INV313CC3145B,Reminder,2026-02-27,None,True
DUNCFDE2FBCB9,CUST100098160,INV51804974FE,First Notice,2026-04-30,Service Restricted,True
DUN1690F28830,CUST100088819,INV3A51FDF3FF,Reminder,2026-02-05,Service Restricted,True
DUN582098F00B,CUST100099532,INV7D86CAEA1D,Reminder,2026-07-16,SMS Sent,False
DUN975E12C255,CUST100048172,INVC14956DED5,Collections Referral,2026-01-26,Call Placed,False
DUN7A542CE591,CUST100018721,INV65C31B283C,First Notice,2026-04-26,Call Placed,False
DUN298DFBA0BD,CUST100033972,INV26A720F291,First Notice,2026-04-05,Call Placed,True
DUN714EBABF83,CUST100032348,INV3FF285FB2F,Final Notice,2026-05-13,None,True
DUNACAAFFD121,CUST100089283,INVBC7913F605,Final Notice,2026-01-11,Service Restricted,True
DUN6FEDF1741C,CUST100025812,INVDEB028B215,Reminder,2026-04-27,SMS Sent,True
DUNFF3FFE60D3,CUST100047180,INV074FF5E6CB,Reminder,2026-01-24,SMS Sent,False
DUN0FA67D27B6,CUST100007471,INVB82A1C9E87,Final Notice,2026-02-16,None,True
DUN1474586052,CUST100033750,INVB7F99FB915,Reminder,2026-03-22,SMS Sent,False
DUN3BE2BD8CB5,CUST100026217,INVDD80F3CE8A,Final Notice,2026-03-02,Email Sent,True
DUN71928F4433,CUST100076314,INV15A582D415,Collections Referral,2026-06-26,Email Sent,False
DUNDCF00EBF9E,CUST100023540,INVFE68FE1E15,Collections Referral,2026-01-09,Email Sent,True
DUN52637E1C1A,CUST100070649,INV1C14A21D7F,Collections Referral,2026-01-07,Service Restricted,False
DUNC0A3FB99DA,CUST100000178,INVC0CA27BB8D,Collections Referral,2026-03-14,Service Restricted,False
DUNF1CF639416,CUST100045848,INV4E01F31569,Collections Referral,2026-01-29,SMS Sent,False
DUN70362DF3AE,CUST100097727,INVA6529A9F15,First Notice,2026-01-27,SMS Sent,True
DUND26CEC1115,CUST100045940,INV7FCBAE626D,Reminder,2026-07-04,None,False
DUN088DE5F523,CUST100017680,INV63F04FBD06,Service Suspension,2026-07-11,Service Restricted,True
DUN801B892D82,CUST100017395,INV2A4DEBBC42,Final Notice,2026-05-02,Service Restricted,True
DUNCFD0FAA232,CUST100020175,INV5B5EBAE4B2,Service Suspension,2026-02-21,Call Placed,True
DUN4E9659A49F,CUST100044090,INVE622ECA63A,Reminder,2026-05-05,Email Sent,True
DUN7C3E606F85,CUST100036509,INVD3EE3EE0CE,First Notice,2026-05-22,Call Placed,False
DUN39CA46FD7A,CUST100055779,INVE5D837FB82,First Notice,2026-05-07,Service Restricted,False
DUNE3D64FCEA7,CUST100053234,INV0D90ECCD55,Final Notice,2026-04-20,Service Restricted,False
DUN685F58FC22,CUST100065669,INV4AF1187365,First Notice,2026-05-28,SMS Sent,False
DUN094F49CB3A,CUST100024676,INVD73579D13E,First Notice,2026-07-03,Service Restricted,True
DUNA241C8200B,CUST100032220,INVADBD5685D0,Reminder,2026-01-30,Service Restricted,False
DUN45ADDD68A4,CUST100058978,INV248493316D,Reminder,2026-02-11,Email Sent,False
DUN8785C35EAC,CUST100079065,INV44DEEFE2A0,Reminder,2026-02-20,Service Restricted,False
DUN7A8C617453,CUST100052151,INV63ABE1C53E,Reminder,2026-05-10,Email Sent,True
DUN83913FD225,CUST100058184,INVC54870D6BF,Final Notice,2026-01-19,SMS Sent,True
DUND099324474,CUST100063179,INV7509525DD3,Reminder,2026-01-31,None,False
DUN5861BCCC91,CUST100067312,INVF8A9419172,Service Suspension,2026-02-13,Service Restricted,False
DUN2ADA1457F2,CUST100065177,INVCA13B5D12F,Reminder,2026-03-13,SMS Sent,True
DUNF75D0A4A43,CUST100061856,INVDDF0C4D835,Reminder,2026-01-13,Email Sent,False
DUN88CCB611B0,CUST100006784,INV6B53D2B6B1,Reminder,2026-06-26,Email Sent,True
DUN01935DB0F3,CUST100017601,INV21B8BF2389,First Notice,2026-06-06,Service Restricted,True
DUN5306C6A0F6,CUST100064583,INV2CDC00F657,Final Notice,2026-03-01,None,True
DUN724B88A09B,CUST100010543,INV492A11FE54,Final Notice,2026-03-22,None,True
DUN100839BDE8,CUST100051205,INV37B016F35A,Collections Referral,2026-04-23,Email Sent,False
DUNCD53A3E6CC,CUST100095531,INVD636768306,Reminder,2026-03-29,SMS Sent,True
DUN57C6A97862,CUST100088981,INVC0E11DF082,Final Notice,2026-03-31,SMS Sent,False
DUNE086D85D57,CUST100032150,INV167AF9610A,Reminder,2026-07-06,Call Placed,False
DUNE859AFA61C,CUST100003709,INV2A4330C01B,Collections Referral,2026-02-24,Call Placed,True
DUN77F91216FC,CUST100025016,INV0CF1D7ABFD,Reminder,2026-06-23,Service Restricted,False
DUN3A83C5CC81,CUST100090932,INVBF7C46D5DF,Final Notice,2026-07-05,Email Sent,False
DUN822C1577D7,CUST100018971,INVD3682823E4,Reminder,2026-05-07,None,False
DUN2DE970CA73,CUST100032367,INVEB676E6A0D,Final Notice,2026-05-19,SMS Sent,False
DUNA398851714,CUST100009588,INVFECEDFE516,Final Notice,2026-04-06,Email Sent,True
DUN0C45CBDAAB,CUST100028069,INVE3454C08EA,Reminder,2026-05-16,Email Sent,True
DUN5BF44BCADE,CUST100087187,INVA213E07DF4,Reminder,2026-05-14,Service Restricted,True
DUNC71CA27A1B,CUST100078531,INVBB2061C080,Reminder,2026-04-23,SMS Sent,True
DUN1786716CE6,CUST100063203,INV31D7757F33,Reminder,2026-05-27,None,True
DUN5536419E35,CUST100027053,INVD696CF0E09,Collections Referral,2026-01-14,Call Placed,True
DUNEED8458FFD,CUST100080586,INV9CE32D613E,Reminder,2026-01-24,None,False
DUNE34CCE9F5B,CUST100026218,INV1FC24B9F3C,Collections Referral,2026-04-01,Call Placed,False
DUNFBB1F4402E,CUST100084478,INV9EEC4645D1,Reminder,2026-02-16,None,True
DUNEDF68C7E01,CUST100051164,INV24EFE9AECF,Reminder,2026-01-13,None,False
DUN164D881CAD,CUST100051815,INV5633592F8A,Reminder,2026-07-17,None,False
DUN82634D89C0,CUST100050090,INV65A3D74ABC,First Notice,2026-03-25,SMS Sent,True
DUN9F62837AC4,CUST100056139,INV8181CDC0CA,First Notice,2026-06-14,None,True
DUNEDA3FF03D2,CUST100031915,INV1B762CDDD3,Reminder,2026-03-31,SMS Sent,False
DUNA6DEFA0903,CUST100016053,INV88F0B3270C,Reminder,2026-05-20,Call Placed,False
DUN5CB21434E7,CUST100098805,INVC0723951D0,Final Notice,2026-03-02,Email Sent,True
DUN7D3BB24BDE,CUST100016334,INVFEAA2FF349,Collections Referral,2026-02-10,Service Restricted,True
DUN4B5F8755CA,CUST100096572,INV8C4DCD4CB2,First Notice,2026-02-23,Service Restricted,False
DUN1BB3BF6261,CUST100012760,INVEDC1F634DC,Reminder,2026-07-19,SMS Sent,True
DUND87A140E9A,CUST100072442,INV9C0F53F7EF,Reminder,2026-02-28,None,False
DUNAC7B944F47,CUST100000867,INVCF1F1EE059,Final Notice,2026-05-28,Call Placed,True
DUN3774CF9081,CUST100078092,INV57B430F626,Reminder,2026-01-07,SMS Sent,False
DUNF59C284EB6,CUST100029072,INVEEA5126340,Final Notice,2026-06-19,SMS Sent,False
DUNE027A39212,CUST100074971,INV4388B5C05B,First Notice,2026-05-06,Call Placed,True
DUNCB32026EFB,CUST100003913,INV1626BD3944,Reminder,2026-05-01,SMS Sent,True
DUN164A196C3C,CUST100098290,INVEE4752B02B,Reminder,2026-05-05,Service Restricted,True
DUNAC02F145D4,CUST100009011,INVB20D9E25F3,First Notice,2026-03-31,Email Sent,True
DUN86EA8086C9,CUST100020547,INV474DB332C8,Final Notice,2026-05-09,SMS Sent,False
DUNB73C57E34E,CUST100059874,INV2C9705355E,Final Notice,2026-01-29,Call Placed,True
DUN92BACB360B,CUST100086241,INV4816D80087,Collections Referral,2026-05-30,Email Sent,True
DUN32B1844954,CUST100067780,INVF8269944B9,Collections Referral,2026-03-07,SMS Sent,False
DUN93773FCD2D,CUST100054613,INVBF9DE4FE2F,First Notice,2026-03-08,Call Placed,True
DUNA41CDF43BF,CUST100070920,INVE0F9EA71CF,Collections Referral,2026-04-20,Email Sent,False
DUN764708B20F,CUST100030766,INV36BB4C2588,Service Suspension,2026-05-12,Email Sent,True
DUN3A80BA215D,CUST100005334,INV59883A6982,Reminder,2026-05-25,None,False
DUNB2D50F1E00,CUST100079840,INVB425F63946,Reminder,2026-06-02,Email Sent,False
DUN73EEDACF17,CUST100012457,INV7B06CBCFCD,First Notice,2026-04-13,Call Placed,False
DUN03D27970C4,CUST100064568,INVDBED6418CE,Reminder,2026-02-13,Service Restricted,True
DUNE4709D5F14,CUST100088844,INV74218E4F11,Final Notice,2026-03-19,SMS Sent,True
DUN41B45A3693,CUST100075879,INV20D11F277D,Reminder,2026-02-26,Email Sent,True
DUN2969AC87E2,CUST100034857,INV090787FAC3,First Notice,2026-07-05,SMS Sent,True
DUN04FD231F26,CUST100089148,INVC20E42B9F8,Collections Referral,2026-01-10,None,False
DUN0E0183EEB3,CUST100016311,INVE902FE3847,First Notice,2026-02-26,Service Restricted,True
DUNB76A135A1C,CUST100078032,INVEE46631ACD,First Notice,2026-05-28,Email Sent,True
DUNB7CF096172,CUST100032298,INV3E9AB5AE59,Final Notice,2026-04-01,Email Sent,True
DUN1979511821,CUST100020615,INV0625AB67D1,Collections Referral,2026-05-03,Call Placed,True
DUN82C3C07978,CUST100005385,INV71D655BF3D,Reminder,2026-01-01,Email Sent,True
