plan_id,customer_id,plan_name,plan_type,monthly_fee_usd,data_allowance_gb,voice_minutes,sms_allowance,start_date
PLN0893A46AA3,CUST100045609,Unlimited Basic,Prepaid Mobile,70.67,50,1000,500,2022-08-24
PLN8F398A06BA,CUST100011118,IoT Data Plan,Broadband,127.69,5,-1,500,2019-05-18
PLN238FBF3CDA,CUST100067185,Unlimited Basic,Prepaid Mobile,82.77,2,1000,500,2025-09-21
PLNF027BAED81,CUST100096299,Unlimited Plus,Postpaid Mobile,86.39,-1,-1,100,2022-09-13
PLNB346A1845C,CUST100037168,Unlimited Basic,Postpaid Mobile,109.56,-1,1000,-1,2021-05-20
PLN86AE6B6BE5,CUST100066852,Fiber 500Mbps,Prepaid Mobile,66.46,10,500,100,2021-08-11
PLNEF91CBC2E4,CUST100003387,IoT Data Plan,Prepaid Mobile,52.93,20,1000,100,2026-01-01
PLNCCB2140A4F,CUST100065962,Family Share 10GB,Prepaid Mobile,32.11,5,-1,500,2024-09-20
PLN763D5418A4,CUST100074064,Family Share 10GB,Postpaid Mobile,127.78,2,1000,100,2017-01-18
PLN812EA33B10,CUST100083159,Family Share 10GB,IoT,55.31,50,1000,-1,2021-04-24
PLN019D41C53E,CUST100097154,IoT Data Plan,Prepaid Mobile,120.64,20,-1,-1,2022-05-27
PLN0D872AD35C,CUST100050767,Unlimited Plus,Postpaid Mobile,45.46,20,-1,500,2019-11-19
PLND6353DD118,CUST100093051,Family Share 10GB,Postpaid Mobile,130.56,-1,1000,500,2020-04-21
PLN1C969C9627,CUST100027874,Unlimited Premium,Postpaid Mobile,146.77,-1,500,500,2022-02-20
PLN697578BBAB,CUST100008221,IoT Data Plan,Broadband,83.67,-1,500,-1,2020-04-09
PLNB42B164B91,CUST100097785,Fiber 1Gbps,IoT,54.61,10,-1,500,2023-04-01
PLN70B7C7BE61,CUST100079298,Unlimited Basic,Broadband,29.65,5,-1,500,2016-01-24
PLN76112CCCAA,CUST100028959,Unlimited Premium,Postpaid Mobile,75.59,50,500,100,2025-06-30
PLN5B9AAFA7C9,CUST100020348,Prepaid 5GB,Prepaid Mobile,77.85,20,-1,-1,2019-01-25
PLNBDE5D8DAA2,CUST100071598,Family Share 10GB,IoT,36.67,-1,1000,100,2023-04-17
PLN735BCDEC62,CUST100001723,Fiber 1Gbps,Postpaid Mobile,75.89,5,500,100,2017-07-18
PLND3537C5104,CUST100088589,Fiber 500Mbps,Postpaid Mobile,35.75,-1,500,100,2025-04-13
PLNACF46B4907,CUST100092658,Unlimited Plus,Prepaid Mobile,67.78,2,500,500,2025-10-17
PLN15706D33E5,CUST100075320,Unlimited Premium,Postpaid Mobile,56.6,5,-1,-1,2021-08-01
PLN60F5779C59,CUST100046001,Fiber 500Mbps,Postpaid Mobile,34.41,20,1000,100,2021-02-28
PLNB07F09F8E2,CUST100020145,Fiber 1Gbps,Prepaid Mobile,45.65,10,500,-1,2018-11-13
PLN4B696EEF8C,CUST100019425,IoT Data Plan,Broadband,53.7,2,-1,500,2025-09-02
PLN68A39CD731,CUST100035967,Prepaid 5GB,Postpaid Mobile,59.41,2,1000,500,2019-03-02
PLN244B2B70FF,CUST100038469,Unlimited Premium,Broadband,110.81,10,1000,100,2021-03-06
PLN4001E07764,CUST100096255,IoT Data Plan,Prepaid Mobile,113.11,50,500,100,2019-09-17
PLNC65F44407D,CUST100074627,Family Share 10GB,Broadband,46.42,20,1000,-1,2015-08-13
PLNB9DFC3A878,CUST100027923,Unlimited Plus,Postpaid Mobile,74.93,2,1000,100,2024-03-31
PLNADA57E31F2,CUST100083582,Unlimited Plus,IoT,24.04,10,500,-1,2015-07-30
PLNC6A0C1A052,CUST100043584,Prepaid 5GB,Prepaid Mobile,141.42,2,500,100,2024-01-11
PLN54E257435F,CUST100021422,Fiber 500Mbps,Prepaid Mobile,33.52,20,500,-1,2022-06-01
PLN97B79AB8A7,CUST100059831,Unlimited Basic,IoT,31.54,5,1000,100,2018-09-08
PLN3B030316E3,CUST100017800,IoT Data Plan,Postpaid Mobile,62.9,20,-1,-1,2015-03-10
PLNB682CFF195,CUST100040955,Unlimited Basic,IoT,91.21,5,-1,500,2021-11-29
PLN14D5E905DF,CUST100049545,Unlimited Premium,Broadband,30.64,20,-1,100,2020-12-21
PLN6416AD5E09,CUST100062277,Fiber 500Mbps,Prepaid Mobile,131.61,-1,-1,100,2019-03-07
PLNCB0A9949B5,CUST100014105,Unlimited Plus,Postpaid Mobile,65.96,10,500,500,2020-10-16
PLNE0AD76FFFE,CUST100045508,Family Share 10GB,Broadband,24.99,20,1000,500,2015-08-13
PLN38BD107110,CUST100019023,IoT Data Plan,Postpaid Mobile,144.58,5,500,500,2025-11-11
PLN68724390FE,CUST100090247,Unlimited Premium,Postpaid Mobile,17.11,-1,1000,-1,2017-06-25
PLN1BA7E5C49D,CUST100023063,Unlimited Basic,Broadband,71.29,2,1000,100,2023-07-26
PLNF6EFD426FC,CUST100090974,Fiber 1Gbps,Prepaid Mobile,97.11,2,1000,-1,2016-09-06
PLN692BFAEB8C,CUST100048810,Prepaid 5GB,Postpaid Mobile,71.96,-1,1000,500,2021-10-14
PLN1FC51FE694,CUST100062482,IoT Data Plan,Postpaid Mobile,110.97,10,1000,500,2023-01-09
PLN96F23E5955,CUST100033531,Unlimited Plus,Prepaid Mobile,77.77,50,-1,-1,2019-12-09
PLN7A102A9FC3,CUST100027388,Prepaid 5GB,Broadband,141.18,-1,500,500,2018-03-12
PLN0B9A0A9FC8,CUST100014386,Unlimited Plus,Broadband,95.21,20,1000,500,2023-07-18
PLN4BB1248709,CUST100095040,Unlimited Basic,Postpaid Mobile,129.94,-1,1000,500,2022-03-24
PLNC01F8F7CD8,CUST100090487,Fiber 500Mbps,Broadband,122.69,10,-1,100,2024-11-30
PLN338042E18B,CUST100001794,Fiber 500Mbps,Postpaid Mobile,89.98,50,500,100,2018-07-11
PLN00B6ACAF84,CUST100013925,Unlimited Premium,Postpaid Mobile,57.9,10,-1,-1,2017-03-04
PLNC1517C7D20,CUST100073024,Fiber 500Mbps,Prepaid Mobile,116.51,20,500,-1,2020-10-22
PLNB78129B632,CUST100053499,Unlimited Premium,Postpaid Mobile,103.31,2,1000,100,2016-05-07
PLN4C74A1EC56,CUST100079202,Unlimited Basic,Postpaid Mobile,18.46,-1,500,-1,2023-08-03
PLNDFB59D9BA3,CUST100046472,IoT Data Plan,Broadband,73.14,5,1000,-1,2023-08-17
PLN3DA133668D,CUST100022023,Unlimited Plus,Postpaid Mobile,54.67,5,-1,-1,2020-03-02
PLN4DB55891BD,CUST100012334,Fiber 1Gbps,Postpaid Mobile,28.45,2,1000,100,2024-07-03
PLN2EC3AD3653,CUST100096139,Fiber 500Mbps,Broadband,31.58,5,500,-1,2021-02-17
PLN347A64132E,CUST100082095,Unlimited Premium,Postpaid Mobile,60.27,5,-1,500,2015-01-26
PLN46BDB16448,CUST100027036,Unlimited Basic,Postpaid Mobile,30.79,2,-1,500,2023-03-04
PLN2ECD662A9A,CUST100078420,Unlimited Basic,Prepaid Mobile,75.35,2,500,-1,2021-05-09
PLN4EE27B8358,CUST100030082,Fiber 1Gbps,Postpaid Mobile,83.41,10,-1,500,2015-07-29
PLN30983DDCF4,CUST100010336,Fiber 500Mbps,Postpaid Mobile,20.51,50,-1,500,2018-05-01
PLN5FF5A0776A,CUST100042040,Unlimited Premium,Broadband,42.7,50,-1,500,2020-09-13
PLN6749D34FA0,CUST100014480,Prepaid 5GB,IoT,76.34,-1,-1,100,2020-04-23
PLN7F77AC9C93,CUST100094059,Unlimited Basic,Postpaid Mobile,100.4,20,500,-1,2019-05-01
PLN85BC0385CA,CUST100067472,Unlimited Premium,Prepaid Mobile,23.77,-1,500,100,2024-04-08
PLN3AEF5ED78E,CUST100009696,Fiber 500Mbps,Postpaid Mobile,90.53,20,1000,500,2017-01-06
PLN7B74C89F26,CUST100085666,Fiber 500Mbps,Prepaid Mobile,99.82,5,1000,-1,2021-04-13
PLN76D3EB3CBA,CUST100056003,IoT Data Plan,Prepaid Mobile,100.65,5,500,-1,2016-02-01
PLN2C94FAB491,CUST100004231,Unlimited Plus,Postpaid Mobile,19.9,10,500,-1,2015-12-22
PLN47F57764AF,CUST100016695,Family Share 10GB,Broadband,29.19,5,-1,-1,2021-10-14
PLN8E7178D011,CUST100065652,Unlimited Basic,Prepaid Mobile,50.72,5,500,100,2017-11-24
PLNCE5C3E224F,CUST100013949,Unlimited Basic,Postpaid Mobile,17.16,-1,-1,100,2016-02-01
PLN94B314C014,CUST100050343,IoT Data Plan,Postpaid Mobile,18.14,50,-1,-1,2021-04-12
PLN6B3EEB3C02,CUST100053389,Fiber 1Gbps,Postpaid Mobile,122.7,-1,500,100,2019-11-30
PLNB47FE6F3C4,CUST100002733,Unlimited Basic,Postpaid Mobile,129.92,10,500,100,2022-07-07
PLN35913767B0,CUST100060208,IoT Data Plan,Prepaid Mobile,18.77,20,1000,500,2025-09-08
PLN2DD2D6E96A,CUST100006615,Unlimited Premium,Broadband,42.16,50,500,-1,2018-01-13
PLNB9974EC307,CUST100053582,Prepaid 5GB,Postpaid Mobile,70.14,2,-1,500,2024-08-19
PLNBD24AF6244,CUST100076254,Family Share 10GB,Prepaid Mobile,134.56,50,1000,-1,2021-09-17
PLNC894E4B258,CUST100078702,Unlimited Plus,Prepaid Mobile,146.8,-1,1000,-1,2025-10-24
PLN0272FC67D9,CUST100086830,Fiber 1Gbps,Postpaid Mobile,87.89,-1,1000,100,2015-03-17
PLN08F2E4C9CA,CUST100071582,Fiber 1Gbps,Prepaid Mobile,18.59,2,1000,100,2020-11-13
PLN91501F34DA,CUST100064370,Unlimited Basic,Prepaid Mobile,29.52,50,1000,-1,2015-07-01
PLND7D320AC03,CUST100055336,Unlimited Basic,Broadband,33.4,5,500,500,2021-06-10
PLN9759A3B7AA,CUST100079048,Prepaid 5GB,Postpaid Mobile,54.73,2,1000,-1,2020-08-21
PLNDC37BC1C27,CUST100004719,Prepaid 5GB,Prepaid Mobile,74.23,50,1000,500,2020-01-25
PLNCF3DAA0C29,CUST100015982,Unlimited Basic,Postpaid Mobile,94.25,20,500,100,2024-02-08
PLNF8963EE5A6,CUST100099203,Fiber 1Gbps,Broadband,16.32,10,1000,100,2022-06-04
PLN36BA96A86C,CUST100069092,Unlimited Basic,Postpaid Mobile,25.95,50,500,-1,2026-05-25
PLN7B8DA3885E,CUST100052990,Fiber 500Mbps,Prepaid Mobile,47.67,50,500,100,2024-03-13
PLNF2228DF894,CUST100018423,Fiber 500Mbps,Postpaid Mobile,29.13,5,-1,100,2018-05-04
PLN7F5F1BE177,CUST100018529,IoT Data Plan,Prepaid Mobile,25.79,5,1000,500,2025-02-18
PLN296E8C7328,CUST100027404,IoT Data Plan,Prepaid Mobile,144.35,5,500,-1,2022-10-11
PLNCC308F1E69,CUST100060282,Family Share 10GB,IoT,139.15,-1,-1,500,2021-11-13
PLN144E296FE9,CUST100075773,Prepaid 5GB,Postpaid Mobile,75.26,2,1000,-1,2022-07-03
PLN20281D2A3B,CUST100091997,Fiber 1Gbps,Prepaid Mobile,88.23,10,-1,100,2018-02-08
PLN76DBF02CD5,CUST100006609,Unlimited Basic,Prepaid Mobile,36.09,50,500,-1,2015-07-01
PLN69262A0057,CUST100022554,Unlimited Plus,IoT,64.73,20,-1,-1,2016-05-17
PLNCF3E5B2BEB,CUST100018407,Unlimited Plus,Broadband,135.74,-1,1000,500,2017-03-02
PLN892ADDEFD8,CUST100006677,IoT Data Plan,Postpaid Mobile,127.93,-1,1000,500,2021-07-12
PLN2A985B7F19,CUST100031423,IoT Data Plan,Broadband,110.81,-1,-1,500,2020-10-04
PLND16FDDAB50,CUST100080664,Family Share 10GB,Postpaid Mobile,24.95,50,-1,100,2017-09-07
PLN67F8963ED3,CUST100069236,Fiber 1Gbps,Broadband,111.5,10,-1,100,2015-05-31
PLN08A215CC96,CUST100027278,IoT Data Plan,Prepaid Mobile,27.89,50,1000,100,2016-09-09
PLNEC2F336BA8,CUST100057845,Fiber 1Gbps,IoT,33.48,-1,1000,100,2020-04-03
PLND600EC34F9,CUST100091379,Unlimited Basic,Broadband,149.19,-1,1000,-1,2015-03-02
PLN716EE2F254,CUST100069663,Fiber 500Mbps,Broadband,72.73,2,1000,500,2021-03-28
PLN7BC3A40C26,CUST100072456,Unlimited Plus,Broadband,70.85,2,500,500,2024-08-24
PLNAA27F24619,CUST100044607,IoT Data Plan,IoT,142.78,2,1000,100,2022-09-15
PLN091E49AE8F,CUST100008880,Unlimited Plus,Postpaid Mobile,19.79,10,-1,100,2025-11-06
PLNBF7C709A32,CUST100056886,Prepaid 5GB,Postpaid Mobile,46.44,-1,-1,-1,2017-12-30
PLNE9A3B0A3D2,CUST100065784,Unlimited Plus,Postpaid Mobile,133.37,10,500,-1,2018-01-13
PLN36E72828C3,CUST100041147,Unlimited Plus,Prepaid Mobile,60.34,-1,1000,100,2020-01-16
PLN0B7140F44E,CUST100035745,Unlimited Plus,Prepaid Mobile,134.35,2,1000,100,2019-04-04
PLN2272ABF253,CUST100054487,Family Share 10GB,Postpaid Mobile,138.23,50,500,100,2018-04-27
PLNB9802623B4,CUST100014599,Fiber 1Gbps,Broadband,146.38,2,-1,-1,2020-08-16
PLN58D9CAECB8,CUST100034135,Unlimited Basic,Prepaid Mobile,109.82,20,500,100,2020-09-09
PLN74618025F3,CUST100037897,Prepaid 5GB,Prepaid Mobile,30.35,10,500,100,2023-09-02
PLN8F9D3B7760,CUST100010162,Unlimited Plus,Broadband,108.25,20,500,-1,2025-01-25
PLNC5F402C274,CUST100022529,Unlimited Premium,Prepaid Mobile,53.74,10,500,500,2026-04-24
PLN09126A5F7F,CUST100036173,IoT Data Plan,Broadband,148.89,-1,1000,100,2017-08-29
PLN9E46418824,CUST100074055,Prepaid 5GB,Postpaid Mobile,22.63,10,1000,-1,2024-10-05
PLN581C0141BC,CUST100085341,IoT Data Plan,Postpaid Mobile,44.84,50,-1,-1,2017-04-22
PLND1A5360F67,CUST100009402,Fiber 500Mbps,Broadband,37.73,20,500,500,2023-03-18
PLN1F4B373BBE,CUST100058781,Unlimited Basic,Broadband,102.88,2,500,500,2015-04-03
PLN34BD5740C7,CUST100048962,Prepaid 5GB,Postpaid Mobile,131.05,-1,500,500,2015-09-19
PLN625FF29890,CUST100044616,Fiber 500Mbps,Prepaid Mobile,127.86,5,500,-1,2018-11-16
PLNFA2A4698F3,CUST100093787,Family Share 10GB,Broadband,81.5,50,1000,100,2020-03-28
PLNFF7DC2B201,CUST100035595,Unlimited Basic,Postpaid Mobile,145.47,-1,1000,100,2018-01-13
PLN371ED8DF2C,CUST100060701,IoT Data Plan,Postpaid Mobile,148.31,20,500,500,2022-10-26
PLNDB079AB759,CUST100021356,Unlimited Basic,Broadband,97.32,5,500,100,2025-07-19
PLNFDDF9914CE,CUST100001348,IoT Data Plan,Prepaid Mobile,72.94,50,-1,100,2017-05-29
PLN5D1F5E13D1,CUST100050880,Prepaid 5GB,Postpaid Mobile,17.06,5,1000,-1,2018-05-25
PLN3FB2181EC0,CUST100042164,IoT Data Plan,Postpaid Mobile,70.54,5,500,500,2021-11-29
PLN5419C5AE29,CUST100014278,Unlimited Premium,Prepaid Mobile,111.12,5,1000,-1,2017-06-21
PLN5BD3B50F80,CUST100020913,Unlimited Plus,Broadband,37.5,10,-1,-1,2015-07-21
PLN0F1E7337FF,CUST100023070,Family Share 10GB,Postpaid Mobile,126.27,-1,500,500,2023-07-21
PLN7631868BCB,CUST100011211,Fiber 1Gbps,Broadband,140.04,2,1000,500,2018-03-31
PLN2FD5F8459B,CUST100099601,Unlimited Plus,Broadband,23.06,10,500,-1,2015-10-04
PLN11437110B7,CUST100011982,Fiber 500Mbps,Prepaid Mobile,73.42,-1,1000,100,2015-12-09
PLN564D6535C6,CUST100022119,Fiber 500Mbps,Postpaid Mobile,40.15,50,500,100,2022-01-01
PLNDD2277AB44,CUST100070889,Family Share 10GB,Postpaid Mobile,106.04,5,500,-1,2017-06-26
PLNCEA434E337,CUST100097974,Unlimited Premium,Prepaid Mobile,28.18,5,500,500,2018-06-20
PLNF484E83DDC,CUST100015870,Unlimited Plus,Prepaid Mobile,33.28,50,-1,100,2024-06-21
PLN1E3CBB2C74,CUST100085613,Fiber 500Mbps,Broadband,78.05,5,1000,-1,2021-02-11
PLNE94908C56F,CUST100072625,Unlimited Plus,Postpaid Mobile,23.42,2,-1,-1,2022-03-28
PLNABF6458CA7,CUST100043781,Fiber 500Mbps,Broadband,104.67,20,-1,-1,2022-05-21
PLN39E256456A,CUST100019852,Fiber 1Gbps,Prepaid Mobile,99.12,10,-1,500,2019-03-20
PLN580D94A7AC,CUST100031520,Family Share 10GB,Prepaid Mobile,95.75,50,-1,-1,2017-10-01
PLNDFF608F73D,CUST100058482,IoT Data Plan,Postpaid Mobile,24.41,10,500,-1,2018-08-08
PLN2073400115,CUST100045640,IoT Data Plan,Broadband,142.82,10,500,-1,2020-12-04
PLN6B42F80AEA,CUST100056878,Prepaid 5GB,Postpaid Mobile,18.27,5,-1,500,2022-04-04
PLNCCDFB11B8A,CUST100034877,Unlimited Premium,Postpaid Mobile,127.25,2,500,-1,2025-01-20
PLN467D4D6EA6,CUST100004459,Family Share 10GB,Broadband,58.6,50,500,-1,2022-12-22
PLN1220BD4BBB,CUST100022575,Unlimited Basic,Postpaid Mobile,148.57,5,500,-1,2021-10-12
PLN5DF0411902,CUST100044603,Unlimited Premium,Postpaid Mobile,129.29,10,500,500,2025-08-07
PLN0309637B91,CUST100001888,Fiber 500Mbps,Postpaid Mobile,114.04,50,500,-1,2026-04-01
PLNC9E0A2AAE1,CUST100066856,Family Share 10GB,Prepaid Mobile,62.85,20,500,100,2022-09-15
PLNA67563B86E,CUST100049553,Unlimited Plus,Postpaid Mobile,114.39,50,500,-1,2016-08-15
PLN63D104E8E3,CUST100014095,IoT Data Plan,Postpaid Mobile,108.77,5,-1,-1,2023-02-23
PLNABC4003CD4,CUST100003133,Fiber 1Gbps,Prepaid Mobile,148.12,2,500,100,2023-11-22
PLN319845F7DB,CUST100038122,Family Share 10GB,Broadband,16.17,20,500,500,2023-06-17
PLN6A7C66B12B,CUST100021670,Unlimited Plus,Prepaid Mobile,44.1,2,500,500,2024-11-14
PLN2C51886FAD,CUST100078546,Unlimited Basic,Broadband,148.44,2,1000,100,2024-09-07
PLN91A8EB4119,CUST100058471,IoT Data Plan,Prepaid Mobile,92.42,2,-1,500,2024-03-18
PLNABE19B405A,CUST100019746,Unlimited Premium,Postpaid Mobile,147.71,2,1000,500,2023-03-07
PLN96D64A71CC,CUST100040423,Prepaid 5GB,Postpaid Mobile,111.76,-1,500,500,2016-09-23
PLN1F4D0B69C0,CUST100044249,Fiber 1Gbps,Postpaid Mobile,95.59,20,500,-1,2020-01-10
PLN383ED2F341,CUST100021548,Unlimited Basic,Broadband,25.05,2,500,-1,2025-04-02
PLN210FAB72DA,CUST100021160,Fiber 500Mbps,Postpaid Mobile,78.5,50,-1,100,2024-01-21
PLNE0BA1B7A9C,CUST100078790,Fiber 1Gbps,IoT,54.4,-1,1000,500,2016-06-02
PLNA24268819E,CUST100064671,Unlimited Premium,Prepaid Mobile,118.63,50,1000,100,2019-05-08
PLN9DE15844B4,CUST100041306,Family Share 10GB,Postpaid Mobile,111.76,10,1000,100,2016-06-30
PLN5FAC5F0296,CUST100033328,IoT Data Plan,Prepaid Mobile,104.37,20,500,500,2018-01-31
PLNEA07CA6D03,CUST100071665,Unlimited Basic,Prepaid Mobile,64.12,5,-1,-1,2019-07-19
PLNA5F9847B37,CUST100023005,Unlimited Plus,Prepaid Mobile,131.01,-1,-1,500,2021-12-12
PLN0CADA01DA3,CUST100039763,Unlimited Plus,Postpaid Mobile,125.36,-1,500,100,2015-06-11
PLN61460FD3A8,CUST100034587,Unlimited Premium,Postpaid Mobile,70.5,50,500,100,2018-04-20
PLN0353B2F6DE,CUST100091846,Prepaid 5GB,Prepaid Mobile,59.17,50,-1,500,2024-06-25
PLNE9383AFEC9,CUST100092514,Unlimited Plus,Broadband,47.71,50,500,-1,2024-09-17
PLN79A1A8D41E,CUST100018134,Fiber 500Mbps,Postpaid Mobile,34.14,50,-1,-1,2015-10-23
PLN348FC8559B,CUST100080460,IoT Data Plan,Broadband,112.29,50,500,500,2021-11-18
PLNED0C83478B,CUST100002585,Unlimited Basic,Postpaid Mobile,25.18,50,1000,500,2016-10-03
PLN9466DEA1B8,CUST100034412,Unlimited Basic,Broadband,119.92,2,1000,100,2024-03-20
PLNE6333B008B,CUST100010109,Prepaid 5GB,Postpaid Mobile,113.55,2,1000,500,2023-04-20
PLN14BCBBEA30,CUST100098006,IoT Data Plan,Postpaid Mobile,91.09,-1,-1,500,2015-09-27
PLNB7EA08FFA2,CUST100043402,Fiber 1Gbps,Prepaid Mobile,39.03,5,500,500,2023-12-07
PLNCA31D01D9C,CUST100079700,Unlimited Premium,Prepaid Mobile,20.4,10,500,500,2022-06-21
PLN969101A06C,CUST100088316,Unlimited Basic,Broadband,24.28,2,-1,500,2020-05-12
PLN5B0A91055A,CUST100027514,Unlimited Premium,Prepaid Mobile,82.95,10,-1,-1,2015-05-25
PLN03E93986D8,CUST100049754,Fiber 1Gbps,Postpaid Mobile,69.96,20,1000,-1,2022-02-03
PLND8E359BA6F,CUST100014634,IoT Data Plan,IoT,117.5,50,-1,100,2017-06-14
PLNA0E1B6210C,CUST100070697,Unlimited Basic,Broadband,113.02,5,-1,100,2019-10-11
PLNA1DD20F511,CUST100038627,Fiber 1Gbps,Postpaid Mobile,131.88,10,-1,-1,2017-03-26
PLNC9867B8CCB,CUST100000018,Unlimited Premium,Broadband,47.81,10,1000,-1,2019-11-08
PLNDBF91A5813,CUST100064754,Unlimited Plus,Prepaid Mobile,42.42,-1,-1,-1,2021-10-15
PLN16929924E7,CUST100019943,Prepaid 5GB,Postpaid Mobile,81.35,20,500,-1,2022-08-21
PLNE19A38CC7B,CUST100091198,Fiber 500Mbps,Postpaid Mobile,91.61,-1,1000,-1,2024-03-10
PLN25A4D90A28,CUST100046872,IoT Data Plan,Broadband,95.72,10,-1,500,2018-07-27
PLN9F3C6BC510,CUST100007551,Unlimited Premium,Prepaid Mobile,143.59,10,-1,500,2024-11-16
PLNBB9D78BAF6,CUST100067841,Fiber 1Gbps,Broadband,64.74,-1,1000,-1,2021-08-28
PLN90A3EF649E,CUST100077269,Unlimited Plus,Postpaid Mobile,83.03,5,500,100,2024-10-23
PLN0CDD7B3C59,CUST100081107,Fiber 500Mbps,Broadband,63.14,5,1000,100,2016-06-20
PLN54D804DA6C,CUST100049932,Unlimited Premium,Postpaid Mobile,139.03,-1,1000,-1,2017-05-07
PLNC3876FB526,CUST100038324,IoT Data Plan,Postpaid Mobile,40.63,50,1000,100,2021-02-08
PLNE56C84862F,CUST100010157,Family Share 10GB,Postpaid Mobile,55.05,2,500,100,2022-01-26
PLNBABFCF3A15,CUST100066649,Fiber 1Gbps,Broadband,128.84,20,500,100,2022-10-25
PLNDA9F71027B,CUST100063419,Unlimited Basic,Broadband,35.96,5,1000,-1,2018-08-26
PLN595A3BF626,CUST100058542,Fiber 1Gbps,Postpaid Mobile,115.87,5,-1,500,2015-03-18
PLN13179659FE,CUST100045645,Unlimited Plus,IoT,37.18,5,-1,500,2016-12-26
PLN9B053757C5,CUST100081385,Unlimited Plus,Postpaid Mobile,79.82,20,-1,-1,2023-10-14
PLN768419B12A,CUST100029915,Unlimited Premium,Broadband,138.06,2,500,100,2023-10-07
PLN78AE6CC03A,CUST100086568,Fiber 1Gbps,Prepaid Mobile,134.59,-1,500,100,2021-01-10
PLNB42E712BEB,CUST100021517,Prepaid 5GB,IoT,51.84,-1,-1,500,2021-04-25
PLNA314740597,CUST100003225,Family Share 10GB,Postpaid Mobile,28.93,5,1000,100,2017-08-28
PLN1497D1DF55,CUST100053783,Unlimited Basic,Postpaid Mobile,19.63,50,500,500,2021-02-23
PLN26CBE099B9,CUST100056709,Fiber 500Mbps,Postpaid Mobile,134.94,-1,500,-1,2017-08-06
PLN29A19D3C87,CUST100030374,Prepaid 5GB,Postpaid Mobile,75.13,2,1000,500,2015-05-17
PLNEDB2690483,CUST100095497,Unlimited Premium,Postpaid Mobile,20.6,10,1000,100,2022-06-05
PLN7F7BEC3898,CUST100096766,Fiber 500Mbps,Postpaid Mobile,133.24,10,-1,-1,2022-12-01
PLNC48F3A55F0,CUST100091758,Unlimited Plus,Postpaid Mobile,90.3,2,500,-1,2024-05-07
PLN4ECACA6462,CUST100002755,Fiber 500Mbps,Prepaid Mobile,128.33,50,-1,-1,2015-11-12
PLN01D89036CD,CUST100072538,Unlimited Basic,Prepaid Mobile,61.72,5,-1,500,2024-05-22
PLN97A51FF9C5,CUST100097455,Unlimited Basic,Postpaid Mobile,131.9,20,500,100,2025-12-14
PLN68D4905578,CUST100057362,Family Share 10GB,Broadband,39.7,2,-1,500,2024-04-03
PLN55DD845382,CUST100095262,Unlimited Premium,Postpaid Mobile,136.47,50,1000,-1,2016-10-12
PLNB77508E42D,CUST100038470,Unlimited Basic,Prepaid Mobile,81.75,5,1000,100,2015-03-30
PLND784C68677,CUST100017449,Family Share 10GB,Postpaid Mobile,43.39,-1,-1,500,2025-07-22
PLN16870455AB,CUST100097138,Fiber 1Gbps,Prepaid Mobile,103.27,20,500,-1,2019-02-11
PLNC3D3F990F7,CUST100067114,Unlimited Basic,Broadband,98.1,5,500,500,2017-03-08
PLNFB82097F2A,CUST100015588,Prepaid 5GB,Postpaid Mobile,109.91,2,500,100,2021-08-01
PLNF2C9E42A8A,CUST100031135,IoT Data Plan,Broadband,37.69,2,-1,-1,2022-06-22
PLN94203B8DAF,CUST100044333,Fiber 1Gbps,Postpaid Mobile,144.27,2,500,100,2020-02-03
PLN3452E7D1EF,CUST100047373,Unlimited Plus,Broadband,79.58,-1,-1,500,2017-05-11
PLNA80F15A002,CUST100018464,IoT Data Plan,Postpaid Mobile,122.08,2,1000,500,2019-09-02
PLNFF8FF89C10,CUST100090563,Prepaid 5GB,Prepaid Mobile,133.09,50,-1,-1,2019-03-01
PLNB012A0963C,CUST100080615,IoT Data Plan,Postpaid Mobile,39.29,20,500,500,2022-02-06
PLN29BE850CFF,CUST100084283,Prepaid 5GB,Postpaid Mobile,36.1,-1,1000,500,2026-06-07
PLNE7AF6672CE,CUST100017582,Fiber 1Gbps,Postpaid Mobile,25.06,2,1000,100,2017-07-04
PLN8718000498,CUST100028780,Family Share 10GB,Postpaid Mobile,52.01,10,1000,100,2020-04-14
PLN60E6F0B539,CUST100020016,Family Share 10GB,Postpaid Mobile,126.03,10,1000,500,2026-04-23
PLNA90796340B,CUST100049184,IoT Data Plan,Broadband,88.84,50,-1,500,2024-05-04
PLN3ED3CB28DA,CUST100008640,Unlimited Basic,Prepaid Mobile,112.95,20,500,500,2021-03-15
PLN25C4E893FD,CUST100079761,Family Share 10GB,Postpaid Mobile,114.66,20,-1,100,2015-08-29
PLN855E6EA064,CUST100030676,Unlimited Premium,Prepaid Mobile,143.68,50,500,-1,2021-11-26
PLN96E296549E,CUST100022016,Unlimited Premium,Prepaid Mobile,17.92,-1,1000,-1,2020-04-10
PLN9520BDC172,CUST100014804,Unlimited Premium,Postpaid Mobile,125.36,-1,1000,-1,2022-03-03
PLN5696BB580E,CUST100042026,Fiber 1Gbps,Prepaid Mobile,80.96,20,500,500,2022-07-08
PLN43123E3B72,CUST100043257,Fiber 500Mbps,Prepaid Mobile,103.84,2,500,100,2024-03-01
PLNE8CC86E5D0,CUST100006028,IoT Data Plan,Postpaid Mobile,57.48,50,500,500,2025-04-06
PLNEF98CB78B0,CUST100082513,Fiber 1Gbps,Broadband,54.98,-1,-1,500,2020-04-02
