usage_id,customer_id,usage_date,data_used_gb,peak_hour_usage_gb,throttled_flag
BWUD3A6BC710B81,CUST100015761,2026-06-20,2.221,0.486,False
BWU67E17AD906EA,CUST100069777,2026-06-03,5.969,2.542,False
BWU7B0A1BDE8B9C,CUST100066072,2026-07-10,0.361,0.765,False
BWUC51AEFE94359,CUST100073812,2026-06-22,2.795,2.433,False
BWU4E427C1CF577,CUST100059634,2026-07-10,3.212,0.442,False
BWUBDDEE849B9A4,CUST100083051,2026-07-04,5.923,0.7,False
BWU2BC459EBB18A,CUST100080019,2026-06-20,4.729,1.184,False
BWU98F9A59C7FA5,CUST100087681,2026-07-11,0.64,3.67,False
BWUCB01F23DFB3A,CUST100058553,2026-07-15,5.619,0.934,False
BWUC9DDA1F8B336,CUST100090522,2026-06-12,0.668,1.083,False
BWU98ECC6F63028,CUST100082491,2026-06-26,1.753,0.707,False
BWU0D4F693081A4,CUST100059651,2026-07-19,7.312,0.861,True
BWUA4313E6A080B,CUST100094800,2026-06-24,1.958,2.424,False
BWU60554F22A051,CUST100013433,2026-07-04,8.648,0.493,False
BWU04305FB96B7A,CUST100087150,2026-06-19,7.312,2.971,False
BWU2F3172361E7C,CUST100033443,2026-07-02,2.381,1.686,False
BWU8FA83DAD65E7,CUST100074921,2026-07-05,0.008,1.604,False
BWUF835C5BF1CC4,CUST100085907,2026-06-02,4.706,1.597,False
BWUEDF24DC339EE,CUST100061543,2026-06-19,0.751,5.654,False
BWU9727A7115872,CUST100089817,2026-07-09,12.154,3.345,True
BWU444E83ACBDB4,CUST100036579,2026-06-29,2.841,2.278,False
BWU1EFA44D2FFBA,CUST100003107,2026-06-22,4.054,0.521,False
BWUF68BBC9323AF,CUST100012038,2026-06-04,10.443,0.03,False
BWU75ACE2AA8E0F,CUST100027724,2026-06-25,1.925,0.855,False
BWU9AAE18A82669,CUST100051310,2026-07-13,3.098,0.951,False
BWU26A974B053AF,CUST100029826,2026-06-09,7.128,1.494,False
BWUDF14BC72433D,CUST100081923,2026-07-07,1.913,1.131,False
BWU8528F054973E,CUST100035660,2026-06-26,0.726,0.9,False
BWU7599741B0465,CUST100096789,2026-07-21,1.76,1.47,False
BWU9C922E36C5D0,CUST100048255,2026-06-04,3.004,4.936,False
BWUA04B48B61B88,CUST100037890,2026-07-20,8.275,0.279,False
BWU63DA7463BEE4,CUST100055497,2026-06-03,0.546,0.389,False
BWUF35EF4C5E742,CUST100084414,2026-07-20,5.345,1.383,False
BWU24810DBFB49C,CUST100090412,2026-06-12,1.85,2.562,False
BWU0A0600D7DE75,CUST100008961,2026-06-17,6.947,0.952,False
BWUC5D231A479CE,CUST100004448,2026-07-23,2.69,0.329,False
BWU1A06D3302C19,CUST100048290,2026-07-04,3.522,1.275,False
BWU1FEE659DA598,CUST100052061,2026-07-05,1.75,1.929,True
BWUF10B7154CD59,CUST100033534,2026-07-21,3.368,1.225,False
BWUDDE72DF537BB,CUST100097698,2026-07-20,4.12,0.961,False
BWU9722FF21ECDA,CUST100089634,2026-06-02,0.343,0.947,False
BWU3E66107D24BA,CUST100065330,2026-07-01,16.53,0.301,False
BWU80ED1CE5952A,CUST100021632,2026-06-16,3.708,0.587,False
BWUB643048B7CF5,CUST100044634,2026-07-18,6.426,4.044,False
BWU498D9D9815F7,CUST100090691,2026-06-17,0.998,3.674,False
BWUB1BA66DD86E7,CUST100062135,2026-07-14,3.721,0.411,False
BWUF7DFEB106E34,CUST100040697,2026-06-29,4.567,0.135,False
BWU84024971CD6F,CUST100008841,2026-06-18,0.193,1.568,False
BWU3F54D05ECBAC,CUST100001856,2026-06-30,10.939,0.464,True
BWUF8566673EE08,CUST100060753,2026-07-19,0.347,1.469,False
BWU64816588E7F0,CUST100058387,2026-06-15,5.74,0.94,False
BWU6EDA0709C962,CUST100039923,2026-07-13,1.138,4.094,False
BWUE390ED680B2A,CUST100027888,2026-06-25,0.526,0.143,False
BWUC06DA13B9259,CUST100007760,2026-07-20,11.526,3.009,False
BWU9D47B9D25EC6,CUST100075143,2026-06-28,11.177,2.151,False
BWUB300D881C4EB,CUST100098937,2026-07-02,3.743,1.801,False
BWUD9FB3BA54642,CUST100002312,2026-07-23,1.989,0.535,False
BWUA9ECC5C57684,CUST100090343,2026-06-30,4.018,1.553,False
BWUD3AE65EB3267,CUST100039289,2026-07-03,4.676,3.598,False
BWUECE19B3A44F0,CUST100090488,2026-06-24,2.181,0.984,False
BWU4F39F282DF00,CUST100067594,2026-07-14,0.712,1.958,False
BWUF6DD3544D832,CUST100072426,2026-06-10,2.399,2.875,False
BWUD2D37BD182F6,CUST100026807,2026-06-13,3.109,1.526,False
BWU4BB6D724BBD7,CUST100003529,2026-06-15,8.832,0.173,True
BWU8301F8EE7ACE,CUST100073332,2026-07-13,6.84,5.802,False
BWU2208083AB5D9,CUST100068701,2026-06-06,2.275,0.896,False
BWU4D73C172306A,CUST100068420,2026-06-24,1.644,0.491,False
BWU3DDFF9CC0379,CUST100052330,2026-06-15,8.105,1.329,False
BWU45313FEC1087,CUST100014990,2026-06-25,2.093,1.653,False
BWUCD07B5316A8C,CUST100089593,2026-06-05,4.789,0.021,False
BWU621188825727,CUST100010356,2026-07-07,0.528,5.849,False
BWUEA565D780410,CUST100034666,2026-07-19,5.521,0.245,False
BWU94DCBDFA3BD2,CUST100096118,2026-07-21,4.356,0.524,False
BWUAA244FA508F6,CUST100093245,2026-06-07,0.733,2.022,False
BWU71AD63C87A85,CUST100097765,2026-07-18,3.208,1.179,False
BWU492B138459D1,CUST100032416,2026-06-05,0.067,1.856,False
BWU622E6DC73D5F,CUST100001715,2026-06-22,7.931,0.84,False
BWU690D1C1908BC,CUST100082010,2026-06-25,4.621,2.453,False
BWU2861439C2AE7,CUST100017834,2026-06-23,0.216,0.043,False
BWU3E7377D45726,CUST100053469,2026-06-27,4.297,0.029,False
BWU111945EE3163,CUST100067747,2026-06-28,0.741,0.868,False
BWU87FB95509268,CUST100080197,2026-06-08,0.71,0.929,False
BWUB6C88DC694CE,CUST100074569,2026-06-13,0.316,1.226,True
BWUFCF5F5AA3BFB,CUST100022772,2026-07-21,2.596,0.629,False
BWU436BD1115492,CUST100046087,2026-07-16,2.703,0.218,False
BWU81FF7F711E17,CUST100039722,2026-06-18,0.555,0.477,False
BWU0AFA5A873639,CUST100071497,2026-06-06,4.054,1.634,False
BWUF8C9C84F1C66,CUST100086714,2026-07-23,5.862,0.986,False
BWU199BCB81A115,CUST100052845,2026-06-10,1.99,1.686,False
BWUD9DCFF0254F8,CUST100090868,2026-06-06,0.985,2.228,False
BWU5C7A3FF519FF,CUST100065792,2026-07-15,1.179,0.232,False
BWU9DDB94A185BF,CUST100058770,2026-07-17,2.741,0.938,False
BWU1DDDA48202B5,CUST100006934,2026-07-01,0.087,6.972,False
BWU9E171039DD30,CUST100064492,2026-06-12,0.076,3.243,False
BWUC3799C0BC73A,CUST100040481,2026-07-03,0.134,1.427,False
BWU75D50BF7A143,CUST100039038,2026-07-19,1.273,0.274,False
BWU1A74FDF149C4,CUST100022646,2026-06-30,6.841,0.644,False
BWUC048BEAA60A7,CUST100085658,2026-06-11,2.929,0.727,False
BWU7A644B991DC6,CUST100036756,2026-07-12,1.336,2.168,True
BWUB599D9DEA981,CUST100039215,2026-06-24,8.372,0.521,False
BWU481FA911D5D6,CUST100019600,2026-06-25,0.757,3.992,False
BWUAC6290FAB796,CUST100047079,2026-06-26,3.281,2.468,False
BWUB26D69479E63,CUST100030874,2026-07-15,7.769,5.356,False
BWU73FB5676380A,CUST100083164,2026-07-10,0.194,1.428,True
BWU60B457BB78F4,CUST100017337,2026-07-11,0.307,3.644,False
BWUD69672F7F5BE,CUST100010803,2026-07-16,9.163,0.349,False
BWUF5F94CCC3949,CUST100063094,2026-06-13,3.604,1.784,True
BWU7187569CC84A,CUST100045328,2026-07-16,5.49,1.584,False
BWUE94E225D93AD,CUST100000564,2026-07-20,0.443,0.17,True
BWU310CF209BE6D,CUST100014711,2026-07-18,7.061,0.058,False
BWU8536B30CDE89,CUST100017841,2026-06-14,5.307,1.415,False
BWUAAF5B8CFF3B1,CUST100052591,2026-06-28,2.1,0.014,False
BWU5C84C4779CD8,CUST100029748,2026-06-01,10.061,0.706,False
BWU58C5464981DF,CUST100014345,2026-06-26,4.049,0.289,False
BWUFA42CB9BF283,CUST100010689,2026-07-10,0.623,1.27,False
BWU18A283D71286,CUST100096184,2026-06-23,4.723,1.012,False
BWU49907B5505DE,CUST100084373,2026-06-23,15.683,2.781,False
BWU5961DD14ED87,CUST100007008,2026-06-21,5.545,1.635,False
BWU72BE7813C274,CUST100015318,2026-06-11,0.132,4.321,False
BWU5CB88CF6CEF2,CUST100058665,2026-07-06,13.284,0.2,False
BWU748AF8772037,CUST100001057,2026-06-04,5.1,3.951,True
BWU37ACB12BE40A,CUST100040784,2026-06-23,2.889,0.959,False
BWUEFC549E14B92,CUST100012066,2026-07-23,4.068,5.665,False
BWUF35ADB5E9626,CUST100017747,2026-06-07,3.081,2.947,False
BWU52FC442F37E9,CUST100018030,2026-06-05,1.079,2.958,False
BWU5D4F08817B04,CUST100041592,2026-07-03,1.467,1.632,False
BWU26ABF5A07DC9,CUST100000206,2026-06-25,1.29,2.33,False
BWU9B2A2157F831,CUST100059307,2026-06-05,2.529,0.498,False
BWU41A34FF7854B,CUST100009387,2026-06-30,0.219,0.669,False
BWU280B5B3169F1,CUST100034473,2026-07-17,2.737,0.943,False
BWU96B1D365E563,CUST100043338,2026-06-07,4.917,0.209,False
BWUB356B3CD32D0,CUST100048403,2026-06-22,9.12,0.267,False
BWUDB1E314AB993,CUST100094169,2026-06-06,5.126,5.029,False
BWU777E3AA84C5F,CUST100097974,2026-06-08,1.898,0.109,False
BWU13266FAE3487,CUST100017765,2026-07-01,1.167,2.104,False
BWUA7D95C98E18C,CUST100040364,2026-06-05,3.011,1.153,False
BWU2D976B95E3A3,CUST100099088,2026-07-01,2.01,0.524,False
BWUABE1C0250F4B,CUST100040231,2026-06-09,1.452,2.529,False
BWUAF06D98DBDC3,CUST100053152,2026-06-30,1.315,0.719,False
BWUEE9E7C66C9E6,CUST100017119,2026-06-16,1.403,3.041,False
BWU38FA6EB7D99B,CUST100063963,2026-06-13,0.906,0.345,False
BWUD98D3C9CA802,CUST100056808,2026-06-09,1.083,0.569,False
BWUBE0739F4FDFF,CUST100079578,2026-06-19,14.44,2.687,False
BWUC3E546C49947,CUST100073668,2026-07-10,0.209,2.623,False
BWUC7F90E7ABF52,CUST100021347,2026-06-16,5.138,0.56,False
BWU3C705F970959,CUST100032333,2026-07-12,1.879,0.034,False
BWUEFA10F159770,CUST100042070,2026-07-14,2.851,0.569,False
BWU6AF3A4C77EC4,CUST100070756,2026-07-22,0.47,0.488,False
BWU4B3C410D015F,CUST100089819,2026-07-08,5.686,1.63,True
BWU331FA143F7EA,CUST100066120,2026-06-24,1.692,3.913,False
BWUB9566925B890,CUST100067637,2026-07-23,0.07,0.414,False
BWUE76A032D0FA6,CUST100031591,2026-07-12,1.944,0.082,False
BWU9880CC418873,CUST100068139,2026-06-12,0.929,1.653,False
BWUE10BFF74EBFB,CUST100063772,2026-07-03,4.493,0.382,False
BWU5D51E67C5B3F,CUST100078124,2026-07-19,5.57,1.002,False
BWU5DE620A89F4A,CUST100056716,2026-06-26,3.064,4.517,False
BWUC86C197A0233,CUST100091668,2026-07-14,6.849,0.162,False
BWUB899E99A4E80,CUST100098967,2026-07-06,0.116,4.354,False
BWU0E09A032E8A8,CUST100038006,2026-07-06,4.78,0.767,False
BWUBD9AFE79081F,CUST100060326,2026-06-15,3.157,1.224,False
BWU6D698F89B9DE,CUST100008938,2026-06-07,15.198,0.78,False
BWU0FB48F566D56,CUST100053689,2026-06-23,11.102,0.992,False
BWU2AB1EDB5AA0F,CUST100094793,2026-07-14,0.512,0.969,False
BWUC7516F6E40B7,CUST100020712,2026-06-11,5.502,0.576,False
BWU31F315622390,CUST100057630,2026-07-19,21.475,2.801,False
BWU292BD12BBA9D,CUST100096294,2026-07-13,6.986,0.095,False
BWU74380D6A7CAA,CUST100047601,2026-06-30,1.893,0.379,False
BWUC4B2F1513398,CUST100066336,2026-07-04,0.041,0.13,True
BWU00080FED9FF6,CUST100058343,2026-07-08,13.83,0.3,True
BWU858F92DE44C3,CUST100058380,2026-06-12,0.317,2.649,False
BWU24D6AE3DA967,CUST100096085,2026-06-28,6.659,0.09,False
BWU6732CA592053,CUST100028486,2026-07-05,0.236,0.167,False
BWU2A2A6BCFC0C7,CUST100082172,2026-06-12,13.777,0.931,False
BWU41EB9204154D,CUST100026632,2026-07-03,2.871,0.299,False
BWU2EF307080747,CUST100079901,2026-06-13,1.86,1.064,False
BWU5E59A2736091,CUST100051627,2026-07-11,1.072,1.267,True
BWUA6B59F4F93F7,CUST100058766,2026-07-03,3.989,0.201,False
BWU1B9D5E66ACAE,CUST100004648,2026-07-07,7.914,1.142,False
BWU4B694382A3D4,CUST100080220,2026-06-28,0.74,0.748,True
BWUD26FA0CD4D38,CUST100049249,2026-06-17,1.379,0.685,False
BWUEC6E51D0B3E5,CUST100004563,2026-07-04,0.064,4.837,False
BWU12D6F3CC984E,CUST100047862,2026-07-04,7.405,0.158,False
BWUA89945B729C6,CUST100067469,2026-06-24,2.317,1.329,False
BWU972693A46E06,CUST100019324,2026-06-21,2.53,3.748,False
BWU4EB87DB94686,CUST100040094,2026-06-19,3.791,0.72,False
BWU02ED6E532921,CUST100065077,2026-06-06,0.37,2.928,True
BWU628D4C2F3814,CUST100058722,2026-07-13,0.199,0.369,False
BWU59B936D1168F,CUST100047521,2026-07-09,1.389,1.924,False
BWU21BA30969B6B,CUST100088323,2026-06-25,2.803,0.676,False
BWUCD012BCC5025,CUST100072057,2026-06-01,1.322,2.399,False
BWU82354012C1B5,CUST100069040,2026-07-15,6.6,0.121,False
BWU91AF6101FA68,CUST100088291,2026-06-29,3.136,3.538,False
BWUBD463ECAF726,CUST100027615,2026-06-27,2.614,0.201,False
BWUA146D2937800,CUST100044977,2026-06-06,0.447,1.063,False
BWUBE55027EA43D,CUST100010904,2026-07-11,0.679,1.539,False
BWUBA37E8C51C39,CUST100038165,2026-07-04,0.864,0.993,False
BWUB6059FA667B3,CUST100019332,2026-06-05,0.791,2.214,False
BWUD9CDFCE96080,CUST100058869,2026-06-01,9.048,2.561,True
BWU4895FC0EC70D,CUST100001454,2026-07-22,0.436,0.384,False
BWUDBBC78124954,CUST100010630,2026-07-05,6.782,1.325,False
BWUC30DBE17E8D0,CUST100028041,2026-07-05,1.845,0.797,False
BWU922423069A51,CUST100048091,2026-06-10,8.11,3.306,False
BWU1317215FE04C,CUST100012101,2026-07-15,8.759,3.693,False
BWU025932A27904,CUST100098025,2026-06-27,1.851,2.672,True
BWUCCD1E0AAD68D,CUST100084565,2026-06-26,2.218,1.324,False
BWUD3617C896DB5,CUST100044563,2026-06-16,2.429,2.881,False
BWUDD0D110643F7,CUST100012015,2026-06-21,3.026,0.07,False
BWU11549AAC7354,CUST100053048,2026-07-14,2.477,1.357,True
BWUA9CD7901DB69,CUST100069597,2026-06-12,1.034,3.053,False
BWUBD12B05F0D22,CUST100009169,2026-07-15,0.247,1.461,False
BWUD03270DF9764,CUST100069745,2026-07-18,0.708,0.594,False
BWUE848FB28D965,CUST100048497,2026-07-19,10.557,0.935,False
BWU7A1B6D87F57B,CUST100075050,2026-07-21,3.729,2.176,False
BWU33B4499779B9,CUST100022475,2026-06-29,0.32,4.055,False
BWUBB3C16CD1A4A,CUST100053124,2026-06-18,9.656,2.636,True
BWU4D7EC2DA6ACD,CUST100032561,2026-06-13,2.585,6.505,False
BWUD047B0DB50AF,CUST100058217,2026-06-05,7.696,1.577,False
BWUA019C712A1CE,CUST100071467,2026-07-03,3.323,0.511,False
BWUB025A124008E,CUST100071331,2026-07-10,3.074,0.849,False
BWU5B63D4B76F6C,CUST100059368,2026-06-15,8.783,0.408,False
BWU749EDAA322B7,CUST100053790,2026-07-22,2.869,1.601,False
BWU97AC0B5F6F5C,CUST100098714,2026-06-13,0.588,3.764,False
BWU4607A63AC917,CUST100019693,2026-06-30,1.454,0.513,False
BWU850BE2DB5D5D,CUST100038131,2026-07-22,2.907,0.459,False
BWUC5AA2AB099F7,CUST100081967,2026-07-18,1.622,2.661,False
BWUBB2ECCCB78BA,CUST100028051,2026-06-27,11.494,1.629,False
BWU5C4167244629,CUST100082160,2026-07-22,2.187,0.734,False
BWU641610EF909C,CUST100059494,2026-07-20,0.79,1.524,False
BWU305914DFDA1E,CUST100005418,2026-06-26,0.911,2.135,False
BWU6DC94263783B,CUST100070819,2026-06-27,1.178,2.49,False
BWUF41F7932DC7B,CUST100094684,2026-06-06,1.072,0.373,False
BWU22ACE39637D5,CUST100002150,2026-07-18,2.257,1.146,False
BWU9D1BFE6022D7,CUST100001172,2026-06-06,4.055,1.264,False
BWUC9055EAC8B73,CUST100016174,2026-06-08,0.672,1.142,True
BWU5482B0A7815B,CUST100069422,2026-06-09,9.336,0.753,False
BWU6631CBF09A94,CUST100086741,2026-07-16,0.198,2.871,False
BWU40EA7B1BDDB6,CUST100083074,2026-06-15,0.095,1.342,False
BWUC11BB081CDE8,CUST100068479,2026-07-06,0.146,0.326,True
BWUF7EC961A6888,CUST100010426,2026-07-06,0.912,0.748,False
BWUF2226D1664BC,CUST100026284,2026-07-05,1.152,1.682,False
BWU9D57E21E06F1,CUST100034515,2026-07-16,2.546,0.714,False
BWU7EA420F8F37A,CUST100064069,2026-07-02,1.141,1.069,False
BWUE49EA8DF07E7,CUST100060022,2026-06-25,0.658,5.475,False
BWU7AF9535AA148,CUST100013315,2026-06-17,3.024,3.443,False
BWU253A9AC60CD4,CUST100066376,2026-07-11,4.21,1.929,False
BWUD853987281E7,CUST100037843,2026-06-24,3.269,0.446,False
BWU1B162D532403,CUST100067377,2026-07-04,2.943,1.528,False
BWU3481C9AB22ED,CUST100027291,2026-07-15,10.852,0.674,False
BWUAF51EB46D9DF,CUST100068759,2026-07-05,1.008,0.848,False
BWU90FC7C77A16F,CUST100091758,2026-06-27,6.213,1.911,False
BWUF17050093101,CUST100089329,2026-07-01,0.964,0.125,False
BWUE9D3026F4BC9,CUST100058675,2026-06-03,0.986,1.254,False
BWUB2BBA3642503,CUST100001473,2026-06-08,1.255,3.793,False
BWU8993E7625662,CUST100042994,2026-07-15,0.701,1.371,False
BWU043969399265,CUST100088043,2026-06-18,0.752,4.635,False
BWU6D72EB38F380,CUST100044102,2026-07-11,15.187,0.707,False
BWU05B339C35F6A,CUST100049956,2026-07-19,4.183,0.133,False
BWUEE45B172BBCE,CUST100073164,2026-06-12,3.688,2.239,False
BWU60CDD76B4243,CUST100003177,2026-06-13,2.342,3.538,False
BWUE769DED99880,CUST100000954,2026-07-08,1.79,0.058,False
BWUC802E9AE041D,CUST100015234,2026-06-24,5.956,0.321,False
BWUF63E81AF813C,CUST100098789,2026-06-28,0.011,0.082,False
BWUB818517C4CC1,CUST100055731,2026-06-09,5.344,0.527,False
BWUF8434DC11AD5,CUST100000507,2026-06-02,5.803,1.957,False
BWU2A82383C9CB2,CUST100062719,2026-07-17,0.023,0.255,False
BWU392EA0A9D0EF,CUST100004088,2026-07-21,5.774,0.895,False
BWU6EB0810B1710,CUST100037116,2026-06-22,2.515,0.501,False
BWU6B7204846304,CUST100028049,2026-07-01,6.194,0.712,False
BWU74012D21AA4A,CUST100004516,2026-07-09,10.647,0.349,False
BWUCF5900390541,CUST100032545,2026-06-26,1.853,0.203,False
BWU09E2B114C587,CUST100065150,2026-06-20,13.518,3.607,False
BWU808596A00C4E,CUST100053252,2026-06-08,0.911,2.58,False
BWUC19FF6202263,CUST100057215,2026-07-17,2.335,0.128,False
BWU3AA3617AA175,CUST100089880,2026-07-04,2.364,0.606,False
BWUB885C4BBE5C0,CUST100003363,2026-06-04,2.168,1.86,False
BWUFA1CA118C767,CUST100041615,2026-07-02,1.672,0.321,False
BWUE98578E3B14F,CUST100051041,2026-06-02,0.793,0.197,True
BWUDB649DAA9E95,CUST100013394,2026-06-01,0.225,0.86,False
BWU4B49B780BC83,CUST100078527,2026-06-30,4.829,0.193,False
BWU0EF25C674B65,CUST100017360,2026-07-13,11.965,1.101,False
BWU488C93E0E7A8,CUST100087707,2026-06-11,1.05,4.701,False
BWUF1E461549659,CUST100081097,2026-06-19,7.579,1.585,False
BWUABA71DCC984F,CUST100007637,2026-06-02,0.022,4.66,True
BWU24E6874104B8,CUST100076907,2026-06-26,5.483,0.347,False
BWUABED4BB20A8D,CUST100033410,2026-06-04,5.157,1.041,False
BWU851036759002,CUST100078319,2026-06-21,1.514,1.135,False
BWUD4B01B9F455E,CUST100009925,2026-06-21,5.87,2.771,False
BWUF80A02BB4B17,CUST100088020,2026-06-18,2.477,1.125,True
BWU6E2D040A019C,CUST100021559,2026-07-02,3.029,1.996,False
BWU1F48BC079155,CUST100080359,2026-07-02,2.869,4.694,False
BWU1D8B5D86111B,CUST100008633,2026-06-23,3.303,3.232,False
BWU2ECB780A6F10,CUST100072594,2026-06-18,3.726,0.374,False
BWUEF8DAC26449F,CUST100042175,2026-06-09,5.568,0.965,False
BWU75E0975AF5C8,CUST100091602,2026-07-04,1.481,0.534,False
BWU9B87A5C16F8E,CUST100033447,2026-06-29,5.288,0.162,False
BWUF6466EFE7A98,CUST100059529,2026-07-08,2.148,1.781,False
BWU0CBE3C52E1E1,CUST100050658,2026-06-16,2.575,1.125,False
BWU09C4B170D0FC,CUST100029622,2026-06-28,0.475,0.336,False
BWU7AE2EDB39833,CUST100004955,2026-06-28,0.378,2.472,False
BWU4BEBB067E872,CUST100065203,2026-06-03,2.16,0.95,False
BWU0EEFC46B19D2,CUST100008880,2026-07-23,2.144,2.634,False
BWU055F846212C8,CUST100025527,2026-06-08,3.703,2.756,True
BWU28F9C30302E5,CUST100097824,2026-06-05,1.187,0.087,False
BWUB837394FAFB1,CUST100098197,2026-06-18,0.887,0.456,False
BWU660CDBF71B4F,CUST100081399,2026-06-16,14.321,1.052,False
BWUD96A6EF65D91,CUST100033133,2026-06-16,1.405,0.632,False
BWUBE7E9E5BE7C4,CUST100070378,2026-07-18,6.188,0.255,False
BWUFCD714B45915,CUST100054020,2026-06-29,7.509,0.135,False
BWU749061B7CF8A,CUST100006250,2026-07-04,1.665,0.124,False
BWU5EE2CC718827,CUST100018048,2026-07-15,0.358,0.013,False
BWU7490A20F423E,CUST100064662,2026-07-07,8.221,1.63,False
BWU607951E4F031,CUST100009166,2026-07-11,3.769,0.133,False
BWU8A23CCA28BCB,CUST100082498,2026-06-08,1.415,0.833,False
BWU5EDD3B04CAE5,CUST100022845,2026-06-25,10.945,0.961,False
BWUBFCC69FB6B8E,CUST100091985,2026-06-24,0.325,2.68,True
BWU49045462452C,CUST100039704,2026-06-09,0.301,1.046,False
BWU7A77E7517815,CUST100054491,2026-06-10,2.743,0.252,False
BWU01954FF9AC2A,CUST100084241,2026-07-18,0.68,0.115,False
BWU528E1E670FD8,CUST100033938,2026-07-14,2.912,0.498,False
BWU9C1ECDABEE5E,CUST100011819,2026-07-09,2.507,3.461,False
BWU0CE3AF8AF8C2,CUST100046202,2026-06-09,1.541,1.263,False
BWU95BDFBE45545,CUST100069879,2026-06-05,0.379,0.354,False
BWUFCC059FBC3FD,CUST100072114,2026-06-19,0.7,0.454,False
BWUAFF56715FD44,CUST100017328,2026-07-12,2.161,2.629,False
BWUFFACF790BCFD,CUST100084249,2026-06-18,9.757,2.72,False
BWU3A0D59736F0F,CUST100076444,2026-06-11,4.651,0.071,False
BWUE16F3CB6461B,CUST100077184,2026-06-15,1.09,2.738,False
BWU37C9F3B6E41F,CUST100026615,2026-06-15,9.394,1.321,False
BWUE6774F7A0912,CUST100094383,2026-06-20,1.991,1.341,False
BWU467143E1071F,CUST100045929,2026-07-20,3.641,1.391,False
BWUC887961A2E0D,CUST100086068,2026-06-23,7.812,0.179,False
BWU3E38B311B5D7,CUST100073011,2026-07-19,2.484,0.184,False
BWU3F23BB1CAED6,CUST100056017,2026-07-22,0.227,1.103,False
BWU21E21A90517D,CUST100086761,2026-07-20,2.401,0.512,False
BWUB0C373F1A3FE,CUST100054693,2026-06-20,1.092,2.238,False
BWUD5ACCA16481F,CUST100015351,2026-07-17,1.89,0.99,False
BWUAC7E9792ACEE,CUST100031831,2026-06-19,0.125,0.897,False
BWU592C86FA1568,CUST100012073,2026-07-06,0.13,0.262,False
BWUE99EF4C61290,CUST100082785,2026-06-11,2.131,1.782,False
BWU550D0F81AA52,CUST100004090,2026-06-01,0.817,3.781,False
BWU0839FC0298A4,CUST100075960,2026-07-10,2.58,0.798,False
BWU4A9148B6D51C,CUST100006713,2026-06-15,1.052,0.078,False
BWU0FDE8A8D02AE,CUST100022203,2026-06-11,0.039,2.258,False
BWU7937508489D7,CUST100069011,2026-06-19,6.411,0.965,False
BWU7AAD9C1BA93C,CUST100013018,2026-06-06,2.709,0.586,True
BWU1AC447A8BC47,CUST100024078,2026-06-14,1.902,0.413,False
BWU4B5D270CD6FB,CUST100055473,2026-06-23,3.429,1.704,False
BWUDDBD04CBD9A8,CUST100081947,2026-06-28,3.09,2.609,False
BWU2EA1C9E93971,CUST100027376,2026-06-08,1.831,0.151,False
BWU7353D82490E7,CUST100095795,2026-06-23,0.913,1.508,False
BWU0F72C7DAFF03,CUST100025371,2026-06-19,2.774,0.322,False
BWU0ADF5D6A4BAD,CUST100093286,2026-07-15,3.744,0.6,False
BWUAB09BBE32F57,CUST100069348,2026-07-13,1.346,1.059,False
BWUD3E9DBCA7FE3,CUST100012108,2026-07-04,1.419,0.46,False
BWUA06BFF89063C,CUST100087254,2026-06-01,8.867,5.531,False
BWU85BE43CED7FE,CUST100025796,2026-06-30,3.569,1.17,False
BWU7941BE14761C,CUST100074955,2026-07-09,7.689,0.437,False
BWUCD44E03BD95F,CUST100060220,2026-07-13,3.771,3.48,False
BWU26941287395B,CUST100003589,2026-06-30,5.959,0.824,False
BWU607C9C2622E5,CUST100027647,2026-06-18,5.413,2.226,True
BWUD9DBA8095F7D,CUST100041165,2026-06-25,9.355,0.479,False
BWUACD7667E73AB,CUST100084284,2026-06-30,4.567,0.447,False
BWU5A571FB28D12,CUST100095577,2026-07-13,16.3,0.911,False
BWUD4CCD6971836,CUST100044209,2026-07-14,0.1,9.923,False
BWU30CC3AE66FBC,CUST100014736,2026-07-03,0.58,3.404,False
BWU49F68F2DC4E1,CUST100099203,2026-06-18,4.602,2.263,True
BWU6F6839709A13,CUST100023372,2026-07-04,0.495,1.079,False
BWU3F82E0AFE46A,CUST100017729,2026-06-21,19.714,1.777,False
BWU813C8CE53B11,CUST100030098,2026-07-19,1.683,2.035,False
BWUC86D10C8971C,CUST100039815,2026-07-13,8.673,2.264,False
BWUDFB5BEEC97A8,CUST100091403,2026-07-12,0.301,1.13,False
BWU0F557ABF7BBB,CUST100024402,2026-06-20,1.868,1.972,False
BWUFF71FC98310D,CUST100043993,2026-07-18,0.339,0.217,False
BWUDBEA9DADA79E,CUST100096853,2026-07-22,22.277,3.09,False
BWU456C791801C7,CUST100014889,2026-07-02,12.049,5.234,False
BWUB745D17A844F,CUST100034773,2026-07-10,3.867,0.081,False
BWUDD8C9AE1729B,CUST100071607,2026-07-19,6.468,0.554,False
BWU74864445F120,CUST100005555,2026-06-30,3.399,3.405,False
BWU975126E0CD53,CUST100064741,2026-07-21,1.505,0.361,False
BWU5F1243A09707,CUST100088224,2026-06-21,1.685,0.067,False
BWU2E299F4668C6,CUST100008186,2026-06-21,6.947,2.45,False
BWUCE9D7B48A32A,CUST100042651,2026-07-09,3.827,0.726,False
BWU707E253807ED,CUST100007571,2026-06-08,2.216,2.18,True
