customer_id,clv_estimate_usd,clv_segment,calculation_date
CUST100008979,3358.79,Platinum,2026-07-13
CUST100034074,1095.37,Silver,2026-07-13
CUST100076999,1286.52,Silver,2026-07-02
CUST100097260,810.32,Silver,2026-07-12
CUST100043558,1181.27,Silver,2026-07-09
CUST100030635,1462.53,Silver,2026-07-19
CUST100093903,1925.23,Gold,2026-07-20
CUST100072466,2387.35,Gold,2026-07-22
CUST100043135,325.14,Bronze,2026-07-04
CUST100022787,921.29,Silver,2026-07-05
CUST100095371,2161.2,Gold,2026-07-20
CUST100041613,1546.51,Gold,2026-07-12
CUST100029760,455.64,Bronze,2026-07-15
CUST100074951,2421.64,Gold,2026-07-22
CUST100081871,2373.11,Gold,2026-07-13
CUST100034102,1723.7,Gold,2026-07-03
CUST100094596,2098.77,Gold,2026-07-13
CUST100025379,2053.15,Gold,2026-07-07
CUST100095350,940.25,Silver,2026-07-07
CUST100015179,3082.94,Platinum,2026-07-19
CUST100022649,950.78,Silver,2026-07-19
CUST100040382,1199.78,Silver,2026-07-01
CUST100071901,1053.53,Silver,2026-07-18
CUST100086762,438.22,Bronze,2026-07-06
CUST100055737,1204.32,Silver,2026-07-16
CUST100013207,612.7,Silver,2026-07-18
CUST100061243,481.38,Bronze,2026-07-11
CUST100005294,1090.7,Silver,2026-07-19
CUST100076962,1091.23,Silver,2026-07-08
CUST100059054,380.03,Bronze,2026-07-23
CUST100009005,896.54,Silver,2026-07-13
CUST100068792,1581.37,Gold,2026-07-09
CUST100004435,1784.41,Gold,2026-07-03
CUST100098521,630.12,Silver,2026-07-09
CUST100087991,634.91,Silver,2026-07-15
CUST100082041,552.59,Silver,2026-07-17
CUST100042004,2056.52,Gold,2026-07-07
CUST100021290,556.24,Silver,2026-07-14
CUST100033220,2043.96,Gold,2026-07-18
CUST100036582,1938.06,Gold,2026-07-01
CUST100022597,2785.71,Gold,2026-07-01
CUST100069668,1255.93,Silver,2026-07-23
CUST100063420,1662.73,Gold,2026-07-04
CUST100088033,291.98,Bronze,2026-07-21
CUST100047911,808.11,Silver,2026-07-19
CUST100050315,1149.32,Silver,2026-07-05
CUST100057130,522.45,Silver,2026-07-05
CUST100023775,1009.19,Silver,2026-07-06
CUST100095264,475.93,Bronze,2026-07-03
CUST100045151,750.58,Silver,2026-07-23
CUST100066920,177.35,Bronze,2026-07-12
CUST100060229,1681.49,Gold,2026-07-12
CUST100013681,606.17,Silver,2026-07-10
CUST100080072,448.31,Bronze,2026-07-18
CUST100063331,677.67,Silver,2026-07-20
CUST100019394,879.71,Silver,2026-07-22
CUST100093753,526.17,Silver,2026-07-02
CUST100018270,456.81,Bronze,2026-07-10
CUST100037070,943.59,Silver,2026-07-21
CUST100019934,1278.06,Silver,2026-07-14
CUST100012006,349.09,Bronze,2026-07-01
CUST100019687,1960.03,Gold,2026-07-03
CUST100000870,392.68,Bronze,2026-07-23
CUST100082081,1084.32,Silver,2026-07-20
CUST100067360,1156.64,Silver,2026-07-03
CUST100020499,919.36,Silver,2026-07-06
CUST100037125,1661.69,Gold,2026-07-04
CUST100064779,1606.96,Gold,2026-07-03
CUST100040202,2808.86,Gold,2026-07-14
CUST100041563,1786.96,Gold,2026-07-18
CUST100001929,1502.43,Gold,2026-07-11
CUST100095154,1139.26,Silver,2026-07-15
CUST100005725,633.1,Silver,2026-07-22
CUST100012048,630.73,Silver,2026-07-21
CUST100043811,910.11,Silver,2026-07-10
CUST100060086,526.74,Silver,2026-07-03
CUST100059643,3093.68,Platinum,2026-07-10
CUST100087981,1382.82,Silver,2026-07-10
CUST100089666,1295.36,Silver,2026-07-14
CUST100072707,600.01,Silver,2026-07-04
CUST100087227,293.28,Bronze,2026-07-06
CUST100017924,1119.52,Silver,2026-07-09
CUST100031247,1175.43,Silver,2026-07-21
CUST100052786,291.36,Bronze,2026-07-03
CUST100034582,1229.79,Silver,2026-07-23
CUST100054757,365.57,Bronze,2026-07-22
CUST100067427,1525.91,Gold,2026-07-08
CUST100029536,585.3,Silver,2026-07-11
CUST100025002,666.59,Silver,2026-07-21
CUST100038636,1528.41,Gold,2026-07-18
CUST100004131,569.22,Silver,2026-07-01
CUST100025340,2884.28,Gold,2026-07-21
CUST100086654,1319.06,Silver,2026-07-14
CUST100067144,1066.02,Silver,2026-07-20
CUST100050454,914.38,Silver,2026-07-07
CUST100042576,295.3,Bronze,2026-07-02
CUST100082827,1147.75,Silver,2026-07-20
CUST100023137,917.44,Silver,2026-07-16
CUST100096721,1549.94,Gold,2026-07-16
CUST100091785,409.49,Bronze,2026-07-19
CUST100070815,879.64,Silver,2026-07-17
CUST100094037,615.27,Silver,2026-07-13
CUST100071303,1223.55,Silver,2026-07-05
CUST100014418,507.83,Silver,2026-07-07
CUST100005148,1821.56,Gold,2026-07-15
CUST100099677,225.36,Bronze,2026-07-14
CUST100006945,1128.78,Silver,2026-07-13
CUST100043708,451.04,Bronze,2026-07-03
CUST100085797,1190.19,Silver,2026-07-06
CUST100029491,931.18,Silver,2026-07-05
CUST100088342,1053.75,Silver,2026-07-13
CUST100085567,906.11,Silver,2026-07-12
CUST100099086,1658.77,Gold,2026-07-23
CUST100073066,1230.23,Silver,2026-07-06
CUST100024122,424.81,Bronze,2026-07-13
CUST100069989,788.7,Silver,2026-07-01
CUST100087741,1126.78,Silver,2026-07-22
CUST100003971,964.3,Silver,2026-07-04
CUST100023569,605.52,Silver,2026-07-16
CUST100025188,730.65,Silver,2026-07-20
CUST100030358,1529.78,Gold,2026-07-21
CUST100097094,1452.4,Silver,2026-07-13
CUST100058078,1856.25,Gold,2026-07-03
CUST100068873,1434.16,Silver,2026-07-17
CUST100038043,584.95,Silver,2026-07-01
CUST100072243,596.54,Silver,2026-07-15
CUST100066361,1077.19,Silver,2026-07-18
CUST100092214,1373.75,Silver,2026-07-15
CUST100030921,1426.61,Silver,2026-07-15
CUST100057106,1533.63,Gold,2026-07-15
CUST100051183,1287.55,Silver,2026-07-08
CUST100024529,472.01,Bronze,2026-07-15
CUST100019126,1918.04,Gold,2026-07-19
CUST100028932,322.27,Bronze,2026-07-23
CUST100058672,1168.53,Silver,2026-07-16
CUST100046571,977.92,Silver,2026-07-16
CUST100090420,1322.6,Silver,2026-07-06
CUST100039240,883.47,Silver,2026-07-13
CUST100052906,2389.82,Gold,2026-07-09
CUST100084568,1676.24,Gold,2026-07-08
CUST100002208,900.56,Silver,2026-07-23
CUST100006008,977.21,Silver,2026-07-06
CUST100040939,1512.32,Gold,2026-07-15
CUST100047558,2621.05,Gold,2026-07-03
CUST100024099,171.6,Bronze,2026-07-03
CUST100081075,915.4,Silver,2026-07-04
CUST100065999,844.56,Silver,2026-07-22
CUST100088037,657.8,Silver,2026-07-10
CUST100098984,1336.76,Silver,2026-07-22
CUST100011744,712.56,Silver,2026-07-15
CUST100038600,1540.67,Gold,2026-07-15
CUST100088191,1132.51,Silver,2026-07-11
CUST100034138,2386.37,Gold,2026-07-06
CUST100022032,387.18,Bronze,2026-07-02
CUST100096443,1536.62,Gold,2026-07-21
CUST100010674,2613.07,Gold,2026-07-14
CUST100020393,1478.12,Silver,2026-07-04
CUST100073867,2192.19,Gold,2026-07-13
CUST100097184,692.84,Silver,2026-07-06
CUST100069993,1403.36,Silver,2026-07-16
CUST100022663,401.6,Bronze,2026-07-14
CUST100043014,1487.8,Silver,2026-07-05
CUST100017419,607.36,Silver,2026-07-07
CUST100015481,906.01,Silver,2026-07-15
CUST100056329,640.34,Silver,2026-07-22
CUST100069040,2271.9,Gold,2026-07-14
CUST100019682,757.95,Silver,2026-07-21
CUST100022316,608.59,Silver,2026-07-11
CUST100074226,478.77,Bronze,2026-07-03
CUST100077904,1301.03,Silver,2026-07-21
CUST100022205,772.83,Silver,2026-07-14
CUST100069986,796.12,Silver,2026-07-03
CUST100054579,327.31,Bronze,2026-07-12
CUST100059498,1164.93,Silver,2026-07-01
CUST100060933,646.52,Silver,2026-07-19
CUST100095556,1158.85,Silver,2026-07-11
CUST100030206,493.67,Bronze,2026-07-12
CUST100072009,2083.15,Gold,2026-07-15
CUST100081095,1166.51,Silver,2026-07-14
CUST100029860,2624.18,Gold,2026-07-16
CUST100091081,745.39,Silver,2026-07-04
CUST100062802,1003.71,Silver,2026-07-08
CUST100060115,387.81,Bronze,2026-07-19
CUST100023650,491.22,Bronze,2026-07-14
CUST100064096,987.6,Silver,2026-07-10
CUST100085805,1555.28,Gold,2026-07-20
CUST100030126,1277.86,Silver,2026-07-14
CUST100063640,781.51,Silver,2026-07-17
CUST100048404,1187.08,Silver,2026-07-01
CUST100065347,587.69,Silver,2026-07-06
CUST100083437,610.32,Silver,2026-07-08
CUST100011774,127.97,Bronze,2026-07-01
CUST100030138,1069.2,Silver,2026-07-20
CUST100004831,675.43,Silver,2026-07-21
CUST100022746,435.56,Bronze,2026-07-12
CUST100045315,1392.58,Silver,2026-07-16
CUST100013938,2127.13,Gold,2026-07-17
CUST100074900,2146.62,Gold,2026-07-21
CUST100056283,968.22,Silver,2026-07-06
CUST100065134,1244.54,Silver,2026-07-01
CUST100056047,365.57,Bronze,2026-07-17
CUST100029694,362.95,Bronze,2026-07-18
CUST100078681,927.04,Silver,2026-07-07
CUST100025198,1588.79,Gold,2026-07-06
CUST100097372,578.72,Silver,2026-07-02
CUST100023659,730.32,Silver,2026-07-08
CUST100085992,475.6,Bronze,2026-07-13
CUST100084601,531.73,Silver,2026-07-23
CUST100055125,1001.33,Silver,2026-07-18
CUST100058757,1530.31,Gold,2026-07-13
CUST100047662,1805.88,Gold,2026-07-04
CUST100004359,1989.76,Gold,2026-07-13
CUST100018189,773.02,Silver,2026-07-13
CUST100042305,475.16,Bronze,2026-07-10
CUST100055087,925.6,Silver,2026-07-10
CUST100069426,821.35,Silver,2026-07-17
CUST100071319,767.86,Silver,2026-07-22
CUST100020130,1465.55,Silver,2026-07-08
CUST100084542,2677.31,Gold,2026-07-15
CUST100043521,826.99,Silver,2026-07-15
CUST100008143,1331.12,Silver,2026-07-02
CUST100021137,303.21,Bronze,2026-07-06
CUST100066819,1136.67,Silver,2026-07-03
CUST100054678,1140.09,Silver,2026-07-06
CUST100035301,989.41,Silver,2026-07-13
CUST100096531,100.83,Bronze,2026-07-16
CUST100086803,1585.0,Gold,2026-07-15
CUST100065558,250.44,Bronze,2026-07-23
CUST100060572,952.95,Silver,2026-07-13
CUST100088514,863.38,Silver,2026-07-13
CUST100014167,175.69,Bronze,2026-07-08
CUST100011023,2492.84,Gold,2026-07-14
CUST100018284,2040.93,Gold,2026-07-20
CUST100045579,1142.84,Silver,2026-07-19
CUST100026159,1385.19,Silver,2026-07-11
CUST100077984,776.4,Silver,2026-07-19
CUST100067643,2589.33,Gold,2026-07-04
CUST100060240,462.02,Bronze,2026-07-12
CUST100028130,746.58,Silver,2026-07-14
CUST100022550,1523.05,Gold,2026-07-12
CUST100047726,1789.05,Gold,2026-07-13
CUST100009909,1423.22,Silver,2026-07-16
CUST100057089,1313.02,Silver,2026-07-20
CUST100033864,1456.16,Silver,2026-07-05
CUST100090815,1593.07,Gold,2026-07-15
CUST100016928,198.23,Bronze,2026-07-18
CUST100093820,849.56,Silver,2026-07-01
CUST100072535,832.97,Silver,2026-07-13
CUST100007051,585.67,Silver,2026-07-03
CUST100021029,834.92,Silver,2026-07-15
CUST100017173,914.39,Silver,2026-07-18
CUST100054462,2069.7,Gold,2026-07-17
CUST100011354,1201.26,Silver,2026-07-01
CUST100041123,2344.64,Gold,2026-07-20
CUST100053400,219.4,Bronze,2026-07-07
CUST100068861,1178.34,Silver,2026-07-09
CUST100024550,847.28,Silver,2026-07-04
CUST100094535,598.48,Silver,2026-07-18
CUST100060271,1119.79,Silver,2026-07-17
CUST100029140,323.95,Bronze,2026-07-13
CUST100030229,985.51,Silver,2026-07-09
CUST100071877,1265.46,Silver,2026-07-03
CUST100019039,1321.03,Silver,2026-07-23
CUST100017665,2178.19,Gold,2026-07-06
CUST100069392,2612.63,Gold,2026-07-14
CUST100005279,1314.25,Silver,2026-07-06
CUST100091281,885.24,Silver,2026-07-12
CUST100062240,3549.51,Platinum,2026-07-19
CUST100000919,1501.28,Gold,2026-07-04
CUST100031160,2291.74,Gold,2026-07-03
CUST100064042,2740.87,Gold,2026-07-21
CUST100000550,623.24,Silver,2026-07-05
CUST100092947,2063.71,Gold,2026-07-19
CUST100040388,1238.12,Silver,2026-07-10
CUST100012069,763.17,Silver,2026-07-18
CUST100058555,2187.47,Gold,2026-07-20
CUST100067572,773.31,Silver,2026-07-23
CUST100083162,662.24,Silver,2026-07-07
CUST100078086,1287.39,Silver,2026-07-03
CUST100032275,227.7,Bronze,2026-07-18
CUST100074402,2071.68,Gold,2026-07-08
CUST100071532,605.17,Silver,2026-07-14
CUST100045074,746.17,Silver,2026-07-05
CUST100035143,2066.73,Gold,2026-07-02
CUST100002099,1032.27,Silver,2026-07-17
CUST100025350,748.37,Silver,2026-07-08
CUST100071504,962.69,Silver,2026-07-16
CUST100089569,784.02,Silver,2026-07-17
CUST100085265,1371.69,Silver,2026-07-02
CUST100029739,1063.66,Silver,2026-07-10
CUST100002431,1178.22,Silver,2026-07-20
CUST100080740,938.75,Silver,2026-07-04
CUST100071887,627.54,Silver,2026-07-08
CUST100038504,3085.62,Platinum,2026-07-18
CUST100096814,2122.4,Gold,2026-07-07
CUST100086644,1308.05,Silver,2026-07-07
CUST100025915,885.53,Silver,2026-07-13
CUST100011791,866.14,Silver,2026-07-09
CUST100078722,517.83,Silver,2026-07-01
CUST100008431,2428.76,Gold,2026-07-20
CUST100039296,2077.51,Gold,2026-07-15
CUST100025590,902.18,Silver,2026-07-23
CUST100079640,2036.62,Gold,2026-07-21
CUST100085591,132.14,Bronze,2026-07-07
CUST100042224,500.81,Silver,2026-07-18
CUST100088263,881.16,Silver,2026-07-05
CUST100027368,2111.17,Gold,2026-07-10
CUST100017564,219.12,Bronze,2026-07-01
CUST100042152,1540.47,Gold,2026-07-04
CUST100087812,1437.04,Silver,2026-07-12
CUST100027720,577.49,Silver,2026-07-18
CUST100086227,624.32,Silver,2026-07-05
CUST100083897,1166.53,Silver,2026-07-18
CUST100039033,2121.71,Gold,2026-07-20
CUST100013440,321.17,Bronze,2026-07-23
CUST100085631,2047.41,Gold,2026-07-18
CUST100038985,1489.39,Silver,2026-07-02
CUST100007395,376.11,Bronze,2026-07-22
CUST100035008,2573.38,Gold,2026-07-05
CUST100068306,1498.18,Silver,2026-07-13
CUST100091216,856.96,Silver,2026-07-09
CUST100072512,410.21,Bronze,2026-07-23
CUST100069558,1520.97,Gold,2026-07-06
CUST100004210,1237.83,Silver,2026-07-13
CUST100099092,1165.6,Silver,2026-07-13
CUST100085177,825.27,Silver,2026-07-03
CUST100072076,1330.16,Silver,2026-07-18
CUST100014656,1131.53,Silver,2026-07-06
CUST100021342,1897.17,Gold,2026-07-01
CUST100017305,2135.6,Gold,2026-07-07
CUST100066576,824.69,Silver,2026-07-05
CUST100066506,2398.4,Gold,2026-07-23
CUST100019194,1352.71,Silver,2026-07-10
CUST100027641,1642.36,Gold,2026-07-23
CUST100008151,1665.54,Gold,2026-07-01
CUST100061257,232.38,Bronze,2026-07-10
CUST100017220,91.53,Bronze,2026-07-10
CUST100087693,1756.75,Gold,2026-07-09
CUST100045301,542.05,Silver,2026-07-17
CUST100052907,384.89,Bronze,2026-07-11
CUST100013586,1707.45,Gold,2026-07-03
CUST100025437,499.11,Bronze,2026-07-19
CUST100068120,628.15,Silver,2026-07-18
CUST100009567,907.66,Silver,2026-07-21
CUST100093161,649.17,Silver,2026-07-13
CUST100055823,1398.72,Silver,2026-07-11
CUST100004618,763.88,Silver,2026-07-21
CUST100032136,1553.55,Gold,2026-07-12
CUST100010481,515.73,Silver,2026-07-21
CUST100058285,2899.33,Gold,2026-07-06
CUST100073534,1424.89,Silver,2026-07-21
CUST100091460,742.13,Silver,2026-07-06
CUST100015790,2026.23,Gold,2026-07-16
CUST100098789,416.58,Bronze,2026-07-23
CUST100091511,610.65,Silver,2026-07-22
CUST100036422,1598.19,Gold,2026-07-05
CUST100071657,1062.89,Silver,2026-07-05
CUST100092161,1773.3,Gold,2026-07-20
CUST100077682,968.46,Silver,2026-07-17
CUST100048600,1041.61,Silver,2026-07-06
CUST100068654,502.97,Silver,2026-07-03
CUST100023216,1666.55,Gold,2026-07-10
CUST100028972,622.19,Silver,2026-07-20
CUST100099172,1258.02,Silver,2026-07-01
CUST100042978,892.82,Silver,2026-07-17
CUST100036838,2051.3,Gold,2026-07-23
CUST100085264,824.51,Silver,2026-07-23
CUST100081724,937.03,Silver,2026-07-20
CUST100040394,505.35,Silver,2026-07-07
CUST100015768,1167.18,Silver,2026-07-13
CUST100080672,1535.86,Gold,2026-07-08
CUST100017382,1022.88,Silver,2026-07-19
CUST100001021,1048.11,Silver,2026-07-06
CUST100042925,1225.76,Silver,2026-07-08
CUST100054398,422.93,Bronze,2026-07-03
CUST100086104,177.93,Bronze,2026-07-13
CUST100084785,1105.65,Silver,2026-07-14
CUST100083847,1015.78,Silver,2026-07-23
CUST100093273,935.82,Silver,2026-07-02
CUST100017827,903.27,Silver,2026-07-14
CUST100021500,1452.89,Silver,2026-07-16
CUST100040270,417.76,Bronze,2026-07-01
CUST100020444,847.96,Silver,2026-07-23
CUST100004617,473.24,Bronze,2026-07-18
CUST100051044,1036.76,Silver,2026-07-07
CUST100010667,2825.61,Gold,2026-07-17
CUST100028406,491.24,Bronze,2026-07-10
CUST100024035,1248.33,Silver,2026-07-10
CUST100039894,968.1,Silver,2026-07-04
CUST100088072,1919.55,Gold,2026-07-23
CUST100003111,948.71,Silver,2026-07-09
CUST100018873,687.96,Silver,2026-07-12
CUST100031293,575.22,Silver,2026-07-13
CUST100048906,1392.66,Silver,2026-07-04
CUST100004631,1468.0,Silver,2026-07-18
CUST100045189,1076.24,Silver,2026-07-19
CUST100088875,236.95,Bronze,2026-07-14
CUST100059722,2054.3,Gold,2026-07-01
CUST100071796,1691.71,Gold,2026-07-17
CUST100094065,1217.23,Silver,2026-07-17
CUST100060638,1311.84,Silver,2026-07-22
CUST100077282,251.37,Bronze,2026-07-11
CUST100084673,452.11,Bronze,2026-07-03
CUST100093205,320.87,Bronze,2026-07-09
CUST100048117,546.31,Silver,2026-07-06
CUST100068662,1065.82,Silver,2026-07-05
CUST100088940,984.06,Silver,2026-07-06
CUST100021172,2357.11,Gold,2026-07-02
CUST100031155,658.78,Silver,2026-07-20
CUST100015745,1066.89,Silver,2026-07-21
CUST100061131,797.58,Silver,2026-07-08
CUST100065959,769.63,Silver,2026-07-12
CUST100085355,930.17,Silver,2026-07-19
CUST100091400,1751.36,Gold,2026-07-15
CUST100065629,2477.79,Gold,2026-07-17
CUST100097498,149.26,Bronze,2026-07-19
CUST100070728,1543.18,Gold,2026-07-16
CUST100021385,780.73,Silver,2026-07-04
CUST100050322,1588.04,Gold,2026-07-10
CUST100057879,2451.02,Gold,2026-07-03
CUST100080581,641.25,Silver,2026-07-22
CUST100041977,1127.58,Silver,2026-07-11
CUST100022387,2641.77,Gold,2026-07-17
CUST100032077,1829.88,Gold,2026-07-04
CUST100071788,995.42,Silver,2026-07-14
CUST100051542,736.78,Silver,2026-07-18
CUST100089646,1396.3,Silver,2026-07-01
CUST100068955,946.85,Silver,2026-07-16
CUST100052156,872.03,Silver,2026-07-08
CUST100045036,664.05,Silver,2026-07-10
CUST100027351,1491.92,Silver,2026-07-17
CUST100091100,631.94,Silver,2026-07-01
CUST100096076,2419.73,Gold,2026-07-16
CUST100020681,1532.73,Gold,2026-07-07
CUST100090438,3118.21,Platinum,2026-07-19
CUST100051497,2086.06,Gold,2026-07-18
CUST100097621,1175.3,Silver,2026-07-19
CUST100062391,383.89,Bronze,2026-07-02
CUST100073577,1732.38,Gold,2026-07-18
CUST100064522,506.14,Silver,2026-07-07
CUST100024143,1338.59,Silver,2026-07-12
CUST100079632,2282.44,Gold,2026-07-02
CUST100019100,550.25,Silver,2026-07-21
CUST100009636,916.38,Silver,2026-07-15
CUST100046115,988.8,Silver,2026-07-09
CUST100061663,719.03,Silver,2026-07-10
CUST100027142,865.15,Silver,2026-07-01
CUST100092898,1363.85,Silver,2026-07-13
CUST100018733,1002.98,Silver,2026-07-09
CUST100028115,947.04,Silver,2026-07-11
CUST100090695,505.13,Silver,2026-07-09
CUST100010750,1006.03,Silver,2026-07-01
CUST100035494,634.27,Silver,2026-07-16
CUST100079181,1344.11,Silver,2026-07-09
CUST100009883,868.9,Silver,2026-07-12
CUST100009299,871.32,Silver,2026-07-16
CUST100025167,435.31,Bronze,2026-07-02
CUST100096525,1443.9,Silver,2026-07-14
CUST100058822,1974.25,Gold,2026-07-14
CUST100090768,1136.22,Silver,2026-07-03
CUST100089702,800.51,Silver,2026-07-11
CUST100036354,1001.36,Silver,2026-07-23
CUST100067781,597.63,Silver,2026-07-21
CUST100026088,1906.14,Gold,2026-07-10
CUST100015729,543.53,Silver,2026-07-08
CUST100055152,1044.03,Silver,2026-07-21
CUST100016035,1679.03,Gold,2026-07-19
CUST100017725,1361.76,Silver,2026-07-07
CUST100051118,1068.79,Silver,2026-07-21
CUST100096151,963.34,Silver,2026-07-03
CUST100092886,1004.88,Silver,2026-07-14
CUST100061491,1543.43,Gold,2026-07-19
CUST100067362,338.16,Bronze,2026-07-12
CUST100052584,1846.9,Gold,2026-07-21
CUST100017108,1453.89,Silver,2026-07-16
CUST100060302,1284.29,Silver,2026-07-21
CUST100072565,668.88,Silver,2026-07-01
CUST100085241,1134.44,Silver,2026-07-21
CUST100079142,2344.42,Gold,2026-07-23
CUST100098694,836.41,Silver,2026-07-20
CUST100081068,1016.93,Silver,2026-07-17
CUST100021986,1142.32,Silver,2026-07-13
CUST100038425,642.82,Silver,2026-07-04
CUST100051418,1257.72,Silver,2026-07-06
CUST100071156,3057.31,Platinum,2026-07-17
CUST100037549,602.82,Silver,2026-07-01
CUST100059199,1714.96,Gold,2026-07-01
CUST100080743,1041.05,Silver,2026-07-05
CUST100082267,847.39,Silver,2026-07-03
CUST100031385,2337.86,Gold,2026-07-19
CUST100079319,1259.1,Silver,2026-07-14
CUST100019677,1597.02,Gold,2026-07-17
CUST100090701,2116.78,Gold,2026-07-13
CUST100078618,1130.79,Silver,2026-07-20
CUST100084961,810.32,Silver,2026-07-09
CUST100010181,1666.42,Gold,2026-07-01
CUST100073283,2375.41,Gold,2026-07-21
CUST100014338,801.04,Silver,2026-07-18
CUST100090272,802.16,Silver,2026-07-16
CUST100080297,1149.81,Silver,2026-07-23
CUST100088474,1804.31,Gold,2026-07-01
CUST100095531,749.67,Silver,2026-07-20
CUST100048409,1458.77,Silver,2026-07-02
CUST100094787,391.03,Bronze,2026-07-07
CUST100047969,2060.5,Gold,2026-07-01
CUST100083152,504.72,Silver,2026-07-08
CUST100012715,1183.76,Silver,2026-07-04
CUST100074330,1261.9,Silver,2026-07-02
CUST100094532,1581.84,Gold,2026-07-12
CUST100071111,1558.31,Gold,2026-07-20
CUST100086615,750.99,Silver,2026-07-13
CUST100098897,598.82,Silver,2026-07-02
CUST100049438,2913.98,Gold,2026-07-19
CUST100025272,341.2,Bronze,2026-07-12
CUST100000531,486.68,Bronze,2026-07-13
CUST100086124,1218.15,Silver,2026-07-16
CUST100029275,917.78,Silver,2026-07-10
CUST100083049,3353.11,Platinum,2026-07-22
CUST100052989,1489.81,Silver,2026-07-11
CUST100090266,1557.25,Gold,2026-07-22
CUST100049547,1099.33,Silver,2026-07-13
CUST100088903,1550.77,Gold,2026-07-22
CUST100016984,1970.83,Gold,2026-07-08
CUST100042047,768.96,Silver,2026-07-17
CUST100067592,1422.32,Silver,2026-07-08
CUST100056011,1291.63,Silver,2026-07-21
CUST100047280,713.55,Silver,2026-07-22
CUST100088636,2399.63,Gold,2026-07-02
CUST100055397,1317.66,Silver,2026-07-20
CUST100052174,91.25,Bronze,2026-07-11
CUST100004517,274.97,Bronze,2026-07-18
CUST100068745,455.4,Bronze,2026-07-02
CUST100090939,1278.61,Silver,2026-07-20
CUST100003274,743.66,Silver,2026-07-13
CUST100053870,3299.26,Platinum,2026-07-13
CUST100017908,839.15,Silver,2026-07-15
CUST100010991,162.88,Bronze,2026-07-05
CUST100059541,626.89,Silver,2026-07-06
CUST100065241,1401.44,Silver,2026-07-01
CUST100062053,2221.09,Gold,2026-07-03
