dispatch_id,customer_id,technician_id,dispatch_date,issue_type,resolution_time_hr,status
DSPEFFE36B210,CUST100062302,TECH1299,2026-02-18,Equipment Install,2.97,Scheduled
DSPE731A07758,CUST100061220,TECH1353,2026-02-03,No Service,2.58,Completed
DSP728056CD1A,CUST100081673,TECH1500,2026-02-04,Slow Internet,2.09,Completed
DSP146B076079,CUST100096655,TECH1009,2026-02-24,No Service,3.72,Scheduled
DSPC101922821,CUST100030031,TECH1393,2026-04-11,Slow Internet,0.88,Completed
DSP7B305C38C5,CUST100006198,TECH1490,2026-06-21,Line Repair,4.36,Completed
DSPF5F23E57A6,CUST100032943,TECH1277,2026-06-04,Router Replacement,5.79,Scheduled
DSPBD1802C567,CUST100075977,TECH1105,2026-04-16,Line Repair,1.85,Cancelled
DSP23EEAB5AEF,CUST100001029,TECH1277,2026-06-11,Equipment Install,1.14,Completed
DSPEE5A5BC931,CUST100067136,TECH1243,2026-05-18,Slow Internet,0.89,Completed
DSP1DB3D19029,CUST100078870,TECH1259,2026-01-25,Line Repair,2.19,Scheduled
DSP266F24054A,CUST100037469,TECH1159,2026-06-22,No Service,2.94,Scheduled
DSPFD0A9B90AD,CUST100004568,TECH1100,2026-05-24,Router Replacement,7.37,Completed
DSP13869CBC4B,CUST100084105,TECH1078,2026-05-25,Line Repair,2.05,Completed
DSP67AB4D67D7,CUST100089224,TECH1069,2026-01-24,No Service,4.9,Completed
DSPB05A01B373,CUST100024975,TECH1097,2026-03-07,Router Replacement,7.69,Completed
DSP5651DC4229,CUST100067491,TECH1170,2026-07-13,Slow Internet,4.42,Completed
DSPC13E2F4E45,CUST100053946,TECH1311,2026-05-29,Equipment Install,0.82,Completed
DSPD6CE711B8A,CUST100036090,TECH1138,2026-04-08,Router Replacement,1.03,Completed
DSP322B712F91,CUST100089544,TECH1451,2026-04-05,Equipment Install,0.69,Completed
DSP03C6ECE779,CUST100019623,TECH1068,2026-01-11,Router Replacement,0.09,Completed
DSP887C59F946,CUST100057353,TECH1075,2026-07-01,No Service,1.08,Completed
DSPA28CB43E0E,CUST100004321,TECH1055,2026-02-22,Line Repair,2.47,Completed
DSP540999410B,CUST100004241,TECH1004,2026-05-13,Slow Internet,9.42,Scheduled
DSP94BCF06C3B,CUST100000499,TECH1479,2026-02-28,No Service,8.98,Completed
DSP0D50CC5D2F,CUST100056603,TECH1260,2026-02-22,Slow Internet,0.68,Completed
DSP0C20FC4F5A,CUST100087730,TECH1411,2026-07-01,No Service,8.05,Rescheduled
DSP3EB6DC4173,CUST100030474,TECH1016,2026-06-25,Slow Internet,0.37,Completed
DSPBEFFC39DAD,CUST100008864,TECH1383,2026-06-05,Slow Internet,1.94,Scheduled
DSP2930072748,CUST100067540,TECH1274,2026-01-06,Line Repair,0.08,Completed
DSP4EBA9C7DD9,CUST100046263,TECH1073,2026-05-19,No Service,15.28,Completed
DSP2A01BC6E9B,CUST100044649,TECH1330,2026-01-29,Slow Internet,0.61,Completed
DSP74B7D380C7,CUST100068208,TECH1480,2026-05-23,Router Replacement,0.67,Completed
DSP7DBF7EC4CA,CUST100097154,TECH1443,2026-07-13,Router Replacement,6.7,Scheduled
DSP0682159219,CUST100065327,TECH1456,2026-02-20,Line Repair,1.6,Completed
DSP4EB1E5A597,CUST100028475,TECH1288,2026-02-18,Router Replacement,0.24,Completed
DSP598484B0F3,CUST100057361,TECH1115,2026-07-19,Equipment Install,3.76,Completed
DSP7254A149EC,CUST100041054,TECH1403,2026-05-29,Equipment Install,1.05,Completed
DSP0C3F9FEDCD,CUST100090852,TECH1270,2026-07-08,Line Repair,2.28,Cancelled
DSPA7451AA9DF,CUST100068124,TECH1224,2026-03-06,Router Replacement,0.49,Completed
DSPD6550054F4,CUST100088444,TECH1377,2026-06-24,Slow Internet,3.47,Completed
DSP69B04F2986,CUST100051518,TECH1030,2026-03-26,Router Replacement,5.23,Completed
DSPDC5E24D637,CUST100067514,TECH1091,2026-06-11,Router Replacement,2.58,Scheduled
DSP631336C8C4,CUST100011698,TECH1146,2026-01-12,No Service,2.41,Completed
DSPB5C97B2D6B,CUST100074145,TECH1049,2026-03-22,No Service,1.61,Completed
DSP5102E0E5A4,CUST100056314,TECH1427,2026-01-20,Line Repair,1.98,Scheduled
DSPB7523C0C40,CUST100045825,TECH1289,2026-05-29,No Service,2.28,Completed
DSPCA17AA3B8D,CUST100018639,TECH1221,2026-04-22,Line Repair,2.34,Completed
DSP0A4148284C,CUST100099002,TECH1077,2026-02-14,Line Repair,0.5,Completed
DSP589573219F,CUST100017026,TECH1330,2026-03-19,Line Repair,2.96,Completed
DSP7FB5695522,CUST100027861,TECH1044,2026-03-03,Slow Internet,1.73,Completed
DSP812CDEABAB,CUST100021154,TECH1101,2026-02-01,Equipment Install,3.41,Completed
DSP337464CDB5,CUST100084623,TECH1413,2026-06-20,Line Repair,6.93,Completed
DSP5EB48EFAC1,CUST100031810,TECH1500,2026-07-19,Slow Internet,0.22,Scheduled
DSP7030EC57AB,CUST100065731,TECH1008,2026-05-14,Equipment Install,0.06,Completed
DSP5566B40A4F,CUST100071569,TECH1428,2026-06-16,Slow Internet,0.08,Completed
DSPD44CA45414,CUST100071390,TECH1434,2026-02-26,Slow Internet,2.1,Completed
DSPEA735549A0,CUST100021615,TECH1195,2026-02-07,Line Repair,2.18,Completed
DSP15BC1B5B43,CUST100027432,TECH1327,2026-07-20,Slow Internet,0.38,Completed
DSP665D5B64B9,CUST100094664,TECH1110,2026-03-04,No Service,2.23,Completed
DSP67881484C2,CUST100021537,TECH1040,2026-01-04,Slow Internet,10.1,Rescheduled
DSP776A013727,CUST100052209,TECH1422,2026-07-20,Router Replacement,5.59,Completed
DSP6B8DDA273B,CUST100084195,TECH1153,2026-04-09,No Service,0.7,Completed
DSP5F7273EDF4,CUST100079525,TECH1092,2026-01-24,No Service,1.45,Completed
DSPD03DF7E784,CUST100088440,TECH1419,2026-04-23,Slow Internet,9.19,Completed
DSP96A4609B59,CUST100059687,TECH1022,2026-04-30,No Service,3.41,Completed
DSPA7CBFF824F,CUST100051012,TECH1186,2026-04-18,Equipment Install,0.37,Completed
DSP2F1910AA0C,CUST100059530,TECH1147,2026-04-22,Line Repair,5.47,Cancelled
DSP1FF1FA74E0,CUST100092321,TECH1058,2026-05-10,Line Repair,2.08,Scheduled
DSP3BC2FEDA04,CUST100063732,TECH1019,2026-05-25,Slow Internet,2.32,Completed
DSP68DD0DC43F,CUST100008269,TECH1189,2026-05-18,Line Repair,1.37,Completed
DSPCD1A7F6D9D,CUST100040401,TECH1445,2026-01-28,Slow Internet,1.94,Completed
DSPF6FED9CD6F,CUST100049676,TECH1412,2026-03-13,Line Repair,5.04,Completed
DSPED7ADB8A63,CUST100051953,TECH1459,2026-02-25,Slow Internet,0.88,Completed
DSPC571026ABF,CUST100035932,TECH1312,2026-02-01,Equipment Install,6.59,Completed
DSP6697DE46F5,CUST100068176,TECH1073,2026-03-19,Router Replacement,8.15,Completed
DSP5A469D1AA4,CUST100085534,TECH1266,2026-05-07,Slow Internet,5.43,Completed
DSPA9595C8EA7,CUST100037055,TECH1142,2026-03-06,Equipment Install,2.3,Completed
DSP15493FC0E8,CUST100060239,TECH1272,2026-07-01,Line Repair,0.99,Completed
DSP5684A3EB35,CUST100053024,TECH1483,2026-03-22,Router Replacement,0.1,Scheduled
DSP4D867B4833,CUST100064199,TECH1232,2026-06-21,Slow Internet,4.26,Completed
DSPD2D885D4BF,CUST100013240,TECH1314,2026-04-12,Line Repair,0.39,Scheduled
DSP27F7643DD5,CUST100098025,TECH1000,2026-04-24,Equipment Install,2.45,Completed
DSP5C57C05CB3,CUST100039306,TECH1447,2026-06-13,No Service,0.82,Completed
DSPD7DFED698B,CUST100079952,TECH1017,2026-02-11,No Service,1.01,Completed
DSPA968BC19F3,CUST100099697,TECH1488,2026-06-17,No Service,1.64,Completed
DSP35D05714FE,CUST100077559,TECH1498,2026-04-14,No Service,0.38,Completed
DSPEBA3A01C45,CUST100015122,TECH1427,2026-02-20,Slow Internet,2.11,Scheduled
DSPB814C6F650,CUST100097850,TECH1211,2026-03-25,Equipment Install,6.31,Completed
DSP1AED0309B9,CUST100067109,TECH1279,2026-03-05,Equipment Install,1.47,Completed
DSPDF33F2D5D4,CUST100098709,TECH1074,2026-02-13,Equipment Install,1.28,Completed
DSPF25E69B027,CUST100099972,TECH1438,2026-05-04,Line Repair,0.99,Completed
DSP288CA9A1A9,CUST100012317,TECH1067,2026-03-08,Line Repair,0.01,Completed
DSP6E4898CFEA,CUST100093617,TECH1319,2026-03-07,No Service,1.63,Scheduled
DSP76B66E8747,CUST100061686,TECH1403,2026-04-15,Slow Internet,1.47,Completed
DSP5EDDA76208,CUST100026701,TECH1030,2026-01-28,Slow Internet,0.43,Completed
DSPCD3E19BE3C,CUST100019073,TECH1150,2026-01-25,Slow Internet,0.19,Completed
DSP0896920833,CUST100033592,TECH1193,2026-03-23,Slow Internet,0.01,Completed
DSP9A06A9BF49,CUST100075936,TECH1468,2026-01-09,Equipment Install,0.76,Completed
DSPB1A19515DE,CUST100094983,TECH1318,2026-05-28,Equipment Install,7.24,Completed
DSP683B5DBDDB,CUST100004294,TECH1293,2026-03-17,Slow Internet,8.59,Completed
DSP351270B8EF,CUST100001054,TECH1410,2026-06-06,No Service,0.8,Completed
DSPA2053D3464,CUST100074029,TECH1171,2026-02-24,Router Replacement,2.98,Completed
DSP573C89979D,CUST100040518,TECH1102,2026-01-19,No Service,23.8,Cancelled
DSPC4FE23F4DB,CUST100017442,TECH1313,2026-01-25,Equipment Install,0.57,Completed
DSPAFF34BF1A2,CUST100070832,TECH1289,2026-04-14,Slow Internet,4.6,Completed
DSP402D5C0F4D,CUST100057708,TECH1496,2026-02-22,Line Repair,1.82,Completed
DSPFCA81B47C2,CUST100092170,TECH1219,2026-03-13,No Service,3.76,Scheduled
DSPBF14C8C220,CUST100084981,TECH1309,2026-06-18,Router Replacement,3.99,Cancelled
DSP8CBC8B5BF9,CUST100044297,TECH1494,2026-05-09,Router Replacement,0.27,Rescheduled
DSP208B95AA2B,CUST100020160,TECH1277,2026-05-05,Router Replacement,6.53,Scheduled
DSP16112C0890,CUST100007342,TECH1004,2026-05-24,Slow Internet,6.09,Completed
DSP0AAB11A797,CUST100065864,TECH1312,2026-06-25,Line Repair,0.42,Completed
DSP00BC9FEC30,CUST100075172,TECH1007,2026-03-11,Slow Internet,2.17,Completed
DSP47A26EEBFA,CUST100028990,TECH1256,2026-07-06,Router Replacement,3.14,Rescheduled
DSP531B863A49,CUST100093421,TECH1384,2026-02-15,Slow Internet,0.64,Completed
DSPF8915CA78B,CUST100078250,TECH1486,2026-01-18,Line Repair,0.05,Completed
DSPD316BB0019,CUST100019843,TECH1133,2026-02-23,No Service,1.02,Scheduled
DSP9E9E4FED76,CUST100047182,TECH1474,2026-05-13,Equipment Install,0.51,Completed
DSPB54C89FB54,CUST100019526,TECH1343,2026-05-12,No Service,0.43,Rescheduled
DSPBD6DF2192D,CUST100005499,TECH1187,2026-01-21,Line Repair,2.25,Completed
DSPADAF20930A,CUST100002724,TECH1202,2026-03-16,Slow Internet,1.07,Rescheduled
DSP14B09653D4,CUST100061751,TECH1073,2026-02-18,No Service,0.79,Completed
DSP67DB36DF72,CUST100069181,TECH1382,2026-05-24,Equipment Install,0.08,Scheduled
DSPBB825C562D,CUST100039000,TECH1035,2026-07-21,Slow Internet,0.52,Completed
DSPC4E4250D88,CUST100027464,TECH1495,2026-03-25,Slow Internet,1.9,Completed
DSP09E53F0898,CUST100077257,TECH1043,2026-05-03,Equipment Install,2.41,Completed
DSP7E66FECBAF,CUST100010452,TECH1406,2026-02-18,Router Replacement,0.44,Completed
DSP419EE64624,CUST100010322,TECH1119,2026-05-29,Line Repair,0.19,Completed
DSP038B10A204,CUST100058331,TECH1157,2026-03-29,Router Replacement,0.29,Completed
DSP61705D5BAA,CUST100027642,TECH1419,2026-04-14,No Service,0.81,Rescheduled
DSP0BD01560C5,CUST100098812,TECH1215,2026-01-20,Slow Internet,5.72,Completed
DSP4BF579C9D4,CUST100002439,TECH1058,2026-04-25,No Service,0.89,Completed
DSPA637ACE842,CUST100089832,TECH1084,2026-05-20,Router Replacement,1.62,Completed
DSP1D7FD7272C,CUST100093722,TECH1045,2026-03-30,Line Repair,0.03,Completed
DSP36091BEC13,CUST100032656,TECH1367,2026-03-01,No Service,1.86,Completed
DSP59B9509EDB,CUST100025384,TECH1184,2026-04-13,Line Repair,1.86,Completed
DSP00005155EE,CUST100042365,TECH1135,2026-06-02,Line Repair,3.75,Completed
DSPDD926D2AEB,CUST100012626,TECH1095,2026-04-10,No Service,4.09,Completed
DSPEFD08512BD,CUST100056956,TECH1007,2026-06-06,Router Replacement,1.72,Completed
DSP6A9FAE1E09,CUST100036492,TECH1346,2026-02-20,Line Repair,0.39,Completed
DSP6438FC03BB,CUST100085584,TECH1318,2026-03-08,Slow Internet,1.77,Cancelled
DSP679E19B53E,CUST100087205,TECH1268,2026-06-03,Equipment Install,1.3,Completed
DSPC84E8A7AE8,CUST100099442,TECH1376,2026-01-23,Line Repair,2.74,Completed
DSP8B61D81277,CUST100053469,TECH1148,2026-02-16,No Service,0.15,Completed
DSP1D519B3DEC,CUST100069321,TECH1149,2026-02-23,Slow Internet,1.17,Scheduled
DSPDC9FFF8F89,CUST100071497,TECH1154,2026-04-05,No Service,3.25,Completed
DSP6938CEEDFA,CUST100021892,TECH1007,2026-04-06,Slow Internet,7.13,Completed
DSPF8FB307A2E,CUST100012131,TECH1137,2026-07-20,Equipment Install,0.7,Completed
DSP1742FFAA39,CUST100063632,TECH1391,2026-06-28,Equipment Install,0.8,Completed
DSP5CA87FB54F,CUST100016728,TECH1360,2026-03-10,Line Repair,2.1,Completed
DSPA74C40BE90,CUST100056105,TECH1038,2026-01-31,Slow Internet,3.19,Completed
DSP5C00FEEA8C,CUST100080241,TECH1101,2026-07-11,Slow Internet,2.33,Completed
DSPA2F1ABFA1B,CUST100082718,TECH1050,2026-05-18,Router Replacement,0.24,Completed
DSPB68E70B4DF,CUST100086122,TECH1186,2026-06-25,Equipment Install,0.99,Completed
DSP0F457DAF00,CUST100019164,TECH1192,2026-06-18,Equipment Install,3.0,Completed
DSP1C0E168275,CUST100079399,TECH1022,2026-04-17,Router Replacement,8.41,Completed
DSP5432B97971,CUST100038174,TECH1318,2026-05-17,No Service,3.8,Completed
DSP0AD8EF85FD,CUST100046883,TECH1053,2026-04-04,Router Replacement,0.59,Completed
DSP55588620B7,CUST100033965,TECH1435,2026-03-26,Equipment Install,0.86,Cancelled
DSP53F0C1C9A1,CUST100044870,TECH1365,2026-01-06,Slow Internet,2.34,Completed
DSPFBB14395A3,CUST100036332,TECH1347,2026-01-01,No Service,0.18,Completed
DSP2D8C2390D7,CUST100041632,TECH1109,2026-05-22,Equipment Install,0.76,Completed
DSPCF7402ADB6,CUST100077473,TECH1399,2026-01-08,No Service,0.58,Scheduled
DSP58A8693706,CUST100010594,TECH1040,2026-07-22,Equipment Install,0.66,Completed
DSP8D024BF7BA,CUST100025497,TECH1270,2026-03-29,Line Repair,2.78,Completed
DSPB6E63C8F0E,CUST100023879,TECH1088,2026-05-09,Equipment Install,1.82,Rescheduled
DSPB2620B08A3,CUST100080267,TECH1491,2026-06-08,Line Repair,0.81,Completed
DSPD85968A338,CUST100016395,TECH1163,2026-03-12,Router Replacement,1.29,Completed
DSPE7B75F54F8,CUST100017759,TECH1374,2026-07-08,Line Repair,4.86,Completed
DSP29A9F3B303,CUST100064332,TECH1468,2026-01-29,Router Replacement,0.52,Completed
DSPC904B790C8,CUST100014342,TECH1168,2026-03-11,Equipment Install,4.89,Completed
DSPB4F216E76D,CUST100009682,TECH1045,2026-02-20,Equipment Install,0.45,Completed
DSP250B941243,CUST100014645,TECH1042,2026-04-21,Equipment Install,0.28,Scheduled
DSPD78A06957E,CUST100076602,TECH1443,2026-01-04,Slow Internet,2.34,Completed
DSPF67F756FA2,CUST100047393,TECH1019,2026-03-27,Line Repair,3.38,Completed
DSP56412B2CF1,CUST100020190,TECH1098,2026-01-31,Slow Internet,1.22,Completed
DSP689CB80988,CUST100018032,TECH1147,2026-07-14,No Service,5.37,Completed
DSP5432B397DD,CUST100014962,TECH1312,2026-05-12,Router Replacement,1.22,Completed
DSPB4FD2E5CB5,CUST100086774,TECH1315,2026-07-23,No Service,4.35,Completed
DSPDB176ABBD9,CUST100067256,TECH1263,2026-04-16,Router Replacement,0.12,Completed
DSP2336144AC2,CUST100010079,TECH1418,2026-04-03,Router Replacement,4.26,Completed
DSP273B29956E,CUST100042095,TECH1189,2026-03-13,Router Replacement,0.67,Scheduled
DSPA8B55B07EF,CUST100052518,TECH1413,2026-03-17,Router Replacement,1.29,Completed
DSP473F969E45,CUST100055401,TECH1440,2026-03-31,Slow Internet,1.95,Completed
DSPA849EDBDA0,CUST100052195,TECH1059,2026-03-28,No Service,5.48,Completed
DSP2776DFF339,CUST100045881,TECH1299,2026-04-25,Slow Internet,1.02,Scheduled
DSPEF3FCF77CC,CUST100043360,TECH1049,2026-06-05,Equipment Install,0.23,Rescheduled
DSP16A46D3FB3,CUST100013358,TECH1363,2026-04-17,Slow Internet,0.96,Completed
DSP5021776D0C,CUST100095610,TECH1072,2026-06-17,Slow Internet,0.44,Completed
DSP191A9CA625,CUST100086872,TECH1038,2026-07-14,Router Replacement,0.43,Scheduled
DSP8CF96F49C7,CUST100017382,TECH1344,2026-01-13,Slow Internet,0.58,Scheduled
DSPBE7C02B71A,CUST100048798,TECH1260,2026-01-31,Line Repair,0.6,Completed
DSP798FD579D0,CUST100035896,TECH1090,2026-07-14,Router Replacement,3.23,Scheduled
DSP1BE902FADA,CUST100007437,TECH1034,2026-06-10,Equipment Install,2.12,Completed
DSP3A48C0E3CB,CUST100078751,TECH1192,2026-04-02,Equipment Install,2.26,Completed
DSP1888BD9517,CUST100004390,TECH1008,2026-01-31,Router Replacement,1.79,Completed
DSP052B45DD30,CUST100019454,TECH1259,2026-06-20,Equipment Install,4.01,Completed
DSP6617975901,CUST100065663,TECH1250,2026-01-17,Equipment Install,1.19,Completed
DSPD6C796977C,CUST100045430,TECH1308,2026-07-07,No Service,1.51,Completed
DSP2E6B689FBF,CUST100073419,TECH1462,2026-06-11,Equipment Install,5.88,Completed
DSPA05DDD0A74,CUST100067045,TECH1297,2026-06-11,Line Repair,3.24,Completed
DSP4252E9D83E,CUST100054142,TECH1303,2026-03-17,Equipment Install,0.32,Completed
DSP3EF1EEB7DE,CUST100017339,TECH1386,2026-03-29,Equipment Install,2.83,Completed
DSPE080946CD3,CUST100063090,TECH1499,2026-06-24,No Service,3.97,Completed
DSP26B19EC61F,CUST100077497,TECH1412,2026-02-09,Router Replacement,3.38,Scheduled
DSP199E3AB62E,CUST100050799,TECH1361,2026-06-05,Line Repair,0.3,Completed
DSPCC6AE44C34,CUST100063576,TECH1306,2026-06-04,Slow Internet,1.25,Completed
DSP756BE59AA2,CUST100001539,TECH1486,2026-06-18,Router Replacement,0.35,Scheduled
DSP25355B9AAB,CUST100071982,TECH1200,2026-02-24,Equipment Install,1.05,Scheduled
DSP0E07D7F04B,CUST100032735,TECH1397,2026-05-08,No Service,1.21,Completed
DSP08311BCC29,CUST100023429,TECH1259,2026-05-03,Slow Internet,3.56,Completed
DSPD04C352589,CUST100077649,TECH1001,2026-07-18,Slow Internet,3.0,Completed
DSPAEB6C2BF69,CUST100028213,TECH1113,2026-03-22,Equipment Install,0.56,Completed
DSP71F8421C0C,CUST100046949,TECH1468,2026-03-20,Equipment Install,4.28,Completed
DSPED602AC7B7,CUST100023110,TECH1368,2026-05-08,Slow Internet,0.86,Completed
DSPD06C1AEB01,CUST100035752,TECH1081,2026-07-11,Router Replacement,1.1,Completed
DSPE31340DCE2,CUST100088383,TECH1156,2026-05-09,Router Replacement,1.0,Completed
DSP4B01431606,CUST100076188,TECH1179,2026-06-22,Equipment Install,1.48,Completed
DSPDA188B0497,CUST100092282,TECH1084,2026-04-12,Router Replacement,3.39,Rescheduled
DSPA1C8754636,CUST100059505,TECH1199,2026-03-14,No Service,0.6,Completed
DSPC8B178F917,CUST100017583,TECH1314,2026-05-04,Slow Internet,3.65,Completed
DSP326DFCD109,CUST100043545,TECH1267,2026-03-30,Router Replacement,0.11,Scheduled
DSP3D6852AAD4,CUST100007326,TECH1268,2026-06-20,Router Replacement,3.18,Completed
DSP68CAC0D9AF,CUST100099816,TECH1308,2026-01-03,Slow Internet,0.15,Completed
DSP1948728242,CUST100023333,TECH1075,2026-05-26,No Service,2.93,Completed
DSP2E6D77DA0E,CUST100098712,TECH1374,2026-01-20,No Service,2.43,Scheduled
DSPFCE1DE07D8,CUST100008098,TECH1035,2026-04-17,Line Repair,0.77,Scheduled
DSP45D5F3F5B0,CUST100028678,TECH1416,2026-07-12,Router Replacement,3.8,Completed
DSP3C6654B8BB,CUST100054177,TECH1471,2026-06-23,No Service,0.24,Completed
DSP69AC23148E,CUST100063651,TECH1472,2026-06-07,Equipment Install,1.59,Scheduled
DSPEB383D87B2,CUST100065082,TECH1489,2026-06-23,Line Repair,0.26,Completed
DSP223E5638B6,CUST100072991,TECH1187,2026-01-12,Slow Internet,0.17,Completed
DSP9D7B6FC06A,CUST100066903,TECH1310,2026-05-21,Equipment Install,2.13,Completed
DSP7FB2F080E2,CUST100033289,TECH1152,2026-03-25,Slow Internet,14.63,Completed
DSPACD3FA8945,CUST100065256,TECH1322,2026-02-13,Router Replacement,0.99,Scheduled
DSP6AB30FA4BE,CUST100012401,TECH1094,2026-02-18,Router Replacement,0.48,Completed
DSP0A25783CF2,CUST100070095,TECH1119,2026-07-21,Slow Internet,5.65,Completed
DSP41A60410A0,CUST100019563,TECH1226,2026-04-21,Router Replacement,1.1,Completed
DSP6692F806CF,CUST100073476,TECH1236,2026-03-02,Line Repair,0.97,Cancelled
DSPA97651E621,CUST100025032,TECH1103,2026-03-12,Router Replacement,2.98,Rescheduled
DSPAE61900DB6,CUST100051279,TECH1084,2026-03-13,Slow Internet,1.58,Completed
DSP0B9BBA01EA,CUST100091287,TECH1436,2026-03-22,Equipment Install,0.2,Completed
DSPC6D3A056B8,CUST100070373,TECH1305,2026-03-27,Line Repair,1.71,Completed
DSP9A5C50E210,CUST100023693,TECH1223,2026-02-08,Router Replacement,5.56,Completed
DSP5C0604677A,CUST100045765,TECH1137,2026-01-18,No Service,0.76,Rescheduled
DSP5EAEA34AE8,CUST100046413,TECH1463,2026-01-19,Slow Internet,1.1,Completed
DSP70BEB72AC6,CUST100026471,TECH1046,2026-04-30,Equipment Install,0.44,Completed
DSP68533DC1AF,CUST100057884,TECH1431,2026-06-06,Router Replacement,1.49,Completed
DSP329162EB81,CUST100015234,TECH1117,2026-02-16,No Service,1.62,Completed
DSPC80254DB9A,CUST100051822,TECH1186,2026-05-17,Line Repair,1.44,Completed
DSP7ED496B693,CUST100044769,TECH1193,2026-02-23,Equipment Install,2.55,Completed
DSPFC9498A484,CUST100069727,TECH1191,2026-05-08,Equipment Install,0.08,Scheduled
DSP95390D8117,CUST100035703,TECH1098,2026-07-14,Line Repair,0.31,Completed
DSP1041E7A2E6,CUST100044763,TECH1026,2026-06-03,Slow Internet,0.63,Completed
DSP5A2A35A1C8,CUST100001690,TECH1143,2026-05-06,Line Repair,5.4,Scheduled
DSPFBFA23CABE,CUST100012716,TECH1111,2026-05-21,Router Replacement,0.89,Completed
DSP15CDE0956D,CUST100049398,TECH1160,2026-01-11,Router Replacement,2.86,Completed
DSPC75C280BBF,CUST100053405,TECH1339,2026-02-13,Slow Internet,1.28,Scheduled
DSPEE6D944174,CUST100018194,TECH1385,2026-07-06,Equipment Install,3.63,Scheduled
DSP8D37FF4B5C,CUST100026245,TECH1335,2026-06-06,Line Repair,0.3,Completed
DSP8EA17C6CCB,CUST100086038,TECH1467,2026-01-14,Equipment Install,0.74,Completed
DSP3E356FA24D,CUST100007933,TECH1379,2026-03-28,Slow Internet,2.01,Completed
DSP5163669B8F,CUST100079078,TECH1070,2026-04-12,Line Repair,4.0,Completed
DSPDBFD322710,CUST100099974,TECH1235,2026-04-10,No Service,0.25,Completed
DSP1EE79F23FF,CUST100024204,TECH1115,2026-01-16,Slow Internet,1.08,Completed
DSP8664B5AB96,CUST100021542,TECH1055,2026-01-03,Line Repair,6.11,Completed
DSPED5683C514,CUST100059983,TECH1186,2026-03-16,Slow Internet,2.18,Scheduled
DSP48B1ABFE10,CUST100085815,TECH1390,2026-02-25,Equipment Install,4.28,Completed
DSP1967B02C3C,CUST100051007,TECH1277,2026-04-26,Line Repair,0.55,Completed
DSP99F9517492,CUST100082672,TECH1281,2026-05-27,No Service,10.42,Completed
DSPADB855CD68,CUST100089808,TECH1367,2026-06-26,Router Replacement,0.4,Completed
DSP16CFE4C8C5,CUST100098555,TECH1210,2026-07-05,Slow Internet,2.11,Completed
DSP529D9B673D,CUST100013399,TECH1484,2026-02-11,Equipment Install,0.81,Completed
