visit_id,customer_id,store_id,visit_date,visit_reason,duration_min,outcome
VIS13980A30D6,CUST100066572,STR1177,2026-03-21 05:41:44,Bill Payment,56,Purchase Completed
VISA305782953,CUST100051000,STR1173,2026-02-24 13:55:23,Technical Support,31,Resolved
VIS22819D7AB8,CUST100091938,STR1067,2026-03-02 05:30:51,Bill Payment,56,Purchase Completed
VISE4F432DA38,CUST100077376,STR1036,2026-04-05 08:30:29,Device Purchase,33,Resolved
VISB30B87423C,CUST100060037,STR1168,2026-05-15 23:15:15,Plan Upgrade,44,Resolved
VIS7A719F59FC,CUST100046720,STR1078,2026-04-18 04:59:43,Technical Support,51,Follow-up Scheduled
VIS0526BFB17A,CUST100042322,STR1202,2026-06-03 22:29:29,Device Repair,45,Purchase Completed
VIS3E81A22CC2,CUST100050120,STR1016,2026-06-24 22:36:48,Plan Upgrade,18,Resolved
VIS9DD4D58848,CUST100078310,STR1195,2026-02-08 13:29:38,Bill Payment,19,Resolved
VISD0371D3DDF,CUST100070646,STR1087,2026-04-02 16:45:04,Technical Support,26,Resolved
VIS7C714C64FD,CUST100091226,STR1243,2026-01-18 02:06:21,Bill Payment,72,Resolved
VIS19CF598AEB,CUST100051962,STR1004,2026-07-15 09:44:23,Device Purchase,89,Resolved
VIS5D4CAE1FC8,CUST100077784,STR1240,2026-01-18 14:23:59,Plan Upgrade,80,Unresolved
VISC63A1BBF69,CUST100033415,STR1078,2026-03-03 18:02:24,Account Inquiry,62,Resolved
VISA6C9CB9094,CUST100055191,STR1011,2026-03-17 05:48:32,Plan Upgrade,72,Purchase Completed
VISA6515F2FE3,CUST100038462,STR1162,2026-05-03 17:45:16,Plan Upgrade,16,Resolved
VISE25DAB878A,CUST100013600,STR1058,2026-04-06 14:07:20,Device Purchase,51,Resolved
VIS9CB4A7968A,CUST100068416,STR1131,2026-05-29 18:59:21,Device Repair,84,Resolved
VIS06288625F1,CUST100071493,STR1244,2026-02-06 07:34:10,Technical Support,5,Purchase Completed
VISE731D1967C,CUST100028656,STR1034,2026-02-01 05:27:04,Bill Payment,67,Resolved
VISBBEC275724,CUST100005594,STR1079,2026-01-01 21:58:12,Plan Upgrade,45,Resolved
VISC021F450FD,CUST100057119,STR1044,2026-06-05 16:04:06,Bill Payment,35,Resolved
VIS8FA53F249A,CUST100085287,STR1044,2026-06-08 01:09:18,Device Purchase,43,Resolved
VIS68A6B516C8,CUST100072520,STR1244,2026-05-04 00:27:12,Device Repair,29,Purchase Completed
VISA83E3960CD,CUST100010820,STR1155,2026-01-22 08:12:06,Bill Payment,10,Purchase Completed
VISDC4852090D,CUST100012525,STR1174,2026-06-17 00:22:03,Plan Upgrade,65,Resolved
VIS5B80D133AD,CUST100061653,STR1124,2026-01-29 19:41:50,Device Repair,70,Unresolved
VISE895200D0F,CUST100006209,STR1182,2026-07-19 12:21:38,Bill Payment,9,Purchase Completed
VIS5C7FC9FF84,CUST100022200,STR1017,2026-01-08 13:10:34,Device Purchase,74,Resolved
VIS7021C3A058,CUST100013577,STR1090,2026-07-12 22:20:35,Device Purchase,59,Resolved
VISE68BA65D54,CUST100054030,STR1035,2026-03-04 21:35:34,Plan Upgrade,60,Purchase Completed
VIS163C1BB304,CUST100023280,STR1217,2026-01-18 15:39:49,Device Repair,42,Unresolved
VIS3AA4C7631A,CUST100056759,STR1136,2026-04-21 03:31:41,Technical Support,77,Purchase Completed
VIS3EC3413532,CUST100035026,STR1104,2026-04-20 11:16:16,Account Inquiry,85,Follow-up Scheduled
VIS06C9B0C2CD,CUST100049907,STR1008,2026-05-27 06:40:45,Account Inquiry,43,Resolved
VISED0BB40BCB,CUST100077914,STR1040,2026-03-21 06:12:28,Device Purchase,69,Purchase Completed
VISCAA92022AC,CUST100073983,STR1167,2026-05-07 14:05:46,Device Repair,27,Purchase Completed
VIS78D211B9B9,CUST100076968,STR1107,2026-06-15 20:05:31,Technical Support,68,Resolved
VIS684C1D350B,CUST100038270,STR1142,2026-01-17 01:00:13,Device Purchase,85,Purchase Completed
VISB7EB74E11C,CUST100084458,STR1156,2026-05-21 21:56:58,Bill Payment,50,Resolved
VIS293E1F47F0,CUST100019689,STR1222,2026-03-08 11:51:51,Plan Upgrade,81,Follow-up Scheduled
VIS2909E2D997,CUST100056206,STR1092,2026-06-07 17:50:12,Bill Payment,28,Unresolved
VIS8B70CDA1EF,CUST100002364,STR1199,2026-03-02 13:00:05,Technical Support,85,Resolved
VIS892CAA7740,CUST100085374,STR1113,2026-06-20 10:42:12,Device Repair,88,Purchase Completed
VIS0129B14F7E,CUST100068582,STR1224,2026-03-03 10:00:51,Bill Payment,10,Purchase Completed
VIS68BAC0CD21,CUST100090654,STR1218,2026-04-14 05:19:31,Device Purchase,74,Purchase Completed
VIS1F23C3B336,CUST100080902,STR1186,2026-01-13 17:06:12,Plan Upgrade,77,Follow-up Scheduled
VIS939EF5B100,CUST100072143,STR1194,2026-06-22 13:28:41,Technical Support,85,Unresolved
VISFD45E93EE5,CUST100002632,STR1146,2026-05-30 20:55:07,Device Repair,57,Purchase Completed
VIS1DE21FA719,CUST100052314,STR1115,2026-02-06 02:46:41,Technical Support,35,Purchase Completed
VIS84CBE4DA72,CUST100093264,STR1004,2026-04-25 11:39:32,Plan Upgrade,87,Resolved
VIS5907F54AD5,CUST100099753,STR1046,2026-03-31 13:50:06,Device Repair,55,Follow-up Scheduled
VIS53DD2FA707,CUST100078333,STR1239,2026-04-23 02:27:41,Device Purchase,87,Purchase Completed
VISE3D47C5969,CUST100066598,STR1123,2026-04-19 16:51:10,Device Repair,74,Unresolved
VIS5B993BE6B7,CUST100010990,STR1038,2026-03-01 18:07:52,Plan Upgrade,43,Purchase Completed
VIS748C4BDFF6,CUST100065330,STR1148,2026-01-03 05:46:05,Account Inquiry,27,Resolved
VIS483952F3CB,CUST100027779,STR1153,2026-01-07 03:57:40,Technical Support,19,Resolved
VIS91FC0DE383,CUST100017813,STR1179,2026-02-16 06:18:04,Device Repair,74,Unresolved
VIS463BD7C7A9,CUST100095427,STR1163,2026-01-27 02:21:09,Account Inquiry,45,Purchase Completed
VISC641A16F5D,CUST100090075,STR1232,2026-06-22 03:05:39,Technical Support,11,Follow-up Scheduled
VIS91E012786A,CUST100015813,STR1065,2026-05-02 21:14:13,Device Purchase,76,Follow-up Scheduled
VIS8D8D93D030,CUST100006205,STR1140,2026-07-02 06:54:43,Plan Upgrade,44,Resolved
VISC837A82250,CUST100042903,STR1053,2026-02-17 21:50:59,Device Repair,56,Purchase Completed
VIS87A777F179,CUST100075277,STR1020,2026-04-02 08:01:28,Technical Support,44,Purchase Completed
VIS296A6B1DBC,CUST100036631,STR1146,2026-04-25 04:07:19,Technical Support,37,Purchase Completed
VISDC00506441,CUST100057523,STR1154,2026-06-05 23:53:16,Device Repair,89,Resolved
VIS8FE6EED883,CUST100024708,STR1086,2026-05-20 12:30:35,Device Purchase,83,Resolved
VIS2CB2605038,CUST100053531,STR1119,2026-05-22 07:33:10,Device Purchase,85,Purchase Completed
VISB8840A0F57,CUST100014929,STR1219,2026-01-21 22:03:58,Plan Upgrade,81,Resolved
VIS0158246B05,CUST100096459,STR1239,2026-04-24 05:43:16,Technical Support,85,Follow-up Scheduled
VISF8F1446356,CUST100009800,STR1227,2026-06-06 21:19:01,Account Inquiry,71,Unresolved
VIS0A690EEBDE,CUST100091467,STR1162,2026-05-18 00:38:49,Account Inquiry,6,Purchase Completed
VIS1C5F7EE39A,CUST100090403,STR1181,2026-05-30 19:51:38,Account Inquiry,72,Resolved
VIS227A3282C9,CUST100085279,STR1244,2026-04-27 19:52:54,Device Repair,40,Unresolved
VISD634DCA1D3,CUST100086651,STR1182,2026-01-03 21:19:30,Bill Payment,56,Purchase Completed
VIS3038CCCC1A,CUST100022742,STR1239,2026-03-03 16:01:20,Device Purchase,64,Purchase Completed
VIS3396DA30CF,CUST100001097,STR1194,2026-03-14 12:12:38,Device Repair,60,Resolved
VISF194FC6612,CUST100080574,STR1096,2026-06-08 13:11:07,Bill Payment,65,Unresolved
VISB4D13E0CE6,CUST100097608,STR1053,2026-06-08 03:09:57,Account Inquiry,6,Resolved
VIS9ACBB52A76,CUST100004631,STR1235,2026-07-14 02:32:06,Bill Payment,82,Follow-up Scheduled
VIS3EB3CACB25,CUST100079680,STR1130,2026-04-25 23:56:20,Plan Upgrade,58,Follow-up Scheduled
VISADACDFAE35,CUST100032010,STR1138,2026-06-13 07:07:44,Device Purchase,75,Unresolved
VIS707B163BAE,CUST100068998,STR1169,2026-04-05 06:09:57,Plan Upgrade,32,Follow-up Scheduled
VISA9CF497297,CUST100013447,STR1207,2026-02-08 18:27:13,Account Inquiry,87,Resolved
VIS45DB4C05EF,CUST100065918,STR1200,2026-02-25 07:18:26,Bill Payment,31,Resolved
VIS8B4674F48E,CUST100090420,STR1124,2026-01-21 13:27:35,Technical Support,18,Unresolved
VIS8382E1023B,CUST100000499,STR1021,2026-03-20 10:52:11,Plan Upgrade,70,Resolved
VISBE1E45A3A7,CUST100038425,STR1236,2026-06-16 17:38:27,Device Repair,63,Follow-up Scheduled
VISC096B0BC08,CUST100048220,STR1197,2026-02-05 12:20:54,Device Repair,42,Purchase Completed
VIS885D4DD919,CUST100031073,STR1067,2026-07-10 20:56:27,Account Inquiry,27,Follow-up Scheduled
VISCF407150FC,CUST100091289,STR1181,2026-07-08 04:46:55,Device Purchase,50,Resolved
VIS46D49E629D,CUST100016160,STR1108,2026-02-02 03:11:25,Bill Payment,56,Resolved
VIS3B0E7A72E5,CUST100061130,STR1057,2026-02-26 14:45:05,Device Repair,83,Unresolved
VISE6FA73A06C,CUST100095870,STR1139,2026-05-06 17:36:00,Device Purchase,84,Resolved
VIS33A288A60D,CUST100059065,STR1086,2026-04-05 09:18:34,Device Purchase,7,Resolved
VISCC19C71046,CUST100080103,STR1047,2026-03-22 21:54:13,Technical Support,65,Purchase Completed
VIS5379C942B0,CUST100044826,STR1202,2026-06-13 02:11:54,Device Repair,22,Resolved
VIS10E6F3BFB6,CUST100073630,STR1202,2026-05-01 04:27:22,Plan Upgrade,87,Unresolved
VIS0CB6511193,CUST100069192,STR1108,2026-07-07 15:16:11,Account Inquiry,81,Purchase Completed
VISD57E0B1E32,CUST100012988,STR1117,2026-01-12 13:14:31,Technical Support,9,Resolved
VIS6632172580,CUST100035596,STR1184,2026-02-07 12:15:17,Technical Support,72,Resolved
VIS95DFA45460,CUST100004859,STR1052,2026-03-03 10:08:06,Plan Upgrade,15,Follow-up Scheduled
VISC879FB7975,CUST100050461,STR1207,2026-07-09 15:38:35,Technical Support,51,Resolved
VIS664A582A3B,CUST100009845,STR1018,2026-02-28 11:58:21,Device Repair,43,Resolved
VIS27A07CDF14,CUST100056251,STR1023,2026-04-20 12:46:44,Device Repair,17,Resolved
VISE48860DD98,CUST100062717,STR1173,2026-04-04 22:56:44,Plan Upgrade,46,Resolved
VISB1B9CF0EA9,CUST100009533,STR1050,2026-02-10 06:38:09,Device Purchase,8,Follow-up Scheduled
VIS0EA4DD8A19,CUST100051447,STR1154,2026-06-20 22:05:00,Account Inquiry,66,Follow-up Scheduled
VISFFC8056C51,CUST100086422,STR1129,2026-07-21 02:50:34,Device Purchase,11,Resolved
VIS5E7661EC36,CUST100090740,STR1039,2026-06-17 08:19:58,Device Purchase,34,Follow-up Scheduled
VIS47DB3AE780,CUST100019629,STR1061,2026-04-05 15:31:12,Device Repair,30,Resolved
VISFF7DCF359C,CUST100071097,STR1240,2026-05-31 06:05:17,Device Repair,89,Resolved
VIS5EE9DBB4FA,CUST100062975,STR1170,2026-02-26 18:11:58,Bill Payment,47,Resolved
VIS67E0C9AB18,CUST100036065,STR1150,2026-06-13 14:25:49,Device Repair,29,Resolved
VIS32AE918CEC,CUST100037775,STR1041,2026-07-11 15:13:27,Device Repair,82,Resolved
VISA0D2688C1F,CUST100055282,STR1069,2026-07-14 23:07:41,Device Repair,75,Purchase Completed
VIS2EF0CEE3CB,CUST100083149,STR1152,2026-02-28 21:29:51,Device Purchase,84,Follow-up Scheduled
VIS8F3EAEFFB1,CUST100012924,STR1103,2026-03-17 12:54:32,Plan Upgrade,31,Resolved
VIS61D0143D00,CUST100070628,STR1069,2026-06-04 21:02:08,Device Purchase,51,Resolved
VIS9805834A1F,CUST100074638,STR1120,2026-01-17 01:29:22,Bill Payment,84,Resolved
VIS8601DD6F12,CUST100032065,STR1046,2026-04-12 15:25:09,Account Inquiry,12,Unresolved
VISCEDDAA67E5,CUST100008032,STR1086,2026-06-06 10:53:53,Account Inquiry,10,Resolved
VIS8F68E0D53E,CUST100020803,STR1195,2026-06-03 17:37:55,Plan Upgrade,51,Purchase Completed
VISA52DAAEE90,CUST100074381,STR1120,2026-07-23 09:37:27,Plan Upgrade,17,Unresolved
VISC0C8C3B527,CUST100093017,STR1034,2026-02-28 19:01:32,Device Purchase,48,Purchase Completed
VISFEE9578D99,CUST100024308,STR1189,2026-03-10 08:55:13,Bill Payment,33,Resolved
VIS0F2B76120A,CUST100021977,STR1009,2026-04-16 13:38:04,Plan Upgrade,8,Resolved
VISE4E6E12653,CUST100078716,STR1120,2026-05-04 12:23:58,Technical Support,89,Resolved
VIS6F257BC9F8,CUST100013084,STR1198,2026-04-25 11:02:03,Account Inquiry,5,Follow-up Scheduled
VIS9027B8AEC9,CUST100031222,STR1012,2026-06-23 01:18:26,Device Purchase,10,Resolved
VISD8201FF013,CUST100027879,STR1050,2026-01-31 10:30:30,Account Inquiry,71,Purchase Completed
VIS9A69AE3B55,CUST100051102,STR1032,2026-05-10 20:51:47,Device Repair,65,Unresolved
VIS456738958D,CUST100007965,STR1133,2026-05-25 15:55:46,Bill Payment,19,Follow-up Scheduled
VIS0DDA936F72,CUST100065192,STR1226,2026-03-04 04:56:45,Technical Support,77,Resolved
VIS8E74CD57E2,CUST100010502,STR1244,2026-03-18 03:48:29,Account Inquiry,22,Resolved
VISC30720184B,CUST100017189,STR1227,2026-06-21 02:47:52,Technical Support,85,Purchase Completed
VISBA1CC57201,CUST100019805,STR1096,2026-01-12 22:15:56,Account Inquiry,58,Follow-up Scheduled
VIS6D290F87DB,CUST100064429,STR1002,2026-04-28 04:26:12,Plan Upgrade,52,Unresolved
VIS678880CB6C,CUST100039475,STR1193,2026-02-24 15:46:03,Device Repair,39,Follow-up Scheduled
VIS66595FE614,CUST100004040,STR1185,2026-03-31 07:04:51,Device Purchase,76,Purchase Completed
VIS7B6D9A33E8,CUST100083087,STR1233,2026-07-01 11:25:55,Device Repair,58,Purchase Completed
VISA3E3563DF2,CUST100083103,STR1215,2026-06-12 14:52:56,Device Repair,72,Resolved
VIS50D3A81379,CUST100076230,STR1014,2026-05-26 22:55:39,Account Inquiry,77,Unresolved
VISB843682EE6,CUST100086905,STR1003,2026-03-08 15:28:28,Technical Support,58,Purchase Completed
VIS37A4C1C69D,CUST100089005,STR1060,2026-02-24 02:52:33,Bill Payment,64,Follow-up Scheduled
VIS8F8A9C788B,CUST100074397,STR1197,2026-03-15 02:11:07,Bill Payment,12,Purchase Completed
VISDB169CD309,CUST100026608,STR1146,2026-06-19 16:10:54,Bill Payment,84,Purchase Completed
VIS0D2C90405F,CUST100041161,STR1203,2026-05-15 03:36:22,Device Repair,55,Resolved
VISECB0001878,CUST100074958,STR1119,2026-02-08 04:43:32,Plan Upgrade,19,Purchase Completed
VIS22662B7278,CUST100006165,STR1149,2026-03-19 12:09:59,Plan Upgrade,5,Resolved
VISCF4F53E7D8,CUST100002959,STR1096,2026-06-08 03:52:29,Plan Upgrade,84,Resolved
VIS7828089DD1,CUST100032756,STR1209,2026-03-12 09:37:08,Plan Upgrade,14,Follow-up Scheduled
VIS55F897BC4E,CUST100061195,STR1141,2026-03-28 05:54:27,Bill Payment,64,Purchase Completed
VIS5EE00B0233,CUST100080771,STR1127,2026-01-19 01:01:38,Device Purchase,23,Unresolved
VIS842027023E,CUST100017333,STR1007,2026-07-05 03:17:53,Bill Payment,40,Purchase Completed
VIS0E190A7AFF,CUST100086579,STR1053,2026-07-17 05:24:06,Bill Payment,19,Follow-up Scheduled
VIS7F776E60D6,CUST100073092,STR1022,2026-04-09 14:33:39,Device Repair,60,Purchase Completed
VIS961B040DA6,CUST100040460,STR1161,2026-01-05 15:01:19,Device Purchase,26,Follow-up Scheduled
VISE28F7FF5A0,CUST100068193,STR1166,2026-06-29 09:35:03,Bill Payment,29,Purchase Completed
VIS09064E6DA6,CUST100098785,STR1192,2026-03-25 19:09:31,Bill Payment,70,Follow-up Scheduled
VIS7767D23734,CUST100003394,STR1094,2026-06-09 05:51:25,Account Inquiry,14,Purchase Completed
VIS04FB8935F8,CUST100008496,STR1208,2026-04-29 03:11:35,Technical Support,60,Unresolved
VISCCBAFF0702,CUST100004824,STR1114,2026-03-09 20:06:28,Technical Support,88,Purchase Completed
VIS14F56A6A4A,CUST100009822,STR1033,2026-04-26 10:34:41,Device Repair,25,Resolved
VIS52032E3CFC,CUST100039683,STR1123,2026-05-17 10:27:49,Device Purchase,19,Follow-up Scheduled
VISD54FBA15DF,CUST100022766,STR1061,2026-05-09 13:52:10,Plan Upgrade,83,Resolved
VISEC674F71BB,CUST100062909,STR1090,2026-03-16 15:37:24,Technical Support,8,Resolved
VISC31F53419E,CUST100098819,STR1236,2026-03-27 02:37:53,Account Inquiry,25,Purchase Completed
VISB1B19BF72F,CUST100090513,STR1200,2026-03-14 21:33:51,Account Inquiry,82,Resolved
VISC501E52A42,CUST100031898,STR1028,2026-06-27 08:39:30,Device Repair,7,Purchase Completed
VIS18757571E9,CUST100017446,STR1125,2026-05-07 10:23:03,Device Repair,54,Purchase Completed
VISEA887DFDD7,CUST100058713,STR1139,2026-03-14 08:24:36,Device Repair,57,Purchase Completed
VIS57AE9EEC3B,CUST100030675,STR1189,2026-03-03 06:38:48,Bill Payment,12,Purchase Completed
VISB3E56135C9,CUST100067931,STR1088,2026-05-06 07:56:34,Bill Payment,83,Resolved
VIS3657C23719,CUST100003053,STR1094,2026-05-16 21:14:38,Bill Payment,83,Resolved
VIS7331C2A29D,CUST100022654,STR1233,2026-06-26 14:07:34,Bill Payment,15,Resolved
VIS996E40A8F1,CUST100009177,STR1195,2026-06-12 06:59:59,Device Purchase,45,Follow-up Scheduled
VISFB4D33E0E5,CUST100096433,STR1093,2026-05-23 23:13:10,Device Purchase,71,Follow-up Scheduled
VIS9434EEE9A6,CUST100060100,STR1091,2026-01-25 05:26:18,Device Purchase,74,Purchase Completed
VIS1C0AFDE7D6,CUST100074447,STR1076,2026-03-12 15:55:04,Technical Support,66,Purchase Completed
VIS66AA89F157,CUST100024969,STR1203,2026-05-24 09:02:40,Technical Support,35,Follow-up Scheduled
VISCA0F91D2EC,CUST100020766,STR1089,2026-02-24 22:26:09,Device Repair,39,Follow-up Scheduled
VISF0E5B7AA33,CUST100003524,STR1225,2026-06-10 09:01:16,Bill Payment,10,Purchase Completed
VISFF0BA2AC5B,CUST100060317,STR1171,2026-04-24 19:24:50,Device Repair,62,Unresolved
VIS8C2993BDC5,CUST100032834,STR1097,2026-03-05 04:33:53,Device Purchase,73,Unresolved
VIS12BFE0A9A7,CUST100004763,STR1006,2026-06-14 19:43:49,Bill Payment,66,Follow-up Scheduled
VISEED0F3D0BE,CUST100006442,STR1067,2026-03-07 21:52:12,Bill Payment,13,Resolved
VISD5E21D310E,CUST100025027,STR1223,2026-01-12 00:41:11,Device Purchase,74,Follow-up Scheduled
VISA59F5F1506,CUST100083242,STR1086,2026-07-13 19:49:39,Account Inquiry,62,Resolved
VISB253E94369,CUST100060263,STR1124,2026-02-17 15:43:38,Technical Support,75,Purchase Completed
VISF29EE66CF1,CUST100003974,STR1109,2026-07-02 11:23:30,Technical Support,44,Unresolved
VIS2605695B13,CUST100074031,STR1068,2026-01-19 03:52:33,Technical Support,48,Purchase Completed
VISC256B78DAA,CUST100014414,STR1001,2026-03-09 22:33:36,Plan Upgrade,27,Purchase Completed
VIS969BFC8F0F,CUST100042230,STR1206,2026-03-30 06:09:15,Device Repair,89,Resolved
VISF21C50ACD1,CUST100046857,STR1124,2026-04-13 13:57:13,Device Repair,19,Resolved
VIS360891600F,CUST100030718,STR1076,2026-01-23 07:09:35,Device Repair,17,Purchase Completed
VIS342BB0B013,CUST100023105,STR1005,2026-05-10 23:38:23,Device Repair,54,Follow-up Scheduled
VIS639DA25478,CUST100039040,STR1061,2026-03-03 05:18:58,Bill Payment,72,Purchase Completed
VIS03EA1DAF5F,CUST100029339,STR1123,2026-02-04 05:49:25,Device Purchase,26,Follow-up Scheduled
VIS757CE214BD,CUST100089167,STR1103,2026-01-10 02:27:06,Plan Upgrade,36,Resolved
VIS7A803EC454,CUST100066266,STR1017,2026-02-09 13:28:54,Plan Upgrade,18,Follow-up Scheduled
VIS4490F69C3E,CUST100023028,STR1180,2026-05-29 04:42:16,Technical Support,87,Purchase Completed
VIS500C2D87C2,CUST100059598,STR1184,2026-03-01 20:00:22,Device Repair,28,Purchase Completed
VISB5919B70AD,CUST100026414,STR1064,2026-06-10 22:09:10,Device Purchase,39,Purchase Completed
VISFF7FE20FDE,CUST100011171,STR1097,2026-04-21 19:50:15,Technical Support,78,Follow-up Scheduled
VIS560F1F6C0F,CUST100079987,STR1159,2026-05-03 05:31:06,Plan Upgrade,58,Purchase Completed
VIS4F92D301C6,CUST100047931,STR1198,2026-02-05 09:57:10,Device Purchase,21,Purchase Completed
VIS5CD12F86B8,CUST100002169,STR1090,2026-04-30 23:46:30,Device Purchase,56,Follow-up Scheduled
VIS150F201AC7,CUST100063893,STR1244,2026-02-02 21:51:07,Technical Support,54,Resolved
VISE9F537EA7C,CUST100063268,STR1093,2026-06-09 18:20:35,Plan Upgrade,27,Resolved
VISB4CA44F549,CUST100007647,STR1044,2026-07-23 18:08:40,Device Repair,67,Resolved
VIS3C4DEC2DC6,CUST100002147,STR1077,2026-03-29 13:41:38,Technical Support,38,Purchase Completed
VIS3A2F3A2AE3,CUST100073140,STR1021,2026-03-08 13:03:28,Technical Support,72,Follow-up Scheduled
VIS2770C41E20,CUST100062353,STR1155,2026-05-14 21:51:24,Device Purchase,82,Resolved
VIS29EB23F849,CUST100068588,STR1035,2026-06-08 16:22:45,Technical Support,71,Follow-up Scheduled
VISCE792A6F53,CUST100066091,STR1117,2026-05-12 02:44:37,Device Purchase,77,Purchase Completed
VIS9419159776,CUST100022391,STR1062,2026-05-18 23:52:19,Device Purchase,13,Unresolved
VIS9F098CDE43,CUST100028294,STR1229,2026-07-21 02:48:46,Account Inquiry,41,Follow-up Scheduled
VIS55B35CB841,CUST100025572,STR1005,2026-02-13 22:28:33,Bill Payment,31,Resolved
VIS89C3CFB7AC,CUST100079545,STR1154,2026-02-20 15:58:37,Technical Support,42,Unresolved
VISDD0C30EE8F,CUST100018204,STR1057,2026-06-29 10:42:39,Device Repair,20,Follow-up Scheduled
VIS6851251722,CUST100091437,STR1130,2026-03-29 12:50:51,Technical Support,6,Resolved
VISAB6122C98B,CUST100093914,STR1211,2026-06-22 09:46:06,Bill Payment,81,Purchase Completed
VIS6AD0982260,CUST100024922,STR1088,2026-03-08 14:08:41,Account Inquiry,9,Resolved
VISA1F6951607,CUST100060515,STR1210,2026-06-21 06:36:02,Device Repair,69,Follow-up Scheduled
VIS9CFD04E151,CUST100094081,STR1125,2026-01-14 17:50:30,Technical Support,38,Follow-up Scheduled
VISCAEC785D70,CUST100012517,STR1122,2026-04-08 05:36:40,Device Purchase,79,Resolved
VIS3A71B92F2A,CUST100052547,STR1210,2026-02-26 02:51:08,Account Inquiry,87,Unresolved
VIS49B23E04C0,CUST100069665,STR1127,2026-02-08 15:31:35,Bill Payment,37,Purchase Completed
VIS9AF26D6F3D,CUST100075846,STR1235,2026-07-03 06:01:33,Account Inquiry,55,Purchase Completed
VIS5D7763B0EB,CUST100021534,STR1048,2026-04-02 06:33:18,Device Repair,87,Resolved
VISED19BAC843,CUST100093486,STR1237,2026-01-02 16:39:56,Bill Payment,33,Resolved
VIS68EBAD98D7,CUST100033844,STR1026,2026-05-02 19:31:30,Device Repair,63,Resolved
VIS8F915C034B,CUST100040682,STR1029,2026-06-27 15:12:53,Technical Support,66,Purchase Completed
VIS9AF79004F1,CUST100044004,STR1005,2026-05-15 15:02:30,Device Purchase,28,Purchase Completed
VISFE5A635E93,CUST100006080,STR1126,2026-05-10 00:51:48,Technical Support,48,Purchase Completed
VISED4A508C0D,CUST100099494,STR1028,2026-04-06 14:46:14,Bill Payment,35,Resolved
VIS9BE7621255,CUST100004117,STR1202,2026-01-10 18:24:21,Technical Support,17,Purchase Completed
VIS2C3F6024F5,CUST100049115,STR1193,2026-02-07 10:49:58,Device Repair,86,Follow-up Scheduled
VIS75C5F3B2B4,CUST100090598,STR1022,2026-06-08 21:56:51,Account Inquiry,48,Purchase Completed
VIS3CC6028D2A,CUST100043434,STR1124,2026-07-13 02:05:17,Device Purchase,10,Resolved
