order_id,customer_id,store_id,employee_id,membership_id,order_channel,order_type,order_status,ordered_at,promised_at,subtotal_amount,tax_amount,delivery_fee,discount_amount,total_amount,currency
ORD0759,CUS0793,STR0944,EMP0818,MEM0793,in_store,delivery,baking,2025-04-09 02:03:34,2025-04-09 03:16:34,35.17,2.90,0.00,1.76,36.31,USD
ORD0760,CUS0394,STR0596,EMP0104,MEM0394,delivery_partner,takeout,ready_pickup,2024-11-14 07:22:05,2024-11-14 08:23:05,21.03,1.73,3.99,2.10,24.65,USD
ORD0761,CUS0610,STR0230,EMP0049,MEM0610,web,delivery,preparing,2026-01-05 19:05:29,2026-01-05 19:39:29,63.61,5.25,3.99,6.36,66.49,USD
ORD0762,CUS0087,STR0779,EMP0707,MEM0087,mobile_app,takeout,completed,2024-05-05 00:33:29,2024-05-05 01:45:29,67.89,5.60,3.99,3.39,74.09,USD
ORD0763,CUS0270,STR0798,EMP0135,MEM0270,mobile_app,dine_in,ready_pickup,2025-11-27 07:12:06,2025-11-27 08:01:06,80.54,6.64,3.99,0.00,91.17,USD
ORD0764,CUS0065,STR0545,EMP0680,MEM0065,mobile_app,delivery,placed,2024-05-14 22:55:08,2024-05-14 23:24:08,61.69,5.09,0.00,0.00,66.78,USD
ORD0765,CUS0404,STR0771,EMP0703,MEM0404,in_store,dine_in,out_for_delivery,2026-07-25 18:52:42,2026-07-25 19:57:42,51.88,4.28,0.00,2.59,53.56,USD
ORD0766,CUS0117,STR0352,EMP0360,MEM0117,delivery_partner,takeout,completed,2024-12-20 23:02:04,2024-12-20 23:26:04,56.38,4.65,3.99,0.00,65.02,USD
ORD0767,CUS0592,STR0067,EMP0617,MEM0592,delivery_partner,delivery,cancelled,2026-06-24 22:30:50,2026-06-24 23:30:50,58.73,4.84,3.99,8.81,58.75,USD
ORD0768,CUS0327,STR0673,EMP0173,MEM0327,in_store,takeout,cancelled,2024-07-07 21:30:46,2024-07-07 21:55:46,87.62,7.23,0.00,0.00,94.85,USD
ORD0769,CUS0319,STR0135,EMP0855,MEM0319,web,dine_in,out_for_delivery,2024-08-08 16:56:02,2024-08-08 17:49:02,10.48,0.86,0.00,0.00,11.34,USD
ORD0770,CUS0697,STR0337,EMP0574,MEM0697,phone,dine_in,ready_pickup,2026-02-18 07:25:09,2026-02-18 07:48:09,64.53,5.32,0.00,0.00,69.85,USD
ORD0771,CUS0762,STR0242,EMP0120,MEM0762,web,dine_in,out_for_delivery,2025-06-21 07:13:25,2025-06-21 07:34:25,27.47,2.27,0.00,2.75,26.99,USD
ORD0772,CUS0319,STR0662,EMP0911,MEM0319,web,dine_in,preparing,2026-06-24 01:10:57,2026-06-24 02:04:57,42.98,3.55,3.99,0.00,50.51,USD
ORD0773,CUS0642,STR0368,EMP0469,MEM0642,delivery_partner,dine_in,completed,2025-02-07 12:54:56,2025-02-07 13:39:56,58.02,4.79,3.99,8.70,58.09,USD
ORD0774,CUS0794,STR0893,EMP0446,MEM0794,web,takeout,placed,2024-12-20 11:23:05,2024-12-20 12:11:05,12.58,1.04,0.00,1.26,12.35,USD
ORD0775,CUS0861,STR0055,EMP0846,MEM0861,phone,delivery,completed,2025-02-21 12:26:26,2025-02-21 13:14:26,72.15,5.95,0.00,0.00,78.10,USD
ORD0776,CUS0614,STR0019,EMP0278,MEM0614,web,dine_in,baking,2024-11-27 02:25:16,2024-11-27 03:32:16,66.36,5.47,3.99,3.32,72.50,USD
ORD0777,CUS0669,STR0541,EMP0515,MEM0669,web,takeout,preparing,2024-09-03 22:34:24,2024-09-03 23:19:24,57.46,4.74,3.99,5.75,60.44,USD
ORD0778,CUS0971,STR0638,EMP0711,MEM0971,mobile_app,takeout,ready_pickup,2024-05-02 14:01:33,2024-05-02 14:25:33,32.58,2.69,3.99,3.26,36.00,USD
ORD0779,CUS0180,STR0083,EMP0917,MEM0180,web,delivery,preparing,2024-08-19 04:46:49,2024-08-19 05:19:49,57.55,4.75,0.00,5.75,56.54,USD
ORD0780,CUS0776,STR0512,EMP0143,MEM0776,mobile_app,takeout,completed,2024-03-07 02:52:47,2024-03-07 03:29:47,20.72,1.71,0.00,0.00,22.43,USD
ORD0781,CUS0730,STR0987,EMP0815,MEM0730,in_store,delivery,out_for_delivery,2024-11-22 03:40:14,2024-11-22 04:30:14,17.65,1.46,0.00,1.76,17.34,USD
ORD0782,CUS0060,STR0725,EMP0166,MEM0060,in_store,delivery,out_for_delivery,2025-05-12 22:32:00,2025-05-12 23:24:00,85.90,7.09,0.00,4.29,88.69,USD
ORD0783,CUS0287,STR0510,EMP0583,MEM0287,delivery_partner,takeout,baking,2025-08-03 21:39:16,2025-08-03 22:15:16,50.88,4.20,0.00,0.00,55.08,USD
ORD0784,CUS0422,STR0121,EMP0892,MEM0422,delivery_partner,delivery,out_for_delivery,2025-02-18 23:31:11,2025-02-19 00:13:11,61.06,5.04,3.99,6.11,63.98,USD
ORD0785,CUS0415,STR0740,EMP0941,MEM0415,mobile_app,takeout,placed,2024-03-09 21:47:09,2024-03-09 22:36:09,78.13,6.45,3.99,7.81,80.76,USD
ORD0786,CUS0804,STR0451,EMP0462,MEM0804,web,takeout,ready_pickup,2026-03-29 13:23:45,2026-03-29 14:34:45,28.08,2.32,0.00,2.81,27.59,USD
ORD0787,CUS0221,STR0628,EMP0896,MEM0221,phone,delivery,placed,2024-11-21 08:04:10,2024-11-21 09:00:10,63.80,5.26,0.00,0.00,69.07,USD
ORD0788,CUS0577,STR0214,EMP0948,MEM0577,in_store,delivery,out_for_delivery,2024-07-14 21:26:52,2024-07-14 22:33:52,29.57,2.44,0.00,2.96,29.05,USD
ORD0789,CUS0407,STR0115,EMP0136,MEM0407,mobile_app,delivery,completed,2025-07-30 21:13:40,2025-07-30 21:45:40,84.47,6.97,3.99,0.00,95.43,USD
ORD0790,CUS0886,STR0403,EMP0463,MEM0886,mobile_app,dine_in,preparing,2026-04-11 12:27:32,2026-04-11 13:16:32,72.08,5.95,0.00,0.00,78.02,USD
ORD0791,CUS0075,STR0564,EMP0979,MEM0075,delivery_partner,takeout,baking,2025-11-04 10:58:17,2025-11-04 12:08:17,84.59,6.98,0.00,0.00,91.57,USD
ORD0792,CUS0120,STR0707,EMP0387,MEM0120,web,takeout,placed,2024-08-16 01:10:26,2024-08-16 01:57:26,80.80,6.67,0.00,0.00,87.46,USD
ORD0793,CUS0400,STR0227,EMP0566,MEM0400,phone,delivery,completed,2025-08-22 03:32:40,2025-08-22 04:40:40,41.99,3.46,0.00,6.30,39.16,USD
ORD0794,CUS0117,STR0214,EMP0882,MEM0117,phone,dine_in,cancelled,2024-08-10 09:55:51,2024-08-10 10:33:51,84.96,7.01,0.00,0.00,91.96,USD
ORD0795,CUS0992,STR0774,EMP0768,MEM0992,in_store,delivery,placed,2024-10-11 17:40:49,2024-10-11 18:35:49,28.09,2.32,0.00,2.81,27.60,USD
ORD0796,CUS0835,STR0191,EMP0221,MEM0835,delivery_partner,takeout,baking,2024-02-17 23:18:11,2024-02-18 00:24:11,46.80,3.86,3.99,7.02,47.63,USD
ORD0797,CUS0048,STR0938,EMP0854,MEM0048,phone,delivery,preparing,2024-05-24 01:20:03,2024-05-24 02:16:03,25.48,2.10,0.00,1.27,26.30,USD
ORD0798,CUS0832,STR0955,EMP0612,MEM0832,mobile_app,dine_in,completed,2024-12-04 13:28:06,2024-12-04 13:53:06,62.79,5.18,3.99,0.00,71.96,USD
ORD0799,CUS0184,STR0615,EMP0070,MEM0184,delivery_partner,dine_in,ready_pickup,2024-07-21 00:44:40,2024-07-21 01:17:40,19.29,1.59,0.00,0.00,20.88,USD
ORD0800,CUS0455,STR0015,EMP0566,MEM0455,mobile_app,takeout,baking,2025-03-20 07:38:41,2025-03-20 08:01:41,84.76,6.99,3.99,12.71,83.03,USD
ORD0801,CUS0947,STR0742,EMP0232,MEM0947,web,delivery,completed,2026-01-04 08:06:34,2026-01-04 08:35:34,60.37,4.98,0.00,0.00,65.35,USD
ORD0802,CUS0552,STR0138,EMP0246,MEM0552,mobile_app,delivery,cancelled,2024-11-01 06:38:56,2024-11-01 07:51:56,58.44,4.82,3.99,5.84,61.41,USD
ORD0803,CUS0152,STR0792,EMP0015,MEM0152,phone,delivery,ready_pickup,2025-11-03 10:14:53,2025-11-03 10:35:53,15.62,1.29,0.00,1.56,15.34,USD
ORD0804,CUS0732,STR0702,EMP0768,MEM0732,delivery_partner,takeout,preparing,2024-12-05 03:31:45,2024-12-05 04:38:45,25.20,2.08,0.00,1.26,26.02,USD
ORD0805,CUS0786,STR0854,EMP0291,MEM0786,mobile_app,takeout,completed,2024-11-05 01:03:57,2024-11-05 02:06:57,14.10,1.16,3.99,0.00,19.26,USD
ORD0806,CUS0424,STR0079,EMP0738,MEM0424,web,takeout,baking,2026-07-30 10:54:17,2026-07-30 11:48:17,85.32,7.04,3.99,12.80,83.55,USD
ORD0807,CUS0111,STR0518,EMP0979,MEM0111,in_store,delivery,completed,2024-06-22 02:06:15,2024-06-22 03:04:15,9.02,0.74,0.00,1.35,8.41,USD
ORD0808,CUS0296,STR0678,EMP0761,MEM0296,delivery_partner,delivery,cancelled,2024-08-23 02:26:08,2024-08-23 03:17:08,24.04,1.98,3.99,0.00,30.02,USD
ORD0809,CUS0762,STR0517,EMP0216,MEM0762,web,delivery,completed,2026-06-19 10:25:42,2026-06-19 11:26:42,70.10,5.78,3.99,7.01,72.87,USD
ORD0810,CUS0151,STR0043,EMP0614,MEM0151,in_store,delivery,cancelled,2024-04-10 03:29:08,2024-04-10 04:33:08,94.63,7.81,0.00,9.46,92.97,USD
ORD0811,CUS0077,STR0941,EMP0817,MEM0077,phone,dine_in,out_for_delivery,2024-01-12 11:41:31,2024-01-12 12:42:31,27.98,2.31,0.00,4.20,26.09,USD
ORD0812,CUS0917,STR0904,EMP0640,MEM0917,mobile_app,takeout,baking,2026-02-12 12:14:02,2026-02-12 12:51:02,53.14,4.38,3.99,0.00,61.51,USD
ORD0813,CUS0127,STR0007,EMP0257,MEM0127,phone,dine_in,ready_pickup,2026-03-01 23:10:39,2026-03-01 23:51:39,34.71,2.86,0.00,0.00,37.58,USD
ORD0814,CUS0255,STR0498,EMP0514,MEM0255,web,takeout,preparing,2025-03-29 07:21:18,2025-03-29 08:16:18,60.04,4.95,0.00,3.00,61.99,USD
ORD0815,CUS0270,STR0487,EMP0520,MEM0270,phone,delivery,placed,2026-02-15 03:37:54,2026-02-15 04:37:54,26.72,2.20,0.00,0.00,28.92,USD
ORD0816,CUS0195,STR0084,EMP0612,MEM0195,in_store,dine_in,ready_pickup,2024-03-27 05:14:50,2024-03-27 05:34:50,40.55,3.35,0.00,0.00,43.90,USD
ORD0817,CUS0300,STR0657,EMP0951,MEM0300,delivery_partner,dine_in,completed,2025-01-08 04:45:09,2025-01-08 05:24:09,46.68,3.85,3.99,0.00,54.52,USD
ORD0818,CUS0922,STR0093,EMP0148,MEM0922,phone,takeout,completed,2024-02-14 01:26:53,2024-02-14 01:48:53,93.53,7.72,0.00,0.00,101.24,USD
ORD0819,CUS0330,STR0622,EMP0781,MEM0330,in_store,dine_in,preparing,2025-08-29 05:52:16,2025-08-29 06:39:16,12.87,1.06,0.00,0.64,13.29,USD
ORD0820,CUS0860,STR0574,EMP0813,MEM0860,in_store,takeout,baking,2025-04-01 03:54:06,2025-04-01 05:04:06,90.29,7.45,0.00,4.51,93.23,USD
ORD0821,CUS0443,STR0854,EMP0649,MEM0443,mobile_app,delivery,ready_pickup,2026-04-19 04:35:49,2026-04-19 05:23:49,15.60,1.29,3.99,0.78,20.10,USD
ORD0822,CUS0719,STR0192,EMP0309,MEM0719,phone,dine_in,out_for_delivery,2026-05-24 22:28:39,2026-05-24 23:37:39,70.98,5.86,0.00,0.00,76.83,USD
ORD0823,CUS0601,STR0505,EMP0706,MEM0601,delivery_partner,takeout,cancelled,2025-07-24 09:22:57,2025-07-24 09:46:57,62.67,5.17,0.00,0.00,67.84,USD
ORD0824,CUS0049,STR0740,EMP0651,MEM0049,phone,dine_in,ready_pickup,2024-02-15 11:24:33,2024-02-15 11:57:33,37.94,3.13,0.00,3.79,37.27,USD
ORD0825,CUS0049,STR0397,EMP0165,MEM0049,in_store,takeout,placed,2025-06-19 12:50:20,2025-06-19 13:17:20,49.65,4.10,0.00,4.97,48.78,USD
ORD0826,CUS0328,STR0909,EMP0624,MEM0328,delivery_partner,takeout,cancelled,2024-08-24 10:31:38,2024-08-24 10:52:38,52.70,4.35,3.99,0.00,61.04,USD
ORD0827,CUS0844,STR0374,EMP0308,MEM0844,delivery_partner,delivery,out_for_delivery,2025-03-02 10:42:18,2025-03-02 11:43:18,10.09,0.83,3.99,1.01,13.91,USD
ORD0828,CUS0601,STR0759,EMP0937,MEM0601,in_store,takeout,completed,2025-06-03 12:44:29,2025-06-03 13:12:29,49.30,4.07,0.00,0.00,53.37,USD
ORD0829,CUS0827,STR0051,EMP0849,MEM0827,phone,takeout,out_for_delivery,2025-03-15 16:20:33,2025-03-15 17:15:33,81.05,6.69,0.00,8.11,79.64,USD
ORD0830,CUS0557,STR0842,EMP0170,MEM0557,phone,delivery,baking,2025-11-16 18:23:27,2025-11-16 19:16:27,41.63,3.43,0.00,0.00,45.06,USD
ORD0831,CUS0894,STR0261,EMP0330,MEM0894,phone,delivery,placed,2025-04-04 11:17:22,2025-04-04 12:18:22,28.07,2.32,0.00,0.00,30.39,USD
ORD0832,CUS0056,STR0883,EMP0767,MEM0056,in_store,takeout,completed,2024-09-29 04:46:37,2024-09-29 05:06:37,13.19,1.09,0.00,0.66,13.61,USD
ORD0833,CUS0029,STR0146,EMP0204,MEM0029,phone,takeout,cancelled,2025-01-06 03:38:22,2025-01-06 04:49:22,35.64,2.94,0.00,0.00,38.58,USD
ORD0834,CUS0880,STR0881,EMP0085,MEM0880,phone,delivery,out_for_delivery,2024-02-06 19:30:14,2024-02-06 20:41:14,48.75,4.02,0.00,7.31,45.46,USD
ORD0835,CUS0853,STR0803,EMP0207,MEM0853,in_store,dine_in,out_for_delivery,2025-07-29 03:05:06,2025-07-29 03:57:06,85.77,7.08,0.00,8.58,84.27,USD
ORD0836,CUS0403,STR0874,EMP0231,MEM0403,in_store,takeout,baking,2024-02-25 19:33:54,2024-02-25 20:46:54,41.11,3.39,0.00,0.00,44.50,USD
ORD0837,CUS0287,STR0226,EMP0723,MEM0287,in_store,delivery,ready_pickup,2025-04-18 05:26:54,2025-04-18 06:22:54,70.22,5.79,0.00,10.53,65.48,USD
ORD0838,CUS0155,STR0861,EMP0667,MEM0155,web,takeout,cancelled,2025-04-22 20:30:24,2025-04-22 21:30:24,65.80,5.43,3.99,0.00,75.21,USD
ORD0839,CUS0303,STR0741,EMP0223,MEM0303,phone,dine_in,preparing,2024-12-27 16:43:41,2024-12-27 17:45:41,12.91,1.07,0.00,0.00,13.98,USD
ORD0840,CUS0682,STR0863,EMP0679,MEM0682,in_store,delivery,ready_pickup,2025-06-10 19:38:37,2025-06-10 20:20:37,51.58,4.26,0.00,0.00,55.83,USD
ORD0841,CUS0242,STR0352,EMP0680,MEM0242,mobile_app,dine_in,cancelled,2024-01-06 07:44:38,2024-01-06 08:50:38,18.91,1.56,0.00,1.89,18.58,USD
ORD0842,CUS0768,STR0611,EMP0793,MEM0768,delivery_partner,dine_in,baking,2026-07-16 17:12:18,2026-07-16 18:00:18,13.48,1.11,3.99,0.00,18.58,USD
ORD0843,CUS0958,STR0201,EMP0893,MEM0958,in_store,dine_in,preparing,2025-01-05 09:02:32,2025-01-05 10:06:32,23.33,1.92,0.00,2.33,22.92,USD
ORD0844,CUS0544,STR0391,EMP0061,MEM0544,mobile_app,dine_in,baking,2025-07-02 11:09:01,2025-07-02 11:37:01,75.49,6.23,0.00,11.32,70.39,USD
ORD0845,CUS0010,STR0654,EMP0977,MEM0010,web,delivery,placed,2026-04-05 19:25:59,2026-04-05 20:28:59,24.53,2.02,3.99,1.23,29.32,USD
ORD0846,CUS0591,STR0897,EMP0979,MEM0591,delivery_partner,delivery,out_for_delivery,2024-08-25 23:29:12,2024-08-26 00:06:12,40.15,3.31,0.00,0.00,43.47,USD
ORD0847,CUS0406,STR0334,EMP0102,MEM0406,phone,takeout,ready_pickup,2024-04-28 10:05:01,2024-04-28 10:52:01,67.44,5.56,0.00,6.74,66.26,USD
ORD0848,CUS0117,STR0645,EMP0747,MEM0117,in_store,takeout,placed,2024-09-17 03:13:32,2024-09-17 04:10:32,71.52,5.90,0.00,0.00,77.43,USD
ORD0849,CUS0927,STR0519,EMP0808,MEM0927,in_store,dine_in,baking,2024-12-17 03:05:19,2024-12-17 04:16:19,8.48,0.70,0.00,0.42,8.76,USD
ORD0850,CUS0704,STR0668,EMP0576,MEM0704,in_store,delivery,completed,2025-10-16 13:57:51,2025-10-16 15:08:51,16.70,1.38,0.00,0.00,18.08,USD
ORD0851,CUS0751,STR0226,EMP0744,MEM0751,mobile_app,delivery,cancelled,2024-06-19 20:55:45,2024-06-19 21:42:45,78.05,6.44,0.00,7.80,76.68,USD
ORD0852,CUS0208,STR0180,EMP0806,MEM0208,web,takeout,baking,2024-05-28 10:13:16,2024-05-28 11:28:16,27.28,2.25,3.99,2.73,30.79,USD
ORD0853,CUS0949,STR0329,EMP0385,MEM0949,mobile_app,dine_in,placed,2024-11-10 04:40:00,2024-11-10 05:50:00,93.44,7.71,0.00,9.34,91.80,USD
ORD0854,CUS0190,STR0958,EMP0687,MEM0190,in_store,dine_in,baking,2024-09-03 15:39:20,2024-09-03 16:01:20,86.09,7.10,0.00,12.91,80.28,USD
ORD0855,CUS0138,STR0321,EMP0086,MEM0138,mobile_app,delivery,preparing,2026-06-10 19:29:58,2026-06-10 20:03:58,81.01,6.68,0.00,8.10,79.59,USD
ORD0856,CUS0352,STR0040,EMP0274,MEM0352,phone,dine_in,preparing,2024-03-11 09:55:28,2024-03-11 10:57:28,56.78,4.68,0.00,8.52,52.94,USD
ORD0857,CUS0544,STR0606,EMP0891,MEM0544,mobile_app,dine_in,baking,2026-02-02 02:48:30,2026-02-02 03:22:30,93.49,7.71,3.99,0.00,105.20,USD
ORD0858,CUS0355,STR0084,EMP0824,MEM0355,in_store,takeout,completed,2026-05-22 03:58:12,2026-05-22 04:37:12,69.56,5.74,0.00,0.00,75.30,USD
ORD0859,CUS0186,STR0114,EMP0523,MEM0186,phone,takeout,ready_pickup,2025-04-13 19:36:39,2025-04-13 20:00:39,83.83,6.92,0.00,12.58,78.17,USD
ORD0860,CUS0397,STR0740,EMP0606,MEM0397,web,dine_in,completed,2024-12-27 13:17:16,2024-12-27 14:08:16,84.15,6.94,3.99,12.62,82.46,USD
ORD0861,CUS0659,STR0637,EMP0006,MEM0659,phone,takeout,ready_pickup,2025-10-08 16:26:27,2025-10-08 17:09:27,61.74,5.09,0.00,0.00,66.83,USD
ORD0862,CUS0849,STR0083,EMP0889,MEM0849,mobile_app,delivery,completed,2025-07-24 04:24:21,2025-07-24 04:56:21,8.49,0.70,0.00,0.00,9.19,USD
ORD0863,CUS0755,STR0758,EMP0115,MEM0755,web,takeout,placed,2024-12-25 05:46:42,2024-12-25 06:42:42,27.06,2.23,3.99,2.71,30.58,USD
ORD0864,CUS0576,STR0940,EMP0482,MEM0576,phone,takeout,cancelled,2026-03-05 22:40:11,2026-03-05 23:18:11,68.09,5.62,0.00,6.81,66.89,USD
ORD0865,CUS0226,STR0245,EMP0948,MEM0226,in_store,dine_in,preparing,2026-02-04 08:53:16,2026-02-04 09:22:16,92.80,7.66,0.00,13.92,86.53,USD
ORD0866,CUS0624,STR0022,EMP0816,MEM0624,in_store,dine_in,placed,2024-12-19 10:12:53,2024-12-19 10:46:53,55.41,4.57,0.00,8.31,51.67,USD
ORD0867,CUS0622,STR0093,EMP0480,MEM0622,web,delivery,placed,2024-04-19 10:24:34,2024-04-19 11:34:34,9.08,0.75,0.00,0.91,8.93,USD
ORD0868,CUS0448,STR0173,EMP0758,MEM0448,mobile_app,delivery,cancelled,2024-04-21 22:57:01,2024-04-21 23:35:01,86.85,7.16,0.00,0.00,94.01,USD
ORD0869,CUS0240,STR0962,EMP0954,MEM0240,phone,delivery,baking,2024-04-02 12:45:21,2024-04-02 13:35:21,34.20,2.82,0.00,0.00,37.02,USD
ORD0870,CUS0996,STR0345,EMP0541,MEM0996,delivery_partner,delivery,placed,2025-07-05 01:59:27,2025-07-05 02:53:27,20.86,1.72,0.00,0.00,22.58,USD
ORD0871,CUS0572,STR0100,EMP0088,MEM0572,phone,delivery,placed,2025-09-04 14:52:08,2025-09-04 15:32:08,90.44,7.46,0.00,13.57,84.33,USD
ORD0872,CUS0701,STR0528,EMP0932,MEM0701,in_store,takeout,cancelled,2026-04-12 00:26:10,2026-04-12 00:53:10,50.68,4.18,0.00,0.00,54.86,USD
ORD0873,CUS0315,STR0390,EMP0835,MEM0315,web,delivery,baking,2024-12-13 03:44:43,2024-12-13 04:56:43,33.60,2.77,3.99,1.68,38.68,USD
ORD0874,CUS0425,STR0220,EMP0205,MEM0425,phone,delivery,out_for_delivery,2026-04-23 20:18:14,2026-04-23 20:52:14,12.57,1.04,0.00,0.00,13.61,USD
ORD0875,CUS0783,STR0159,EMP0245,MEM0783,in_store,dine_in,out_for_delivery,2024-07-16 07:57:07,2024-07-16 08:47:07,35.16,2.90,0.00,0.00,38.06,USD
ORD0876,CUS0991,STR0712,EMP0563,MEM0991,phone,takeout,placed,2025-03-30 17:16:53,2025-03-30 18:15:53,41.04,3.39,0.00,0.00,44.42,USD
ORD0877,CUS0185,STR0269,EMP0745,MEM0185,in_store,dine_in,ready_pickup,2025-07-23 23:48:29,2025-07-24 00:15:29,22.40,1.85,0.00,3.36,20.89,USD
ORD0878,CUS0030,STR0520,EMP0025,MEM0030,web,takeout,ready_pickup,2024-06-03 18:50:59,2024-06-03 19:57:59,64.35,5.31,3.99,9.65,64.00,USD
ORD0879,CUS0699,STR0806,EMP0728,MEM0699,phone,dine_in,baking,2024-05-24 15:59:38,2024-05-24 16:49:38,65.37,5.39,0.00,6.54,64.22,USD
ORD0880,CUS0231,STR0500,EMP0673,MEM0231,in_store,takeout,ready_pickup,2025-02-18 10:32:43,2025-02-18 11:23:43,59.01,4.87,0.00,0.00,63.88,USD
ORD0881,CUS0094,STR0547,EMP0304,MEM0094,phone,dine_in,completed,2024-04-12 20:07:41,2024-04-12 20:53:41,79.93,6.59,0.00,0.00,86.52,USD
ORD0882,CUS0154,STR0905,EMP0360,MEM0154,web,takeout,completed,2024-04-21 16:53:15,2024-04-21 17:41:15,92.35,7.62,0.00,0.00,99.97,USD
ORD0883,CUS0194,STR0816,EMP0330,MEM0194,in_store,takeout,out_for_delivery,2025-01-19 10:01:22,2025-01-19 11:09:22,22.68,1.87,0.00,0.00,24.55,USD
ORD0884,CUS0842,STR0769,EMP0118,MEM0842,web,delivery,preparing,2025-08-30 07:46:38,2025-08-30 08:28:38,62.84,5.18,0.00,0.00,68.03,USD
ORD0885,CUS0475,STR0466,EMP0579,MEM0475,in_store,dine_in,ready_pickup,2024-06-21 09:07:01,2024-06-21 09:36:01,73.00,6.02,0.00,0.00,79.03,USD
ORD0886,CUS0770,STR0678,EMP0375,MEM0770,mobile_app,delivery,ready_pickup,2024-10-20 03:46:31,2024-10-20 04:12:31,44.03,3.63,0.00,6.60,41.05,USD
ORD0887,CUS0655,STR0266,EMP0786,MEM0655,in_store,takeout,ready_pickup,2024-06-14 12:29:30,2024-06-14 13:06:30,52.59,4.34,0.00,0.00,56.93,USD
ORD0888,CUS0325,STR0674,EMP0667,MEM0325,web,delivery,baking,2025-12-04 10:52:34,2025-12-04 11:21:34,43.80,3.61,3.99,4.38,47.02,USD
ORD0889,CUS0381,STR0019,EMP0852,MEM0381,phone,delivery,out_for_delivery,2026-01-28 04:03:38,2026-01-28 05:14:38,93.53,7.72,0.00,4.68,96.57,USD
ORD0890,CUS0237,STR0426,EMP0508,MEM0237,phone,dine_in,cancelled,2025-03-24 10:59:50,2025-03-24 11:30:50,40.52,3.34,0.00,0.00,43.86,USD
ORD0891,CUS0101,STR0300,EMP0885,MEM0101,in_store,dine_in,preparing,2025-09-04 14:34:31,2025-09-04 15:32:31,51.42,4.24,0.00,7.71,47.95,USD
ORD0892,CUS0337,STR0544,EMP0946,MEM0337,in_store,takeout,cancelled,2024-11-16 12:51:17,2024-11-16 13:24:17,30.39,2.51,0.00,3.04,29.86,USD
ORD0893,CUS0153,STR0246,EMP0328,MEM0153,phone,takeout,placed,2024-04-13 05:36:46,2024-04-13 06:14:46,43.11,3.56,0.00,6.47,40.20,USD
ORD0894,CUS0489,STR0271,EMP0234,MEM0489,phone,takeout,ready_pickup,2025-03-28 18:56:43,2025-03-28 19:25:43,42.44,3.50,0.00,2.12,43.81,USD
ORD0895,CUS0102,STR0410,EMP0934,MEM0102,phone,delivery,ready_pickup,2024-01-26 08:25:56,2024-01-26 09:22:56,33.92,2.80,0.00,0.00,36.71,USD
ORD0896,CUS0468,STR0825,EMP0600,MEM0468,in_store,dine_in,cancelled,2025-03-10 06:38:57,2025-03-10 07:15:57,61.74,5.09,0.00,9.26,57.57,USD
ORD0897,CUS0932,STR0969,EMP0373,MEM0932,mobile_app,dine_in,baking,2025-08-30 23:03:30,2025-08-31 00:02:30,78.05,6.44,3.99,0.00,88.47,USD
ORD0898,CUS0728,STR0829,EMP0299,MEM0728,mobile_app,dine_in,cancelled,2025-06-06 05:40:18,2025-06-06 06:45:18,22.25,1.84,0.00,0.00,24.09,USD
ORD0899,CUS0823,STR0427,EMP0552,MEM0823,mobile_app,delivery,cancelled,2024-07-26 18:28:12,2024-07-26 19:40:12,47.55,3.92,0.00,4.75,46.71,USD
ORD0900,CUS0659,STR0914,EMP0598,MEM0659,mobile_app,dine_in,out_for_delivery,2024-09-02 18:18:12,2024-09-02 19:04:12,13.35,1.10,0.00,0.00,14.45,USD
ORD0901,CUS0397,STR0450,EMP0659,MEM0397,phone,takeout,preparing,2024-12-06 04:50:57,2024-12-06 05:51:57,18.47,1.52,0.00,2.77,17.22,USD
ORD0902,CUS0789,STR0936,EMP0499,MEM0789,delivery_partner,takeout,baking,2025-11-27 00:53:09,2025-11-27 02:00:09,32.10,2.65,0.00,0.00,34.74,USD
ORD0903,CUS0183,STR0025,EMP0749,MEM0183,phone,takeout,baking,2025-03-11 09:52:09,2025-03-11 10:49:09,85.59,7.06,0.00,4.28,88.37,USD
ORD0904,CUS0804,STR0971,EMP0472,MEM0804,in_store,takeout,ready_pickup,2025-12-10 06:40:13,2025-12-10 07:09:13,68.55,5.66,0.00,0.00,74.21,USD
ORD0905,CUS0812,STR0833,EMP0227,MEM0812,delivery_partner,dine_in,preparing,2025-02-28 18:39:05,2025-02-28 19:01:05,43.62,3.60,3.99,2.18,49.02,USD
ORD0906,CUS0477,STR0604,EMP0790,MEM0477,phone,delivery,preparing,2026-04-04 15:49:26,2026-04-04 16:44:26,69.65,5.75,0.00,10.45,64.95,USD
ORD0907,CUS0596,STR0897,EMP0374,MEM0596,delivery_partner,takeout,out_for_delivery,2024-04-28 17:58:59,2024-04-28 18:32:59,50.69,4.18,0.00,7.60,47.26,USD
ORD0908,CUS0638,STR0190,EMP0760,MEM0638,delivery_partner,takeout,placed,2024-04-25 16:22:04,2024-04-25 16:51:04,90.60,7.47,3.99,0.00,102.07,USD
ORD0909,CUS0393,STR0659,EMP0120,MEM0393,mobile_app,dine_in,ready_pickup,2026-06-10 09:10:47,2026-06-10 09:52:47,46.09,3.80,0.00,6.91,42.98,USD
ORD0910,CUS0866,STR0703,EMP0352,MEM0866,web,dine_in,preparing,2025-12-19 10:21:51,2025-12-19 10:43:51,34.11,2.81,3.99,3.41,37.50,USD
