account_txn_id,order_id,customer_id,store_id,account_type,payment_method,txn_status,amount,currency,auth_code,txn_ts,settlement_date,reference_no
ACC0978,ORD0978,CUS0019,STR0192,cash,google_pay,voided,47.60,USD,157862,2024-01-02 17:12:21,2024-01-02,REF00000978
ACC0979,ORD0979,CUS0338,STR0236,card_clearing,google_pay,captured,28.06,USD,860987,2024-02-01 09:15:19,2024-02-01,REF00000979
ACC0980,ORD0980,CUS0063,STR0354,revenue,gift_card,captured,57.29,USD,977541,2024-08-07 12:12:50,2024-08-07,REF00000980
ACC0981,ORD0981,CUS0797,STR0148,card_clearing,mastercard,captured,82.82,USD,280004,2025-11-28 15:16:53,2025-11-28,REF00000981
ACC0982,ORD0982,CUS0144,STR0720,revenue,visa,refunded,-48.78,USD,978591,2025-07-09 16:09:30,2025-07-09,REF00000982
ACC0983,ORD0983,CUS0312,STR0777,payable,apple_pay,captured,54.45,USD,793491,2024-05-03 00:31:54,2024-05-03,REF00000983
ACC0984,ORD0984,CUS0688,STR0847,revenue,apple_pay,pending,31.89,USD,424121,2024-06-23 10:38:19,2024-06-23,REF00000984
ACC0985,ORD0985,CUS0359,STR0016,payable,google_pay,captured,83.89,USD,455419,2024-08-14 16:45:27,2024-08-14,REF00000985
ACC0986,ORD0986,CUS0399,STR0852,loyalty_liability,cash,pending,55.25,USD,969163,2026-04-09 22:50:44,2026-04-09,REF00000986
ACC0987,ORD0987,CUS0695,STR0595,revenue,google_pay,captured,83.75,USD,935701,2026-01-31 02:16:02,2026-01-31,REF00000987
ACC0988,ORD0988,CUS0723,STR0311,cash,mastercard,refunded,-30.57,USD,301196,2025-09-04 00:21:57,2025-09-04,REF00000988
ACC0989,ORD0989,CUS0651,STR0183,inventory,apple_pay,pending,37.23,USD,723823,2025-04-08 19:29:13,2025-04-08,REF00000989
ACC0990,ORD0990,CUS0351,STR0978,cash,amex,refunded,-93.42,USD,553540,2025-10-22 03:39:03,2025-10-22,REF00000990
ACC0991,ORD0991,CUS0281,STR0346,receivable,apple_pay,voided,15.11,USD,154296,2025-07-20 19:08:05,2025-07-20,REF00000991
ACC0992,ORD0992,CUS0085,STR0935,receivable,apple_pay,captured,60.41,USD,395501,2024-09-05 01:14:08,2024-09-05,REF00000992
ACC0993,ORD0993,CUS0301,STR0409,receivable,amex,voided,44.71,USD,308781,2026-02-18 12:44:58,2026-02-18,REF00000993
ACC0994,ORD0994,CUS0583,STR0290,revenue,visa,captured,46.94,USD,142013,2026-03-23 15:55:05,2026-03-23,REF00000994
ACC0995,ORD0995,CUS0921,STR0593,loyalty_liability,google_pay,captured,57.11,USD,792162,2026-07-15 23:32:07,2026-07-15,REF00000995
ACC0996,ORD0996,CUS0116,STR0951,payable,visa,refunded,-71.07,USD,310984,2026-03-11 14:44:07,2026-03-11,REF00000996
ACC0997,ORD0997,CUS0842,STR0234,cogs,google_pay,captured,56.12,USD,357079,2024-07-20 08:20:29,2024-07-20,REF00000997
ACC0998,ORD0998,CUS0398,STR0287,inventory,cash,captured,51.30,USD,322997,2024-09-02 07:07:48,2024-09-02,REF00000998
ACC0999,ORD0999,CUS0145,STR0793,card_clearing,apple_pay,refunded,-61.22,USD,205740,2025-02-15 16:44:46,2025-02-15,REF00000999
ACC1000,ORD1000,CUS0313,STR0998,receivable,gift_card,captured,27.39,USD,426137,2025-11-26 23:17:23,2025-11-26,REF00001000
